sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,0.6715,1.1404,-0.0446,136.66,-209.72,160.64,18.0,2.0,-93.0,1.3242,297.43,False
1,Forehand,20,0.501,0.8829,-0.0886,149.48,-215.45,143.01,18.0,2.0,-93.0,1.019,298.69,False
2,Forehand,46,0.2754,0.6621,-0.0833,138.24,-210.75,115.17,16.0,10.0,-77.0,0.7219,277.12,False
3,Forehand,64,-0.0637,0.5184,-0.1129,81.79,-181.15,76.9,16.0,10.0,-77.0,0.5344,213.12,False
4,Forehand,84,-0.2224,0.4836,-0.0048,41.56,-146.67,53.65,16.0,10.0,-77.0,0.5324,161.61,False
5,Forehand,105,-0.1355,0.4445,0.1123,7.02,-115.3,25.88,16.0,10.0,-77.0,0.478,118.37,False
6,Forehand,129,0.0945,0.4126,0.1738,-29.48,-106.14,-3.78,16.0,10.0,-77.0,0.4576,110.22,False
7,Forehand,150,0.2422,0.484,0.1641,-69.03,-118.41,-20.32,18.0,15.0,-69.0,0.5655,138.56,False
8,Forehand,175,0.2235,0.7908,-0.0293,-99.91,-137.94,-20.2,18.0,15.0,-69.0,0.8223,171.52,False
9,Forehand,195,0.1156,1.063,-0.1554,-80.02,-134.58,-23.93,18.0,15.0,-69.0,1.0805,158.39,False
10,Forehand,214,0.0383,1.304,-0.1998,-37.9,-118.47,-11.11,18.0,15.0,-69.0,1.3197,124.88,False
11,Forehand,235,0.0334,1.3911,-0.233,9.64,-100.77,19.71,18.0,15.0,-69.0,1.4109,103.13,False
12,Forehand,262,0.0358,1.3208,-0.2971,56.76,-91.86,43.82,20.0,19.0,-74.0,1.3543,116.53,False
13,Forehand,282,-0.0216,1.2178,-0.3533,102.36,-91.55,45.96,20.0,19.0,-74.0,1.2682,144.81,False
14,Forehand,307,-0.0891,1.0713,-0.2595,160.1,-83.44,36.19,20.0,19.0,-74.0,1.1059,184.12,False
15,Forehand,327,-0.1313,0.9314,-0.2079,168.82,-73.3,40.28,20.0,19.0,-74.0,0.9633,188.41,False
16,Forehand,349,-0.2638,0.819,-0.1094,167.54,-59.27,30.21,13.0,23.0,-55.0,0.8673,180.26,False
17,Forehand,373,-0.3618,0.7375,0.0717,162.41,-42.18,8.61,13.0,23.0,-55.0,0.8246,168.02,False
18,Forehand,392,-0.2977,0.6593,0.313,145.32,-30.76,-5.92,13.0,23.0,-55.0,0.7882,148.66,False
19,Forehand,412,-0.1011,0.5927,0.4856,114.38,-33.45,-18.25,13.0,23.0,-55.0,0.7728,120.56,False
20,Forehand,432,0.0182,0.6038,0.5081,62.99,-61.52,-40.65,13.0,23.0,-55.0,0.7893,96.98,False
21,Forehand,459,-0.0455,0.8478,0.5806,55.18,-74.95,-49.19,6.0,27.0,-49.0,1.0285,105.27,False
22,Forehand,479,0.1182,0.9862,0.7559,68.54,-84.78,-43.27,6.0,27.0,-49.0,1.2482,117.29,False
23,Forehand,503,0.5386,1.0044,1.0242,72.63,-102.05,-9.64,6.0,27.0,-49.0,1.5323,125.63,False
24,Forehand,523,1.0007,0.89,1.2501,57.37,-146.12,44.37,6.0,27.0,-49.0,1.832,163.13,False
25,Forehand,545,1.4495,0.6902,1.3352,36.38,-224.91,103.76,5.0,34.0,-49.0,2.0881,250.35,False
26,Forehand,569,1.9764,0.2152,0.8008,10.31,-396.24,187.87,5.0,34.0,-49.0,2.1433,438.64,False
27,Forehand,590,2.1155,-0.191,0.109,10.74,-511.9,212.59,5.0,34.0,-49.0,2.1269,554.39,False
28,Forehand,610,2.1277,-0.651,-0.5403,40.71,-603.94,212.46,5.0,34.0,-49.0,2.2897,641.52,False
29,Forehand,634,2.5992,-1.7583,-1.9176,115.3,-680.91,196.78,5.0,34.0,-49.0,3.6776,718.09,False
30,Forehand,657,3.5586,-2.5568,-3.8329,284.67,-776.43,-38.33,4.0,47.0,-99.0,5.8217,827.86,False
31,Forehand,676,3.7935,-2.8832,-4.0,229.92,-786.62,-377.38,4.0,47.0,-99.0,6.2212,902.25,False
32,Forehand,697,2.3734,-2.036,-3.9746,-56.88,-669.07,-627.14,4.0,47.0,-99.0,5.0573,918.8,False
33,Forehand,718,-0.3457,-0.2108,-3.9923,-330.99,-213.75,-800.54,4.0,47.0,-99.0,4.0128,892.25,False
34,Forehand,738,-1.0472,1.4156,-4.0,-107.3,709.9,-951.11,4.0,47.0,-99.0,4.3704,1191.67,False
35,Forehand,764,3.4973,0.7579,-3.9998,450.13,1697.2,-614.44,25.0,29.0,-108.0,5.3669,1860.29,False
36,Forehand,784,4.0,-0.4821,-3.9998,510.62,1999.27,-198.55,25.0,29.0,-108.0,5.6772,2072.97,False
