sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-0.1945,0.7694,0.7489,-20.57,-105.9,-52.92,15.0,8.0,-70.0,1.0912,120.16,False
1,Forehand,19,-0.178,0.8301,0.6522,-29.91,-112.12,-47.12,15.0,8.0,-70.0,1.0706,125.24,False
2,Forehand,46,-0.1422,0.8573,0.5555,-49.87,-109.68,-40.53,17.0,4.0,-70.0,1.0314,127.12,False
3,Forehand,67,-0.0093,0.849,0.5236,-62.01,-104.86,-36.38,17.0,4.0,-70.0,0.9975,127.14,False
4,Forehand,86,0.0585,0.8625,0.5121,-49.19,-105.65,-35.95,17.0,4.0,-70.0,1.0048,121.96,False
5,Forehand,111,0.0605,0.9081,0.472,-34.42,-111.82,-34.3,17.0,4.0,-70.0,1.0252,121.92,False
6,Forehand,132,0.0197,0.9525,0.4316,-25.63,-116.52,-26.67,19.0,5.0,-73.0,1.0459,122.25,False
7,Forehand,157,0.02,0.9807,0.3687,-29.24,-118.35,-11.9,19.0,5.0,-73.0,1.0479,122.48,False
8,Forehand,177,0.0295,0.9854,0.344,-29.54,-114.62,-2.56,19.0,5.0,-73.0,1.0441,118.4,False
9,Forehand,198,0.0687,0.9955,0.3251,-26.92,-111.76,5.25,19.0,5.0,-73.0,1.0495,115.07,False
10,Forehand,224,0.026,1.0154,0.2872,-18.98,-110.05,16.91,19.0,5.0,-73.0,1.0555,112.94,False
11,Forehand,246,-0.0106,1.0195,0.2513,-7.69,-108.58,31.49,20.0,11.0,-77.0,1.0501,113.32,False
12,Forehand,266,-0.0319,0.996,0.2443,8.12,-103.76,47.91,20.0,11.0,-77.0,1.026,114.58,False
13,Forehand,292,-0.0593,0.965,0.2244,16.66,-99.55,53.59,20.0,11.0,-77.0,0.9925,114.28,False
14,Forehand,311,-0.0851,0.9397,0.2081,24.9,-96.92,57.5,20.0,11.0,-77.0,0.9662,115.41,False
15,Forehand,337,-0.0992,0.9205,0.1729,31.62,-96.56,59.94,16.0,15.0,-71.0,0.9419,117.96,False
16,Forehand,358,-0.158,0.8997,0.0878,44.49,-97.29,66.04,16.0,15.0,-71.0,0.9176,125.72,False
17,Forehand,377,-0.1783,0.8691,0.0807,58.78,-97.05,71.17,16.0,15.0,-71.0,0.8909,133.93,False
18,Forehand,403,-0.1558,0.8392,0.11,71.78,-98.33,71.47,16.0,15.0,-71.0,0.8606,141.17,False
19,Forehand,423,-0.1626,0.8368,0.1471,79.77,-103.52,67.63,16.0,15.0,-71.0,0.865,147.15,False
20,Forehand,450,-0.2512,0.8643,0.1989,83.86,-109.74,67.69,10.0,21.0,-63.0,0.9217,153.81,False
21,Forehand,469,-0.371,0.8573,0.3958,67.38,-120.12,73.12,10.0,21.0,-63.0,1.0145,155.93,False
22,Forehand,489,-0.4353,0.8145,0.5765,40.71,-136.05,73.73,10.0,21.0,-63.0,1.0887,160.01,False
23,Forehand,510,-0.4727,0.7627,0.8176,6.1,-166.56,73.97,10.0,21.0,-63.0,1.2139,182.36,False
24,Forehand,535,-0.4463,0.678,1.0515,-33.94,-220.4,72.69,11.0,29.0,-67.0,1.3283,234.54,False
25,Forehand,556,-0.3413,0.5826,1.2064,-77.64,-296.94,72.81,11.0,29.0,-67.0,1.3825,315.44,False
26,Forehand,576,0.0757,0.2802,1.3951,-146.3,-429.02,94.24,11.0,29.0,-67.0,1.425,462.97,False
27,Forehand,601,0.4882,-0.1285,1.5031,-200.56,-520.69,124.76,11.0,29.0,-67.0,1.5856,571.76,False
28,Forehand,622,1.1091,-0.6724,1.5845,-213.99,-621.4,166.63,11.0,29.0,-67.0,2.0476,678.01,False
29,Forehand,649,2.0415,-1.213,1.7307,-52.0,-778.08,224.91,17.0,33.0,-118.0,2.9385,811.6,False
30,Forehand,671,3.9558,-1.9619,1.738,151.06,-869.93,221.98,17.0,33.0,-118.0,4.7453,910.43,False
31,Forehand,692,4.0,-2.111,1.5819,393.55,-913.88,127.01,17.0,33.0,-118.0,4.7915,1003.09,False
32,Forehand,714,3.9852,-0.9093,-0.6881,583.44,-856.69,-123.05,17.0,33.0,-118.0,4.1452,1043.77,False
33,Forehand,736,3.9966,0.0734,-2.0323,739.01,-584.72,-442.02,28.0,5.0,-108.0,4.4842,1040.87,False
34,Forehand,761,4.0,2.5356,-4.0,937.87,434.08,-408.33,28.0,5.0,-108.0,6.1992,1111.19,False
35,Forehand,781,3.9996,1.6855,-1.0428,774.84,1257.51,133.48,28.0,5.0,-108.0,4.4638,1483.08,False
36,Forehand,802,4.0,0.5178,3.3074,376.95,1816.28,527.53,28.0,5.0,-108.0,5.216,1928.54,False
37,Forehand,823,3.8497,1.4707,2.7169,80.69,2000.0,316.71,28.0,5.0,-108.0,4.9361,2026.53,False
38,Forehand,849,0.7092,1.5239,-2.1251,-75.56,1996.22,221.13,26.0,14.0,-105.0,2.7095,2009.85,False
39,Forehand,870,1.0289,1.6445,-1.7177,-207.76,1999.33,131.1,26.0,14.0,-105.0,2.591,2014.37,False
40,Forehand,894,1.0348,1.1965,-1.83,-239.93,1999.88,-33.94,26.0,14.0,-105.0,2.4189,2014.5,False
41,Forehand,913,0.825,0.6676,-1.993,-177.98,1999.27,-181.88,26.0,14.0,-105.0,2.258,2015.4,False
42,Forehand,935,0.576,0.8356,-1.8781,-62.13,1999.08,-228.64,22.0,11.0,-96.0,2.1347,2013.08,False
43,Forehand,960,0.5707,1.072,-1.6246,135.13,1999.57,-120.85,22.0,11.0,-96.0,2.0284,2007.77,False
44,Forehand,981,0.7108,0.7601,-1.5909,177.49,2000.0,-5.07,22.0,11.0,-96.0,1.9011,2007.87,False
45,Forehand,1001,0.8693,0.7469,-1.5529,150.51,2000.0,109.68,22.0,11.0,-96.0,1.93,2008.65,False
46,Forehand,1025,1.0192,0.989,-1.6783,60.91,2000.0,167.11,22.0,11.0,-96.0,2.1986,2007.89,False
47,Forehand,1047,0.9915,1.1155,-1.804,-61.34,2000.0,144.96,25.0,17.0,-103.0,2.3413,2006.18,False
48,Forehand,1067,0.8003,0.715,-1.8413,-152.59,2000.0,27.47,25.0,17.0,-103.0,2.1312,2006.0,False
49,Forehand,1092,0.6683,0.7119,-1.7822,-132.32,1999.82,-57.37,25.0,17.0,-103.0,2.0322,2005.01,False
50,Forehand,1112,0.5741,0.9741,-1.6611,-69.27,1999.63,-95.03,25.0,17.0,-103.0,2.0094,2003.09,False
51,Forehand,1138,0.6436,0.973,-1.5446,17.7,1999.69,-86.18,25.0,13.0,-103.0,1.9356,2001.63,False
52,Forehand,1158,0.8273,0.6763,-1.6019,80.26,2000.0,-7.93,25.0,13.0,-103.0,1.9256,2001.63,False
53,Forehand,1179,0.9093,0.7769,-1.6732,58.53,2000.0,50.78,25.0,13.0,-103.0,2.0567,2001.5,False
54,Forehand,1203,0.9357,0.8433,-1.7625,11.6,2000.0,71.53,25.0,13.0,-103.0,2.1663,2001.31,False
55,Forehand,1223,0.8501,0.7915,-1.8348,-41.99,2000.0,56.4,25.0,13.0,-103.0,2.1716,2001.24,False
56,Forehand,1251,0.7239,0.6858,-1.8119,-76.97,2000.0,21.85,24.0,14.0,-96.0,2.0682,2001.6,False
57,Forehand,1272,0.6487,0.6803,-1.6625,-60.73,1999.88,-32.29,24.0,14.0,-96.0,1.9098,2001.06,False
58,Forehand,1293,0.6799,0.7463,-1.5775,-18.25,1999.88,-46.51,24.0,14.0,-96.0,1.8729,2000.5,False
59,Forehand,1318,0.8091,0.6714,-1.5651,37.96,1999.94,-19.53,24.0,14.0,-96.0,1.8854,2000.39,False
60,Forehand,1339,0.8524,0.5811,-1.6516,40.41,2000.0,19.71,27.0,13.0,-101.0,1.9473,2000.51,False
61,Forehand,1362,0.8588,0.6893,-1.7234,16.24,2000.0,49.38,27.0,13.0,-101.0,2.0452,2000.68,False
62,Forehand,1382,0.8168,0.7759,-1.7671,-17.27,2000.0,56.34,27.0,13.0,-101.0,2.0956,2000.87,False
63,Forehand,1403,0.7363,0.7463,-1.7701,-47.49,2000.0,40.89,27.0,13.0,-101.0,2.0573,2000.98,False
64,Forehand,1425,0.6713,0.704,-1.6625,-52.61,2000.0,-5.8,27.0,13.0,-101.0,1.9261,2000.7,False
65,Forehand,1447,0.6763,0.7288,-1.6251,-44.8,1999.94,-19.65,26.0,11.0,-97.0,1.9051,2000.54,False
66,Forehand,1471,0.7458,0.796,-1.5619,-7.02,1999.88,-37.48,26.0,11.0,-97.0,1.9051,2000.24,False
67,Forehand,1491,0.8081,0.7646,-1.588,14.47,1999.94,-22.64,26.0,11.0,-97.0,1.9389,2000.12,False
68,Forehand,1512,0.8177,0.7415,-1.6587,20.69,2000.0,10.31,26.0,11.0,-97.0,1.9924,2000.13,False
69,Forehand,1539,0.799,0.8561,-1.7295,0.73,2000.0,48.16,23.0,13.0,-98.0,2.0886,2000.58,False
