sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.077,1.1409,-0.1136,55.3,36.38,66.28,24.0,0.0,-119.0,1.1491,93.67,False
1,Backhand,19,-0.0548,1.0719,-0.0692,44.19,31.01,62.07,24.0,0.0,-119.0,1.0755,82.26,False
2,Backhand,44,-0.274,0.9872,-0.254,29.3,30.15,34.36,24.0,0.0,-119.0,1.0555,54.3,False
3,Backhand,65,-0.3369,0.9297,-0.3663,36.19,29.48,27.04,27.0,5.0,-111.0,1.0545,53.95,False
4,Backhand,90,-0.1798,0.9967,-0.2742,40.47,23.19,14.22,27.0,5.0,-111.0,1.0492,48.76,False
5,Backhand,111,-0.0415,1.0682,-0.1602,22.95,34.0,-42.11,27.0,5.0,-111.0,1.081,58.79,False
6,Backhand,131,-0.0742,1.0229,-0.1121,19.84,42.91,-44.49,27.0,5.0,-111.0,1.0317,64.92,False
7,Backhand,156,0.0142,0.9055,-0.0507,24.96,47.67,-26.49,30.0,3.0,-111.0,0.907,59.98,False
8,Backhand,177,-0.0541,0.991,-0.1919,22.52,54.38,-29.6,30.0,3.0,-111.0,1.0108,65.89,False
9,Backhand,197,-0.0973,0.8452,-0.1786,23.5,62.44,-27.34,30.0,3.0,-111.0,0.8693,72.1,False
10,Backhand,222,0.144,0.7933,-0.1967,35.34,67.99,-11.54,30.0,3.0,-111.0,0.8299,77.49,False
11,Backhand,243,0.1598,0.6711,0.0074,33.94,72.51,2.32,30.0,3.0,-111.0,0.6899,80.09,False
12,Backhand,269,0.1832,0.6119,-0.1868,19.04,83.8,14.77,28.0,3.0,-114.0,0.6655,87.2,False
13,Backhand,289,0.0271,0.6989,-0.1108,21.97,95.09,6.23,28.0,3.0,-114.0,0.7081,97.8,False
14,Backhand,309,0.3259,0.6447,-0.0375,-0.43,106.93,-6.65,28.0,3.0,-114.0,0.7233,107.14,False
15,Backhand,334,0.2935,0.6776,-0.1021,-14.28,117.07,-20.81,28.0,3.0,-114.0,0.7454,119.76,False
16,Backhand,356,0.3239,0.806,-0.1595,-21.36,124.82,-41.38,27.0,5.0,-118.0,0.8832,133.22,False
17,Backhand,381,0.3164,0.712,-0.1395,-46.2,136.9,-65.67,27.0,5.0,-118.0,0.7916,158.71,False
18,Backhand,401,0.3589,0.7886,-0.2461,-69.89,142.94,-68.48,27.0,5.0,-118.0,0.9007,173.22,False
19,Backhand,421,0.403,0.824,-0.266,-85.33,150.09,-72.27,27.0,5.0,-118.0,0.955,187.16,False
20,Backhand,442,0.3706,0.6519,-0.199,-85.08,156.86,-89.9,27.0,5.0,-118.0,0.7758,199.82,False
21,Backhand,467,0.348,0.5626,-0.1807,-74.22,159.12,-108.15,24.0,4.0,-128.0,0.6858,206.21,False
22,Backhand,488,0.3392,0.6674,-0.1469,-53.22,158.87,-92.77,24.0,4.0,-128.0,0.7629,191.52,False
23,Backhand,512,0.3574,0.7261,-0.0671,-21.36,162.41,-84.17,24.0,4.0,-128.0,0.8121,184.17,False
24,Backhand,532,0.3579,0.7954,-0.0299,-5.86,171.33,-103.52,24.0,4.0,-128.0,0.8727,200.26,False
25,Backhand,554,0.3145,0.9125,-0.0925,11.05,181.76,-116.7,24.0,1.0,-138.0,0.9696,216.28,False
26,Backhand,579,0.2428,1.1326,-0.2306,42.66,191.96,-117.92,24.0,1.0,-138.0,1.181,229.29,False
27,Backhand,598,0.269,1.462,-0.4351,97.05,201.97,-101.14,24.0,1.0,-138.0,1.5489,245.84,False
28,Backhand,619,0.5287,1.9213,-0.5408,202.03,237.06,-24.05,24.0,1.0,-138.0,2.0648,312.4,False
29,Backhand,643,1.0419,2.5551,-0.3954,252.93,283.75,58.72,24.0,1.0,-138.0,2.7875,384.63,False
30,Backhand,665,1.1827,2.7235,-0.1305,262.02,337.71,136.84,27.0,11.0,-124.0,2.9721,448.81,False
31,Backhand,686,1.1136,2.4882,0.3035,215.58,376.95,205.32,27.0,11.0,-124.0,2.7429,480.34,False
32,Backhand,710,1.1138,2.3024,0.3964,175.11,364.14,223.33,27.0,11.0,-124.0,2.5881,461.66,False
33,Backhand,730,1.2267,1.6016,0.4481,146.67,337.28,223.63,27.0,11.0,-124.0,2.0665,430.44,False
34,Backhand,756,1.2736,1.1298,0.3854,117.61,308.04,211.06,25.0,26.0,-99.0,1.7455,391.5,False
35,Backhand,777,1.2374,0.7057,0.3306,81.12,279.42,169.98,25.0,26.0,-99.0,1.4624,336.97,False
36,Backhand,797,1.0784,0.3749,0.2936,56.46,249.39,107.36,25.0,26.0,-99.0,1.1788,277.32,False
37,Backhand,822,0.7261,0.0751,0.2241,48.4,183.9,23.25,25.0,26.0,-99.0,0.7636,191.58,False
38,Backhand,842,0.5698,-0.0338,0.1985,60.18,127.44,-20.08,25.0,26.0,-99.0,0.6044,142.36,False
39,Backhand,869,0.5105,-0.0686,0.2157,79.1,65.61,-49.68,18.0,27.0,-81.0,0.5584,114.15,False
40,Backhand,889,0.595,0.0007,0.2719,103.15,5.07,-67.81,18.0,27.0,-81.0,0.6541,123.55,False
41,Backhand,909,0.7542,0.2908,0.3409,121.89,-76.6,-49.19,18.0,27.0,-81.0,0.8772,152.13,False
42,Backhand,934,0.8658,0.3547,0.4254,93.87,-130.98,-33.39,18.0,27.0,-81.0,1.0279,164.57,False
43,Backhand,956,1.2319,0.4415,0.7408,60.61,-182.01,-90.15,19.0,28.0,-79.0,1.5038,211.96,False
44,Backhand,981,2.2904,0.444,2.1134,65.31,-337.1,-108.22,19.0,28.0,-79.0,3.1479,360.01,False
45,Backhand,1001,3.2102,0.2288,3.9071,119.93,-473.39,-61.89,19.0,28.0,-79.0,5.0619,492.25,False
