sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,-0.8535,0.7758,0.1221,-71.17,138.73,105.71,9.0,38.0,-85.0,1.1598,188.38,False
1,Backhand,23,-0.9452,0.7482,0.1666,-74.16,133.36,92.47,9.0,38.0,-85.0,1.2169,178.42,False
2,Backhand,42,-0.9847,0.7883,0.1509,-80.99,127.75,75.93,9.0,38.0,-85.0,1.2704,169.25,False
3,Backhand,63,-1.0359,0.9242,0.0898,-97.05,129.33,72.39,9.0,38.0,-85.0,1.3911,177.16,False
4,Backhand,88,-1.1119,1.0253,-0.0431,-109.44,136.17,78.49,3.0,40.0,-81.0,1.5131,191.52,False
5,Backhand,108,-1.1681,1.0151,-0.1437,-112.73,146.48,67.08,3.0,40.0,-81.0,1.5542,196.64,False
6,Backhand,127,-1.2253,1.1047,-0.182,-114.32,158.94,36.01,3.0,40.0,-81.0,1.6598,199.06,False
7,Backhand,150,-1.3354,1.1659,-0.1812,-122.13,173.28,-4.27,3.0,40.0,-81.0,1.782,212.04,False
8,Backhand,172,-1.4238,1.3439,-0.1989,-128.66,190.61,-33.87,0.0,40.0,-69.0,1.9679,232.45,False
9,Backhand,196,-1.4611,1.3802,-0.1532,-141.54,209.23,-55.42,0.0,40.0,-69.0,2.0158,258.61,False
10,Backhand,216,-1.493,1.4119,-0.213,-173.22,210.21,-71.72,0.0,40.0,-69.0,2.0659,281.66,False
11,Backhand,237,-1.5143,1.5255,-0.3794,-212.28,205.26,-105.16,0.0,40.0,-69.0,2.1827,313.46,False
12,Backhand,261,-1.5636,1.3126,-0.4696,-228.82,198.49,-153.56,0.0,40.0,-69.0,2.0948,339.61,False
13,Backhand,283,-1.543,0.9728,-0.4778,-221.8,193.05,-209.11,10.0,30.0,-68.0,1.8856,360.82,False
14,Backhand,303,-1.361,0.8461,-0.4645,-189.64,176.76,-269.23,10.0,30.0,-68.0,1.6685,373.75,False
15,Backhand,328,-1.2535,0.7242,-0.3898,-161.38,163.33,-279.24,10.0,30.0,-68.0,1.4993,361.51,False
16,Backhand,348,-1.1198,0.4535,-0.2948,-134.22,147.4,-272.58,10.0,30.0,-68.0,1.2435,337.7,False
17,Backhand,368,-0.9545,0.1649,-0.1829,-116.03,130.55,-260.8,10.0,30.0,-68.0,0.9857,313.89,False
18,Backhand,395,-0.7642,0.0133,-0.0681,-111.69,108.7,-243.47,23.0,13.0,-84.0,0.7673,289.08,False
19,Backhand,415,-0.6788,0.0121,-0.1373,-124.21,66.89,-201.78,23.0,13.0,-84.0,0.6927,246.21,False
20,Backhand,440,-0.4777,-0.1322,-0.5217,-131.65,48.77,-175.96,23.0,13.0,-84.0,0.7196,225.11,False
21,Backhand,460,-0.4033,-0.0107,-0.6235,-134.22,31.74,-147.95,23.0,13.0,-84.0,0.7427,202.26,False
22,Backhand,482,-0.3401,0.0804,-0.725,-123.54,16.36,-105.47,23.0,4.0,-99.0,0.8048,163.25,False
23,Backhand,505,-0.2831,0.048,-0.7977,-102.78,5.07,-56.82,23.0,4.0,-99.0,0.8478,117.55,False
24,Backhand,525,-0.3074,-0.0179,-0.8097,-80.26,-9.83,-14.4,23.0,4.0,-99.0,0.8663,82.13,False
25,Backhand,545,-0.3677,0.0015,-0.9075,-60.18,-28.32,26.49,23.0,4.0,-99.0,0.9791,71.59,False
