sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.0209,0.8835,-0.2812,14.04,33.81,-29.42,23.0,3.0,-128.0,0.9275,46.97,False
1,Backhand,20,0.0524,0.8125,-0.2637,46.2,42.6,-19.17,23.0,3.0,-128.0,0.8558,65.7,False
2,Backhand,39,0.0898,0.7526,-0.2968,72.2,53.04,-10.74,23.0,3.0,-128.0,0.8139,90.23,False
3,Backhand,59,0.0221,0.7002,-0.2216,89.97,64.09,-5.0,23.0,3.0,-128.0,0.7347,110.57,False
4,Backhand,85,-0.0221,0.7488,-0.2024,86.73,61.83,-6.96,28.0,4.0,-125.0,0.776,106.74,False
5,Backhand,106,0.0035,0.7782,-0.2101,63.11,55.42,-8.54,28.0,4.0,-125.0,0.8061,84.42,False
6,Backhand,129,0.0277,0.6561,-0.0902,16.91,55.85,-13.85,28.0,4.0,-125.0,0.6629,59.97,False
7,Backhand,148,0.0259,0.6172,-0.108,-35.64,60.55,-29.54,28.0,4.0,-125.0,0.6271,76.22,False
8,Backhand,170,-0.019,0.5767,-0.3617,-81.3,53.89,-51.39,25.0,2.0,-131.0,0.681,110.25,False
9,Backhand,194,0.1281,0.6379,-0.1743,-87.59,30.94,-73.61,25.0,2.0,-131.0,0.6736,118.52,False
10,Backhand,214,0.0781,0.4314,0.1494,-54.32,36.25,-79.83,25.0,2.0,-131.0,0.4632,103.14,False
11,Backhand,234,0.0704,0.1694,0.1888,-14.1,44.68,-89.05,25.0,2.0,-131.0,0.2633,100.62,False
12,Backhand,258,0.15,0.1779,-0.0873,33.08,65.61,-77.21,25.0,2.0,-131.0,0.2485,106.59,False
13,Backhand,279,0.2345,0.3624,-0.4152,66.22,83.62,-54.81,24.0,-1.0,-132.0,0.5989,119.92,False
14,Backhand,298,0.241,0.5446,-0.5006,49.99,90.58,-45.23,24.0,-1.0,-132.0,0.778,112.91,False
15,Backhand,322,-0.0304,0.7845,-0.6429,-67.38,95.95,-86.49,24.0,-1.0,-132.0,1.0148,145.69,False
16,Backhand,342,-0.137,0.662,-0.5389,-115.3,99.55,-102.54,24.0,-1.0,-132.0,0.8645,183.62,False
17,Backhand,364,-0.0525,0.5283,-0.474,-182.8,112.92,-133.67,24.0,-1.0,-132.0,0.7117,253.05,False
18,Backhand,388,0.1533,0.2428,-0.7842,-153.14,120.79,-123.96,21.0,0.0,-141.0,0.8351,231.1,False
19,Backhand,409,0.2747,0.3967,-0.6852,-103.82,137.63,-105.59,21.0,0.0,-141.0,0.838,202.17,False
20,Backhand,434,0.3185,0.8193,-0.7859,-64.82,170.17,-104.31,21.0,0.0,-141.0,1.1791,209.85,False
21,Backhand,454,0.1685,0.8824,-0.9575,-84.66,183.96,-104.86,21.0,0.0,-141.0,1.313,228.04,False
22,Backhand,473,0.0582,0.8839,-1.0602,-112.61,191.47,-101.75,13.0,1.0,-150.0,1.3815,244.32,False
23,Backhand,498,0.0327,0.8331,-1.0624,-119.14,189.64,-100.65,13.0,1.0,-150.0,1.3505,245.53,False
24,Backhand,518,0.1732,0.8341,-1.238,-102.23,194.64,-105.53,13.0,1.0,-150.0,1.5028,243.87,False
25,Backhand,537,0.1902,1.1252,-1.228,-63.9,201.23,-115.6,13.0,1.0,-150.0,1.6764,240.71,False
26,Backhand,558,0.1575,1.3297,-1.3048,-21.97,208.86,-122.68,13.0,1.0,-150.0,1.8696,243.22,False
27,Backhand,582,0.0659,1.3591,-1.479,-2.5,219.67,-124.45,11.0,9.0,-155.0,2.0097,252.48,False
28,Backhand,603,0.0419,1.7448,-1.7469,3.17,229.55,-145.02,11.0,9.0,-155.0,2.4694,271.54,False
29,Backhand,627,0.1829,1.9618,-1.9384,91.0,238.65,-185.97,11.0,9.0,-155.0,2.7639,315.94,False
30,Backhand,649,0.4507,1.8823,-2.0938,196.66,243.96,-183.53,11.0,9.0,-155.0,2.8513,363.14,False
31,Backhand,670,0.7682,1.7946,-2.1587,282.65,250.06,-172.91,11.0,9.0,-155.0,2.9104,415.12,False
32,Backhand,695,1.1354,1.5494,-2.0508,366.21,251.04,-148.07,23.0,21.0,-142.0,2.8099,468.03,False
33,Backhand,715,1.3083,1.1614,-1.8531,405.27,242.37,-104.92,23.0,21.0,-142.0,2.5485,483.73,False
34,Backhand,740,1.4581,0.7585,-1.5686,429.02,228.15,-54.32,23.0,21.0,-142.0,2.272,488.94,False
35,Backhand,761,1.5256,0.4019,-1.1819,428.83,218.38,-14.71,23.0,21.0,-142.0,1.9713,481.46,False
36,Backhand,787,1.2716,0.1034,-0.8552,393.68,196.66,-0.12,22.0,20.0,-99.0,1.5359,440.06,False
37,Backhand,806,1.1416,-0.1907,-0.4766,327.09,153.14,-5.55,22.0,20.0,-99.0,1.2517,361.2,False
38,Backhand,826,1.0942,-0.3088,-0.3209,286.8,125.24,-8.3,22.0,20.0,-99.0,1.1814,313.07,False
39,Backhand,847,1.0712,-0.3311,-0.1819,245.91,94.97,-23.44,22.0,20.0,-99.0,1.1358,264.65,False
40,Backhand,871,1.0122,-0.3618,-0.0858,196.23,58.72,-48.22,22.0,20.0,-99.0,1.0783,210.42,False
41,Backhand,893,1.0879,-0.4142,-0.0131,136.96,19.41,-76.29,16.0,21.0,-73.0,1.1641,157.98,False
42,Backhand,912,1.1687,-0.4158,0.1356,30.21,-30.09,-103.76,16.0,21.0,-73.0,1.2478,112.18,False
43,Backhand,935,1.3087,-0.3774,-0.0382,-34.3,-73.85,-111.02,16.0,21.0,-73.0,1.3626,137.68,False
44,Backhand,956,1.6996,-0.3812,-0.2054,-87.77,-139.59,-110.84,16.0,21.0,-73.0,1.7539,198.68,False
45,Backhand,980,2.434,-0.5321,-0.2635,-103.15,-222.78,-112.55,21.0,19.0,-86.0,2.5053,270.07,False
46,Backhand,1000,3.7852,-0.9058,1.1619,-122.5,-309.27,-177.67,21.0,19.0,-86.0,4.0617,377.12,False
47,Backhand,1019,4.0,-1.8846,2.837,-168.09,-438.48,-326.54,21.0,19.0,-86.0,5.2536,571.96,False
48,Backhand,1040,3.9871,-1.6185,3.9999,-255.92,-898.56,-297.0,21.0,19.0,-86.0,5.875,980.36,False
49,Backhand,1065,4.0,-1.4384,3.9904,-437.44,-1346.8,-238.89,21.0,19.0,-86.0,5.8302,1436.07,False
50,Backhand,1086,4.0,0.2587,3.8658,-313.54,-1788.94,-82.52,25.0,3.0,-101.0,5.5688,1818.08,False
51,Backhand,1105,3.8124,2.0703,3.449,144.96,-1999.82,44.56,25.0,3.0,-101.0,5.5422,2005.56,False
52,Backhand,1131,1.0563,1.9651,-1.3385,291.99,-1999.94,-51.27,25.0,3.0,-101.0,2.6017,2021.79,False
53,Backhand,1151,0.4661,1.5281,-1.9313,137.45,-1996.15,-140.38,25.0,3.0,-101.0,2.5064,2005.8,False
54,Backhand,1171,0.798,1.3184,-1.2213,-53.34,-1999.94,-135.93,25.0,3.0,-101.0,1.9663,2005.26,False
55,Backhand,1195,0.5238,1.4351,-1.2673,-130.31,-1999.94,-58.11,27.0,13.0,-109.0,1.9849,2005.02,False
56,Backhand,1216,0.4601,1.491,-1.3461,-146.3,-1999.69,47.49,27.0,13.0,-109.0,2.0607,2005.6,False
57,Backhand,1241,0.4934,1.2642,-1.4491,-95.64,-1999.45,126.16,27.0,13.0,-109.0,1.9853,2005.71,False
58,Backhand,1262,0.5724,1.0364,-1.572,-9.7,-1999.33,157.41,27.0,13.0,-109.0,1.968,2005.54,False
59,Backhand,1287,0.7004,0.9703,-1.6625,61.77,-1999.39,145.08,22.0,9.0,-81.0,2.0484,2005.6,False
60,Backhand,1307,0.8494,0.9,-1.5337,98.69,-1999.76,51.94,22.0,9.0,-81.0,1.9707,2002.86,False
61,Backhand,1328,0.8167,0.851,-1.418,80.69,-1999.94,-8.91,22.0,9.0,-81.0,1.8444,2001.59,False
62,Backhand,1353,0.6587,0.7332,-1.2903,41.69,-1999.94,-37.66,22.0,9.0,-81.0,1.6236,2000.73,False
63,Backhand,1372,0.5352,0.8976,-1.3026,-9.28,-1999.94,-25.02,22.0,9.0,-81.0,1.67,2000.12,False
64,Backhand,1398,0.5034,0.9316,-1.347,-19.78,-1999.94,-10.07,28.0,11.0,-115.0,1.7135,2000.06,False
65,Backhand,1418,0.5316,0.7706,-1.493,-30.21,-1999.82,35.58,28.0,11.0,-115.0,1.7623,2000.36,False
66,Backhand,1437,0.5946,0.6759,-1.5381,-15.26,-1999.76,60.97,28.0,11.0,-115.0,1.7822,2000.74,False
67,Backhand,1458,0.6862,0.7051,-1.5323,10.74,-1999.69,72.45,28.0,11.0,-115.0,1.821,2001.04,False
68,Backhand,1483,0.7596,0.7885,-1.4666,39.98,-1999.69,63.42,23.0,15.0,-82.0,1.8302,2001.1,False
69,Backhand,1504,0.7039,0.8604,-1.3594,65.25,-1999.82,36.19,23.0,15.0,-82.0,1.756,2001.21,False
70,Backhand,1529,0.6438,0.8921,-1.3293,55.24,-1999.88,19.29,23.0,15.0,-82.0,1.7255,2000.73,False
71,Backhand,1549,0.5677,0.8304,-1.3528,30.33,-1999.94,5.74,23.0,15.0,-82.0,1.6858,2000.18,False
72,Backhand,1570,0.525,0.8489,-1.4102,2.26,-1999.94,2.93,23.0,15.0,-82.0,1.7277,1999.94,False
73,Backhand,1596,0.5625,0.8083,-1.4943,-18.86,-1999.88,18.43,25.0,3.0,-110.0,1.7896,2000.05,False
74,Backhand,1617,0.6274,0.7992,-1.5116,-14.04,-1999.82,33.63,25.0,3.0,-110.0,1.8214,2000.15,False
75,Backhand,1636,0.6935,0.8313,-1.4696,6.59,-1999.82,46.14,25.0,3.0,-110.0,1.8253,2000.36,False
76,Backhand,1659,0.7222,0.903,-1.4242,30.15,-1999.76,50.66,25.0,3.0,-110.0,1.8344,2000.62,False
77,Backhand,1679,0.7003,0.8577,-1.369,44.13,-1999.76,49.62,24.0,27.0,-91.0,1.7608,2000.86,False
78,Backhand,1705,0.6414,0.7859,-1.3207,47.3,-1999.88,29.6,24.0,27.0,-91.0,1.6653,2000.66,False
79,Backhand,1726,0.5828,0.7683,-1.3589,32.53,-1999.94,11.6,24.0,27.0,-91.0,1.6663,2000.24,False
80,Backhand,1745,0.5632,0.7705,-1.4006,11.54,-1999.94,0.61,24.0,27.0,-91.0,1.6949,1999.97,False
81,Backhand,1770,0.5908,0.7947,-1.4296,-4.82,-1999.94,-3.3,24.0,27.0,-91.0,1.739,1999.95,False
82,Backhand,1792,0.623,0.8607,-1.4541,-9.83,-1999.94,1.16,24.0,4.0,-97.0,1.801,1999.96,False
83,Backhand,1811,0.657,0.8566,-1.4231,2.32,-1999.88,26.06,24.0,4.0,-97.0,1.7862,2000.05,False
