sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,-0.2345,0.4225,-0.9723,-191.59,162.9,-75.93,24.0,19.0,-140.0,1.0857,262.7,False
1,Backhand,25,-0.2728,0.5656,-1.0729,-199.1,169.56,-89.29,24.0,19.0,-140.0,1.2431,276.34,False
2,Backhand,46,-0.244,0.7102,-1.127,-179.32,178.16,-105.53,24.0,19.0,-140.0,1.3542,273.92,False
3,Backhand,70,-0.1758,0.8976,-1.1947,-170.72,181.03,-110.17,20.0,20.0,-147.0,1.5046,272.13,False
4,Backhand,89,-0.0806,1.1604,-1.2864,-143.68,186.71,-129.64,20.0,20.0,-147.0,1.7343,268.9,False
5,Backhand,110,0.0089,1.3716,-1.3345,-117.19,192.38,-140.01,20.0,20.0,-147.0,1.9137,265.23,False
6,Backhand,135,0.0128,1.7068,-1.4124,-71.41,194.46,-135.74,20.0,20.0,-147.0,2.2154,247.67,False
7,Backhand,157,-0.0198,2.0084,-1.5631,-44.01,190.8,-141.11,16.0,26.0,-143.0,2.5451,241.36,False
8,Backhand,5194,0.691,0.8882,-1.3075,-32.59,-1999.94,-20.32,28.0,9.0,-128.0,1.7251,2000.31,False
9,Backhand,5215,0.564,0.8662,-1.3199,-7.87,-1999.82,32.23,28.0,9.0,-128.0,1.6765,2000.09,False
10,Backhand,5239,0.5488,0.9034,-1.4182,23.8,-1999.82,44.86,28.0,9.0,-128.0,1.7688,2000.46,False
11,Backhand,5257,0.5948,0.8871,-1.4896,57.56,-1999.88,28.26,28.0,9.0,-128.0,1.833,2000.91,False
12,Backhand,5281,0.6674,0.9896,-1.5454,80.57,-1999.94,-9.28,16.0,25.0,-71.0,1.9527,2001.58,False
13,Backhand,5302,0.7357,1.0521,-1.5582,73.49,-1999.94,-44.43,16.0,25.0,-71.0,2.019,2001.78,False
14,Backhand,5322,0.7852,1.0016,-1.4919,16.3,-1999.94,-60.67,16.0,25.0,-71.0,1.961,2000.93,False
15,Backhand,5343,0.7507,0.8491,-1.3472,-4.94,-1999.94,-53.83,16.0,25.0,-71.0,1.7605,2000.67,False
16,Backhand,5361,0.7072,0.8416,-1.3035,-28.87,-1999.94,-23.62,16.0,25.0,-71.0,1.7051,2000.29,False
17,Backhand,5386,0.6071,0.8859,-1.2904,-12.7,-1999.88,28.32,23.0,1.0,-114.0,1.6788,2000.12,False
18,Backhand,5404,0.5271,0.7977,-1.3756,2.56,-1999.82,39.18,23.0,1.0,-114.0,1.6753,2000.2,False
19,Backhand,5422,0.5613,0.7386,-1.48,54.5,-1999.82,37.05,23.0,1.0,-114.0,1.7467,2000.9,False
20,Backhand,5445,0.6351,0.8157,-1.547,69.58,-1999.94,9.34,23.0,1.0,-114.0,1.8606,2001.17,False
21,Backhand,5463,0.7086,0.837,-1.5216,70.8,-1999.94,-6.59,23.0,1.0,-114.0,1.8756,2001.2,False
22,Backhand,5485,0.731,0.8617,-1.4956,55.6,-1999.94,-42.18,24.0,27.0,-102.0,1.8745,2001.16,False
23,Backhand,5506,0.7257,0.8807,-1.41,27.22,-1999.94,-40.22,24.0,27.0,-102.0,1.814,2000.53,False
