sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,-0.3998,1.0754,0.6707,-20.32,117.98,55.11,21.0,17.0,-77.0,1.329,131.8,False
1,Backhand,20,-0.4875,0.9777,0.8091,-24.29,138.31,35.16,21.0,17.0,-77.0,1.3595,144.76,False
2,Backhand,40,-0.443,1.0237,0.684,-36.5,160.1,14.95,21.0,17.0,-77.0,1.3084,164.88,False
3,Backhand,66,-0.3911,1.0603,0.6981,-26.73,166.2,5.62,21.0,17.0,-77.0,1.3284,168.43,False
4,Backhand,88,-0.39,0.9489,0.6737,-4.03,176.15,6.41,20.0,18.0,-76.0,1.2273,176.31,False
5,Backhand,114,-0.3311,0.7399,0.6229,18.37,191.77,15.62,20.0,18.0,-76.0,1.0223,193.28,False
6,Backhand,134,-0.2003,0.7023,0.625,16.11,192.5,24.41,20.0,18.0,-76.0,0.9612,194.71,False
7,Backhand,154,-0.1201,0.6945,0.6241,5.37,184.69,27.16,20.0,18.0,-76.0,0.9414,186.76,False
8,Backhand,175,-0.1119,0.6315,0.6179,-5.31,176.15,32.1,20.0,18.0,-76.0,0.8906,179.13,False
9,Backhand,201,-0.1179,0.6221,0.6293,-5.55,168.64,40.71,18.0,17.0,-72.0,0.8927,173.57,False
10,Backhand,223,-0.0887,0.6184,0.6287,2.32,159.0,47.67,18.0,17.0,-72.0,0.8863,166.0,False
11,Backhand,243,-0.1344,0.6173,0.6465,-1.4,154.54,46.08,18.0,17.0,-72.0,0.9039,161.27,False
12,Backhand,268,-0.1245,0.6278,0.6505,-6.71,151.0,44.74,18.0,17.0,-72.0,0.9126,157.63,False
13,Backhand,290,-0.0863,0.5981,0.6198,-8.91,145.32,41.93,18.0,15.0,-72.0,0.8656,151.52,False
14,Backhand,310,-0.0924,0.5614,0.651,-8.97,135.93,42.3,18.0,15.0,-72.0,0.8646,142.64,False
15,Backhand,335,-0.1146,0.5503,0.6306,-8.12,132.45,47.3,18.0,15.0,-72.0,0.8448,140.87,False
16,Backhand,356,-0.0952,0.5679,0.5977,-10.25,130.92,53.65,18.0,15.0,-72.0,0.8299,141.86,False
17,Backhand,378,-0.1047,0.5881,0.5824,-16.17,131.23,57.74,18.0,15.0,-72.0,0.8343,144.28,False
18,Backhand,404,-0.0183,0.6445,0.5562,-15.08,128.78,63.78,17.0,16.0,-69.0,0.8515,144.5,False
19,Backhand,424,0.0066,0.6958,0.476,-12.08,123.54,68.91,17.0,16.0,-69.0,0.843,141.97,False
20,Backhand,451,-0.0363,0.734,0.3636,-11.96,117.98,71.53,17.0,16.0,-69.0,0.82,138.49,False
21,Backhand,471,-0.0399,0.8302,0.2489,-6.04,110.05,76.05,17.0,16.0,-69.0,0.8676,133.9,False
22,Backhand,492,-0.025,0.8163,0.1787,6.84,94.12,80.38,19.0,15.0,-72.0,0.836,123.96,False
23,Backhand,518,-0.1833,0.7404,0.0349,-6.65,62.13,65.73,19.0,15.0,-72.0,0.7635,90.7,False
24,Backhand,539,-0.2817,0.7638,-0.1404,-7.63,33.51,66.28,19.0,15.0,-72.0,0.8261,74.66,False
25,Backhand,559,-0.0955,0.8595,-0.1871,23.56,-22.52,82.28,19.0,15.0,-72.0,0.8848,88.5,False
26,Backhand,580,-0.1678,0.9098,-0.0929,60.0,-160.34,92.65,19.0,15.0,-72.0,0.9298,194.66,False
27,Backhand,606,-1.1548,0.6334,-0.0575,45.72,-270.39,79.47,16.0,21.0,-63.0,1.3184,285.51,False
28,Backhand,627,-2.2686,0.47,-0.6915,8.67,-394.59,98.94,16.0,21.0,-63.0,2.4177,406.9,False
29,Backhand,647,-3.9999,0.6296,-3.1881,-95.03,-519.84,203.12,16.0,21.0,-63.0,5.1536,566.15,False
30,Backhand,673,-3.9999,0.5802,-4.0,-293.09,-721.07,342.35,16.0,21.0,-63.0,5.6864,850.32,False
31,Backhand,695,-3.9797,-0.0237,-4.0,-112.98,-953.92,228.7,18.0,27.0,-125.0,5.6426,987.43,False
32,Backhand,720,-3.9999,-0.804,-3.98,316.96,-1340.94,-51.15,18.0,27.0,-125.0,5.6996,1378.84,False
33,Backhand,741,-3.9999,-1.6271,-4.0,362.92,-1775.51,-369.63,18.0,27.0,-125.0,5.8861,1849.53,False
34,Backhand,763,-0.8998,2.7327,-2.2961,-326.78,-1999.94,-323.73,18.0,27.0,-125.0,3.6809,2052.16,False
35,Backhand,788,1.0209,3.0641,-1.1122,-473.57,-1998.23,-56.34,18.0,27.0,-125.0,3.4158,2054.35,False
36,Backhand,810,0.4498,1.8438,-1.463,-391.54,-1997.25,204.53,10.0,0.0,-63.0,2.3963,2045.52,False
37,Backhand,830,0.6906,1.0386,-1.7556,-61.28,-1998.23,443.73,10.0,0.0,-63.0,2.1535,2047.82,False
38,Backhand,854,0.952,1.5087,-1.6407,171.87,-1998.35,397.95,10.0,0.0,-63.0,2.4237,2044.83,False
39,Backhand,871,0.9017,2.0112,-1.5341,273.13,-1998.66,322.39,10.0,0.0,-63.0,2.6854,2042.83,False
40,Backhand,897,0.8118,1.6071,-1.4883,387.33,-1999.88,22.64,24.0,11.0,-144.0,2.3359,2037.17,False
41,Backhand,919,0.6974,1.0048,-1.2874,291.99,-1999.94,-174.19,24.0,11.0,-144.0,1.7757,2028.63,False
42,Backhand,940,0.4514,1.0813,-1.2418,136.29,-1999.94,-279.91,24.0,11.0,-144.0,1.7074,2024.03,False
43,Backhand,965,0.4163,1.7279,-1.5441,-152.16,-1999.94,-199.65,24.0,11.0,-144.0,2.3544,2015.63,False
44,Backhand,987,0.5444,1.2344,-1.5757,-255.68,-1999.94,-57.01,13.0,20.0,-60.0,2.0743,2017.02,False
45,Backhand,1007,0.7253,0.7546,-1.6241,-205.69,-1999.21,189.33,13.0,20.0,-60.0,1.9322,2018.66,False
46,Backhand,1033,0.875,0.9904,-1.4908,-82.4,-1998.9,270.2,13.0,20.0,-60.0,1.9922,2018.76,False
47,Backhand,1053,0.8756,1.2823,-1.3237,78.06,-1998.96,254.46,13.0,20.0,-60.0,2.0404,2016.6,False
48,Backhand,1075,0.7756,1.0248,-1.3146,206.05,-1999.33,169.92,13.0,20.0,-60.0,1.8384,2017.09,False
49,Backhand,1101,0.6531,0.6349,-1.3175,249.27,-1999.82,39.31,23.0,-6.0,-124.0,1.6017,2015.68,False
50,Backhand,1122,0.5016,0.5642,-1.3096,190.8,-1999.94,-123.35,23.0,-6.0,-124.0,1.5116,2012.8,False
51,Backhand,1147,0.4714,0.8033,-1.5131,72.94,-1999.94,-154.97,23.0,-6.0,-124.0,1.7768,2007.26,False
52,Backhand,1168,0.5543,0.8621,-1.5488,-51.94,-1999.94,-132.14,23.0,-6.0,-124.0,1.8572,2004.97,False
53,Backhand,1193,0.6393,0.6825,-1.5414,-127.99,-1999.94,-56.82,15.0,31.0,-89.0,1.8029,2004.84,False
54,Backhand,1214,0.7786,0.6155,-1.4514,-143.49,-1999.63,86.61,15.0,31.0,-89.0,1.7583,2006.65,False
55,Backhand,1235,0.7568,0.7819,-1.3223,-77.09,-1999.39,151.31,15.0,31.0,-89.0,1.7125,2006.59,False
56,Backhand,1259,0.6943,0.8158,-1.2535,27.83,-1999.27,173.46,15.0,31.0,-89.0,1.6489,2006.97,False
57,Backhand,1279,0.6394,0.5681,-1.3142,116.03,-1999.45,136.9,15.0,31.0,-89.0,1.568,2007.49,False
