sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.6853,0.5538,0.7727,192.5,175.72,-15.62,10.0,-6.0,-75.0,1.1719,261.11,False
1,Backhand,19,0.71,0.77,0.8745,170.29,195.07,-3.23,10.0,-6.0,-75.0,1.3645,258.96,False
2,Backhand,43,0.7196,1.0381,0.8821,151.37,203.12,-17.7,10.0,-6.0,-75.0,1.5406,253.94,False
3,Backhand,62,0.7001,1.235,0.9053,149.35,207.09,-44.98,10.0,-6.0,-75.0,1.6837,259.26,False
4,Backhand,89,0.6788,1.3225,0.8805,148.13,207.34,-67.99,6.0,-9.0,-78.0,1.7277,263.73,False
5,Backhand,107,0.6934,1.4094,0.8624,135.44,203.43,-74.65,6.0,-9.0,-78.0,1.7919,255.54,False
6,Backhand,127,0.8508,1.4915,0.9375,115.48,206.3,-56.95,6.0,-9.0,-78.0,1.9563,243.18,False
7,Backhand,147,0.8098,1.4166,0.8312,103.09,214.36,-24.41,6.0,-9.0,-78.0,1.8313,239.11,False
8,Backhand,173,0.9932,1.6689,0.5662,90.39,209.66,8.85,6.0,-9.0,-78.0,2.0229,228.48,False
9,Backhand,193,1.1749,1.6689,0.5521,88.81,205.87,44.37,8.0,-12.0,-91.0,2.1144,228.56,False
10,Backhand,214,1.3064,1.8357,0.6599,85.08,201.66,122.99,8.0,-12.0,-91.0,2.3477,251.06,False
11,Backhand,239,1.4204,1.9835,0.8783,96.07,195.62,182.86,8.0,-12.0,-91.0,2.5929,284.49,False
12,Backhand,5266,0.5286,0.9862,-1.1241,48.34,-1832.7,-23.44,10.0,-2.0,-70.0,1.5861,1833.49,False
13,Backhand,5285,0.5137,0.9414,-1.1211,41.32,-1831.85,-9.09,10.0,-2.0,-70.0,1.5514,1832.34,False
14,Backhand,5328,0.5051,0.879,-1.1206,11.35,-1830.38,22.4,17.0,32.0,-124.0,1.5112,1830.56,False
15,Backhand,5368,0.5276,0.9043,-1.126,-4.58,-1828.92,13.37,17.0,32.0,-124.0,1.5375,1828.97,False
16,Backhand,5406,0.5259,0.9779,-1.1262,13.49,-1826.66,-21.97,7.0,-4.0,-65.0,1.5815,1826.84,False
17,Backhand,5450,0.5343,1.0258,-1.1176,39.37,-1824.28,-16.24,7.0,-4.0,-65.0,1.6083,1824.78,False
18,Backhand,5491,0.5297,0.8883,-1.1013,37.17,-1822.57,8.42,7.0,-4.0,-65.0,1.5108,1822.97,False
19,Backhand,5534,0.4995,0.868,-1.0909,14.47,-1820.31,17.21,17.0,34.0,-129.0,1.4809,1820.45,False
20,Backhand,5577,0.483,0.8445,-1.1204,7.57,-1818.48,-11.29,17.0,34.0,-129.0,1.4838,1818.53,False
21,Backhand,5622,0.5215,0.8534,-1.1444,21.3,-1816.35,-20.57,3.0,-1.0,-58.0,1.5198,1816.59,False
22,Backhand,5665,0.5386,0.7673,-1.0862,33.39,-1814.58,4.15,3.0,-1.0,-58.0,1.4348,1814.89,False
23,Backhand,5709,0.5033,0.7251,-1.0623,29.3,-1812.62,20.45,15.0,31.0,-133.0,1.3811,1812.97,False
24,Backhand,5752,0.4565,0.6152,-1.1047,28.44,-1809.88,-6.41,15.0,31.0,-133.0,1.3444,1810.11,False
25,Backhand,5792,0.5143,0.7145,-1.1493,19.78,-1808.29,-31.49,15.0,31.0,-133.0,1.4477,1808.67,False
26,Backhand,5836,0.4321,0.6957,-1.0455,12.39,-1801.03,-27.89,1.0,-2.0,-52.0,1.3281,1801.28,False
27,Backhand,5877,-0.2971,-0.2094,-1.306,242.07,-762.21,233.64,1.0,-2.0,-52.0,1.3557,833.15,False
28,Backhand,5918,-0.8593,-1.4301,0.8245,300.54,-245.54,55.79,-8.0,40.0,-51.0,1.8609,392.08,False
29,Backhand,5960,-1.8718,-1.1647,2.5303,409.12,-172.79,-60.85,-8.0,40.0,-51.0,3.356,448.26,False
30,Backhand,5983,-0.9399,-1.1196,1.6478,394.23,-145.69,-219.79,-8.0,40.0,-51.0,2.2028,474.29,False
31,Backhand,6009,-1.2982,-1.3053,1.3169,395.81,-151.31,-370.67,-12.0,43.0,-55.0,2.2635,562.99,False
32,Backhand,6029,-1.5286,-2.4092,1.9847,301.82,-168.33,-392.39,-12.0,43.0,-55.0,3.4756,522.88,False
33,Backhand,6048,-1.8621,-1.4556,2.1647,228.45,-215.33,-450.87,-12.0,43.0,-55.0,3.205,549.4,False
34,Backhand,6068,-2.3737,-1.1335,1.968,201.11,-283.33,-557.56,-12.0,43.0,-55.0,3.2852,656.95,False
35,Backhand,6093,-3.0544,-1.863,2.0619,183.9,-319.21,-431.82,-12.0,43.0,-55.0,4.1294,567.62,False
36,Backhand,6115,-2.7638,-1.9545,2.0145,164.98,-351.62,-236.63,11.0,36.0,-77.0,3.9391,454.81,False
37,Backhand,6136,-2.3245,-1.6735,2.2096,153.38,-384.28,-98.75,11.0,36.0,-77.0,3.6174,425.38,False
38,Backhand,6159,-2.0906,-1.3365,2.2944,148.56,-403.93,-39.18,11.0,36.0,-77.0,3.3795,432.16,False
39,Backhand,6179,-2.1431,-0.9452,2.275,135.44,-395.14,-24.78,11.0,36.0,-77.0,3.2652,418.44,False
40,Backhand,6205,-2.0138,-0.6191,2.0861,114.56,-316.83,-42.97,16.0,33.0,-97.0,2.9649,339.64,False
41,Backhand,6225,-1.4897,-0.5626,1.7361,115.23,-240.54,-82.82,16.0,33.0,-97.0,2.3558,279.28,False
42,Backhand,6245,-1.4017,-0.7439,1.5151,118.84,-167.11,-108.28,16.0,33.0,-97.0,2.1941,231.89,False
43,Backhand,6270,-1.3939,-0.9457,1.3557,125.85,-113.04,-97.05,16.0,33.0,-97.0,2.1622,195.02,False
44,Backhand,6290,-1.3505,-0.9701,1.2139,137.33,-77.39,-63.66,16.0,33.0,-97.0,2.0587,170.0,False
45,Backhand,6316,-1.1746,-0.8217,1.0312,145.81,-47.3,-25.21,17.0,33.0,-93.0,1.7658,155.35,False
46,Backhand,6336,-0.8373,-0.5367,0.7854,158.63,-2.5,-2.08,17.0,33.0,-93.0,1.2673,158.66,False
