sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,-0.7123,0.7793,-0.4933,-79.65,124.82,39.73,12.0,39.0,-104.0,1.1653,153.3,False
1,Backhand,20,-0.7523,0.847,-0.421,-76.78,127.08,19.53,12.0,39.0,-104.0,1.2086,149.75,False
2,Backhand,45,-0.764,1.0211,-0.3894,-83.74,131.1,17.27,12.0,39.0,-104.0,1.3334,156.52,False
3,Backhand,67,-0.77,1.1173,-0.4009,-97.41,135.99,16.36,8.0,39.0,-98.0,1.4149,168.07,False
4,Backhand,86,-0.7705,1.1115,-0.421,-108.76,142.82,2.62,8.0,39.0,-98.0,1.4164,179.54,False
5,Backhand,111,-0.756,1.1416,-0.4259,-109.25,152.71,-28.93,8.0,39.0,-98.0,1.4339,189.98,False
6,Backhand,130,-0.7791,1.2576,-0.3938,-107.3,164.86,-60.06,8.0,39.0,-98.0,1.5308,205.66,False
7,Backhand,150,-0.7992,1.504,-0.3684,-113.89,176.45,-74.89,8.0,39.0,-98.0,1.7426,222.97,False
8,Backhand,176,-0.9395,1.7156,-0.3734,-120.0,187.68,-91.43,10.0,38.0,-86.0,1.9913,240.8,False
9,Backhand,197,-0.9944,1.7437,-0.4023,-102.91,200.62,-149.96,10.0,38.0,-86.0,2.0472,270.79,False
10,Backhand,216,-1.1342,1.7997,-0.5352,-81.3,206.18,-192.81,10.0,38.0,-86.0,2.1935,293.76,False
11,Backhand,240,-1.2777,1.8196,-0.5912,-71.96,207.28,-230.96,10.0,38.0,-86.0,2.3006,318.56,False
12,Backhand,262,-1.3993,1.9103,-0.6731,-66.04,198.91,-268.19,19.0,25.0,-84.0,2.4618,340.37,False
13,Backhand,287,-1.3669,1.6168,-1.0356,-14.89,176.15,-349.98,19.0,25.0,-84.0,2.3569,392.09,False
14,Backhand,306,-1.1511,1.079,-1.2062,41.56,164.73,-402.28,19.0,25.0,-84.0,1.986,436.69,False
15,Backhand,327,-0.8341,0.8488,-1.1824,72.02,152.83,-401.55,19.0,25.0,-84.0,1.6775,435.65,False
16,Backhand,347,-0.5524,0.6997,-1.0782,83.86,137.63,-351.81,19.0,25.0,-84.0,1.399,386.97,False
17,Backhand,372,-0.412,0.4982,-0.8864,87.16,123.84,-283.57,18.0,8.0,-77.0,1.0971,321.47,False
18,Backhand,393,-0.3848,0.2325,-0.8589,75.2,105.41,-220.58,18.0,8.0,-77.0,0.9694,255.78,False
19,Backhand,418,-0.1064,-0.1525,-0.7833,45.84,75.68,-168.09,18.0,8.0,-77.0,0.8051,189.96,False
20,Backhand,438,-0.0044,-0.3583,-0.7517,32.04,60.61,-156.07,18.0,8.0,-77.0,0.8327,170.46,False
21,Backhand,458,0.0994,-0.3503,-0.7061,8.12,39.55,-157.23,18.0,8.0,-77.0,0.7944,162.33,False
22,Backhand,484,0.2312,-0.2588,-0.8026,-27.59,18.43,-129.82,15.0,-1.0,-73.0,0.8744,133.99,False
23,Backhand,503,0.3754,-0.2109,-0.722,-91.37,-5.25,-24.9,15.0,-1.0,-73.0,0.8407,94.85,False
24,Backhand,524,0.3721,-0.2812,-0.6691,-114.81,-26.06,38.76,15.0,-1.0,-73.0,0.8156,123.94,False
25,Backhand,549,0.2782,-0.4508,-0.7285,-115.72,-55.48,64.15,15.0,-1.0,-73.0,0.9008,143.47,False
26,Backhand,571,0.2273,-0.3333,-1.0042,-112.37,-93.63,74.04,20.0,1.0,-85.0,1.0821,163.93,False
27,Backhand,595,-0.1469,-0.0414,-1.6958,-138.92,-170.72,98.63,20.0,1.0,-85.0,1.7027,241.18,False
28,Backhand,615,-0.2246,0.0326,-2.469,-153.02,-237.79,99.18,20.0,1.0,-85.0,2.4794,299.66,False
29,Backhand,635,1.0551,0.6985,-3.3793,-144.78,-279.24,91.25,20.0,1.0,-85.0,3.6084,327.5,False
30,Backhand,656,3.2747,0.4192,-4.0,-192.75,-425.6,87.1,20.0,1.0,-85.0,5.1864,475.26,False
31,Backhand,678,4.0,-1.4395,-4.0,-255.74,-594.06,94.6,25.0,10.0,-95.0,5.8371,653.65,False
32,Backhand,701,4.0,-1.2676,-3.9891,-105.22,-959.66,120.24,25.0,10.0,-95.0,5.7896,972.87,False
33,Backhand,721,3.9802,-0.6331,-4.0,-101.93,-1471.13,164.73,25.0,10.0,-95.0,5.6783,1483.83,False
34,Backhand,741,4.0,0.9963,-4.0,-94.91,-1999.94,-113.71,25.0,10.0,-95.0,5.7439,2005.42,False
35,Backhand,767,0.6558,2.3782,-1.672,-118.96,-1999.94,-176.51,25.0,13.0,-107.0,2.9802,2011.23,False
36,Backhand,788,0.3683,1.7509,-1.3889,-166.63,-1994.93,-36.44,25.0,13.0,-107.0,2.265,2002.21,False
37,Backhand,812,0.8668,1.4276,-1.6234,-142.88,-1999.57,79.41,25.0,13.0,-107.0,2.3291,2006.24,False
38,Backhand,832,0.9124,1.6486,-1.4069,-63.29,-1999.39,141.36,25.0,13.0,-107.0,2.3515,2005.38,False
39,Backhand,852,0.8218,1.7556,-1.2278,45.17,-1999.27,154.85,25.0,13.0,-107.0,2.2945,2005.76,False
40,Backhand,879,0.698,1.3407,-1.218,158.94,-1999.69,70.25,25.0,17.0,-97.0,1.9412,2007.23,False
41,Backhand,898,0.4373,0.9833,-1.2797,186.1,-1999.94,-11.6,25.0,17.0,-97.0,1.672,2008.61,False
42,Backhand,919,0.3656,1.0634,-1.4642,163.51,-1999.94,-64.27,25.0,17.0,-97.0,1.8462,2007.64,False
43,Backhand,943,0.5143,1.0579,-1.5968,95.15,-1999.94,-103.52,25.0,17.0,-97.0,1.9833,2004.88,False
44,Backhand,965,0.649,1.0591,-1.5747,20.87,-1999.94,-125.06,25.0,11.0,-102.0,2.0056,2003.95,False
45,Backhand,984,0.7887,0.9928,-1.4917,-72.2,-1999.94,-79.35,25.0,11.0,-102.0,1.9578,2002.81,False
46,Backhand,1009,0.825,0.9708,-1.3694,-106.63,-1999.94,-21.18,25.0,11.0,-102.0,1.8704,2002.89,False
47,Backhand,1030,0.7411,1.0146,-1.2323,-88.13,-1999.82,39.86,25.0,11.0,-102.0,1.7599,2002.15,False
48,Backhand,1050,0.6382,1.0272,-1.2334,-34.85,-1999.63,87.65,25.0,11.0,-102.0,1.7273,2001.86,False
49,Backhand,1076,0.5341,0.8557,-1.3279,23.56,-1999.57,100.22,25.0,15.0,-97.0,1.6676,2002.22,False
50,Backhand,1097,0.504,0.9067,-1.4349,101.01,-1999.76,55.6,25.0,15.0,-97.0,1.7707,2003.08,False
51,Backhand,1121,0.5698,0.9926,-1.562,113.04,-1999.94,4.15,25.0,15.0,-97.0,1.9364,2003.14,False
52,Backhand,1141,0.6715,1.0482,-1.5739,86.85,-1999.94,-46.2,25.0,15.0,-97.0,2.0067,2002.36,False
53,Backhand,1162,0.7391,1.0165,-1.4882,45.1,-1999.94,-74.83,25.0,15.0,-97.0,1.9479,2001.85,False
54,Backhand,1189,0.7489,0.8656,-1.3539,-20.94,-1999.94,-50.48,23.0,12.0,-98.0,1.7729,2000.69,False
55,Backhand,1209,0.6976,0.976,-1.2493,-40.53,-1999.94,-15.93,23.0,12.0,-98.0,1.732,2000.41,False
56,Backhand,1234,0.5901,1.0444,-1.2274,-33.69,-1999.88,21.85,23.0,12.0,-98.0,1.7163,2000.28,False
57,Backhand,1254,0.5095,0.9532,-1.3331,-10.31,-1999.82,45.35,23.0,12.0,-98.0,1.7163,2000.36,False
58,Backhand,1276,0.5192,0.8944,-1.4329,21.06,-1999.76,48.1,26.0,15.0,-106.0,1.7671,2000.44,False
59,Backhand,1299,0.5806,0.9166,-1.5348,52.12,-1999.88,28.56,26.0,15.0,-106.0,1.8796,2000.76,False
60,Backhand,1320,0.701,0.9387,-1.5222,57.62,-1999.94,5.68,26.0,15.0,-106.0,1.9209,2000.78,False
61,Backhand,1341,0.7537,0.879,-1.4597,54.08,-1999.94,-20.2,26.0,15.0,-106.0,1.8632,2000.77,False
62,Backhand,1365,0.7527,0.8115,-1.3623,13.61,-1999.94,-35.71,26.0,15.0,-106.0,1.7553,2000.3,False
63,Backhand,1387,0.6879,0.8302,-1.2749,-12.21,-1999.94,-22.34,25.0,13.0,-94.0,1.6697,2000.1,False
64,Backhand,1406,0.5969,0.856,-1.2689,-25.09,-1999.94,2.56,25.0,13.0,-94.0,1.6429,2000.1,False
65,Backhand,1430,0.5391,0.8568,-1.2816,-18.62,-1999.88,26.12,25.0,13.0,-94.0,1.6332,2000.14,False
66,Backhand,1450,0.5121,0.7771,-1.3429,10.38,-1999.82,40.71,25.0,13.0,-94.0,1.6339,2000.26,False
67,Backhand,1476,0.5526,0.7374,-1.4304,42.97,-1999.82,36.87,28.0,12.0,-102.0,1.7016,2000.62,False
68,Backhand,1495,0.6636,0.8765,-1.4524,68.85,-1999.94,-0.49,28.0,12.0,-102.0,1.8215,2001.12,False
69,Backhand,1516,0.6993,0.8958,-1.4308,64.76,-1999.94,-26.43,28.0,12.0,-102.0,1.8272,2001.16,False
70,Backhand,1541,0.6931,0.8405,-1.3844,42.05,-1999.94,-34.18,28.0,12.0,-102.0,1.7616,2000.67,False
71,Backhand,1562,0.6693,0.8268,-1.3173,12.27,-1999.94,-25.57,28.0,12.0,-102.0,1.6931,2000.14,False
72,Backhand,1588,0.6093,0.8263,-1.2856,-11.54,-1999.94,-7.75,24.0,15.0,-99.0,1.6452,1999.99,False
73,Backhand,1608,0.5668,0.8024,-1.3193,-23.86,-1999.88,16.72,24.0,15.0,-99.0,1.6449,2000.09,False
74,Backhand,1628,0.5552,0.8274,-1.3571,-9.34,-1999.88,24.96,24.0,15.0,-99.0,1.6836,2000.06,False
75,Backhand,1647,0.5898,0.816,-1.4087,15.38,-1999.88,23.07,24.0,15.0,-99.0,1.7315,2000.07,False
76,Backhand,1672,0.6405,0.847,-1.4269,38.7,-1999.94,12.08,25.0,14.0,-102.0,1.7787,2000.35,False
77,Backhand,1693,0.6672,0.8804,-1.4045,54.44,-1999.94,-0.98,25.0,14.0,-102.0,1.7869,2000.68,False
78,Backhand,1717,0.6658,0.8629,-1.3567,51.64,-1999.94,-9.77,25.0,14.0,-102.0,1.7403,2000.63,False
79,Backhand,1737,0.6429,0.8395,-1.3203,33.26,-1999.94,-5.92,25.0,14.0,-102.0,1.6915,2000.22,False
80,Backhand,1758,0.6154,0.8293,-1.306,11.05,-1999.94,0.43,25.0,14.0,-102.0,1.665,1999.97,False
81,Backhand,1785,0.5911,0.8431,-1.3137,-7.57,-1999.88,3.36,25.0,16.0,-102.0,1.6692,1999.89,False
82,Backhand,1805,0.584,0.8661,-1.3325,-15.01,-1999.63,3.91,25.0,16.0,-102.0,1.6931,1999.69,False
83,Backhand,1829,0.5879,0.8494,-1.3707,-1.28,-1999.08,3.11,25.0,16.0,-102.0,1.7164,1999.09,False
84,Backhand,1849,0.626,0.8923,-1.3837,19.04,-1997.99,3.17,25.0,16.0,-102.0,1.7614,1998.08,False
85,Backhand,1871,0.656,0.9246,-1.3716,38.09,-1996.64,3.36,25.0,12.0,-92.0,1.7794,1997.01,False
86,Backhand,1895,0.6323,0.915,-1.338,49.44,-1994.87,11.41,25.0,12.0,-92.0,1.7399,1995.52,False
87,Backhand,1915,0.6309,0.8833,-1.313,42.85,-1993.9,15.32,25.0,12.0,-92.0,1.7036,1994.42,False
88,Backhand,1934,0.6083,0.8461,-1.3002,30.03,-1992.92,10.86,25.0,12.0,-92.0,1.6662,1993.18,False
89,Backhand,1954,0.5857,0.8306,-1.3057,15.14,-1992.0,-0.18,25.0,12.0,-92.0,1.6546,1992.06,False
90,Backhand,1977,0.5847,0.8719,-1.3114,3.36,-1991.03,-14.53,25.0,12.0,-108.0,1.6799,1991.08,False
91,Backhand,1998,0.5878,0.9073,-1.3301,0.0,-1990.17,-24.78,25.0,12.0,-108.0,1.714,1990.33,False
92,Backhand,2023,0.6085,0.9272,-1.3405,4.7,-1989.07,-27.65,25.0,12.0,-108.0,1.7398,1989.27,False
93,Backhand,2042,0.6156,0.9589,-1.3333,13.85,-1987.85,-18.55,25.0,12.0,-108.0,1.7538,1987.99,False
94,Backhand,2062,0.6002,0.9977,-1.3193,26.12,-1986.69,1.83,25.0,12.0,-108.0,1.7596,1986.87,False
95,Backhand,2089,0.5848,1.0118,-1.3192,41.08,-1985.05,35.4,22.0,17.0,-91.0,1.7624,1985.79,False
96,Backhand,2109,0.5853,0.9762,-1.3346,43.4,-1983.95,43.82,22.0,17.0,-91.0,1.7541,1984.91,False
97,Backhand,2130,0.6003,0.9292,-1.347,37.6,-1983.03,33.08,22.0,17.0,-91.0,1.7431,1983.66,False
98,Backhand,2154,0.623,0.9182,-1.3403,17.64,-1981.57,-6.41,22.0,17.0,-91.0,1.7401,1981.66,False
99,Backhand,2176,0.6292,0.9105,-1.3131,7.08,-1980.65,-30.88,26.0,9.0,-110.0,1.7173,1980.91,False
100,Backhand,2201,0.621,0.9235,-1.2871,4.88,-1979.68,-41.87,26.0,9.0,-110.0,1.7015,1980.12,False
101,Backhand,2222,0.6055,0.9331,-1.2834,8.91,-1978.82,-31.74,26.0,9.0,-110.0,1.6984,1979.1,False
102,Backhand,2241,0.6063,0.899,-1.2859,13.37,-1977.72,-8.18,26.0,9.0,-110.0,1.6821,1977.78,False
103,Backhand,2262,0.5851,0.8331,-1.2911,21.12,-1976.32,29.11,26.0,9.0,-110.0,1.6442,1976.65,False
104,Backhand,2286,0.577,0.7632,-1.314,23.44,-1975.77,38.7,24.0,19.0,-90.0,1.6254,1976.29,False
105,Backhand,2307,0.597,0.7296,-1.3162,32.59,-1974.3,41.08,24.0,19.0,-90.0,1.619,1975.0,False
106,Backhand,2330,0.6245,0.6964,-1.3165,34.85,-1973.27,19.84,24.0,19.0,-90.0,1.615,1973.67,False
107,Backhand,2351,0.6233,0.6938,-1.2953,34.36,-1972.23,-8.91,24.0,19.0,-90.0,1.5961,1972.55,False
108,Backhand,2373,0.6289,0.6704,-1.2931,32.53,-1971.44,-33.02,25.0,6.0,-98.0,1.5865,1971.98,False
109,Backhand,2399,0.6075,0.7472,-1.2296,31.19,-1970.21,-43.52,25.0,6.0,-98.0,1.5618,1970.94,False
