sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.2074,0.8737,-0.5415,-2.56,120.06,-48.03,25.0,5.0,-98.0,1.0486,129.33,False
1,Backhand,25,0.3429,0.8658,-0.382,38.7,110.11,-57.86,25.0,5.0,-98.0,1.0066,130.27,False
2,Backhand,47,0.3756,0.8865,-0.4745,48.52,110.11,-60.49,24.0,4.0,-97.0,1.0733,134.67,False
3,Backhand,67,0.4025,0.9152,-0.5106,46.2,117.92,-57.74,24.0,4.0,-97.0,1.1226,139.19,False
4,Backhand,93,0.4222,0.9006,-0.4515,42.11,123.9,-47.55,24.0,4.0,-97.0,1.0924,139.23,False
5,Backhand,113,0.4473,0.8702,-0.399,40.95,124.33,-33.08,24.0,4.0,-97.0,1.0567,135.02,False
6,Backhand,135,0.4772,0.8745,-0.3693,29.85,121.89,-23.01,24.0,4.0,-97.0,1.0625,127.58,False
7,Backhand,162,0.4646,0.8617,-0.2972,15.26,114.75,-26.73,21.0,1.0,-103.0,1.0231,118.8,False
8,Backhand,183,0.5316,0.8611,-0.2085,13.49,102.91,-25.51,21.0,1.0,-103.0,1.0332,106.88,False
9,Backhand,204,0.6761,0.8987,-0.0896,6.77,87.1,-22.95,21.0,1.0,-103.0,1.1282,90.32,False
10,Backhand,229,0.7152,0.9332,-0.0359,-18.19,77.82,-30.33,21.0,1.0,-103.0,1.1763,85.48,False
11,Backhand,250,0.7496,1.0455,0.0074,-36.38,72.75,-33.39,23.0,1.0,-106.0,1.2865,87.93,False
12,Backhand,276,0.8728,1.1129,-0.0912,-20.32,80.81,-19.35,23.0,1.0,-106.0,1.4173,85.54,False
13,Backhand,298,0.7924,1.0601,-0.2316,-0.18,92.96,-1.71,23.0,1.0,-106.0,1.3436,92.97,False
14,Backhand,319,0.7197,1.0618,-0.3541,4.52,108.09,13.31,23.0,1.0,-106.0,1.3307,109.0,False
15,Backhand,345,0.6235,1.0885,-0.3904,-11.23,120.61,19.41,23.0,4.0,-111.0,1.3138,122.67,False
16,Backhand,367,0.5916,1.0355,-0.3044,-15.99,119.51,16.91,23.0,4.0,-111.0,1.2308,121.75,False
17,Backhand,387,0.4141,1.0229,-0.4182,-3.91,109.5,13.55,23.0,4.0,-111.0,1.1802,110.4,False
18,Backhand,412,0.3921,0.9871,-0.5453,7.93,104.86,10.99,23.0,4.0,-111.0,1.1939,105.73,False
19,Backhand,433,0.3289,1.0034,-0.6088,18.86,108.95,13.12,23.0,4.0,-111.0,1.2188,111.34,False
20,Backhand,459,0.2842,1.0377,-0.592,40.28,114.5,30.33,24.0,4.0,-116.0,1.2281,125.11,False
21,Backhand,480,0.1409,0.8729,-0.3813,56.03,112.61,50.35,24.0,4.0,-116.0,0.9629,135.48,False
22,Backhand,501,-0.0524,0.7965,-0.275,50.54,96.74,40.59,24.0,4.0,-116.0,0.8443,116.45,False
23,Backhand,527,-0.1991,0.775,-0.2085,51.33,65.55,26.92,24.0,4.0,-116.0,0.8269,87.5,False
24,Backhand,548,-0.2275,0.7454,-0.1782,54.5,41.44,18.86,26.0,5.0,-112.0,0.7994,71.02,False
25,Backhand,569,-0.1296,0.7235,-0.1432,51.76,13.61,-4.03,26.0,5.0,-112.0,0.7489,53.67,False
26,Backhand,594,0.1571,0.687,-0.005,50.11,-21.55,-26.18,26.0,5.0,-112.0,0.7048,60.5,False
27,Backhand,615,0.5704,0.6383,0.109,45.23,-71.35,-43.27,26.0,5.0,-112.0,0.863,94.92,False
28,Backhand,636,1.3588,0.5994,0.3114,33.57,-174.44,-95.4,26.0,5.0,-112.0,1.5174,201.63,False
29,Backhand,662,2.455,0.8433,1.0453,39.55,-252.75,-168.52,24.0,0.0,-104.0,2.7983,306.34,False
30,Backhand,684,3.7811,1.2877,2.4768,71.35,-341.92,-252.87,24.0,0.0,-104.0,4.7,431.21,False
31,Backhand,709,4.0,0.7054,3.9999,324.04,-540.53,-370.67,24.0,0.0,-104.0,5.7006,731.14,False
32,Backhand,729,3.9811,-0.0736,3.9999,219.3,-842.47,-363.77,24.0,0.0,-104.0,5.6439,943.49,False
33,Backhand,752,4.0,-0.731,3.9828,-190.19,-1278.08,-261.54,9.0,12.0,-51.0,5.6918,1318.35,False
34,Backhand,773,4.0,-1.1432,3.652,-400.94,-1653.5,6.41,9.0,12.0,-51.0,5.5357,1701.43,False
35,Backhand,794,3.7013,-0.4725,2.4974,-219.85,-1894.9,304.2,9.0,12.0,-51.0,4.49,1931.71,False
36,Backhand,819,0.4381,1.5234,-1.9271,88.81,-1931.03,270.63,9.0,12.0,-51.0,2.4953,1951.92,False
37,Backhand,842,0.7518,1.528,-1.2936,190.19,-1920.9,168.52,25.0,9.0,-141.0,2.1385,1937.63,False
38,Backhand,861,0.6831,1.0186,-1.1163,223.57,-1923.77,-4.7,25.0,9.0,-141.0,1.6584,1936.72,False
39,Backhand,885,0.5051,0.7511,-1.0339,192.14,-1923.71,-117.31,25.0,9.0,-141.0,1.3742,1936.83,False
40,Backhand,906,0.3538,0.7883,-1.1306,118.16,-1923.77,-171.75,25.0,9.0,-141.0,1.423,1935.03,False
41,Backhand,928,0.3322,0.9669,-1.2894,3.72,-1923.46,-158.69,25.0,9.0,-141.0,1.6456,1930.0,False
42,Backhand,954,0.4421,0.9498,-1.3541,-94.97,-1922.36,-109.13,9.0,24.0,-53.0,1.7121,1927.8,False
43,Backhand,975,0.5452,0.7311,-1.364,-150.51,-1919.49,10.99,9.0,24.0,-53.0,1.6408,1925.42,False
44,Backhand,1001,0.6576,0.7451,-1.3245,-129.15,-1917.05,97.35,9.0,24.0,-53.0,1.6558,1923.86,False
45,Backhand,1021,0.7273,0.8379,-1.2195,-65.19,-1914.86,146.06,9.0,24.0,-53.0,1.6487,1921.52,False
46,Backhand,1043,0.7156,0.8334,-1.1339,20.57,-1913.15,147.28,23.0,0.0,-138.0,1.5787,1918.92,False
47,Backhand,1065,0.5867,0.641,-1.114,122.44,-1911.68,75.38,23.0,0.0,-138.0,1.4128,1917.08,False
48,Backhand,1085,0.5167,0.5939,-1.1783,130.07,-1911.44,3.66,23.0,0.0,-138.0,1.4171,1915.86,False
49,Backhand,1104,0.4512,0.7228,-1.2324,91.86,-1911.19,-51.88,23.0,0.0,-138.0,1.4983,1914.1,False
50,Backhand,1129,0.4894,0.9937,-1.2932,30.27,-1910.95,-86.36,23.0,0.0,-138.0,1.7027,1913.14,False
51,Backhand,1148,0.5095,1.2206,-1.29,-25.94,-1910.34,-89.6,10.0,29.0,-64.0,1.8476,1912.62,False
52,Backhand,1170,0.536,1.2543,-1.2548,-50.66,-1909.12,-50.78,10.0,29.0,-64.0,1.8534,1910.47,False
53,Backhand,1190,0.5922,1.2269,-1.2554,-48.22,-1907.04,8.54,10.0,29.0,-64.0,1.8526,1907.67,False
54,Backhand,1207,0.6196,1.2404,-1.2048,-29.97,-1905.03,62.56,10.0,29.0,-64.0,1.8369,1906.29,False
55,Backhand,1226,0.6027,1.2941,-1.1699,2.08,-1903.26,101.68,10.0,29.0,-64.0,1.8457,1905.97,False
56,Backhand,1250,0.5808,1.2227,-1.1685,31.31,-1901.73,112.49,20.0,-6.0,-123.0,1.7882,1905.31,False
57,Backhand,1267,0.5439,1.1078,-1.1899,48.1,-1900.88,90.03,20.0,-6.0,-123.0,1.7144,1903.62,False
58,Backhand,1290,0.5104,1.0709,-1.2153,50.42,-1900.33,44.13,20.0,-6.0,-123.0,1.6983,1901.51,False
59,Backhand,1310,0.4828,1.0521,-1.2644,42.05,-1899.72,2.81,20.0,-6.0,-123.0,1.7143,1900.19,False
60,Backhand,1329,0.5037,1.019,-1.2784,23.99,-1899.11,-22.34,20.0,-6.0,-123.0,1.7107,1899.39,False
61,Backhand,1355,0.5223,1.0276,-1.2629,13.18,-1898.19,-24.54,13.0,32.0,-78.0,1.7099,1898.4,False
62,Backhand,1375,0.5897,0.9094,-1.2275,8.73,-1896.36,8.18,13.0,32.0,-78.0,1.6376,1896.4,False
63,Backhand,1396,0.6045,0.8776,-1.1735,8.85,-1895.02,34.42,13.0,32.0,-78.0,1.5851,1895.35,False
64,Backhand,1420,0.5894,0.926,-1.125,11.96,-1893.92,48.58,13.0,32.0,-78.0,1.5718,1894.58,False
65,Backhand,1440,0.5251,0.931,-1.1223,16.54,-1892.94,50.42,13.0,32.0,-78.0,1.5499,1893.69,False
66,Backhand,1465,0.4645,0.9266,-1.1774,19.1,-1891.78,44.13,19.0,-6.0,-112.0,1.5686,1892.4,False
67,Backhand,1486,0.4825,0.8345,-1.2677,18.98,-1890.62,26.12,19.0,-6.0,-112.0,1.5926,1890.9,False
