sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.5068,0.5719,-0.4866,0.92,-28.32,31.07,19.0,0.0,-144.0,0.9059,42.05,False
1,Backhand,25,0.4963,0.5934,-0.5278,-5.25,-26.06,20.75,19.0,0.0,-144.0,0.9365,33.73,False
2,Backhand,46,0.5029,0.5798,-0.5553,-7.87,-23.44,11.66,19.0,0.0,-144.0,0.9474,27.34,False
3,Backhand,67,0.4755,0.4969,-0.5729,-9.52,-18.62,0.49,19.0,0.0,-144.0,0.8951,20.92,False
4,Backhand,91,0.3685,0.5076,-0.509,-17.46,-4.15,-28.08,19.0,0.0,-144.0,0.8078,33.32,False
5,Backhand,112,0.3307,0.5325,-0.4672,-20.63,9.64,-42.91,19.0,0.0,-145.0,0.7817,48.58,False
6,Backhand,138,0.2968,0.5779,-0.4843,-17.88,23.74,-50.78,19.0,0.0,-145.0,0.8103,58.84,False
7,Backhand,158,0.3423,0.6814,-0.4679,-16.24,39.06,-55.48,19.0,0.0,-145.0,0.8946,69.77,False
8,Backhand,177,0.3644,0.8489,-0.549,-23.93,67.44,-73.61,19.0,0.0,-145.0,1.0746,102.66,False
9,Backhand,203,0.3052,0.9299,-0.522,-22.22,92.04,-88.26,16.0,0.0,-147.0,1.1092,129.44,False
10,Backhand,224,0.2661,1.175,-0.7488,-8.48,116.21,-91.19,16.0,0.0,-147.0,1.4185,147.96,False
11,Backhand,245,0.2147,1.5073,-0.8577,17.4,131.29,-90.52,16.0,0.0,-147.0,1.7475,160.41,False
12,Backhand,269,0.3821,1.9139,-0.9706,68.18,156.49,-80.32,16.0,0.0,-147.0,2.1797,188.65,False
13,Backhand,289,0.549,1.9546,-1.011,109.56,175.9,-61.4,16.0,0.0,-147.0,2.268,216.14,False
14,Backhand,316,0.7373,1.9117,-1.0238,158.2,195.19,-31.62,21.0,2.0,-145.0,2.2905,253.23,False
15,Backhand,336,0.9462,1.9471,-0.9637,204.53,210.33,3.3,21.0,2.0,-145.0,2.3697,293.39,False
16,Backhand,356,1.1075,1.9418,-0.8661,244.69,216.0,31.86,21.0,2.0,-145.0,2.3973,327.94,False
17,Backhand,377,1.2256,1.667,-0.8201,283.08,196.41,77.39,21.0,2.0,-145.0,2.2256,353.13,False
18,Backhand,400,1.4375,1.2957,-0.5323,292.42,167.24,105.59,21.0,2.0,-145.0,2.0071,353.02,False
19,Backhand,422,1.5532,0.8156,-0.2449,282.29,129.15,125.18,29.0,17.0,-128.0,1.7713,334.72,False
20,Backhand,442,1.5389,0.4669,0.1052,252.5,98.33,128.97,29.0,17.0,-128.0,1.6117,300.1,False
21,Backhand,466,1.3765,0.2278,0.3441,207.46,77.7,123.9,29.0,17.0,-128.0,1.437,253.83,False
22,Backhand,487,1.2646,0.04,0.4321,177.43,60.79,121.58,29.0,17.0,-128.0,1.337,223.51,False
23,Backhand,513,1.2347,-0.0361,0.4442,170.9,42.42,117.68,27.0,21.0,-109.0,1.3127,211.79,False
24,Backhand,532,1.1919,-0.032,0.4268,158.63,7.81,72.39,27.0,21.0,-109.0,1.2664,174.54,False
25,Backhand,552,1.1661,-0.0422,0.426,141.85,-21.0,24.78,27.0,21.0,-109.0,1.2422,145.52,False
26,Backhand,573,1.1948,-0.0305,0.446,121.34,-52.67,-21.0,27.0,21.0,-109.0,1.2757,133.93,False
27,Backhand,597,1.3033,-0.0547,0.4677,104.8,-87.34,-55.48,27.0,21.0,-109.0,1.3858,147.27,False
28,Backhand,619,1.6661,-0.0228,0.4138,96.86,-133.12,-79.28,24.0,20.0,-98.0,1.7169,182.73,False
29,Backhand,639,2.7565,0.2236,1.0946,114.32,-229.31,-90.82,24.0,20.0,-98.0,2.9743,271.85,False
30,Backhand,662,2.9932,0.061,3.4768,128.11,-307.8,-110.05,24.0,20.0,-98.0,4.5881,351.09,False
31,Backhand,680,3.2394,-1.1108,3.9999,104.31,-444.52,-246.95,24.0,20.0,-98.0,5.2656,519.1,False
32,Backhand,705,3.2469,-2.0062,3.98,-66.47,-772.71,-347.9,25.0,6.0,-101.0,5.5143,850.02,False
33,Backhand,725,3.9825,-1.551,3.983,-287.29,-1342.96,-370.85,25.0,6.0,-101.0,5.8422,1422.53,False
34,Backhand,751,4.0,0.6779,3.9999,-202.82,-1999.94,-112.43,25.0,6.0,-101.0,5.6972,2013.34,False
35,Backhand,770,2.266,0.7852,0.4143,-30.33,-1999.69,76.11,25.0,6.0,-101.0,2.4337,2001.37,False
36,Backhand,790,0.6877,1.1982,-2.1691,-29.72,-1993.53,55.42,25.0,6.0,-101.0,2.5717,1994.52,False
37,Backhand,817,0.7878,1.0846,-1.4679,9.34,-1999.69,37.05,23.0,18.0,-96.0,1.9879,2000.06,False
38,Backhand,838,0.6448,0.8599,-1.4856,37.72,-1999.82,45.41,23.0,18.0,-96.0,1.8336,2000.69,False
39,Backhand,859,0.4835,0.476,-1.7583,67.32,-1999.57,63.35,23.0,18.0,-96.0,1.8847,2001.71,False
40,Backhand,882,0.6327,0.3069,-1.902,84.35,-1999.69,74.1,23.0,18.0,-96.0,2.0278,2002.84,False
41,Backhand,903,0.8431,0.3207,-1.8568,78.43,-1999.88,27.16,23.0,6.0,-96.0,2.0643,2001.6,False
42,Backhand,922,0.901,0.4044,-1.7631,61.34,-1999.94,-23.56,23.0,6.0,-96.0,2.0208,2001.02,False
43,Backhand,947,0.9204,0.4232,-1.6865,15.69,-1999.94,-49.5,23.0,6.0,-96.0,1.9674,2000.61,False
44,Backhand,967,0.8582,0.3881,-1.5287,-25.27,-1999.94,-45.04,23.0,6.0,-96.0,1.7955,2000.61,False
45,Backhand,987,0.6885,0.3953,-1.5205,-33.2,-1999.94,13.31,23.0,6.0,-96.0,1.7153,2000.26,False
46,Backhand,1011,0.6353,0.4841,-1.6752,-27.28,-1999.76,49.5,27.0,17.0,-114.0,1.8558,2000.55,False
47,Backhand,1032,0.6514,0.5546,-1.7687,-9.03,-1999.69,71.59,27.0,17.0,-114.0,1.9647,2001.0,False
48,Backhand,1057,0.7208,0.6111,-1.8466,16.3,-1999.63,86.49,27.0,17.0,-114.0,2.0743,2001.57,False
49,Backhand,1078,0.847,0.6287,-1.7927,48.58,-1999.69,73.43,27.0,17.0,-114.0,2.08,2001.63,False
50,Backhand,1101,0.8766,0.6941,-1.7086,74.95,-1999.82,32.41,22.0,16.0,-85.0,2.0419,2001.48,False
51,Backhand,1125,0.808,0.9215,-1.6198,57.74,-1999.88,17.88,22.0,16.0,-85.0,2.0312,2000.79,False
52,Backhand,1145,0.7472,0.9657,-1.5852,24.23,-1999.94,5.74,22.0,16.0,-85.0,2.0009,2000.09,False
53,Backhand,1165,0.6143,1.1102,-1.5846,-1.71,-1999.88,23.19,22.0,16.0,-85.0,2.03,2000.01,False
54,Backhand,1190,0.6282,0.9758,-1.7601,-2.2,-1999.82,39.37,22.0,16.0,-85.0,2.1083,2000.21,False
55,Backhand,1212,0.7234,0.9662,-1.8257,4.64,-1999.82,46.45,25.0,8.0,-104.0,2.1886,2000.36,False
56,Backhand,1231,0.8206,0.9489,-1.7744,21.91,-1999.76,48.4,25.0,8.0,-104.0,2.1731,2000.46,False
57,Backhand,1255,0.8711,0.9532,-1.6765,41.44,-1999.82,44.43,25.0,8.0,-104.0,2.1162,2000.74,False
58,Backhand,1276,0.844,0.9199,-1.5978,47.18,-1999.82,33.69,25.0,8.0,-104.0,2.0277,2000.66,False
59,Backhand,1297,0.775,0.9606,-1.5573,36.5,-1999.88,20.51,25.0,8.0,-104.0,1.9871,2000.32,False
60,Backhand,1322,0.6393,0.9885,-1.616,4.39,-1999.94,14.47,24.0,17.0,-106.0,1.9993,2000.0,False
61,Backhand,1343,0.6187,1.0227,-1.6752,-4.27,-1999.88,22.4,24.0,17.0,-106.0,2.0579,2000.01,False
62,Backhand,1367,0.6548,0.9366,-1.7441,0.31,-1999.82,35.34,24.0,17.0,-106.0,2.0852,2000.13,False
63,Backhand,1388,0.7578,0.8981,-1.7783,10.8,-1999.82,44.62,24.0,17.0,-106.0,2.1315,2000.34,False
64,Backhand,1410,0.8658,0.7795,-1.7518,16.91,-1999.82,39.86,25.0,11.0,-92.0,2.1039,2000.29,False
65,Backhand,1433,0.8409,0.7319,-1.5984,16.78,-1999.82,38.45,25.0,11.0,-92.0,1.9488,2000.26,False
66,Backhand,1453,0.7885,0.7114,-1.5127,26.55,-1999.82,31.86,25.0,11.0,-92.0,1.8483,2000.25,False
67,Backhand,1471,0.6844,0.7935,-1.5645,26.55,-1999.88,22.4,25.0,11.0,-92.0,1.883,2000.18,False
68,Backhand,1495,0.6378,0.7769,-1.629,16.78,-1999.88,17.88,25.0,11.0,-92.0,1.9142,2000.03,False
69,Backhand,1517,0.6693,0.8868,-1.7007,8.61,-1999.94,10.56,26.0,12.0,-112.0,2.0315,1999.99,False
70,Backhand,1539,0.7489,1.0048,-1.6957,9.22,-1999.94,12.51,26.0,12.0,-112.0,2.1085,2000.0,False
71,Backhand,1560,0.7764,0.9379,-1.6685,21.67,-1999.88,24.54,26.0,12.0,-112.0,2.0655,2000.15,False
72,Backhand,1580,0.7653,0.9442,-1.6503,29.42,-1999.82,43.64,26.0,12.0,-112.0,2.0495,2000.51,False
