sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,-0.3477,0.8395,0.2302,-60.73,129.15,-2.5,27.0,13.0,-107.0,0.9373,142.74,False
1,Backhand,20,-0.3124,0.8533,0.1788,-59.27,127.14,1.28,27.0,13.0,-107.0,0.9261,140.28,False
2,Backhand,41,-0.3303,0.8983,0.0789,-48.71,119.69,18.37,27.0,13.0,-107.0,0.9604,130.52,False
3,Backhand,66,-0.5081,1.0055,0.1187,-39.98,123.54,21.73,27.0,10.0,-111.0,1.1328,131.65,False
4,Backhand,88,-0.6711,1.0226,0.0582,-37.17,137.08,15.44,27.0,10.0,-111.0,1.2245,142.87,False
5,Backhand,113,-0.6292,1.1487,0.135,-39.92,159.0,-12.08,27.0,10.0,-111.0,1.3166,164.38,False
6,Backhand,134,-0.5973,1.1456,0.0088,-44.43,165.28,-23.8,27.0,10.0,-111.0,1.292,172.8,False
7,Backhand,150,-0.6565,1.2615,0.0161,-26.98,169.49,-26.12,27.0,10.0,-111.0,1.4222,173.6,False
8,Backhand,176,-0.6511,1.3118,0.1566,20.75,178.83,-5.0,28.0,15.0,-113.0,1.4728,180.1,False
9,Backhand,197,-0.6116,1.2224,0.2344,69.58,190.19,28.93,28.0,15.0,-113.0,1.3868,204.57,False
10,Backhand,216,-0.567,1.0682,0.359,97.35,200.38,46.57,28.0,15.0,-113.0,1.2616,227.59,False
11,Backhand,241,-0.6459,1.0275,0.438,91.31,208.62,40.77,28.0,15.0,-113.0,1.2902,231.35,False
12,Backhand,262,-0.5853,1.0031,0.4722,67.14,212.65,-2.62,25.0,17.0,-96.0,1.2537,223.01,False
13,Backhand,287,-0.6639,0.9103,0.4452,55.91,222.29,-27.47,25.0,17.0,-96.0,1.2115,230.85,False
14,Backhand,308,-0.6218,0.8394,0.4132,67.14,234.5,-0.98,25.0,17.0,-96.0,1.1234,243.92,False
15,Backhand,329,-0.5148,0.7697,0.3665,68.66,238.71,10.5,25.0,17.0,-96.0,0.9958,248.61,False
16,Backhand,353,-0.5135,0.7183,0.3345,51.09,232.91,2.32,25.0,17.0,-96.0,0.9442,238.46,False
17,Backhand,373,-0.5109,0.684,0.286,45.41,232.3,0.06,24.0,18.0,-87.0,0.9003,236.7,False
18,Backhand,390,-0.4211,0.6827,0.2439,40.41,227.78,5.62,24.0,18.0,-87.0,0.8384,231.41,False
19,Backhand,416,-0.3772,0.6802,0.2115,43.95,221.37,17.52,24.0,18.0,-87.0,0.806,226.37,False
20,Backhand,436,-0.4062,0.6515,0.1969,41.14,215.21,22.09,24.0,18.0,-87.0,0.7926,220.22,False
21,Backhand,453,-0.3574,0.6029,0.177,28.38,205.44,20.26,24.0,18.0,-87.0,0.7229,208.38,False
22,Backhand,478,-0.3029,0.5776,0.1561,13.06,187.62,28.2,23.0,16.0,-80.0,0.6706,190.18,False
23,Backhand,499,-0.2946,0.5188,0.1622,-9.7,167.42,39.43,23.0,16.0,-80.0,0.6183,172.27,False
24,Backhand,519,-0.1572,0.7563,-0.7557,-2.44,112.43,47.61,23.0,16.0,-80.0,1.0807,122.12,False
25,Backhand,544,-0.2792,0.3392,-0.7781,33.57,27.95,61.52,23.0,16.0,-80.0,0.8935,75.46,False
26,Backhand,565,-0.9366,0.1124,-0.2145,12.7,-48.22,98.88,21.0,19.0,-77.0,0.9674,110.74,False
27,Backhand,587,-1.364,0.366,-0.416,-10.93,-133.48,159.36,21.0,19.0,-77.0,1.4723,208.17,False
28,Backhand,608,-1.864,0.8,-0.9672,-18.49,-241.27,198.91,21.0,19.0,-77.0,2.2472,313.24,False
29,Backhand,630,-2.9939,0.7378,-2.3813,-103.27,-356.51,210.08,21.0,19.0,-77.0,3.896,426.49,False
30,Backhand,655,-3.9999,0.4424,-4.0,-492.74,-577.88,212.59,21.0,19.0,-77.0,5.674,788.62,False
31,Backhand,677,-3.9908,0.4915,-3.9973,-426.21,-911.68,200.07,21.0,26.0,-123.0,5.6698,1026.08,False
32,Backhand,697,-3.9906,-0.0094,-3.9833,2.81,-1414.0,208.68,21.0,26.0,-123.0,5.6384,1429.32,False
33,Backhand,718,-3.9999,-1.0005,-4.0,397.89,-1894.04,105.41,21.0,26.0,-123.0,5.7446,1938.25,False
34,Backhand,739,-3.9999,-0.5598,-4.0,429.99,-1999.94,-164.37,21.0,26.0,-123.0,5.6844,2052.23,False
35,Backhand,765,0.8234,1.7092,-2.0306,-137.33,-1994.87,-199.22,12.0,8.0,-61.0,2.779,2009.49,False
36,Backhand,786,0.9492,1.4452,-2.1558,-230.96,-1999.88,-27.4,12.0,8.0,-61.0,2.7635,2013.36,False
37,Backhand,807,0.9121,1.0127,-2.3379,-211.12,-1999.39,151.31,12.0,8.0,-61.0,2.7061,2016.19,False
38,Backhand,831,1.1892,1.1873,-2.0867,-90.21,-1998.9,248.17,12.0,8.0,-61.0,2.6792,2016.27,False
39,Backhand,852,1.1827,1.5865,-1.8584,92.9,-1999.08,227.48,12.0,8.0,-61.0,2.7147,2014.13,False
40,Backhand,877,0.9192,0.8939,-1.8748,213.44,-1999.57,107.06,25.0,0.0,-122.0,2.2713,2013.78,False
41,Backhand,895,0.697,1.0138,-1.9573,178.22,-1999.94,-96.37,25.0,0.0,-122.0,2.3118,2010.18,False
42,Backhand,916,0.6609,1.3075,-2.1499,52.73,-1999.94,-137.33,25.0,0.0,-122.0,2.6016,2005.34,False
