sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,-0.4935,0.5367,0.277,-141.6,14.89,240.91,3.0,34.0,-54.0,0.78,279.84,False
1,Scoober,21,-0.5438,0.4688,0.2196,-143.07,14.28,219.6,3.0,34.0,-54.0,0.7508,262.48,False
2,Scoober,46,-0.5529,0.4528,0.2361,-149.41,17.58,198.55,3.0,34.0,-54.0,0.7526,249.11,False
3,Scoober,66,-0.5767,0.4794,0.3326,-163.33,22.58,181.95,3.0,34.0,-54.0,0.8204,245.54,False
4,Scoober,86,-0.6149,0.4619,0.3907,-176.03,29.66,167.6,3.0,34.0,-54.0,0.8626,244.86,False
5,Scoober,111,-0.6495,0.3988,0.3456,-183.9,41.81,143.25,1.0,37.0,-59.0,0.8369,236.83,False
6,Scoober,131,-0.6702,0.368,0.3403,-189.27,48.71,131.41,1.0,37.0,-59.0,0.8369,235.51,False
7,Scoober,152,-0.6595,0.3727,0.3943,-191.59,57.07,122.5,1.0,37.0,-59.0,0.854,234.45,False
8,Scoober,176,-0.5947,0.4211,0.4954,-193.54,70.31,112.67,1.0,37.0,-59.0,0.8812,234.73,False
9,Scoober,197,-0.5446,0.3013,0.5234,-195.62,88.93,104.37,1.0,37.0,-64.0,0.8132,238.89,False
10,Scoober,216,-0.6866,0.2987,0.453,-187.99,101.68,93.44,1.0,37.0,-64.0,0.8752,233.26,False
11,Scoober,241,-0.7668,0.3322,0.3794,-188.6,101.26,89.6,1.0,37.0,-64.0,0.9178,232.06,False
12,Scoober,261,-0.8086,0.3251,0.3644,-191.83,99.0,82.09,1.0,37.0,-64.0,0.9446,230.95,False
13,Scoober,281,-0.8627,0.2931,0.3842,-188.54,93.63,72.39,1.0,37.0,-64.0,0.9888,222.6,False
14,Scoober,307,-0.9354,0.3081,0.3679,-187.13,83.8,62.93,2.0,38.0,-66.0,1.0513,214.48,False
15,Scoober,328,-1.0369,0.1627,0.317,-190.73,61.1,59.02,2.0,38.0,-66.0,1.0964,208.8,False
16,Scoober,351,-1.0834,0.0703,0.3069,-199.95,43.52,67.63,2.0,38.0,-66.0,1.1282,215.52,False
17,Scoober,371,-1.0774,0.0638,0.3049,-216.8,24.66,82.4,2.0,38.0,-66.0,1.1215,233.23,False
18,Scoober,392,-1.0881,0.0928,0.3248,-237.85,4.7,98.75,2.0,38.0,-66.0,1.1394,257.58,False
19,Scoober,417,-1.1366,0.0704,0.3606,-255.25,-15.32,118.47,2.0,43.0,-78.0,1.1945,281.82,False
20,Scoober,438,-1.3004,-0.172,0.3927,-272.89,-46.2,142.82,2.0,43.0,-78.0,1.3693,311.45,False
21,Scoober,459,-1.464,-0.3944,0.2976,-278.99,-69.64,153.14,2.0,43.0,-78.0,1.5451,325.79,False
22,Scoober,479,-1.576,-0.5924,0.0924,-276.61,-92.22,162.17,2.0,43.0,-78.0,1.6862,333.64,False
23,Scoober,500,-1.6283,-0.6244,-0.1715,-263.24,-109.13,157.96,-1.0,45.0,-90.0,1.7523,325.82,False
24,Scoober,525,-1.729,-0.4856,-0.2394,-256.35,-122.44,144.96,-1.0,45.0,-90.0,1.8118,318.93,False
25,Scoober,545,-1.8745,-0.5792,-0.1226,-259.09,-136.78,141.54,-1.0,45.0,-90.0,1.9658,325.38,False
26,Scoober,566,-1.9716,-0.7737,-0.071,-259.28,-146.24,154.79,-1.0,45.0,-90.0,2.1191,335.51,False
27,Scoober,591,-2.0989,-0.8895,0.0173,-279.11,-177.67,223.45,-1.0,45.0,-90.0,2.2797,399.25,False
28,Scoober,612,-2.2567,-1.0332,0.0073,-291.69,-200.44,285.52,-15.0,37.0,-110.0,2.482,454.73,False
29,Scoober,632,-2.441,-1.287,0.0443,-281.86,-220.21,323.0,-15.0,37.0,-110.0,2.7599,481.94,False
30,Scoober,659,-2.5059,-1.407,0.0945,-224.85,-245.97,336.61,-15.0,37.0,-110.0,2.8754,473.67,False
31,Scoober,679,-2.4224,-1.4646,0.1383,-183.29,-253.54,361.63,-15.0,37.0,-110.0,2.8341,478.18,False
32,Scoober,703,-2.2139,-1.4385,0.1897,-147.16,-253.72,397.83,-32.0,21.0,-111.0,2.647,494.26,False
33,Scoober,723,-2.0144,-1.2446,0.422,-124.15,-247.5,429.69,-32.0,21.0,-111.0,2.4052,511.17,False
34,Scoober,747,-1.5494,-0.7704,0.7562,-128.17,-236.88,443.12,-32.0,21.0,-111.0,1.8884,518.55,False
35,Scoober,768,-1.3269,-0.5664,0.8003,-140.81,-229.13,429.57,-32.0,21.0,-111.0,1.6498,506.81,False
36,Scoober,788,-1.1646,-0.4579,0.8793,-148.01,-217.53,403.56,-32.0,21.0,-111.0,1.5294,481.76,False
37,Scoober,813,-1.0631,-0.3436,1.0653,-164.43,-200.99,378.72,-39.0,-2.0,-96.0,1.5438,459.2,False
38,Scoober,834,-1.0793,-0.2191,1.2117,-189.7,-176.21,346.01,-39.0,-2.0,-96.0,1.6374,432.15,False
39,Scoober,854,-0.8854,-0.2469,1.4325,-225.77,-121.22,212.59,-39.0,-2.0,-96.0,1.702,332.95,False
40,Scoober,877,-0.8948,-0.5161,2.6053,-287.29,-96.8,65.61,-39.0,-2.0,-96.0,2.8026,310.18,False
41,Scoober,898,-0.8972,-0.8784,3.9999,-368.96,-92.22,-47.3,-40.0,-6.0,-65.0,4.1923,383.24,False
42,Scoober,922,-0.8751,-0.9065,3.9999,-476.07,-16.11,-56.15,-40.0,-6.0,-65.0,4.1936,479.65,False
43,Scoober,943,-1.2449,-0.3373,3.9735,-526.86,257.63,-128.66,-40.0,-6.0,-65.0,4.1776,600.42,False
44,Scoober,964,-3.3362,-0.4995,3.9993,-520.26,830.26,-413.15,-40.0,-6.0,-65.0,5.232,1063.34,False
45,Scoober,989,-3.9999,-1.6868,3.9999,-339.23,1815.49,-729.92,-40.0,-6.0,-65.0,5.9028,1985.92,False
46,Scoober,1010,-2.2651,-0.3,2.0527,8.67,1998.29,-449.28,-42.0,15.0,-93.0,3.0716,2048.19,False
47,Scoober,1031,0.7471,-0.0889,-2.0344,227.11,1999.15,-220.34,-42.0,15.0,-93.0,2.1691,2024.03,False
48,Scoober,1051,0.5507,-0.4083,-1.4976,308.47,1995.42,-12.27,-42.0,15.0,-93.0,1.647,2019.16,False
49,Scoober,1072,0.5618,-0.8179,-1.1993,287.54,2000.0,214.48,-42.0,15.0,-93.0,1.5566,2031.91,False
50,Scoober,1091,0.9639,-0.5857,-1.427,162.48,2000.0,336.61,-42.0,15.0,-93.0,1.8189,2034.63,False
51,Scoober,1118,0.9165,-0.2855,-1.5978,-49.62,2000.0,314.21,-49.0,9.0,-58.0,1.864,2025.14,False
52,Scoober,1139,0.8562,-0.4146,-1.7122,-326.23,2000.0,87.4,-49.0,9.0,-58.0,1.9587,2028.32,False
53,Scoober,1160,0.7728,-0.941,-1.7722,-373.05,1999.45,-142.58,-49.0,9.0,-58.0,2.1502,2038.94,False
54,Scoober,1181,0.5918,-0.9595,-1.6936,-287.96,1998.84,-312.38,-49.0,9.0,-58.0,2.0345,2043.49,False
55,Scoober,1205,0.4578,-0.394,-1.4702,-91.8,1998.66,-354.61,-46.0,18.0,-74.0,1.5894,2031.95,False
