sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,0.0225,0.6388,-0.0472,60.06,-59.14,47.12,15.0,2.0,-79.0,0.6409,96.57,False
1,Scoober,20,0.0092,0.5074,0.0183,40.95,-67.02,44.68,15.0,2.0,-79.0,0.5079,90.36,False
2,Scoober,39,0.0293,0.3269,0.0322,29.54,-81.85,26.49,15.0,2.0,-79.0,0.3298,90.96,False
3,Scoober,65,0.2081,0.3087,-0.1033,-2.2,-87.83,33.51,13.0,5.0,-70.0,0.3864,94.03,False
4,Scoober,86,-0.2327,0.5917,-0.4014,-69.46,-44.19,93.32,13.0,5.0,-70.0,0.7519,124.44,False
5,Scoober,106,-0.4032,0.4374,-0.2448,-121.15,-7.51,109.31,13.0,5.0,-70.0,0.6433,163.35,False
6,Scoober,131,-0.2734,0.4386,-0.1118,-122.13,-0.18,93.44,13.0,5.0,-70.0,0.5288,153.78,False
7,Scoober,153,-0.3054,0.4678,-0.1444,-118.04,12.45,86.36,15.0,10.0,-86.0,0.577,146.79,False
8,Scoober,172,0.0049,0.4995,0.2463,-118.16,25.45,80.2,15.0,10.0,-86.0,0.557,145.06,False
9,Scoober,196,-0.0524,0.2585,0.1952,-104.68,7.87,51.64,15.0,10.0,-86.0,0.3282,116.98,False
10,Scoober,216,-0.1074,0.4573,0.2456,-128.54,10.93,64.88,15.0,10.0,-86.0,0.5301,144.4,False
11,Scoober,236,-0.0067,0.3984,0.1794,-154.79,16.97,79.41,15.0,10.0,-86.0,0.437,174.79,False
12,Scoober,262,-0.056,0.2515,0.0854,-165.47,23.62,94.48,22.0,13.0,-96.0,0.2714,192.0,False
13,Scoober,283,-0.1802,0.4047,0.1334,-163.64,36.62,109.8,22.0,13.0,-96.0,0.4626,200.43,False
14,Scoober,307,-0.2184,0.5474,0.0908,-143.49,57.86,122.19,22.0,13.0,-96.0,0.5963,197.15,False
15,Scoober,326,-0.2589,0.8088,0.1437,-141.17,81.3,105.71,22.0,13.0,-96.0,0.8613,194.2,False
16,Scoober,347,-0.3308,0.8494,0.0792,-143.86,98.27,88.01,23.0,20.0,-104.0,0.9149,195.19,False
17,Scoober,372,-0.3496,0.7975,-0.1195,-145.32,102.97,73.55,23.0,20.0,-104.0,0.8789,192.69,False
18,Scoober,392,-0.3613,0.8011,-0.1481,-148.93,103.94,63.66,23.0,20.0,-104.0,0.8912,192.45,False
19,Scoober,413,-0.4404,0.8751,-0.0692,-157.35,103.45,57.37,23.0,20.0,-104.0,0.9821,196.86,False
20,Scoober,439,-0.502,0.901,-0.025,-192.75,108.95,45.47,23.0,20.0,-104.0,1.0317,226.03,False
21,Scoober,460,-0.6288,0.9893,-0.1769,-246.58,112.92,41.69,19.0,22.0,-118.0,1.1854,274.39,False
22,Scoober,480,-0.7502,0.8969,-0.408,-333.13,101.44,52.86,19.0,22.0,-118.0,1.2384,352.22,False
23,Scoober,506,-0.6753,0.7303,-0.4979,-352.97,91.49,52.98,19.0,22.0,-118.0,1.1124,368.46,False
24,Scoober,525,-0.8013,0.7544,-0.5896,-371.7,82.15,48.71,19.0,22.0,-118.0,1.2485,383.78,False
25,Scoober,551,-0.947,0.7064,-0.6199,-400.88,63.84,48.52,8.0,26.0,-135.0,1.3342,408.82,False
26,Scoober,572,-1.058,0.5474,-0.7924,-440.73,35.22,58.23,8.0,26.0,-135.0,1.4307,445.96,False
27,Scoober,592,-1.1901,0.3325,-1.0714,-479.0,-4.46,68.73,8.0,26.0,-135.0,1.6355,483.93,False
28,Scoober,617,-1.6799,-0.0957,-1.5321,-535.28,-80.2,84.05,8.0,26.0,-135.0,2.2757,547.74,False
29,Scoober,638,-2.004,-0.5284,-1.7661,-570.98,-145.81,95.58,8.0,26.0,-135.0,2.723,597.01,False
30,Scoober,662,-2.2228,-1.6918,-2.0043,-485.96,-214.05,109.37,-16.0,22.0,-132.0,3.438,542.16,False
31,Scoober,682,-2.236,-0.3844,-1.5349,-442.75,-302.06,142.46,-16.0,22.0,-132.0,2.7392,554.58,False
32,Scoober,705,-2.0037,-0.8093,-1.3856,-461.43,-347.72,186.83,-16.0,22.0,-132.0,2.567,607.23,False
33,Scoober,725,-1.9578,-0.6606,-1.1165,-440.67,-374.76,218.02,-16.0,22.0,-132.0,2.3486,618.2,False
34,Scoober,751,-1.843,-0.486,-0.7133,-411.13,-390.99,235.6,-39.0,3.0,-99.0,2.0351,614.34,False
35,Scoober,772,-1.558,-0.3586,-0.505,-379.82,-390.69,231.32,-39.0,3.0,-99.0,1.6766,591.95,False
36,Scoober,792,-1.2926,-0.2114,-0.3293,-354.92,-370.91,210.33,-39.0,3.0,-99.0,1.3506,554.78,False
37,Scoober,817,-1.1804,-0.087,-0.0989,-323.61,-322.69,164.12,-39.0,3.0,-99.0,1.1877,485.58,False
38,Scoober,838,-1.2937,0.0747,0.1438,-297.91,-288.15,125.79,-39.0,3.0,-99.0,1.3038,433.13,False
39,Scoober,864,-1.412,0.0265,0.4653,-263.73,-237.49,68.91,-42.0,-1.0,-51.0,1.4869,361.53,False
40,Scoober,884,-2.2434,-0.2472,1.1217,-216.19,-125.06,-71.47,-42.0,-1.0,-51.0,2.5204,259.78,False
41,Scoober,904,-3.2834,-1.1132,2.3198,-233.76,-87.4,-206.97,-42.0,-1.0,-51.0,4.1715,324.22,False
42,Scoober,930,-3.9999,-2.1929,3.9999,-362.18,-167.48,-315.8,-42.0,-1.0,-51.0,6.0669,508.87,False
43,Scoober,952,-3.9999,-0.7904,3.9999,-514.95,-205.51,-158.33,-39.0,3.0,-31.0,5.7116,576.61,False
44,Scoober,971,-3.986,-0.3604,3.9818,-310.97,1148.5,-693.36,-39.0,3.0,-31.0,5.6456,1377.14,False
45,Scoober,996,-3.9999,-0.1338,3.9999,519.35,1996.46,-913.27,-39.0,3.0,-31.0,5.6583,2256.02,False
46,Scoober,1016,-2.9176,1.5623,1.8202,962.95,2000.0,84.29,-39.0,3.0,-31.0,3.7771,2221.35,False
47,Scoober,1037,1.1338,0.2521,-3.6089,384.77,1990.11,951.6,-39.0,3.0,-31.0,3.7912,2239.23,False
48,Scoober,1061,1.1726,-1.1202,-2.7864,-521.67,2000.0,959.72,-39.0,28.0,-77.0,3.2239,2278.86,False
49,Scoober,1082,1.278,0.4026,-2.2665,-965.33,2000.0,333.37,-39.0,28.0,-77.0,2.6329,2245.66,False
50,Scoober,1101,1.8433,-0.4236,-2.6783,-529.05,1996.7,-797.79,-39.0,28.0,-77.0,3.2788,2214.32,False
51,Scoober,1126,1.5001,-1.6475,-2.6566,209.05,1996.15,-993.71,-39.0,28.0,-77.0,3.4673,2239.6,False
52,Scoober,1146,0.6841,-0.1942,-2.8956,732.85,1997.99,-526.37,-30.0,17.0,-118.0,2.9817,2192.28,False
