sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,1.0602,-0.2767,-0.1842,187.56,-8.0,-45.65,-17.0,-13.0,-65.0,1.1111,193.2,False
1,Scoober,20,1.0881,-0.3519,-0.1268,167.66,-20.57,-30.82,-17.0,-13.0,-65.0,1.1506,171.71,False
2,Scoober,44,1.1051,-0.2837,-0.1068,158.87,-31.74,-17.15,-17.0,-13.0,-65.0,1.1459,162.92,False
3,Scoober,65,1.0988,-0.2655,-0.1705,156.62,-44.56,-13.85,-17.0,-13.0,-65.0,1.1432,163.42,False
4,Scoober,91,1.1018,-0.3524,-0.1416,157.1,-59.02,-21.12,-25.0,-12.0,-56.0,1.1654,169.15,False
5,Scoober,111,1.1332,-0.5107,-0.0671,159.85,-78.37,-48.1,-25.0,-12.0,-56.0,1.2448,184.41,False
6,Scoober,132,1.1122,-0.6383,-0.0231,155.82,-87.28,-57.07,-25.0,-12.0,-56.0,1.2825,187.5,False
7,Scoober,157,1.1219,-0.7955,0.0438,137.21,-97.84,-50.54,-25.0,-12.0,-56.0,1.3761,175.93,False
8,Scoober,179,1.13,-0.7894,0.1029,129.21,-103.33,-49.32,-33.0,-11.0,-47.0,1.3823,172.64,False
9,Scoober,203,1.1676,-0.8638,0.1505,122.01,-109.8,-54.93,-33.0,-11.0,-47.0,1.4602,173.09,False
10,Scoober,223,1.2032,-0.9446,0.2219,113.59,-115.54,-66.83,-33.0,-11.0,-47.0,1.5457,175.27,False
11,Scoober,243,1.243,-1.0786,0.2527,110.47,-120.54,-87.89,-33.0,-11.0,-47.0,1.6651,185.63,False
12,Scoober,264,1.2877,-1.3372,0.3241,107.73,-129.76,-104.13,-33.0,-11.0,-47.0,1.8845,198.2,False
13,Scoober,290,1.4175,-1.4918,0.4131,115.66,-138.61,-115.78,-39.0,-2.0,-50.0,2.0989,214.47,False
14,Scoober,311,1.4805,-1.6217,0.3911,132.51,-150.33,-141.05,-39.0,-2.0,-50.0,2.2304,245.06,False
15,Scoober,330,1.5166,-1.7201,0.3539,146.42,-160.16,-169.68,-39.0,-2.0,-50.0,2.3204,275.46,False
16,Scoober,354,1.4945,-1.7946,0.3201,150.27,-166.81,-185.61,-39.0,-2.0,-50.0,2.3572,291.3,False
17,Scoober,375,1.5005,-1.8323,0.2665,143.98,-168.7,-196.17,-50.0,8.0,-45.0,2.3832,296.1,False
18,Scoober,400,1.4891,-1.7815,0.1741,126.77,-167.48,-234.07,-50.0,8.0,-45.0,2.3284,314.5,False
19,Scoober,420,1.3762,-1.6497,0.0638,112.73,-164.43,-259.77,-50.0,8.0,-45.0,2.1493,327.45,False
20,Scoober,439,1.2186,-1.4568,-0.0359,94.91,-156.62,-270.81,-50.0,8.0,-45.0,1.8996,326.92,False
21,Scoober,460,1.0525,-1.2372,-0.1434,82.95,-145.75,-274.72,-50.0,8.0,-45.0,1.6306,321.86,False
22,Scoober,486,0.937,-1.0587,-0.2416,76.66,-134.03,-273.8,-50.0,27.0,-51.0,1.4343,314.34,False
23,Scoober,506,0.7701,-0.8661,-0.3011,72.63,-124.69,-268.07,-50.0,27.0,-51.0,1.1975,304.44,False
24,Scoober,525,0.6165,-0.5929,-0.363,87.28,-109.07,-260.25,-50.0,27.0,-51.0,0.9292,295.37,False
25,Scoober,551,0.4924,-0.4607,-0.4312,106.51,-93.69,-246.4,-50.0,27.0,-51.0,0.8004,284.31,False
26,Scoober,570,0.3702,-0.4077,-0.6445,124.27,-70.74,-214.17,-50.0,27.0,-51.0,0.8478,257.52,False
27,Scoober,596,0.4208,-0.3107,-0.9,156.01,-38.15,-169.49,-39.0,36.0,-62.0,1.041,233.5,False
28,Scoober,616,0.3027,-0.5189,-2.2032,267.15,36.44,-101.07,-39.0,36.0,-62.0,2.2837,287.95,False
29,Scoober,636,-0.1445,-0.9919,-3.7372,394.65,104.86,-70.98,-39.0,36.0,-62.0,3.8693,414.47,False
30,Scoober,659,-0.7596,-1.642,-4.0,521.24,149.23,-87.04,-39.0,36.0,-62.0,4.3901,549.12,False
31,Scoober,685,-1.8929,-1.5575,-3.9874,544.62,216.92,-142.27,-34.0,39.0,-83.0,4.6807,603.24,False
32,Scoober,705,-0.571,-0.5273,-4.0,496.28,578.12,-13.55,-34.0,39.0,-83.0,4.0748,762.04,False
33,Scoober,725,3.1418,-0.9088,-4.0,415.83,1681.58,527.16,-34.0,39.0,-83.0,5.1669,1810.67,False
34,Scoober,750,3.5856,-0.6989,-3.6323,62.38,2000.0,476.2,-34.0,39.0,-83.0,5.1516,2056.86,False
35,Scoober,770,1.0309,0.6041,-1.8975,-279.48,2000.0,209.17,-34.0,39.0,-83.0,2.2423,2030.24,False
36,Scoober,796,0.9534,-0.236,-1.9863,-366.03,1992.61,-41.63,-39.0,-6.0,-85.0,2.2159,2026.38,False
37,Scoober,817,0.7496,-0.5853,-2.1593,-256.84,1998.72,-332.95,-39.0,-6.0,-85.0,2.3595,2042.47,False
38,Scoober,836,0.5571,-0.1144,-1.8444,-41.44,1998.66,-341.55,-39.0,-6.0,-85.0,1.9301,2028.05,False
39,Scoober,856,0.6732,-0.0779,-1.6772,197.81,1999.08,-232.73,-39.0,-6.0,-85.0,1.809,2022.28,False
40,Scoober,881,0.77,-0.3749,-1.6155,333.74,1999.94,-21.18,-54.0,23.0,-45.0,1.8285,2027.7,False
41,Scoober,901,0.9833,-0.7457,-1.6932,322.94,2000.0,200.32,-54.0,23.0,-45.0,2.0952,2035.78,False
42,Scoober,926,1.0898,-0.2585,-1.9908,20.32,2000.0,305.05,-54.0,23.0,-45.0,2.2843,2023.23,False
43,Scoober,945,0.9224,-0.3901,-2.0613,-217.83,2000.0,213.01,-54.0,23.0,-45.0,2.2917,2023.07,False
44,Scoober,966,0.7469,-0.8336,-2.1368,-372.01,2000.0,29.66,-54.0,23.0,-45.0,2.4122,2034.52,False
45,Scoober,992,0.6117,-0.8374,-1.9783,-379.33,1999.45,-145.39,-44.0,20.0,-102.0,2.2336,2040.3,False
46,Scoober,1013,0.6626,-0.3676,-1.6531,-198.97,1999.02,-256.96,-44.0,20.0,-102.0,1.8185,2025.27,False
47,Scoober,1038,0.85,-0.4683,-1.5643,182.5,1999.21,-213.56,-44.0,20.0,-102.0,1.8409,2018.85,False
48,Scoober,1059,0.9523,-0.9497,-1.707,333.07,1999.82,-49.8,-44.0,20.0,-102.0,2.1732,2027.97,False
49,Scoober,1079,1.0366,-0.9001,-1.951,302.73,2000.0,124.39,-47.0,1.0,-75.0,2.3857,2026.6,False
50,Scoober,1104,0.9399,-0.4673,-2.0896,113.22,2000.0,242.19,-47.0,1.0,-75.0,2.3384,2017.79,False
