sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,0.417,0.1705,-0.1558,78.92,-55.97,-28.5,-22.0,-16.0,-85.0,0.4767,100.86,False
1,Scoober,19,0.3788,0.0443,-0.2037,128.54,-26.43,-16.24,-22.0,-16.0,-85.0,0.4324,132.23,False
2,Scoober,44,0.476,-0.2079,-0.424,145.75,-12.08,-33.81,-22.0,-16.0,-85.0,0.6704,150.11,False
3,Scoober,67,0.574,-0.2494,-0.5067,138.37,-24.17,-55.73,-24.0,-13.0,-91.0,0.8052,151.11,False
4,Scoober,87,0.6024,-0.2435,-0.5421,136.05,-40.16,-69.89,-24.0,-13.0,-91.0,0.8462,158.13,False
5,Scoober,112,0.6017,-0.2999,-0.5396,143.68,-48.58,-64.51,-24.0,-13.0,-91.0,0.862,164.82,False
6,Scoober,132,0.5825,-0.5542,-0.4919,149.48,-49.87,-36.38,-24.0,-13.0,-91.0,0.9426,161.72,False
7,Scoober,153,0.5901,-0.407,-0.479,173.03,-42.97,-14.65,-24.0,-13.0,-91.0,0.8621,178.89,False
8,Scoober,177,0.4883,-0.3442,-0.5392,184.81,-31.56,-30.15,-26.0,-17.0,-87.0,0.8048,189.9,False
9,Scoober,198,0.5535,-0.4138,-0.549,188.66,-21.3,-49.01,-26.0,-17.0,-87.0,0.8826,196.08,False
10,Scoober,224,0.6647,-0.481,-0.6285,195.25,-15.08,-54.75,-26.0,-17.0,-87.0,1.0335,203.34,False
11,Scoober,244,0.7786,-0.5499,-0.7118,196.59,-21.06,-45.84,-26.0,-17.0,-87.0,1.1896,202.96,False
12,Scoober,264,0.8815,-0.6001,-0.7523,196.29,-28.63,-41.75,-26.0,-13.0,-94.0,1.305,202.71,False
13,Scoober,289,0.9335,-0.6396,-0.7607,194.46,-58.41,-42.97,-26.0,-13.0,-94.0,1.3635,207.54,False
14,Scoober,308,0.9883,-0.7758,-0.7643,182.56,-80.08,-50.48,-26.0,-13.0,-94.0,1.4706,205.64,False
15,Scoober,328,1.0186,-0.9786,-0.7065,161.25,-98.33,-44.19,-26.0,-13.0,-94.0,1.5794,193.97,False
16,Scoober,349,0.9191,-1.1075,-0.5836,131.29,-107.06,-8.67,-26.0,-13.0,-94.0,1.553,169.62,False
17,Scoober,375,0.8049,-0.7371,-0.5367,126.65,-102.17,-22.71,-27.0,-12.0,-93.0,1.2163,164.3,False
18,Scoober,396,0.8151,-0.9011,-0.524,112.73,-98.75,-38.39,-27.0,-12.0,-93.0,1.3232,154.71,False
19,Scoober,415,0.8071,-0.921,-0.5153,91.43,-100.52,-48.22,-27.0,-12.0,-93.0,1.3286,144.19,False
20,Scoober,440,0.7556,-0.8561,-0.4868,79.35,-101.93,-60.12,-27.0,-12.0,-93.0,1.2413,142.48,False
