sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,-0.1737,0.8739,-0.2039,-6.77,42.42,-77.21,20.0,22.0,-89.0,0.914,88.36,False
1,Scoober,20,-0.1733,0.8335,-0.2157,-9.03,42.3,-74.77,20.0,22.0,-89.0,0.8782,86.38,False
2,Scoober,44,-0.177,0.7747,-0.2394,-9.46,41.63,-70.37,20.0,22.0,-89.0,0.8299,82.31,False
3,Scoober,65,-0.1731,0.7548,-0.2426,-8.3,42.6,-67.75,20.0,22.0,-89.0,0.8115,80.46,False
4,Scoober,87,-0.1799,0.749,-0.2743,-6.71,45.59,-62.81,19.0,18.0,-89.0,0.8177,77.9,False
5,Scoober,111,-0.1863,0.6461,-0.3228,-15.56,53.41,-63.05,19.0,18.0,-89.0,0.7459,84.08,False
6,Scoober,130,-0.2153,0.6873,-0.3151,-21.67,66.04,-64.33,19.0,18.0,-89.0,0.7861,94.71,False
7,Scoober,151,-0.1906,0.7446,-0.3246,-17.09,80.08,-49.87,19.0,18.0,-89.0,0.8343,95.87,False
8,Scoober,176,-0.1193,0.7305,-0.3954,-15.56,89.78,-36.13,19.0,18.0,-89.0,0.8391,98.02,False
9,Scoober,198,-0.1665,0.7234,-0.4108,-25.88,93.63,-37.54,20.0,15.0,-91.0,0.8484,104.14,False
10,Scoober,218,-0.1963,0.9092,-0.353,-46.08,105.47,-58.9,20.0,15.0,-91.0,0.9949,129.29,False
11,Scoober,242,-0.1725,0.9828,-0.405,-49.62,119.02,-69.7,20.0,15.0,-91.0,1.0769,146.58,False
12,Scoober,262,-0.0416,1.0148,-0.4208,-49.38,127.56,-70.8,20.0,15.0,-91.0,1.0993,154.02,False
13,Scoober,287,0.0934,1.0131,-0.3987,-46.69,129.7,-65.67,21.0,14.0,-93.0,1.0927,152.69,False
14,Scoober,307,0.1821,1.027,-0.3737,-45.59,128.91,-76.54,21.0,14.0,-93.0,1.1079,156.7,False
15,Scoober,328,0.2089,1.1305,-0.3774,-43.82,128.23,-112.55,21.0,14.0,-93.0,1.21,176.16,False
16,Scoober,352,0.1876,1.2732,-0.4879,-34.79,123.17,-187.5,21.0,14.0,-93.0,1.3763,227.02,False
17,Scoober,373,0.208,1.2256,-0.5297,-24.23,115.6,-213.93,21.0,14.0,-93.0,1.3512,244.37,False
18,Scoober,397,0.2725,1.0453,-0.4935,-9.77,109.99,-204.77,22.0,0.0,-99.0,1.1876,232.65,False
19,Scoober,417,0.3217,0.9171,-0.4677,5.68,107.42,-195.01,22.0,0.0,-99.0,1.0785,222.71,False
20,Scoober,436,0.3027,0.8413,-0.4668,23.32,101.56,-209.35,22.0,0.0,-99.0,1.0086,233.85,False
21,Scoober,457,0.2826,0.7877,-0.4517,45.41,92.9,-241.82,22.0,0.0,-99.0,0.951,263.0,False
