sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,-0.8323,0.392,-0.5768,-186.34,43.21,-33.75,13.0,24.0,-136.0,1.0858,194.24,False
1,Scoober,21,-0.8604,0.3104,-0.6787,-197.57,30.88,-28.38,5.0,26.0,-137.0,1.139,201.97,False
2,Scoober,47,-0.843,0.3484,-0.717,-195.86,15.32,-27.95,5.0,26.0,-137.0,1.1603,198.44,False
3,Scoober,65,-0.8793,0.3186,-0.667,-185.0,10.68,-35.83,5.0,26.0,-137.0,1.1487,188.74,False
4,Scoober,84,-0.907,0.2814,-0.6906,-179.93,8.79,-43.21,5.0,26.0,-137.0,1.1742,185.26,False
5,Scoober,111,-0.8994,0.1874,-0.7579,-186.34,4.94,-47.18,0.0,25.0,-137.0,1.191,192.28,False
6,Scoober,131,-0.9142,0.0957,-0.8612,-201.84,-4.33,-47.3,0.0,25.0,-137.0,1.2596,207.36,False
7,Scoober,151,-0.9347,0.0601,-0.9048,-225.65,-20.26,-44.68,0.0,25.0,-137.0,1.3023,230.92,False
8,Scoober,176,-0.962,0.0308,-0.9199,-264.4,-46.69,-43.27,0.0,25.0,-137.0,1.3314,271.96,False
9,Scoober,197,-1.0265,-0.0278,-0.9098,-282.65,-59.94,-44.07,0.0,25.0,-137.0,1.3719,292.28,False
10,Scoober,222,-1.064,-0.1423,-0.9569,-297.79,-71.35,-40.59,-11.0,20.0,-136.0,1.438,308.9,False
11,Scoober,243,-1.2266,-0.3123,-1.1172,-301.57,-92.1,-24.84,-11.0,20.0,-136.0,1.6882,316.3,False
12,Scoober,264,-1.3499,-0.3347,-1.1556,-308.59,-106.81,-10.13,-11.0,20.0,-136.0,1.8082,326.71,False
13,Scoober,289,-1.4386,-0.4476,-1.1284,-321.04,-122.07,11.78,-11.0,20.0,-136.0,1.8824,343.67,False
