sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,1.2928,-0.5782,-0.3813,99.91,-172.91,47.97,-14.0,-12.0,-123.0,1.4667,205.39,False
1,Scoober,20,0.8837,-0.9469,-0.506,124.63,-200.74,44.86,-14.0,-12.0,-123.0,1.3905,240.51,False
2,Scoober,46,0.8402,-0.9042,-0.4015,142.4,-204.83,-5.92,-10.0,-15.0,-115.0,1.298,249.54,False
3,Scoober,66,1.1914,-0.58,-0.325,139.59,-206.97,-71.72,-10.0,-15.0,-115.0,1.3643,259.74,False
4,Scoober,86,1.2126,-0.3829,-0.2488,140.81,-197.2,-69.34,-10.0,-15.0,-115.0,1.2958,252.04,False
5,Scoober,106,1.1047,-0.3397,-0.2317,165.53,-190.19,-49.38,-10.0,-15.0,-115.0,1.1788,256.92,False
6,Scoober,133,1.1621,-0.4961,-0.3737,180.91,-177.06,-39.12,-15.0,-19.0,-95.0,1.3177,256.14,False
7,Scoober,153,1.1394,-0.663,-0.2885,177.43,-162.6,-52.43,-15.0,-19.0,-95.0,1.3494,246.31,False
8,Scoober,174,1.1818,-0.8134,-0.0336,165.53,-164.18,-78.0,-15.0,-19.0,-95.0,1.435,245.85,False
9,Scoober,199,1.2019,-0.9211,-0.0867,145.57,-165.89,-73.36,-15.0,-19.0,-95.0,1.5168,232.58,False
10,Scoober,219,1.2792,-1.0834,-0.0336,127.75,-169.19,-65.37,-15.0,-19.0,-95.0,1.6766,221.85,False
11,Scoober,244,1.2585,-1.2571,-0.0859,113.4,-177.25,-73.0,-21.0,-15.0,-74.0,1.7809,222.72,False
12,Scoober,265,1.3831,-1.4924,-0.0444,86.98,-193.12,-107.79,-21.0,-15.0,-74.0,2.0352,237.65,False
13,Scoober,286,1.4852,-1.5704,-0.0121,71.41,-209.78,-123.78,-21.0,-15.0,-74.0,2.1616,253.83,False
14,Scoober,312,1.5015,-1.6689,-0.0374,61.52,-224.3,-140.56,-21.0,-15.0,-74.0,2.2453,271.76,False
15,Scoober,334,1.5325,-1.708,-0.1007,51.33,-229.92,-167.97,-35.0,-9.0,-56.0,2.2969,289.33,False
16,Scoober,355,1.5063,-1.7343,-0.1823,40.04,-230.83,-229.49,-35.0,-9.0,-56.0,2.3043,327.96,False
17,Scoober,380,1.4515,-1.5964,-0.2448,39.12,-229.13,-270.39,-35.0,-9.0,-56.0,2.1715,356.56,False
18,Scoober,400,1.3656,-1.2922,-0.3126,32.35,-221.74,-290.1,-35.0,-9.0,-56.0,1.9059,366.57,False
19,Scoober,421,1.2484,-1.0491,-0.332,39.98,-215.09,-297.3,-35.0,-9.0,-56.0,1.6641,369.12,False
20,Scoober,447,1.1677,-0.8534,-0.4624,57.25,-204.71,-307.01,-48.0,6.0,-35.0,1.5184,373.41,False
21,Scoober,468,1.0432,-0.771,-0.5016,58.17,-199.4,-312.62,-48.0,6.0,-35.0,1.3908,375.34,False
