sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,0.4023,-0.0721,-0.5267,79.1,-26.92,2.38,-23.0,-12.0,-112.0,0.6667,83.59,False
1,Scoober,25,0.3923,-0.0435,-0.5428,98.75,-31.8,10.93,-23.0,-12.0,-112.0,0.6712,104.32,False
2,Scoober,46,0.2843,-0.1853,-0.478,111.21,-20.63,15.08,-20.0,-14.0,-111.0,0.5862,114.1,False
3,Scoober,67,0.2985,-0.0831,-0.6602,105.71,-18.43,1.71,-20.0,-14.0,-111.0,0.7292,107.32,False
4,Scoober,89,0.3009,-0.0969,-0.6128,109.5,-18.19,-5.74,-20.0,-14.0,-111.0,0.6895,111.15,False
5,Scoober,109,0.2311,-0.1917,-0.5746,122.38,-9.77,-1.77,-20.0,-14.0,-111.0,0.6483,122.78,False
6,Scoober,135,0.1526,-0.2469,-0.6315,131.59,5.0,8.42,-14.0,-15.0,-112.0,0.695,131.96,False
7,Scoober,155,0.1812,-0.1661,-0.6998,134.22,17.88,8.3,-14.0,-15.0,-112.0,0.7417,135.66,False
8,Scoober,176,0.2635,-0.1765,-0.7915,125.92,22.89,-10.44,-14.0,-15.0,-112.0,0.8527,128.4,False
9,Scoober,200,0.299,-0.3026,-0.7942,106.08,21.12,-39.55,-14.0,-15.0,-112.0,0.9009,115.17,False
10,Scoober,221,0.3473,-0.2881,-0.7922,110.47,21.85,-45.29,-14.0,-15.0,-112.0,0.9117,121.38,False
11,Scoober,248,0.4175,-0.3126,-0.8748,126.83,18.8,-44.13,-10.0,-12.0,-121.0,1.0184,135.6,False
12,Scoober,266,0.5402,-0.4714,-0.9169,139.77,12.27,-47.55,-10.0,-12.0,-121.0,1.1639,148.15,False
13,Scoober,286,0.5764,-0.5095,-0.9302,138.79,5.74,-59.27,-10.0,-12.0,-121.0,1.2071,151.03,False
14,Scoober,307,0.636,-0.5718,-0.9241,122.38,-5.74,-87.52,-10.0,-12.0,-121.0,1.2591,150.56,False
15,Scoober,331,0.6581,-0.5211,-0.9375,115.84,-13.67,-98.94,-13.0,-13.0,-122.0,1.2584,152.96,False
16,Scoober,352,0.7249,-0.509,-0.965,112.61,-24.29,-100.83,-13.0,-13.0,-122.0,1.3098,153.09,False
17,Scoober,377,0.7887,-0.5438,-0.9729,104.0,-40.89,-99.0,-13.0,-13.0,-122.0,1.3654,149.3,False
18,Scoober,397,0.7435,-0.5675,-0.9725,82.34,-61.58,-102.54,-13.0,-13.0,-122.0,1.3493,145.21,False
19,Scoober,418,0.6921,-0.6628,-0.9203,48.22,-83.62,-113.22,-13.0,-13.0,-122.0,1.3287,148.78,False
20,Scoober,440,0.6898,-0.639,-0.7906,13.18,-103.45,-126.22,-18.0,-13.0,-117.0,1.2286,163.73,False
21,Scoober,461,0.7303,-0.5836,-0.7166,20.69,-106.87,-120.06,-18.0,-13.0,-117.0,1.1779,162.06,False
22,Scoober,480,0.7828,-0.6628,-0.6703,39.73,-110.35,-112.43,-18.0,-13.0,-117.0,1.2253,162.47,False
23,Scoober,503,0.7594,-0.8287,-0.6918,46.63,-116.58,-112.12,-18.0,-13.0,-117.0,1.3199,168.33,False
24,Scoober,524,0.7684,-0.9666,-0.751,34.24,-125.49,-122.56,-24.0,-14.0,-102.0,1.4452,178.72,False
25,Scoober,548,0.9297,-1.0942,-0.9187,18.55,-135.19,-135.8,-24.0,-14.0,-102.0,1.7046,192.52,False
26,Scoober,568,1.0226,-1.2726,-0.9618,14.34,-142.15,-146.18,-24.0,-14.0,-102.0,1.8948,204.4,False
