sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,-0.606,0.9001,0.2078,-188.54,-48.34,-76.97,0.0,40.0,-85.0,1.1048,209.3,False
1,Scoober,19,-0.499,0.8872,0.0175,-196.11,-48.34,-98.39,0.0,40.0,-85.0,1.0181,224.67,False
2,Scoober,40,-0.5691,0.8328,0.0089,-221.44,-36.07,-121.52,0.0,40.0,-85.0,1.0087,255.15,False
3,Scoober,65,-0.5463,0.776,0.0564,-239.69,-27.59,-129.33,0.0,40.0,-85.0,0.9507,273.75,False
4,Scoober,86,-0.5286,0.8105,-0.0132,-254.03,-20.45,-134.89,10.0,39.0,-100.0,0.9678,288.35,False
5,Scoober,107,-0.4451,0.7922,-0.1509,-277.34,-20.32,-140.87,10.0,39.0,-100.0,0.9211,311.73,False
6,Scoober,133,-0.4285,0.7646,-0.192,-291.38,-24.05,-143.55,10.0,39.0,-100.0,0.8973,325.71,False
7,Scoober,152,-0.344,0.7723,-0.2546,-296.88,-25.45,-153.5,10.0,39.0,-100.0,0.883,335.18,False
8,Scoober,173,-0.2695,0.722,-0.314,-297.18,-25.57,-168.88,10.0,39.0,-100.0,0.8322,342.77,False
9,Scoober,196,-0.2385,0.6804,-0.3553,-291.14,-27.95,-184.57,15.0,33.0,-122.0,0.8038,345.85,False
10,Scoober,217,-0.2274,0.6184,-0.3925,-283.39,-30.58,-198.0,15.0,33.0,-122.0,0.7669,347.05,False
11,Scoober,241,-0.2542,0.5288,-0.425,-270.45,-32.41,-214.66,15.0,33.0,-122.0,0.7245,346.8,False
12,Scoober,261,-0.2715,0.5059,-0.4351,-258.61,-30.27,-225.83,15.0,33.0,-122.0,0.7203,344.66,False
13,Scoober,282,-0.254,0.4399,-0.4591,-245.67,-24.41,-234.56,16.0,25.0,-140.0,0.6847,340.54,False
14,Scoober,308,-0.2804,0.423,-0.5245,-237.67,-16.6,-240.6,16.0,25.0,-140.0,0.7298,338.6,False
15,Scoober,328,-0.2985,0.4711,-0.595,-231.14,-10.68,-246.52,16.0,25.0,-140.0,0.8155,338.1,False
16,Scoober,348,-0.3057,0.483,-0.6456,-217.83,-9.22,-252.81,16.0,25.0,-140.0,0.8623,333.84,False
17,Scoober,373,-0.3486,0.4961,-0.6952,-179.32,-6.29,-258.0,16.0,25.0,-140.0,0.9225,314.26,False
18,Scoober,394,-0.324,0.405,-0.7997,-148.5,-1.28,-256.84,14.0,19.0,-150.0,0.9532,296.68,False
19,Scoober,412,-0.3021,0.2787,-0.9366,-131.41,-1.89,-253.66,14.0,19.0,-150.0,1.0229,285.69,False
20,Scoober,436,-0.2872,0.1514,-1.0088,-122.07,-12.02,-249.45,14.0,19.0,-150.0,1.0597,277.98,False
21,Scoober,456,-0.2306,0.0719,-1.0226,-104.8,-24.6,-244.75,14.0,19.0,-150.0,1.0507,267.38,False
22,Scoober,476,-0.1987,0.0442,-1.0558,-80.08,-42.72,-251.16,14.0,19.0,-150.0,1.0752,267.06,False
23,Scoober,502,-0.2015,-0.0984,-1.0496,-77.45,-54.69,-264.4,10.0,9.0,-154.0,1.0733,280.89,False
24,Scoober,523,-0.2031,-0.2593,-1.0529,-88.68,-65.55,-279.48,10.0,9.0,-154.0,1.1032,300.45,False
25,Scoober,547,-0.1917,-0.412,-1.1718,-112.49,-73.3,-287.9,10.0,9.0,-154.0,1.2568,317.67,False
26,Scoober,567,0.1093,-0.824,-1.3566,-129.46,-82.89,-287.6,10.0,9.0,-154.0,1.591,326.1,False
