sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.7053,1.0483,-0.1938,16.54,131.16,-76.48,22.0,4.0,-90.0,1.2783,152.73,False
1,Backhand,20,0.7748,1.2516,-0.4017,12.45,111.76,-79.71,22.0,4.0,-90.0,1.5258,137.83,False
2,Backhand,46,0.7249,1.2407,-0.3054,13.31,102.29,-59.27,22.0,4.0,-90.0,1.469,118.97,False
3,Backhand,66,0.7091,1.1837,-0.1962,22.34,91.31,-28.99,22.0,4.0,-90.0,1.3937,98.37,False
4,Backhand,86,0.6584,1.1498,-0.1819,32.84,78.98,-8.79,22.0,4.0,-90.0,1.3374,85.98,False
5,Backhand,113,0.5167,1.0614,-0.249,23.8,70.86,10.68,20.0,1.0,-91.0,1.2065,75.51,False
6,Backhand,134,0.3146,0.9358,-0.2921,0.92,77.7,4.58,20.0,1.0,-91.0,1.0296,77.84,False
7,Backhand,155,0.2668,0.9424,-0.1989,-18.43,83.68,-18.31,20.0,1.0,-91.0,0.9994,87.62,False
8,Backhand,181,0.2115,0.7457,-0.3607,-71.59,108.28,-27.22,20.0,1.0,-91.0,0.855,132.63,False
9,Backhand,203,0.1675,0.6934,-0.4785,-104.31,132.08,-54.38,23.0,2.0,-103.0,0.8589,176.87,False
10,Backhand,223,0.3214,0.7859,-0.423,-104.61,149.48,-91.61,23.0,2.0,-103.0,0.9486,204.16,False
11,Backhand,245,0.3663,0.9247,-0.3386,-73.06,156.19,-80.75,23.0,2.0,-103.0,1.0507,190.4,False
12,Backhand,265,0.4091,0.9449,-0.4425,-38.76,154.97,-39.25,23.0,2.0,-103.0,1.1207,164.49,False
13,Backhand,286,0.5215,0.8469,-0.597,-17.7,159.24,-47.97,23.0,2.0,-103.0,1.16,167.25,False
14,Backhand,312,0.6833,0.7565,-0.7931,-4.7,168.21,-70.5,24.0,-1.0,-116.0,1.2916,182.45,False
15,Backhand,333,0.7229,0.8589,-0.8759,3.36,179.08,-73.0,24.0,-1.0,-116.0,1.4239,193.41,False
16,Backhand,359,0.8046,1.0339,-0.9542,-11.72,192.14,-60.55,24.0,-1.0,-116.0,1.6208,201.79,False
17,Backhand,379,0.9291,0.8596,-0.8159,-31.86,207.82,-41.5,24.0,-1.0,-116.0,1.5059,214.31,False
18,Backhand,400,0.8871,0.5638,-0.5021,-35.83,229.49,-29.6,22.0,-1.0,-129.0,1.1649,234.15,False
19,Backhand,426,0.7219,0.4604,-0.4531,-11.78,245.91,-73.06,22.0,-1.0,-129.0,0.9688,256.8,False
20,Backhand,446,0.6393,0.4652,-0.4604,26.86,241.21,-75.2,22.0,-1.0,-129.0,0.9149,254.08,False
21,Backhand,466,0.6505,0.4825,-0.2365,73.3,235.41,-48.28,22.0,-1.0,-129.0,0.8438,251.24,False
22,Backhand,487,0.4437,0.6055,-0.1595,95.95,198.43,-38.57,22.0,-1.0,-129.0,0.7674,223.76,False
23,Backhand,514,0.3182,0.7988,-0.0199,89.9,155.82,-17.27,24.0,5.0,-133.0,0.8601,180.73,False
24,Backhand,535,0.3718,0.8278,0.0535,73.97,109.37,4.52,24.0,5.0,-133.0,0.909,132.12,False
25,Backhand,555,0.5642,0.8046,0.2794,29.79,26.18,-6.9,24.0,5.0,-133.0,1.0216,40.25,False
26,Backhand,581,0.6229,0.7744,0.3073,-1.4,-50.35,-15.56,24.0,5.0,-133.0,1.0403,52.72,False
27,Backhand,602,1.014,0.6362,0.5605,-14.95,-137.15,-8.73,26.0,0.0,-129.0,1.3218,138.23,False
28,Backhand,628,1.4967,0.4885,0.9855,0.55,-232.12,-23.93,26.0,0.0,-129.0,1.8574,233.35,False
29,Backhand,648,1.9619,0.448,1.7124,45.59,-338.26,-65.55,26.0,0.0,-129.0,2.6424,347.55,False
30,Backhand,669,2.7369,0.8391,3.1578,141.85,-465.52,-146.97,26.0,0.0,-129.0,4.2623,508.36,False
31,Backhand,689,4.0,1.6786,3.9999,370.48,-761.72,-254.82,26.0,0.0,-129.0,5.9006,884.54,False
32,Backhand,716,4.0,0.7303,3.9786,247.62,-1114.81,-158.94,12.0,-4.0,-65.0,5.6888,1152.98,False
33,Backhand,737,3.9847,-0.5927,3.9943,-253.17,-1808.72,69.09,12.0,-4.0,-65.0,5.6731,1827.66,False
