sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,-0.7299,1.3883,0.6168,-106.99,130.86,29.66,-4.0,26.0,-38.0,1.6854,171.62,False
1,Backhand,21,-0.8125,1.4662,0.6714,-140.75,133.67,16.72,0.0,18.0,-40.0,1.8057,194.82,False
2,Backhand,46,-0.9532,1.5535,0.8477,-190.92,138.18,-5.31,0.0,18.0,-40.0,2.0101,235.74,False
3,Backhand,66,-0.9346,1.6467,0.9934,-223.75,135.74,-13.31,0.0,18.0,-40.0,2.1382,262.05,False
4,Backhand,87,-1.0399,1.5038,0.986,-269.41,131.77,-43.52,0.0,18.0,-40.0,2.0772,303.05,False
5,Backhand,107,-1.2648,1.4875,0.9932,-325.68,132.2,-99.43,0.0,18.0,-40.0,2.1906,365.28,False
6,Backhand,132,-1.3169,1.4642,0.9681,-332.76,133.3,-112.92,15.0,9.0,-70.0,2.1944,375.83,False
7,Backhand,152,-1.2909,1.1903,0.8221,-336.24,133.97,-137.08,15.0,9.0,-70.0,1.9389,387.04,False
8,Backhand,171,-1.2124,0.9176,0.7362,-326.48,131.96,-170.1,15.0,9.0,-70.0,1.6894,391.07,False
9,Backhand,195,-0.9032,0.6044,0.5417,-303.89,123.17,-178.83,15.0,9.0,-70.0,1.2143,373.5,False
10,Backhand,217,-0.671,0.3551,0.3665,-271.91,105.71,-176.15,20.0,-1.0,-110.0,0.843,340.79,False
11,Backhand,242,-0.5303,0.0845,0.0737,-240.42,88.2,-169.13,20.0,-1.0,-110.0,0.542,306.89,False
12,Backhand,261,-0.474,-0.0941,-0.1204,-215.09,72.27,-148.99,20.0,-1.0,-110.0,0.498,271.44,False
13,Backhand,282,-0.4564,-0.1858,-0.3276,-196.96,47.36,-106.02,20.0,-1.0,-110.0,0.5918,228.64,False
14,Backhand,307,-0.3489,-0.1559,-0.4331,-169.8,27.47,-59.57,20.0,-1.0,-110.0,0.5776,182.03,False
15,Backhand,329,-0.3014,-0.1055,-0.432,-132.02,8.36,-6.65,20.0,0.0,-126.0,0.5372,132.45,False
16,Backhand,353,-0.2922,-0.0315,-0.4421,-78.31,-23.19,55.73,20.0,0.0,-126.0,0.5309,98.87,False
17,Backhand,374,-0.2754,-0.0106,-0.5088,-30.52,-35.64,88.5,20.0,0.0,-126.0,0.5786,100.17,False
18,Backhand,395,-0.3834,-0.1348,-0.5002,0.98,-47.42,111.69,20.0,0.0,-126.0,0.6445,121.35,False
19,Backhand,421,-0.4927,-0.2382,-0.4308,8.61,-65.0,116.09,23.0,-1.0,-126.0,0.6964,133.33,False
20,Backhand,441,-0.608,-0.0708,-0.4446,11.29,-88.32,114.07,23.0,-1.0,-126.0,0.7565,144.71,False
21,Backhand,466,-1.0261,0.2839,-0.3535,34.48,-139.04,144.35,23.0,-1.0,-126.0,1.1218,203.36,False
22,Backhand,486,-1.7159,0.3053,-0.3998,62.19,-186.28,179.99,23.0,-1.0,-126.0,1.7882,266.39,False
23,Backhand,506,-2.9375,0.2095,-0.7772,57.19,-228.03,184.51,23.0,-1.0,-126.0,3.0458,298.85,False
24,Backhand,5546,0.4816,1.0278,-1.1938,-3.23,-1902.59,9.64,23.0,-3.0,-109.0,1.6473,1902.61,False
25,Backhand,5570,0.5038,1.0325,-1.2544,1.77,-1901.37,1.16,23.0,-3.0,-109.0,1.701,1901.37,False
26,Backhand,5611,0.5995,1.187,-1.2673,25.39,-1898.8,-13.55,23.0,-3.0,-109.0,1.837,1899.02,False
27,Backhand,5655,0.6381,1.0309,-1.1993,26.86,-1896.0,6.1,16.0,30.0,-85.0,1.7054,1896.2,False
28,Backhand,5698,0.5431,0.8414,-1.1093,19.84,-1893.86,10.38,16.0,30.0,-85.0,1.4945,1893.99,False
29,Backhand,5743,-3.1348,0.7225,3.7388,7.39,-453.25,255.0,24.0,0.0,-126.0,4.9323,520.11,False
30,Backhand,5764,0.3375,1.5428,0.6848,-76.78,-130.37,139.77,24.0,0.0,-126.0,1.7214,205.98,False
31,Backhand,5782,1.3276,2.4117,-3.2565,-124.27,-427.98,-196.53,24.0,0.0,-126.0,4.2642,487.07,False
32,Backhand,5806,-0.5322,2.7599,-2.243,-255.43,-355.83,-297.91,24.0,0.0,-126.0,3.596,529.73,False
33,Backhand,5828,0.3594,2.4982,-1.0745,-186.52,-298.03,-146.67,18.0,-9.0,-120.0,2.7431,380.96,False
