sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Backhand,0,0.4626,0.9167,-0.4183,73.3,30.64,38.88,19.0,-6.0,-119.0,1.1088,88.45,False
1,Backhand,20,0.3447,0.9587,-0.4423,97.6,-1.95,48.65,19.0,-6.0,-119.0,1.1107,109.06,False
2,Backhand,40,-0.0413,1.0447,-0.2794,116.64,10.74,46.33,19.0,-6.0,-119.0,1.0822,125.96,False
3,Backhand,66,0.1406,1.1184,-0.2587,115.84,38.02,45.84,19.0,-6.0,-119.0,1.1565,130.26,False
4,Backhand,88,0.2057,1.1003,-0.2491,97.6,45.78,50.54,20.0,-6.0,-113.0,1.1468,119.06,False
5,Backhand,113,0.0516,0.9209,-0.2203,78.37,59.51,51.39,20.0,-6.0,-113.0,0.9483,111.01,False
6,Backhand,133,0.1327,0.7223,-0.2974,66.65,75.68,49.5,20.0,-6.0,-113.0,0.7923,112.34,False
7,Backhand,153,0.3708,0.6803,-0.4171,61.89,77.15,39.86,20.0,-6.0,-113.0,0.88,106.63,False
8,Backhand,176,0.3962,0.5024,-0.297,42.85,102.91,6.23,20.0,-6.0,-113.0,0.7055,111.64,False
9,Backhand,198,0.4805,0.3788,-0.3998,37.96,124.45,-3.05,23.0,-2.0,-112.0,0.7309,130.15,False
10,Backhand,223,0.509,0.2439,-0.4072,41.63,127.75,-12.57,23.0,-2.0,-112.0,0.696,134.94,False
11,Backhand,242,0.4182,0.2708,-0.4603,47.61,142.33,-28.08,23.0,-2.0,-112.0,0.6783,152.69,False
12,Backhand,262,0.3655,0.2002,-0.3674,44.31,156.68,-40.22,23.0,-2.0,-112.0,0.5556,167.72,False
13,Backhand,289,0.4958,0.1339,-0.361,47.18,176.76,-56.46,22.0,0.0,-116.0,0.6278,191.46,False
14,Backhand,308,0.5264,0.1499,-0.5056,53.22,188.72,-71.96,22.0,0.0,-116.0,0.7451,208.87,False
15,Backhand,328,0.594,0.3003,-0.4019,52.98,196.59,-92.96,22.0,0.0,-116.0,0.7775,223.82,False
16,Backhand,353,0.6877,0.4857,-0.3821,48.34,205.81,-111.39,22.0,0.0,-116.0,0.9246,238.96,False
17,Backhand,373,0.6869,0.6868,-0.3746,35.71,211.49,-125.79,22.0,0.0,-116.0,1.0411,248.65,False
18,Backhand,399,0.7473,0.9485,-0.3342,18.55,216.74,-135.93,19.0,-1.0,-125.0,1.2529,256.5,False
19,Backhand,418,0.8501,1.2795,-0.2864,2.14,228.45,-148.19,19.0,-1.0,-125.0,1.5627,272.32,False
20,Backhand,439,0.9698,1.7435,-0.0527,-1.89,237.61,-155.76,19.0,-1.0,-125.0,1.9958,284.12,False
21,Backhand,464,1.0354,1.8262,-0.15,20.08,244.45,-134.28,19.0,-1.0,-125.0,2.1046,279.62,False
22,Backhand,485,1.0648,1.8079,-0.5217,74.58,250.49,-75.81,20.0,1.0,-136.0,2.162,272.13,False
23,Backhand,511,0.9938,2.0211,-0.5656,167.18,243.84,27.04,20.0,1.0,-136.0,2.3221,296.87,False
24,Backhand,531,1.2422,2.4409,-0.3708,208.74,239.62,61.77,20.0,1.0,-136.0,2.7638,323.74,False
25,Backhand,5575,0.36,0.7827,-0.9319,-66.28,-1664.86,143.43,24.0,9.0,-136.0,1.2691,1672.34,False
26,Backhand,5603,0.3944,0.6714,-1.0029,23.25,-1663.02,150.45,16.0,15.0,-66.0,1.2697,1669.98,False
27,Backhand,5641,0.5167,1.0029,-1.0144,147.09,-1659.97,67.32,16.0,15.0,-66.0,1.5172,1667.84,False
28,Backhand,5681,0.4777,0.9872,-0.9508,147.83,-1657.96,-44.25,16.0,15.0,-66.0,1.4515,1665.12,False
29,Backhand,5722,3.2334,1.5027,-1.9335,26.18,-1588.56,-41.38,27.0,16.0,-129.0,4.056,1589.32,False
30,Backhand,5743,-0.8092,0.8462,1.1584,-90.33,-1214.23,-149.66,27.0,16.0,-129.0,1.6471,1226.75,False
31,Backhand,5762,-2.5751,0.2692,3.3602,-134.89,-20.57,57.13,27.0,16.0,-129.0,4.242,147.92,False
32,Backhand,5787,1.474,2.136,0.6503,-377.62,-54.99,-57.19,27.0,16.0,-129.0,2.6754,385.87,False
33,Backhand,5807,0.0303,2.0482,0.8267,-482.3,-131.53,-156.8,20.0,4.0,-147.0,2.209,523.93,False
34,Backhand,5832,-0.1029,2.2322,0.2197,-385.38,-90.58,-79.77,20.0,4.0,-147.0,2.2453,403.83,False
35,Backhand,5852,-0.0657,2.4222,0.3645,-120.73,-78.0,11.23,20.0,4.0,-147.0,2.4504,144.17,False
36,Backhand,5872,-0.5746,1.7109,0.5879,-1.16,-69.82,25.39,20.0,4.0,-147.0,1.8982,74.31,False
37,Backhand,5893,-0.5403,1.001,0.428,-43.82,-44.68,-15.08,20.0,4.0,-147.0,1.2153,64.37,False
38,Backhand,5918,-0.2533,0.9706,0.549,-41.56,-23.74,-26.73,16.0,-1.0,-148.0,1.1435,54.83,False
39,Backhand,5939,-0.4955,0.8516,0.071,-40.22,-1.53,-21.55,16.0,-1.0,-148.0,0.9878,45.65,False
40,Backhand,5959,-0.821,1.2523,-0.1067,-30.94,10.31,-51.57,16.0,-1.0,-148.0,1.5013,61.02,False
41,Backhand,5984,-0.3466,1.9772,-0.5508,-22.83,14.22,-89.78,16.0,-1.0,-148.0,2.0815,93.72,False
42,Backhand,6005,0.2168,2.5752,-1.1088,-46.94,27.83,-81.6,13.0,0.0,-153.0,2.8121,98.17,False
43,Backhand,6029,0.3336,2.3514,-1.0475,-62.68,5.37,-10.74,13.0,0.0,-153.0,2.5957,63.82,False
44,Backhand,6050,0.2325,1.7451,-0.8262,-4.52,-2.69,6.29,13.0,0.0,-153.0,1.9448,8.19,False
45,Backhand,6071,0.3783,1.452,-0.9125,80.99,-8.42,-3.42,13.0,0.0,-153.0,1.7562,81.5,False
46,Backhand,6095,0.2784,1.0984,-0.7845,140.01,-20.51,-18.13,13.0,0.0,-153.0,1.3782,142.66,False
47,Backhand,6117,0.2308,0.6484,-0.2979,116.94,-28.32,-19.53,13.0,0.0,-146.0,0.75,121.9,False
48,Backhand,6143,0.4543,0.5176,-0.2025,86.06,-30.15,-14.34,13.0,0.0,-146.0,0.7179,92.31,False
49,Backhand,6162,0.5712,0.4852,-0.1565,61.34,-25.7,-5.0,13.0,0.0,-146.0,0.7656,66.69,False
50,Backhand,6181,0.4991,0.4978,-0.1077,31.19,-18.01,5.74,13.0,0.0,-146.0,0.7131,36.47,False
51,Backhand,6207,0.4684,0.6292,-0.1417,-16.48,-9.09,20.81,16.0,-2.0,-148.0,0.7971,28.06,False
52,Backhand,6228,0.3917,0.9257,-0.1876,-32.53,-3.78,31.92,16.0,-2.0,-148.0,1.0225,45.73,False
53,Backhand,6249,0.2429,1.1421,-0.2443,-46.87,2.99,41.87,16.0,-2.0,-148.0,1.1929,62.92,False
54,Backhand,6274,0.1997,1.1566,-0.2529,-64.7,11.23,52.49,16.0,-2.0,-148.0,1.2007,84.07,False
55,Backhand,6295,0.3046,1.0952,-0.302,-68.97,22.83,58.78,16.0,-2.0,-148.0,1.1762,93.45,False
56,Backhand,6320,0.2926,1.0187,-0.2916,-51.21,32.96,52.43,19.0,1.0,-149.0,1.0993,80.36,False
57,Backhand,6341,0.2942,0.9323,-0.342,3.85,26.06,50.66,19.0,1.0,-149.0,1.0357,57.1,False
58,Backhand,6362,0.2667,0.9343,-0.4247,43.09,24.48,50.72,19.0,1.0,-149.0,1.0604,70.91,False
