sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Hammer,0,-0.2377,0.8848,-0.281,-10.13,-12.7,-15.5,16.0,20.0,-147.0,0.9583,22.45,False
1,Hammer,25,-0.157,0.8384,-0.4139,3.91,-13.98,-20.26,16.0,20.0,-147.0,0.9481,24.92,False
2,Hammer,45,-0.0582,0.943,-0.7181,12.39,-1.65,-30.64,16.0,20.0,-147.0,1.1867,33.09,False
3,Hammer,66,-0.0958,0.9401,-0.9893,10.19,0.49,-42.36,17.0,16.0,-148.0,1.368,43.57,False
4,Hammer,90,0.0089,0.9285,-1.0055,5.31,-8.61,-58.96,17.0,16.0,-148.0,1.3686,59.82,False
5,Hammer,110,0.1147,1.0427,-1.0039,-3.17,-11.78,-90.21,17.0,16.0,-148.0,1.452,91.03,False
6,Hammer,130,0.0919,0.9951,-0.9901,-13.31,-23.38,-120.06,17.0,16.0,-148.0,1.4068,123.03,False
7,Hammer,149,0.1029,0.9758,-0.9849,-25.33,-41.44,-149.35,17.0,16.0,-148.0,1.3902,157.05,False
8,Hammer,175,0.2343,0.7861,-1.1351,-49.99,-60.06,-185.18,18.0,10.0,-155.0,1.4005,200.99,False
9,Hammer,195,0.5083,0.8599,-1.2335,-88.56,-99.85,-206.67,18.0,10.0,-155.0,1.5872,246.02,False
10,Hammer,214,0.6746,0.6847,-1.2849,-118.1,-126.04,-221.5,18.0,10.0,-155.0,1.6046,280.88,False
11,Hammer,235,0.7695,0.7352,-1.2532,-145.2,-155.46,-242.43,18.0,10.0,-155.0,1.6441,322.53,False
12,Hammer,256,0.8435,0.8042,-1.2902,-157.47,-177.8,-260.31,18.0,10.0,-155.0,1.7386,352.38,False
13,Hammer,283,0.9332,0.8049,-1.3057,-162.48,-199.1,-268.01,6.0,-1.0,-151.0,1.7954,371.3,False
14,Hammer,301,0.9265,0.808,-1.3,-164.18,-221.98,-260.44,6.0,-1.0,-151.0,1.7892,379.55,False
15,Hammer,321,0.9316,0.8303,-1.2528,-166.69,-236.39,-250.85,6.0,-1.0,-151.0,1.7683,382.87,False
16,Hammer,341,0.9424,0.8663,-1.1803,-174.74,-229.06,-254.46,6.0,-1.0,-151.0,1.7412,384.39,False
17,Hammer,367,0.9951,0.8804,-1.0555,-181.34,-210.57,-257.08,-11.0,-9.0,-133.0,1.6969,378.57,False
18,Hammer,388,1.0664,0.823,-0.9766,-182.56,-188.9,-254.88,-11.0,-9.0,-133.0,1.6638,366.03,False
19,Hammer,408,1.1221,0.7281,-0.9064,-181.27,-169.62,-249.63,-11.0,-9.0,-133.0,1.6158,352.06,False
20,Hammer,432,1.1042,0.6193,-0.8831,-185.55,-152.16,-243.65,-11.0,-9.0,-133.0,1.5436,341.98,False
21,Hammer,453,1.0935,0.6018,-0.8448,-193.54,-134.89,-231.87,-11.0,-9.0,-133.0,1.5072,330.78,False
22,Hammer,478,1.0554,0.5717,-0.6694,-192.2,-117.13,-212.52,-32.0,-4.0,-109.0,1.3744,309.56,False
23,Hammer,499,1.0656,0.5023,-0.4969,-151.49,-83.5,-167.48,-32.0,-4.0,-109.0,1.2785,240.77,False
24,Hammer,518,0.986,0.3658,-0.4731,-118.59,-78.86,-126.46,-32.0,-4.0,-109.0,1.1532,190.46,False
25,Hammer,542,0.9336,0.2759,-0.4679,-105.1,-91.43,-93.51,-32.0,-4.0,-109.0,1.0801,167.78,False
26,Hammer,564,0.9879,0.2511,-0.4529,-109.13,-108.89,-78.98,-41.0,0.0,-84.0,1.1154,173.22,False
27,Hammer,590,1.3215,0.3082,-0.5918,-117.61,-134.03,-70.31,-41.0,0.0,-84.0,1.4804,191.68,False
28,Hammer,608,1.7733,0.2484,-0.7722,-116.09,-154.6,-73.55,-41.0,0.0,-84.0,1.95,206.85,False
29,Hammer,627,2.3324,0.0842,-1.2751,-126.1,-210.45,-73.79,-41.0,0.0,-84.0,2.6595,256.19,False
30,Hammer,650,2.6324,-0.0468,-2.1566,-155.52,-319.76,-57.25,-41.0,0.0,-84.0,3.4034,360.16,False
31,Hammer,672,2.4285,-0.0259,-3.351,-166.5,-478.15,3.17,-47.0,1.0,-52.0,4.1385,506.32,False
32,Hammer,697,1.4143,0.0344,-4.0,-86.3,-758.67,147.64,-47.0,1.0,-52.0,4.2428,777.7,False
33,Hammer,717,0.1624,-0.2775,-3.9875,25.88,-935.12,209.23,-47.0,1.0,-52.0,4.0005,958.59,False
34,Hammer,743,-1.3617,-0.896,-3.9952,165.16,-1086.67,200.26,-47.0,1.0,-52.0,4.315,1117.24,False
35,Hammer,764,-3.6093,-1.7911,-4.0,261.54,-1194.46,87.71,-48.0,22.0,-56.0,5.6776,1225.9,False
36,Hammer,784,-3.9999,-2.2484,-3.9998,134.95,-1274.72,-179.5,-48.0,22.0,-56.0,6.0871,1294.35,False
37,Hammer,809,-3.9949,-3.0724,-4.0,-113.65,-1333.43,-342.1,-48.0,22.0,-56.0,6.4342,1381.3,False
38,Hammer,830,-3.9885,-2.635,-4.0,-561.22,-1335.02,-420.1,-48.0,22.0,-56.0,6.2331,1507.89,False
39,Hammer,850,-3.9999,1.4945,-4.0,-1167.54,-810.79,-299.07,-48.0,22.0,-56.0,5.8509,1452.58,False
40,Hammer,876,-3.9995,4.0,-3.9873,-567.38,1282.04,-500.43,-36.0,30.0,-33.0,6.9206,1488.62,False
41,Hammer,897,-3.9999,0.8219,-4.0,329.71,1997.92,-540.04,-36.0,30.0,-33.0,5.7162,2095.72,False
42,Hammer,917,-3.8038,-1.7498,-3.9353,364.99,1998.05,-504.46,-36.0,30.0,-33.0,5.7461,2092.82,False
43,Hammer,940,0.1893,0.4102,-2.339,122.25,1984.44,-422.06,-36.0,30.0,-33.0,2.3822,2032.5,False
44,Hammer,962,1.3827,0.1511,-2.3967,235.05,1999.15,-219.48,-32.0,22.0,-115.0,2.7711,2024.85,False
45,Hammer,983,0.6853,-0.6189,-2.5155,145.69,2000.0,213.87,-32.0,22.0,-115.0,2.6796,2016.67,False
46,Hammer,1005,0.9941,-0.7977,-2.2246,-58.84,2000.0,334.96,-32.0,22.0,-115.0,2.5639,2028.71,False
47,Hammer,1026,1.3096,-0.4072,-2.2489,-238.46,2000.0,214.17,-32.0,22.0,-115.0,2.6341,2025.52,False
48,Hammer,1047,1.4165,-0.1974,-2.4567,-304.57,1999.82,-56.76,-32.0,22.0,-115.0,2.8426,2023.67,False
49,Hammer,1073,1.3273,-0.3975,-2.5826,-192.08,1998.9,-290.83,-36.0,-3.0,-105.0,2.9308,2029.06,False
50,Hammer,1093,1.0698,-0.2739,-2.5863,139.77,1998.9,-286.99,-36.0,-3.0,-105.0,2.8122,2024.23,False
51,Hammer,1118,0.9025,0.1818,-2.448,267.33,1999.76,-76.17,-36.0,-3.0,-105.0,2.6154,2018.98,False
52,Hammer,1135,0.9625,-0.0834,-2.3162,221.07,2000.0,160.1,-36.0,-3.0,-105.0,2.5096,2018.54,False
53,Hammer,1155,1.2378,-0.0178,-2.1755,71.72,2000.0,286.62,-36.0,-3.0,-105.0,2.5031,2021.71,False
54,Hammer,1182,1.4357,0.0612,-2.3833,-120.67,2000.0,205.38,-47.0,0.0,-51.0,2.783,2014.14,False
55,Hammer,1203,1.2977,-0.3478,-2.582,-261.54,2000.0,12.39,-47.0,0.0,-51.0,2.9107,2017.07,False
56,Hammer,1224,1.0472,-0.5341,-2.6716,-261.35,1999.27,-192.69,-47.0,0.0,-51.0,2.9188,2025.46,False
57,Hammer,1247,0.8562,-0.2792,-2.4374,-35.28,1998.9,-284.06,-47.0,0.0,-51.0,2.5984,2019.29,False
58,Hammer,1269,0.9147,-0.2668,-2.2441,156.13,1999.39,-165.65,-46.0,29.0,-50.0,2.438,2012.31,False
59,Hammer,1288,1.1938,-0.6012,-2.2842,236.39,2000.0,28.32,-46.0,29.0,-50.0,2.6465,2014.12,False
60,Hammer,1314,1.3575,-0.5371,-2.4663,74.77,2000.0,186.46,-46.0,29.0,-50.0,2.866,2010.06,False
61,Hammer,1334,1.2788,-0.3254,-2.6318,-127.62,2000.0,128.05,-46.0,29.0,-50.0,2.9441,2008.15,False
62,Hammer,1355,1.0894,-0.5496,-2.6458,-254.82,1999.94,-21.73,-46.0,29.0,-50.0,2.9135,2016.22,False
63,Hammer,1380,0.9688,-0.6702,-2.4679,-227.29,1999.39,-168.09,-41.0,22.0,-95.0,2.7346,2019.28,False
64,Hammer,1400,0.9332,-0.3979,-2.2664,-63.42,1999.21,-218.26,-41.0,22.0,-95.0,2.4831,2012.08,False
65,Hammer,1425,1.1016,-0.5505,-2.1951,186.89,1999.76,-78.06,-41.0,22.0,-95.0,2.5169,2009.99,False
66,Hammer,1446,1.2202,-0.7126,-2.3898,186.89,2000.0,65.37,-41.0,22.0,-95.0,2.7763,2009.78,False
67,Hammer,1472,1.2161,-0.5479,-2.561,38.88,2000.0,138.24,-41.0,-3.0,-95.0,2.8875,2005.15,False
68,Hammer,1493,1.103,-0.5752,-2.615,-144.96,2000.0,97.78,-41.0,-3.0,-95.0,2.8958,2007.63,False
69,Hammer,1514,0.986,-0.7781,-2.4288,-245.73,1999.94,-25.39,-41.0,-3.0,-95.0,2.7344,2015.14,False
