sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Hammer,0,-0.2595,0.7035,0.7977,100.28,-67.08,32.47,0.0,15.0,-39.0,1.0948,124.94,False
1,Hammer,20,-0.2719,0.6804,0.8218,104.86,-66.28,18.25,0.0,15.0,-39.0,1.101,125.39,False
2,Hammer,40,-0.2909,0.6849,0.8419,109.68,-66.83,6.41,0.0,15.0,-39.0,1.1236,128.6,False
3,Hammer,66,-0.3323,0.7,0.8745,115.91,-65.73,0.43,0.0,15.0,-39.0,1.1684,133.25,False
4,Hammer,87,-0.3026,0.7185,0.9865,124.15,-66.96,-2.87,-8.0,17.0,-24.0,1.2573,141.08,False
5,Hammer,111,-0.3201,0.7511,1.0297,138.18,-79.28,-6.04,-8.0,17.0,-24.0,1.3141,159.43,False
6,Hammer,130,-0.3568,0.7866,1.0649,151.31,-90.45,-1.95,-8.0,17.0,-24.0,1.3712,176.29,False
7,Hammer,150,-0.3689,0.8058,1.0991,160.77,-100.95,6.47,-8.0,17.0,-24.0,1.4119,189.94,False
8,Hammer,171,-0.3782,0.8212,1.0964,164.98,-109.44,17.82,-8.0,17.0,-24.0,1.4211,198.78,False
9,Hammer,196,-0.4154,0.8461,1.0636,169.01,-115.84,32.96,-19.0,22.0,-24.0,1.4211,207.53,False
10,Hammer,216,-0.4619,0.8536,0.9877,184.45,-118.84,61.52,-19.0,22.0,-24.0,1.3848,227.88,False
11,Hammer,241,-0.4956,0.8197,0.9414,197.02,-114.07,77.33,-19.0,22.0,-24.0,1.343,240.44,False
12,Hammer,260,-0.5338,0.7367,0.9617,207.82,-106.08,85.45,-19.0,22.0,-24.0,1.3238,248.49,False
13,Hammer,282,-0.5393,0.6281,0.9878,209.53,-101.32,83.98,-31.0,28.0,-24.0,1.2888,247.43,False
14,Hammer,307,-0.6251,0.4867,0.9745,196.04,-93.87,69.64,-31.0,28.0,-24.0,1.2559,228.24,False
15,Hammer,328,-0.6407,0.4103,0.9573,179.81,-91.55,53.28,-31.0,28.0,-24.0,1.2228,208.69,False
16,Hammer,350,-0.6296,0.3943,0.9233,162.66,-91.31,33.33,-31.0,28.0,-24.0,1.1851,189.49,False
17,Hammer,374,-0.6411,0.4182,0.8746,155.15,-87.95,14.83,-31.0,28.0,-24.0,1.1623,178.96,False
18,Hammer,396,-0.6361,0.446,0.8397,164.12,-85.14,2.99,-37.0,31.0,-33.0,1.144,184.92,False
19,Hammer,416,-0.6167,0.4901,0.828,190.8,-87.83,0.12,-37.0,31.0,-33.0,1.1429,210.04,False
20,Hammer,440,-0.6136,0.5153,0.7959,195.07,-91.43,9.58,-37.0,31.0,-33.0,1.1294,215.65,False
21,Hammer,460,-0.672,0.5328,0.7773,197.45,-95.28,27.1,-37.0,31.0,-33.0,1.1575,220.9,False
22,Hammer,487,-0.6514,0.4746,0.7531,192.57,-106.14,48.03,-40.0,31.0,-52.0,1.103,225.07,False
23,Hammer,508,-0.6349,0.3304,0.7598,157.9,-127.26,86.24,-40.0,31.0,-52.0,1.0438,220.37,False
24,Hammer,530,-0.5988,0.1768,0.9382,126.1,-137.76,103.52,-40.0,31.0,-52.0,1.127,213.53,False
25,Hammer,555,-0.4973,-0.0541,1.1913,92.41,-160.46,96.68,-40.0,31.0,-52.0,1.2921,208.89,False
26,Hammer,577,-0.2902,-0.234,1.4281,62.93,-204.47,61.04,-41.0,31.0,-69.0,1.4759,222.47,False
27,Hammer,596,0.1327,-0.4093,1.907,34.67,-300.54,-25.02,-41.0,31.0,-69.0,1.9549,303.56,False
28,Hammer,621,0.5953,-0.4637,2.3184,8.91,-392.39,-85.21,-41.0,31.0,-69.0,2.4381,401.64,False
29,Hammer,641,1.3171,-0.5128,2.7697,-39.18,-517.27,-136.66,-41.0,31.0,-69.0,3.1095,536.45,False
30,Hammer,665,2.4963,-0.6304,3.0507,-127.93,-672.36,-163.7,-41.0,31.0,-69.0,3.9919,703.73,False
31,Hammer,690,3.8435,-0.8759,2.8562,-330.75,-901.18,-69.15,-37.0,27.0,-105.0,4.868,962.45,False
32,Hammer,706,4.0,-1.3361,2.4067,-350.95,-997.74,82.52,-37.0,27.0,-105.0,4.8557,1060.88,False
33,Hammer,727,3.9821,-1.7183,2.302,-188.6,-1063.11,192.93,-37.0,27.0,-105.0,4.91,1096.81,False
34,Hammer,751,4.0,-2.0078,1.4779,50.54,-1088.93,239.07,-37.0,27.0,-105.0,4.7133,1116.01,False
35,Hammer,771,4.0,-2.3176,-0.969,282.53,-1111.33,227.11,-37.0,27.0,-105.0,4.7234,1168.95,False
36,Hammer,798,3.9996,-2.3833,-3.8478,603.58,-1128.6,61.16,-32.0,-8.0,-107.0,6.0401,1281.32,False
37,Hammer,818,4.0,2.4785,-4.0,933.23,-336.55,-538.09,-32.0,-8.0,-107.0,6.176,1128.59,False
38,Hammer,838,4.0,3.5001,-3.9655,662.9,1043.82,-321.96,-32.0,-8.0,-107.0,6.6314,1277.76,False
39,Hammer,860,4.0,1.2864,-3.1316,126.83,2000.0,117.98,-32.0,-8.0,-107.0,5.2404,2007.49,False
40,Hammer,886,4.0,0.0055,-2.1819,68.05,2000.0,146.0,-38.0,35.0,-47.0,4.5564,2006.48,False
41,Hammer,906,1.1367,0.1484,-2.1652,490.05,1991.21,35.58,-38.0,35.0,-47.0,2.4499,2050.94,False
42,Hammer,931,1.4285,-0.3353,-2.3196,367.25,2000.0,264.83,-38.0,35.0,-47.0,2.7447,2050.61,False
43,Hammer,950,1.3463,-0.1643,-2.7278,2.14,2000.0,337.59,-38.0,35.0,-47.0,3.0464,2028.29,False
44,Hammer,970,0.9951,-0.5593,-2.6805,-336.61,2000.0,222.96,-38.0,35.0,-47.0,2.9135,2040.35,False
45,Hammer,997,0.7935,-0.8247,-2.6023,-513.12,1999.94,-24.05,-32.0,20.0,-118.0,2.8428,2064.86,False
46,Hammer,1018,0.942,0.0564,-2.1085,-258.24,1998.72,-342.1,-32.0,20.0,-118.0,2.3101,2044.16,False
47,Hammer,1040,1.1592,-0.2582,-2.0514,97.9,1998.54,-386.9,-32.0,20.0,-118.0,2.3704,2037.99,False
48,Hammer,1065,1.3213,-0.8472,-2.21,386.96,1999.15,-232.91,-32.0,20.0,-118.0,2.7106,2049.53,False
49,Hammer,1087,1.3002,-0.665,-2.6123,422.55,2000.0,18.86,-37.0,-6.0,-95.0,2.9928,2044.24,False
50,Hammer,1107,0.9736,-0.3439,-2.6221,33.69,2000.0,326.9,-37.0,-6.0,-95.0,2.8181,2026.82,False
51,Hammer,1132,0.807,-0.7358,-2.4657,-302.86,2000.0,294.19,-37.0,-6.0,-95.0,2.6967,2044.08,False
52,Hammer,1152,0.8346,-0.583,-2.2037,-466.19,2000.0,87.83,-37.0,-6.0,-95.0,2.4275,2055.49,False
53,Hammer,1173,1.1516,-0.1425,-2.0759,-220.21,1998.78,-321.78,-37.0,-6.0,-95.0,2.3782,2036.46,False
54,Hammer,1197,1.3618,-0.7562,-2.2196,-59.57,1998.47,-392.94,-50.0,8.0,-33.0,2.7117,2037.61,False
55,Hammer,1218,1.2177,-0.9762,-2.488,344.85,1998.96,-273.5,-50.0,8.0,-33.0,2.937,2046.84,False
56,Hammer,1238,0.9618,-0.4324,-2.65,348.33,2000.0,19.17,-50.0,8.0,-33.0,2.8521,2030.2,False
57,Hammer,1264,0.8604,-0.3212,-2.5153,138.55,2000.0,275.7,-50.0,8.0,-33.0,2.6777,2023.66,False
58,Hammer,1285,0.875,-0.7433,-2.3259,-165.89,2000.0,338.56,-44.0,24.0,-64.0,2.5938,2035.23,False
59,Hammer,1309,1.1915,-0.4769,-2.1105,-374.69,2000.0,23.25,-44.0,24.0,-64.0,2.4701,2034.93,False
60,Hammer,1330,1.3466,-0.3905,-2.1964,-245.3,1999.02,-260.01,-44.0,24.0,-64.0,2.6057,2030.73,False
61,Hammer,1351,1.3003,-0.8588,-2.3314,14.22,1998.47,-391.85,-44.0,24.0,-64.0,2.8042,2036.58,False
62,Hammer,1376,0.937,-0.7466,-2.5156,287.78,1999.33,-172.36,-44.0,24.0,-64.0,2.7863,2027.27,False
63,Hammer,1399,0.8119,-0.4298,-2.4595,238.83,2000.0,108.52,-38.0,12.0,-103.0,2.6254,2017.13,False
64,Hammer,1419,0.8495,-0.623,-2.2921,28.69,2000.0,295.96,-38.0,12.0,-103.0,2.5226,2021.98,False
65,Hammer,1445,1.0647,-0.7992,-2.2004,-204.9,2000.0,267.09,-38.0,12.0,-103.0,2.5718,2028.13,False
66,Hammer,1465,1.2633,-0.5415,-2.2292,-326.29,2000.0,35.95,-38.0,12.0,-103.0,2.6189,2026.76,False
67,Hammer,1492,1.3318,-0.5066,-2.3177,-153.75,1998.72,-336.43,-45.0,-3.0,-75.0,2.7207,2032.66,False
68,Hammer,1513,1.0883,-0.8964,-2.4037,87.28,1998.6,-365.6,-45.0,-3.0,-75.0,2.7867,2033.63,False
69,Hammer,1533,0.8499,-0.6055,-2.3945,253.72,1999.33,-172.36,-45.0,-3.0,-75.0,2.612,2022.72,False
70,Hammer,1558,0.8508,-0.6031,-2.2578,165.47,2000.0,217.1,-45.0,-3.0,-75.0,2.4871,2018.54,False
71,Hammer,1580,1.0432,-0.7538,-2.1837,-47.24,2000.0,302.92,-50.0,12.0,-47.0,2.5348,2023.36,False
72,Hammer,1600,1.2216,-0.5836,-2.2107,-231.63,2000.0,169.98,-50.0,12.0,-47.0,2.5923,2020.53,False
73,Hammer,1626,1.295,-0.5835,-2.3452,-285.89,1999.69,-82.4,-50.0,12.0,-47.0,2.7418,2021.71,False
74,Hammer,1645,1.1229,-0.8008,-2.4105,-80.44,1998.66,-347.53,-50.0,12.0,-47.0,2.7772,2030.24,False
75,Hammer,1666,1.0076,-0.7821,-2.3768,122.19,1998.96,-277.95,-50.0,12.0,-47.0,2.6974,2021.89,False
76,Hammer,1692,0.8367,-0.4945,-2.2469,235.72,1999.82,-59.08,-45.0,24.0,-83.0,2.4481,2014.53,False
77,Hammer,1712,0.9381,-0.4672,-2.1901,184.88,2000.0,166.02,-45.0,24.0,-83.0,2.4279,2015.38,False
78,Hammer,1737,1.1703,-0.4563,-2.2544,-101.14,2000.0,225.89,-45.0,24.0,-83.0,2.5807,2015.26,False
79,Hammer,1757,1.2036,-0.4111,-2.3485,-257.2,2000.0,55.11,-45.0,24.0,-83.0,2.6708,2017.22,False
80,Hammer,1777,1.1687,-0.532,-2.4207,-258.12,1999.39,-170.1,-45.0,24.0,-83.0,2.7402,2023.15,False
81,Hammer,1804,1.0314,-0.6444,-2.3752,-116.15,1998.84,-302.19,-44.0,9.0,-89.0,2.6685,2024.89,False
