sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Hammer,0,-0.3381,1.0627,0.4558,5.31,-28.75,67.75,4.0,24.0,-47.0,1.2048,73.79,False
1,Hammer,23,-0.4347,1.0397,0.3857,0.61,-27.65,78.61,4.0,24.0,-47.0,1.1911,83.34,False
2,Hammer,44,-0.4598,0.964,0.4257,-13.98,-23.01,109.5,4.0,24.0,-47.0,1.1497,112.76,False
3,Hammer,65,-0.4707,0.9072,0.5205,-18.01,-22.16,116.64,4.0,24.0,-47.0,1.147,120.08,False
4,Hammer,91,-0.4944,0.7917,0.5806,-7.45,-28.93,124.08,3.0,30.0,-41.0,1.0992,127.63,False
5,Hammer,108,-0.623,0.6953,0.6185,18.86,-50.78,142.58,3.0,30.0,-41.0,1.1199,152.52,False
6,Hammer,132,-0.6671,0.7169,0.6149,43.27,-79.41,160.95,3.0,30.0,-41.0,1.1563,184.62,False
7,Hammer,152,-0.66,0.7554,0.5249,52.06,-93.2,165.47,3.0,30.0,-41.0,1.1321,196.92,False
8,Hammer,173,-0.7531,0.6776,0.473,65.98,-98.33,180.85,-4.0,33.0,-45.0,1.118,216.16,False
9,Hammer,198,-0.8845,0.6405,0.5807,94.54,-120.97,206.91,-4.0,33.0,-45.0,1.2369,257.65,False
10,Hammer,218,-0.9656,0.6815,0.5792,91.49,-132.81,197.69,-4.0,33.0,-45.0,1.3162,255.13,False
11,Hammer,239,-1.0347,0.7031,0.5227,68.24,-135.07,175.17,-4.0,33.0,-45.0,1.3558,231.48,False
12,Hammer,264,-1.1471,0.697,0.5762,60.55,-135.86,170.78,-4.0,33.0,-45.0,1.4607,226.47,False
13,Hammer,286,-1.1909,0.6837,0.5549,66.96,-140.93,183.59,-16.0,40.0,-52.0,1.4811,240.94,False
14,Hammer,311,-1.2544,0.6666,0.5194,86.43,-148.5,215.52,-16.0,40.0,-52.0,1.5125,275.62,False
15,Hammer,330,-1.334,0.6152,0.5017,101.14,-159.24,245.18,-16.0,40.0,-52.0,1.5523,309.35,False
16,Hammer,349,-1.3636,0.5598,0.4698,99.67,-166.63,252.08,-16.0,40.0,-52.0,1.5472,318.18,False
17,Hammer,376,-1.3602,0.5161,0.4337,86.61,-163.57,237.92,-30.0,38.0,-66.0,1.5181,301.43,False
18,Hammer,396,-1.356,0.4808,0.3859,87.28,-158.02,230.77,-30.0,38.0,-66.0,1.4895,292.99,False
19,Hammer,417,-1.3137,0.4722,0.3184,91.98,-149.48,228.52,-30.0,38.0,-66.0,1.4318,288.14,False
20,Hammer,443,-1.2806,0.4404,0.1742,94.42,-131.9,231.02,-30.0,38.0,-66.0,1.3654,282.28,False
21,Hammer,463,-1.2434,0.3934,0.1248,95.09,-99.85,216.92,-30.0,38.0,-66.0,1.3101,257.04,False
22,Hammer,490,-1.1946,0.3503,0.0709,96.74,-83.62,185.49,-37.0,34.0,-81.0,1.2469,225.29,False
23,Hammer,509,-1.1639,0.3069,-0.0336,97.53,-71.47,156.07,-37.0,34.0,-81.0,1.2042,197.43,False
24,Hammer,525,-1.1042,0.2504,-0.0376,95.21,-67.5,134.77,-37.0,34.0,-81.0,1.1329,178.28,False
25,Hammer,545,-1.2118,0.2244,0.0128,88.32,-67.81,119.93,-37.0,34.0,-81.0,1.2325,163.65,False
26,Hammer,570,-1.4019,0.1948,0.2125,89.05,-80.02,111.39,-37.0,34.0,-81.0,1.4312,163.52,False
27,Hammer,591,-1.6564,0.16,0.5234,102.54,-116.64,97.78,-36.0,28.0,-93.0,1.7445,183.52,False
28,Hammer,611,-1.9994,0.0923,1.1703,116.52,-219.6,33.02,-36.0,28.0,-93.0,2.3185,250.78,False
29,Hammer,632,-2.0668,0.0896,1.4792,116.33,-268.62,3.72,-36.0,28.0,-93.0,2.5432,292.75,False
30,Hammer,656,-2.1642,0.0834,2.6255,92.53,-443.66,-75.5,-36.0,28.0,-93.0,3.4035,459.46,False
31,Hammer,683,-1.8864,-0.0875,3.5436,43.46,-593.75,-138.98,-27.0,15.0,-122.0,4.0153,611.34,False
