sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Hammer,0,0.7045,0.7395,0.3647,17.76,-43.52,-44.25,9.0,-12.0,-89.0,1.0845,64.56,False
1,Hammer,25,0.7429,0.7415,0.3638,10.8,-45.47,-55.42,9.0,-12.0,-89.0,1.1109,72.5,False
2,Hammer,46,0.7803,0.7787,0.3983,7.39,-51.09,-64.21,8.0,-11.0,-86.0,1.1721,82.38,False
3,Hammer,65,0.7867,0.7999,0.4161,11.35,-58.47,-58.47,8.0,-11.0,-86.0,1.1967,83.47,False
4,Hammer,91,0.828,0.8094,0.4108,14.83,-62.19,-50.9,8.0,-11.0,-86.0,1.2286,81.73,False
5,Hammer,111,0.8733,0.8046,0.4296,17.94,-68.66,-49.07,8.0,-11.0,-86.0,1.2627,86.28,False
6,Hammer,136,0.8988,0.8109,0.448,24.11,-82.82,-61.95,3.0,-13.0,-71.0,1.2908,106.2,False
7,Hammer,157,0.9139,0.8376,0.5045,32.17,-91.55,-73.18,3.0,-13.0,-71.0,1.3385,121.54,False
8,Hammer,178,0.9253,0.8468,0.5458,41.44,-98.08,-84.23,3.0,-13.0,-71.0,1.3679,135.77,False
9,Hammer,202,0.9596,0.8578,0.5541,46.69,-103.03,-92.83,3.0,-13.0,-71.0,1.4013,146.33,False
10,Hammer,223,1.0015,0.8693,0.5641,48.34,-108.58,-100.1,3.0,-13.0,-71.0,1.4411,155.39,False
11,Hammer,249,1.0203,0.9016,0.5503,49.44,-114.07,-111.45,-8.0,-10.0,-55.0,1.4686,166.97,False
12,Hammer,267,0.9536,0.9733,0.6128,62.87,-112.37,-125.31,-8.0,-10.0,-55.0,1.494,179.67,False
13,Hammer,287,0.9597,0.9631,0.6143,75.32,-105.59,-129.52,-8.0,-10.0,-55.0,1.492,183.29,False
14,Hammer,307,1.0155,0.9202,0.5901,80.44,-103.94,-135.19,-8.0,-10.0,-55.0,1.492,188.55,False
15,Hammer,333,1.0482,0.8828,0.6051,77.7,-107.73,-146.55,-17.0,-11.0,-42.0,1.4981,197.78,False
16,Hammer,354,1.0223,0.8845,0.6421,74.95,-113.83,-165.22,-17.0,-11.0,-42.0,1.4966,214.18,False
17,Hammer,374,0.9261,0.9498,0.6996,81.54,-113.89,-185.79,-17.0,-11.0,-42.0,1.4998,232.68,False
18,Hammer,398,0.9076,0.9426,0.7207,88.56,-110.6,-189.15,-17.0,-11.0,-42.0,1.4939,236.33,False
19,Hammer,418,0.9069,0.9121,0.7396,94.42,-115.11,-198.73,-17.0,-11.0,-42.0,1.4837,248.31,False
20,Hammer,445,0.9027,0.9021,0.7369,102.6,-126.71,-215.09,-33.0,-1.0,-29.0,1.4737,269.9,False
21,Hammer,464,0.8708,0.8911,0.7042,114.93,-141.3,-222.66,-33.0,-1.0,-29.0,1.4312,287.66,False
22,Hammer,483,0.8312,0.8855,0.6858,126.4,-154.85,-220.46,-33.0,-1.0,-29.0,1.3947,297.59,False
23,Hammer,504,0.7086,0.8561,0.6921,154.66,-159.55,-204.77,-33.0,-1.0,-29.0,1.3092,302.17,False
24,Hammer,527,0.7268,0.6799,0.7333,174.56,-155.58,-190.49,-33.0,-1.0,-29.0,1.2362,301.6,False
25,Hammer,549,1.0543,0.463,0.7814,180.24,-157.96,-172.36,-44.0,6.0,-24.0,1.3916,295.2,False
26,Hammer,568,1.5055,0.1763,0.8596,159.55,-180.3,-137.94,-44.0,6.0,-24.0,1.7426,277.47,False
27,Hammer,591,2.0118,-0.1359,0.7374,112.06,-236.02,-90.88,-44.0,6.0,-24.0,2.147,276.63,False
28,Hammer,612,2.4199,-0.3551,0.2922,39.31,-326.35,-47.61,-44.0,6.0,-24.0,2.4632,332.14,False
29,Hammer,638,2.7219,-0.4478,-0.1957,-45.65,-432.98,-26.61,-45.0,24.0,-33.0,2.7654,436.2,False
30,Hammer,659,3.4115,-0.5957,-1.4668,-152.28,-609.25,20.87,-45.0,24.0,-33.0,3.7609,628.34,False
31,Hammer,680,3.7806,-0.9813,-3.2455,-192.69,-761.23,145.94,-45.0,24.0,-33.0,5.0783,798.68,False
32,Hammer,705,3.5806,-1.6744,-4.0,-159.73,-918.46,317.99,-45.0,24.0,-33.0,5.6235,984.99,False
33,Hammer,726,3.3746,-2.0819,-3.9731,-4.21,-1060.97,302.19,-45.0,24.0,-33.0,5.6132,1103.18,False
34,Hammer,751,2.9335,-2.4524,-3.9963,54.75,-1092.96,152.16,-38.0,27.0,-83.0,5.5308,1104.85,False
35,Hammer,772,1.7493,-3.092,-4.0,85.14,-1128.23,-38.76,-38.0,27.0,-83.0,5.3498,1132.11,False
