sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,-0.2745,0.7937,-0.0579,-24.29,-19.17,34.97,13.0,32.0,-78.0,0.8418,46.7,False
1,Scoober,18,-0.3549,0.804,-0.0994,-37.48,-12.08,31.31,13.0,32.0,-78.0,0.8844,50.31,False
2,Scoober,39,-0.3782,0.8318,-0.1506,-29.97,-5.68,28.81,13.0,32.0,-78.0,0.9261,41.96,False
3,Scoober,63,-0.3782,0.8168,-0.2511,-38.33,7.69,19.59,13.0,32.0,-78.0,0.9344,43.73,False
4,Scoober,84,-0.4135,0.7781,-0.2585,-63.17,24.9,2.14,13.0,31.0,-83.0,0.9183,67.94,False
5,Scoober,109,-0.4451,0.7493,-0.1766,-82.95,46.14,-19.1,13.0,31.0,-83.0,0.8892,96.82,False
6,Scoober,129,-0.4252,0.7523,-0.1643,-81.91,58.96,-20.32,13.0,31.0,-83.0,0.8796,102.95,False
7,Scoober,146,-0.4476,0.7234,-0.1387,-71.66,70.74,-14.1,13.0,31.0,-83.0,0.8619,101.67,False
8,Scoober,167,-0.4675,0.6826,-0.0929,-69.4,79.04,-7.51,13.0,31.0,-83.0,0.8326,105.45,False
9,Scoober,191,-0.4612,0.6622,-0.0366,-74.52,83.74,-4.39,15.0,31.0,-82.0,0.8078,112.19,False
10,Scoober,213,-0.4233,0.6355,-0.0132,-79.28,87.65,-1.59,15.0,31.0,-82.0,0.7637,118.2,False
11,Scoober,232,-0.3525,0.5988,-0.0533,-81.54,91.92,5.8,15.0,31.0,-82.0,0.6969,123.01,False
12,Scoober,257,-0.3359,0.6041,-0.0648,-78.86,97.41,11.72,15.0,31.0,-82.0,0.6943,125.88,False
13,Scoober,278,-0.3562,0.5903,-0.0165,-77.7,105.53,16.3,19.0,31.0,-81.0,0.6897,132.06,False
14,Scoober,303,-0.3412,0.5426,0.0029,-87.65,109.99,14.83,19.0,31.0,-81.0,0.641,141.42,False
15,Scoober,323,-0.4337,0.6343,0.1174,-106.51,113.46,3.6,19.0,31.0,-81.0,0.7773,155.66,False
16,Scoober,343,-0.5032,0.6528,0.1404,-124.15,117.61,-9.58,19.0,31.0,-81.0,0.8361,171.28,False
17,Scoober,368,-0.3773,0.515,0.0482,-171.08,113.4,-5.07,19.0,31.0,-81.0,0.6403,205.32,False
18,Scoober,390,-0.4622,0.5632,-0.1183,-210.45,108.58,-11.35,22.0,26.0,-88.0,0.7381,237.08,False
