sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,-0.3153,0.1498,-0.796,-142.09,-29.42,-120.3,14.0,15.0,-153.0,0.8692,188.49,False
1,Scoober,19,-0.2935,0.1594,-0.8105,-125.37,-37.66,-127.75,14.0,15.0,-153.0,0.8767,182.9,False
2,Scoober,44,-0.3774,0.1461,-0.9989,-126.16,-34.12,-133.12,14.0,15.0,-153.0,1.0778,186.55,False
3,Scoober,65,-0.3511,0.1038,-0.6508,-131.23,-34.18,-139.95,14.0,15.0,-153.0,0.7467,194.87,False
4,Scoober,87,-0.343,0.0638,-0.7399,-117.19,-34.06,-143.62,4.0,7.0,-154.0,0.818,188.46,False
5,Scoober,110,-0.2922,0.012,-0.8218,-90.58,-30.03,-131.59,4.0,7.0,-154.0,0.8723,162.55,False
6,Scoober,130,-0.3057,0.1169,-0.8577,-58.04,-23.5,-128.78,4.0,7.0,-154.0,0.918,143.2,False
7,Scoober,151,-0.301,0.1063,-0.8934,-28.99,-15.5,-128.23,4.0,7.0,-154.0,0.9488,132.38,False
8,Scoober,175,-0.3092,0.0729,-0.8915,-21.48,-11.35,-127.93,4.0,7.0,-154.0,0.9464,130.22,False
9,Scoober,196,-0.3347,0.099,-0.855,-33.26,-12.45,-132.63,4.0,5.0,-158.0,0.9235,137.3,False
10,Scoober,222,-0.3323,0.0015,-0.8953,-39.98,-21.73,-134.46,4.0,5.0,-158.0,0.9549,141.95,False
11,Scoober,240,-0.2682,-0.0571,-0.9125,-36.01,-24.66,-134.52,4.0,5.0,-158.0,0.9528,141.42,False
12,Scoober,258,-0.2839,-0.076,-0.9108,-25.21,-27.34,-136.66,4.0,5.0,-158.0,0.957,141.63,False
13,Scoober,284,-0.264,-0.0815,-0.8922,-14.89,-28.02,-143.8,-1.0,4.0,-152.0,0.934,147.26,False
14,Scoober,305,-0.2375,-0.1544,-0.9758,-18.31,-28.32,-148.5,-1.0,4.0,-152.0,1.0161,152.28,False
15,Scoober,326,-0.2015,-0.2433,-1.0261,-30.15,-31.8,-148.8,-1.0,4.0,-152.0,1.0737,155.12,False
16,Scoober,351,-0.1653,-0.3103,-1.0553,-41.38,-41.26,-146.0,-1.0,4.0,-152.0,1.1123,157.26,False
17,Scoober,372,-0.1393,-0.3845,-1.0883,-40.71,-48.77,-142.09,-1.0,4.0,-152.0,1.1626,155.64,False
18,Scoober,397,-0.0929,-0.4542,-1.069,-42.3,-57.01,-135.93,-6.0,2.0,-152.0,1.1652,153.34,False
19,Scoober,418,-0.0581,-0.5288,-1.0696,-52.19,-63.9,-131.41,-6.0,2.0,-152.0,1.1946,155.16,False
20,Scoober,438,-0.0223,-0.6798,-1.1127,-66.59,-70.25,-130.43,-6.0,2.0,-152.0,1.3041,162.43,False
21,Scoober,462,-0.0637,-0.8334,-1.2323,-92.47,-89.6,-126.59,-6.0,2.0,-152.0,1.489,180.56,False
22,Scoober,483,-0.0256,-0.9558,-1.2374,-110.23,-106.38,-124.08,-13.0,-1.0,-143.0,1.5638,197.14,False
23,Scoober,503,0.0999,-1.1279,-1.3617,-134.34,-119.87,-130.55,-13.0,-1.0,-143.0,1.771,222.4,False
24,Scoober,528,0.137,-1.2369,-1.5657,-154.48,-127.56,-133.24,-13.0,-1.0,-143.0,2.0,240.6,False
25,Scoober,548,0.1006,-1.2802,-1.6687,-165.77,-132.08,-129.52,-13.0,-1.0,-143.0,2.1056,248.39,False
26,Scoober,568,0.0468,-1.3783,-1.7124,-206.67,-141.24,-123.9,-13.0,-1.0,-143.0,2.1987,279.3,False
27,Scoober,593,-0.0446,-1.5616,-1.7396,-247.74,-152.71,-116.94,-29.0,0.0,-118.0,2.3382,313.64,False
28,Scoober,614,-0.087,-1.7139,-1.8,-278.75,-164.49,-111.02,-29.0,0.0,-118.0,2.487,342.17,False
29,Scoober,640,-0.1364,-1.7572,-1.8905,-289.55,-172.85,-95.09,-29.0,0.0,-118.0,2.5846,350.37,False
30,Scoober,666,-0.1768,-1.6157,-1.8065,-310.55,-184.39,-53.53,-29.0,0.0,-118.0,2.4301,365.11,False
31,Scoober,693,-0.2097,-1.4243,-1.6799,-343.44,-189.21,-28.26,-46.0,-1.0,-76.0,2.2124,393.13,False
32,Scoober,711,-0.27,-1.106,-1.4338,-351.99,-188.05,-4.7,-46.0,-1.0,-76.0,1.8308,399.1,False
33,Scoober,731,-0.3656,-0.889,-1.167,-341.98,-184.69,-2.99,-46.0,-1.0,-76.0,1.5119,388.68,False
34,Scoober,752,-0.4708,-0.6184,-0.9209,-337.71,-180.24,-11.72,-46.0,-1.0,-76.0,1.2051,382.97,False
35,Scoober,776,-0.5408,-0.3383,-0.7313,-319.64,-168.15,-23.74,-46.0,-1.0,-76.0,0.9704,361.95,False
36,Scoober,797,-0.6627,-0.1893,-0.5562,-273.74,-150.76,-37.41,-47.0,4.0,-37.0,0.8856,314.74,False
37,Scoober,823,-0.9156,-0.1034,-0.3151,-195.56,-104.19,-77.09,-47.0,4.0,-37.0,0.9738,234.61,False
38,Scoober,843,-1.3093,-0.2445,-0.2229,-144.41,-50.05,-107.42,-47.0,4.0,-37.0,1.3505,186.81,False
39,Scoober,861,-1.886,-0.3448,0.0131,-109.01,33.94,-167.79,-47.0,4.0,-37.0,1.9173,202.94,False
40,Scoober,887,-3.0914,-0.9259,0.17,-94.24,113.28,-274.29,-46.0,10.0,-29.0,3.2316,311.37,False
41,Scoober,908,-3.9999,-1.7618,1.0721,-98.75,134.64,-424.38,-46.0,10.0,-29.0,4.5003,456.05,False
42,Scoober,929,-3.9999,-2.0309,3.1128,-122.44,92.77,-513.98,-46.0,10.0,-29.0,5.4601,536.44,False
43,Scoober,953,-3.9924,-1.0853,1.8369,-148.25,657.41,-499.45,-46.0,10.0,-29.0,4.5268,838.82,False
44,Scoober,974,-3.9999,-0.974,-1.9468,278.99,1526.18,-549.32,-46.0,10.0,-29.0,4.5539,1645.85,False
45,Scoober,998,-3.9813,-2.0354,-4.0,490.36,1999.15,-232.79,-40.0,-8.0,-78.0,5.9995,2071.53,False
46,Scoober,1019,-0.4312,-0.192,-2.5709,259.4,2000.0,236.88,-40.0,-8.0,-78.0,2.6139,2030.62,False
47,Scoober,1039,1.1687,-0.6097,-2.3107,-74.95,1992.07,394.47,-40.0,-8.0,-78.0,2.6602,2032.13,False
48,Scoober,1063,0.7329,-0.889,-1.9772,-425.48,2000.0,237.24,-40.0,-8.0,-78.0,2.2884,2058.47,False
49,Scoober,1085,1.1455,-0.3972,-1.8849,-386.54,1999.82,-55.54,-48.0,21.0,-30.0,2.2412,2037.59,False
50,Scoober,1110,1.3306,-0.8457,-2.0762,-169.13,1998.72,-309.2,-48.0,21.0,-30.0,2.6069,2029.55,False
51,Scoober,1129,1.2281,-1.1846,-2.3489,134.34,1998.47,-393.19,-48.0,21.0,-30.0,2.9032,2041.21,False
52,Scoober,1149,1.059,-0.9486,-2.4641,345.34,1999.02,-256.47,-48.0,21.0,-30.0,2.8448,2044.78,False
53,Scoober,1170,0.7557,-0.1285,-2.4531,302.8,2000.0,210.75,-48.0,21.0,-30.0,2.5701,2033.74,False
54,Scoober,1195,0.6646,-0.4629,-2.1323,49.13,2000.0,434.33,-41.0,26.0,-100.0,2.2809,2047.21,False
55,Scoober,1216,0.7822,-0.5452,-1.87,-231.32,2000.0,459.84,-41.0,26.0,-100.0,2.099,2065.18,False
56,Scoober,1241,1.2705,-0.1586,-2.048,-426.33,2000.0,43.03,-41.0,26.0,-100.0,2.4153,2045.39,False
57,Scoober,1262,1.3619,-0.5483,-2.2284,-306.7,1998.84,-303.1,-41.0,26.0,-100.0,2.6686,2044.82,False
58,Scoober,1283,1.2631,-1.1542,-2.3767,-26.61,1998.11,-494.69,-43.0,5.0,-94.0,2.9285,2058.61,False
59,Scoober,1306,0.8057,-0.7971,-2.4293,237.85,1998.54,-390.32,-43.0,5.0,-94.0,2.6807,2050.14,False
60,Scoober,1326,0.5586,-0.4078,-2.222,371.95,1999.82,-49.93,-43.0,5.0,-94.0,2.3272,2034.72,False
61,Scoober,1347,0.6565,-0.9342,-2.0409,183.9,2000.0,443.79,-43.0,5.0,-94.0,2.3386,2056.88,False
62,Scoober,1370,1.1487,-1.2957,-1.9598,-97.05,2000.0,476.26,-43.0,5.0,-94.0,2.6152,2058.21,False
63,Scoober,1392,1.3616,-0.6279,-2.0887,-333.19,2000.0,228.52,-51.0,7.0,-51.0,2.5712,2040.4,False
64,Scoober,1417,1.333,-0.7662,-2.3119,-384.52,1999.51,-127.01,-51.0,7.0,-51.0,2.7765,2040.11,False
65,Scoober,1438,1.1318,-1.4448,-2.3601,-226.81,1998.54,-390.56,-51.0,7.0,-51.0,2.9898,2048.93,False
66,Scoober,1458,0.8007,-1.2163,-2.2253,49.44,1998.47,-403.02,-51.0,7.0,-51.0,2.6594,2039.3,False
67,Scoober,1482,0.6149,-0.609,-1.9709,345.03,2000.0,-4.64,-51.0,7.0,-51.0,2.1526,2029.55,False
68,Scoober,1503,0.8561,-1.0404,-1.9647,292.05,2000.0,305.79,-48.0,24.0,-74.0,2.3823,2044.21,False
69,Scoober,1524,1.1406,-1.0621,-2.0593,56.09,2000.0,423.89,-48.0,24.0,-74.0,2.5826,2045.2,False
70,Scoober,1547,1.2325,-0.6226,-2.2061,-234.37,2000.0,296.75,-48.0,24.0,-74.0,2.6026,2035.43,False
71,Scoober,1567,1.1947,-0.6176,-2.3489,-392.09,2000.0,8.97,-48.0,24.0,-74.0,2.7066,2038.09,False
