sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Scoober,0,0.7847,-0.2649,0.1956,27.4,-11.78,10.31,-12.0,-15.0,-75.0,0.8509,31.56,False
1,Scoober,20,0.7855,-0.2432,0.1591,25.39,-10.19,25.76,-12.0,-15.0,-75.0,0.8375,37.58,False
2,Scoober,45,0.7712,-0.1461,0.1157,30.76,-5.37,31.31,-12.0,-15.0,-75.0,0.7934,44.22,False
3,Scoober,65,0.7354,-0.141,0.0603,42.24,2.2,30.4,-12.0,-15.0,-75.0,0.7512,52.08,False
4,Scoober,86,0.719,-0.1089,0.0111,55.36,8.91,29.36,-13.0,-20.0,-78.0,0.7273,63.29,False
5,Scoober,111,0.7467,-0.0718,-0.0103,73.55,20.08,38.94,-13.0,-20.0,-78.0,0.7502,85.61,False
6,Scoober,131,0.7449,-0.0419,-0.0551,83.86,34.67,50.54,-13.0,-20.0,-78.0,0.7481,103.87,False
7,Scoober,152,0.8107,-0.0358,-0.0283,96.74,45.9,58.41,-13.0,-20.0,-78.0,0.812,121.97,False
8,Scoober,177,0.8877,-0.0425,-0.0588,116.76,62.26,53.28,-13.0,-20.0,-78.0,0.8907,142.65,False
9,Scoober,198,0.9703,-0.0289,0.0157,129.76,69.34,46.57,-6.0,-18.0,-84.0,0.9709,154.32,False
10,Scoober,218,1.1016,-0.0614,0.0225,142.76,64.64,43.09,-6.0,-18.0,-84.0,1.1035,162.53,False
11,Scoober,242,1.2094,-0.1593,0.028,146.85,48.34,48.28,-6.0,-18.0,-84.0,1.2201,161.97,False
12,Scoober,262,1.1671,-0.2896,0.0803,138.55,34.3,55.6,-6.0,-18.0,-84.0,1.2052,153.18,False
13,Scoober,288,1.1006,-0.2769,0.088,130.49,26.18,58.59,-5.0,-18.0,-85.0,1.1383,145.42,False
14,Scoober,308,1.1456,-0.3306,0.0631,127.32,10.62,48.95,-5.0,-18.0,-85.0,1.194,136.82,False
15,Scoober,329,1.1135,-0.3993,0.1195,127.56,-1.04,36.74,-5.0,-18.0,-85.0,1.189,132.75,False
16,Scoober,353,1.1121,-0.3901,0.1514,129.64,-10.19,31.62,-5.0,-18.0,-85.0,1.1882,133.83,False
17,Scoober,373,1.1311,-0.4008,0.1371,131.59,-17.94,32.35,-5.0,-18.0,-85.0,1.2078,136.69,False
18,Scoober,400,1.1532,-0.4346,0.1509,132.75,-27.89,31.56,-5.0,-19.0,-84.0,1.2416,139.27,False
19,Scoober,420,1.2313,-0.5138,0.1746,137.33,-46.51,15.69,-5.0,-19.0,-84.0,1.3456,145.84,False
20,Scoober,439,1.2227,-0.5848,0.2031,138.49,-55.11,0.49,-5.0,-19.0,-84.0,1.3705,149.05,False
21,Scoober,459,1.2285,-0.5847,0.2635,140.93,-62.32,-9.64,-5.0,-19.0,-84.0,1.3859,154.39,False
22,Scoober,484,1.2584,-0.67,0.2717,140.99,-75.2,-15.5,-5.0,-19.0,-84.0,1.4514,160.54,False
23,Scoober,506,1.2777,-0.7681,0.3016,140.26,-88.81,-21.06,-10.0,-16.0,-72.0,1.521,167.34,False
24,Scoober,525,1.434,-0.9576,0.4474,149.54,-116.58,-50.17,-10.0,-16.0,-72.0,1.7814,196.13,False
25,Scoober,548,1.4803,-1.0095,0.5111,168.7,-143.86,-81.91,-10.0,-16.0,-72.0,1.8633,236.36,False
