sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
159,12,Forehand,3466,-0.1465,1.0956,-0.2699,6.04,38.21,33.14,24.0,9.0,-107.0,1.1378,50.94,false
160,12,Forehand,3490,-0.2845,1.3153,-0.3644,-20.69,36.62,64.82,24.0,9.0,-107.0,1.3942,77.27,false
161,12,Forehand,3509,-0.3475,1.3302,-0.4739,-40.1,38.76,76.9,24.0,9.0,-107.0,1.4542,95.0,false
162,12,Forehand,3536,-0.3074,1.3131,-0.5118,-44.07,37.23,63.72,28.0,13.0,-113.0,1.4425,85.96,false
163,12,Forehand,3555,-0.1265,1.2562,-0.2307,-35.89,21.67,26.55,28.0,13.0,-113.0,1.2835,49.62,false
164,12,Forehand,3574,-0.1874,0.9541,-0.1699,-17.09,3.97,-27.16,28.0,13.0,-113.0,0.9871,32.33,false
165,12,Forehand,3595,-0.2152,0.856,-0.193,21.85,-3.97,-106.57,28.0,13.0,-113.0,0.9035,108.86,false
166,12,Forehand,3619,-0.0604,0.7454,-0.1722,37.54,-8.73,-129.7,28.0,13.0,-113.0,0.7674,135.3,false
167,12,Forehand,3641,0.0396,0.7267,-0.1687,34.48,-18.01,-124.21,27.0,8.0,-107.0,0.7471,130.16,false
168,12,Forehand,3667,-0.0046,0.7941,-0.1815,5.74,-29.17,-82.28,27.0,8.0,-107.0,0.8146,87.48,false
169,12,Forehand,3687,-0.1329,0.8608,-0.0819,-11.11,-31.49,-47.85,27.0,8.0,-107.0,0.8749,58.35,false
170,12,Forehand,3706,-0.2496,0.8845,-0.0167,-24.23,-33.14,-16.54,27.0,8.0,-107.0,0.9192,44.26,false
171,12,Forehand,3732,-0.3494,0.936,0.0074,-33.33,-36.56,13.92,25.0,6.0,-111.0,0.9991,51.39,false
172,12,Forehand,3753,-0.4255,1.0879,0.0087,-34.61,-39.43,39.67,25.0,6.0,-111.0,1.1682,65.77,false
173,12,Forehand,3774,-0.3737,1.193,0.0352,-21.3,-41.5,53.71,25.0,6.0,-111.0,1.2506,71.14,false
174,12,Forehand,3796,-0.2194,1.0647,0.015,17.03,-43.21,34.12,25.0,6.0,-111.0,1.0872,57.63,false
175,12,Forehand,3818,-0.1766,0.9741,0.0353,39.61,-44.43,8.54,27.0,8.0,-105.0,0.9906,60.14,false
176,12,Forehand,3843,-0.1738,0.9177,0.0769,47.06,-44.37,-5.86,27.0,8.0,-105.0,0.9372,64.94,false
177,12,Forehand,3864,-0.1805,0.8512,0.0989,44.68,-41.93,-8.48,27.0,8.0,-105.0,0.8757,61.86,false
178,12,Forehand,3885,-0.1735,0.8105,0.0881,39.55,-37.54,-4.03,27.0,8.0,-105.0,0.8336,54.68,false
0,14,Forehand,0,-0.1945,0.7694,0.7489,-20.57,-105.9,-52.92,15.0,8.0,-70.0,1.0912,120.16,false
1,14,Forehand,19,-0.178,0.8301,0.6522,-29.91,-112.12,-47.12,15.0,8.0,-70.0,1.0706,125.24,false
2,14,Forehand,46,-0.1422,0.8573,0.5555,-49.87,-109.68,-40.53,17.0,4.0,-70.0,1.0314,127.12,false
3,14,Forehand,67,-0.0093,0.849,0.5236,-62.01,-104.86,-36.38,17.0,4.0,-70.0,0.9975,127.14,false
4,14,Forehand,86,0.0585,0.8625,0.5121,-49.19,-105.65,-35.95,17.0,4.0,-70.0,1.0048,121.96,false
5,14,Forehand,111,0.0605,0.9081,0.472,-34.42,-111.82,-34.3,17.0,4.0,-70.0,1.0252,121.92,false
6,14,Forehand,132,0.0197,0.9525,0.4316,-25.63,-116.52,-26.67,19.0,5.0,-73.0,1.0459,122.25,false
7,14,Forehand,157,0.02,0.9807,0.3687,-29.24,-118.35,-11.9,19.0,5.0,-73.0,1.0479,122.48,false
8,14,Forehand,177,0.0295,0.9854,0.344,-29.54,-114.62,-2.56,19.0,5.0,-73.0,1.0441,118.4,false
9,14,Forehand,198,0.0687,0.9955,0.3251,-26.92,-111.76,5.25,19.0,5.0,-73.0,1.0495,115.07,false
10,14,Forehand,224,0.026,1.0154,0.2872,-18.98,-110.05,16.91,19.0,5.0,-73.0,1.0555,112.94,false
11,14,Forehand,246,-0.0106,1.0195,0.2513,-7.69,-108.58,31.49,20.0,11.0,-77.0,1.0501,113.32,false
12,14,Forehand,266,-0.0319,0.996,0.2443,8.12,-103.76,47.91,20.0,11.0,-77.0,1.026,114.58,false
13,14,Forehand,292,-0.0593,0.965,0.2244,16.66,-99.55,53.59,20.0,11.0,-77.0,0.9925,114.28,false
14,14,Forehand,311,-0.0851,0.9397,0.2081,24.9,-96.92,57.5,20.0,11.0,-77.0,0.9662,115.41,false
15,14,Forehand,337,-0.0992,0.9205,0.1729,31.62,-96.56,59.94,16.0,15.0,-71.0,0.9419,117.96,false
16,14,Forehand,358,-0.158,0.8997,0.0878,44.49,-97.29,66.04,16.0,15.0,-71.0,0.9176,125.72,false
17,14,Forehand,377,-0.1783,0.8691,0.0807,58.78,-97.05,71.17,16.0,15.0,-71.0,0.8909,133.93,false
18,14,Forehand,403,-0.1558,0.8392,0.11,71.78,-98.33,71.47,16.0,15.0,-71.0,0.8606,141.17,false
19,14,Forehand,423,-0.1626,0.8368,0.1471,79.77,-103.52,67.63,16.0,15.0,-71.0,0.865,147.15,false
20,14,Forehand,450,-0.2512,0.8643,0.1989,83.86,-109.74,67.69,10.0,21.0,-63.0,0.9217,153.81,false
21,14,Forehand,469,-0.371,0.8573,0.3958,67.38,-120.12,73.12,10.0,21.0,-63.0,1.0145,155.93,false
22,14,Forehand,489,-0.4353,0.8145,0.5765,40.71,-136.05,73.73,10.0,21.0,-63.0,1.0887,160.01,false
23,14,Forehand,510,-0.4727,0.7627,0.8176,6.1,-166.56,73.97,10.0,21.0,-63.0,1.2139,182.36,false
24,14,Forehand,535,-0.4463,0.678,1.0515,-33.94,-220.4,72.69,11.0,29.0,-67.0,1.3283,234.54,false
25,14,Forehand,556,-0.3413,0.5826,1.2064,-77.64,-296.94,72.81,11.0,29.0,-67.0,1.3825,315.44,false
26,14,Forehand,576,0.0757,0.2802,1.3951,-146.3,-429.02,94.24,11.0,29.0,-67.0,1.425,462.97,false
27,14,Forehand,601,0.4882,-0.1285,1.5031,-200.56,-520.69,124.76,11.0,29.0,-67.0,1.5856,571.76,false
28,14,Forehand,622,1.1091,-0.6724,1.5845,-213.99,-621.4,166.63,11.0,29.0,-67.0,2.0476,678.01,false
29,14,Forehand,649,2.0415,-1.213,1.7307,-52.0,-778.08,224.91,17.0,33.0,-118.0,2.9385,811.6,false
30,14,Forehand,649,2.0415,-1.213,1.7307,-52.0,-778.08,224.91,17.0,33.0,-118.0,2.9385,811.6,false
31,14,Forehand,671,3.9558,-1.9619,1.738,151.06,-869.93,221.98,17.0,33.0,-118.0,4.7453,910.43,false
32,14,Forehand,692,4.0,-2.111,1.5819,393.55,-913.88,127.01,17.0,33.0,-118.0,4.7915,1003.09,false
33,14,Forehand,714,3.9852,-0.9093,-0.6881,583.44,-856.69,-123.05,17.0,33.0,-118.0,4.1452,1043.77,false
34,14,Forehand,736,3.9966,0.0734,-2.0323,739.01,-584.72,-442.02,28.0,5.0,-108.0,4.4842,1040.87,false
35,14,Forehand,761,4.0,2.5356,-4.0,937.87,434.08,-408.33,28.0,5.0,-108.0,6.1992,1111.19,false
36,14,Forehand,781,3.9996,1.6855,-1.0428,774.84,1257.51,133.48,28.0,5.0,-108.0,4.4638,1483.08,false
37,14,Forehand,802,4.0,0.5178,3.3074,376.95,1816.28,527.53,28.0,5.0,-108.0,5.216,1928.54,false
38,14,Forehand,823,3.8497,1.4707,2.7169,80.69,2000.0,316.71,28.0,5.0,-108.0,4.9361,2026.53,false
39,14,Forehand,849,0.7092,1.5239,-2.1251,-75.56,1996.22,221.13,26.0,14.0,-105.0,2.7095,2009.85,false
40,14,Forehand,870,1.0289,1.6445,-1.7177,-207.76,1999.33,131.1,26.0,14.0,-105.0,2.591,2014.37,false
41,14,Forehand,894,1.0348,1.1965,-1.83,-239.93,1999.88,-33.94,26.0,14.0,-105.0,2.4189,2014.5,false
42,14,Forehand,913,0.825,0.6676,-1.993,-177.98,1999.27,-181.88,26.0,14.0,-105.0,2.258,2015.4,false
43,14,Forehand,935,0.576,0.8356,-1.8781,-62.13,1999.08,-228.64,22.0,11.0,-96.0,2.1347,2013.08,false
44,14,Forehand,960,0.5707,1.072,-1.6246,135.13,1999.57,-120.85,22.0,11.0,-96.0,2.0284,2007.77,false
45,14,Forehand,981,0.7108,0.7601,-1.5909,177.49,2000.0,-5.07,22.0,11.0,-96.0,1.9011,2007.87,false
46,14,Forehand,1001,0.8693,0.7469,-1.5529,150.51,2000.0,109.68,22.0,11.0,-96.0,1.93,2008.65,false
47,14,Forehand,1025,1.0192,0.989,-1.6783,60.91,2000.0,167.11,22.0,11.0,-96.0,2.1986,2007.89,false
48,14,Forehand,1047,0.9915,1.1155,-1.804,-61.34,2000.0,144.96,25.0,17.0,-103.0,2.3413,2006.18,false
49,14,Forehand,1067,0.8003,0.715,-1.8413,-152.59,2000.0,27.47,25.0,17.0,-103.0,2.1312,2006.0,false
50,14,Forehand,1092,0.6683,0.7119,-1.7822,-132.32,1999.82,-57.37,25.0,17.0,-103.0,2.0322,2005.01,false
51,14,Forehand,1112,0.5741,0.9741,-1.6611,-69.27,1999.63,-95.03,25.0,17.0,-103.0,2.0094,2003.09,false
52,14,Forehand,1138,0.6436,0.973,-1.5446,17.7,1999.69,-86.18,25.0,13.0,-103.0,1.9356,2001.63,false
53,14,Forehand,1158,0.8273,0.6763,-1.6019,80.26,2000.0,-7.93,25.0,13.0,-103.0,1.9256,2001.63,false
54,14,Forehand,1179,0.9093,0.7769,-1.6732,58.53,2000.0,50.78,25.0,13.0,-103.0,2.0567,2001.5,false
55,14,Forehand,1203,0.9357,0.8433,-1.7625,11.6,2000.0,71.53,25.0,13.0,-103.0,2.1663,2001.31,false
56,14,Forehand,1223,0.8501,0.7915,-1.8348,-41.99,2000.0,56.4,25.0,13.0,-103.0,2.1716,2001.24,false
57,14,Forehand,1251,0.7239,0.6858,-1.8119,-76.97,2000.0,21.85,24.0,14.0,-96.0,2.0682,2001.6,false
58,14,Forehand,1272,0.6487,0.6803,-1.6625,-60.73,1999.88,-32.29,24.0,14.0,-96.0,1.9098,2001.06,false
59,14,Forehand,1293,0.6799,0.7463,-1.5775,-18.25,1999.88,-46.51,24.0,14.0,-96.0,1.8729,2000.5,false
60,14,Forehand,1318,0.8091,0.6714,-1.5651,37.96,1999.94,-19.53,24.0,14.0,-96.0,1.8854,2000.39,false
61,14,Forehand,1339,0.8524,0.5811,-1.6516,40.41,2000.0,19.71,27.0,13.0,-101.0,1.9473,2000.51,false
62,14,Forehand,1362,0.8588,0.6893,-1.7234,16.24,2000.0,49.38,27.0,13.0,-101.0,2.0452,2000.68,false
63,14,Forehand,1382,0.8168,0.7759,-1.7671,-17.27,2000.0,56.34,27.0,13.0,-101.0,2.0956,2000.87,false
64,14,Forehand,1403,0.7363,0.7463,-1.7701,-47.49,2000.0,40.89,27.0,13.0,-101.0,2.0573,2000.98,false
65,14,Forehand,1425,0.6713,0.704,-1.6625,-52.61,2000.0,-5.8,27.0,13.0,-101.0,1.9261,2000.7,false
66,14,Forehand,1447,0.6763,0.7288,-1.6251,-44.8,1999.94,-19.65,26.0,11.0,-97.0,1.9051,2000.54,false
67,14,Forehand,1471,0.7458,0.796,-1.5619,-7.02,1999.88,-37.48,26.0,11.0,-97.0,1.9051,2000.24,false
68,14,Forehand,1491,0.8081,0.7646,-1.588,14.47,1999.94,-22.64,26.0,11.0,-97.0,1.9389,2000.12,false
69,14,Forehand,1512,0.8177,0.7415,-1.6587,20.69,2000.0,10.31,26.0,11.0,-97.0,1.9924,2000.13,false
70,14,Forehand,1539,0.799,0.8561,-1.7295,0.73,2000.0,48.16,23.0,13.0,-98.0,2.0886,2000.58,false
71,14,Forehand,1559,0.7313,0.8296,-1.7323,-22.09,2000.0,50.9,23.0,13.0,-98.0,2.0552,2000.77,false
72,14,Forehand,1577,0.6753,0.7816,-1.6788,-41.75,2000.0,34.3,23.0,13.0,-98.0,1.9711,2000.73,false
73,14,Forehand,1602,0.677,0.7329,-1.6185,-50.66,2000.0,5.49,23.0,13.0,-98.0,1.9013,2000.65,false
74,14,Forehand,1623,0.7247,0.7349,-1.5784,-43.21,1999.94,-25.33,23.0,13.0,-98.0,1.8859,2000.57,false
75,14,Forehand,1650,0.7688,0.8119,-1.5797,-11.96,1999.88,-39.06,27.0,13.0,-102.0,1.9354,2000.3,false
76,14,Forehand,1670,0.782,0.7916,-1.6346,7.26,1999.94,-16.05,27.0,13.0,-102.0,1.9774,2000.02,false
77,14,Forehand,1691,0.7579,0.8596,-1.6495,20.26,2000.0,22.34,27.0,13.0,-102.0,2.0086,2000.23,false
78,14,Forehand,1715,0.744,0.9203,-1.6573,21.3,2000.0,55.48,27.0,13.0,-102.0,2.0365,2000.88,false
79,14,Forehand,1737,0.7372,0.9066,-1.6458,5.25,2000.0,65.43,21.0,12.0,-96.0,2.0184,2001.08,false
80,14,Forehand,1756,0.7448,0.8468,-1.6176,-32.65,2000.0,28.75,21.0,12.0,-96.0,1.9719,2000.47,false
81,14,Forehand,1781,0.7531,0.8882,-1.6127,-52.61,2000.0,-10.93,21.0,12.0,-96.0,1.9891,2000.72,false
82,14,Forehand,1802,0.7578,0.9253,-1.6099,-54.5,1999.88,-41.56,21.0,12.0,-96.0,2.0055,2001.05,false
83,14,Forehand,1822,0.7555,0.9039,-1.6139,-34.12,1999.82,-48.58,21.0,12.0,-96.0,1.9981,2000.7,false
84,14,Forehand,1847,0.7397,0.9102,-1.6295,-1.77,1999.94,-28.44,25.0,16.0,-103.0,2.0077,2000.14,false
85,14,Forehand,1868,0.73,0.9224,-1.6282,32.53,2000.0,28.26,25.0,16.0,-103.0,2.0086,2000.46,false
86,14,Forehand,1891,0.7448,0.9275,-1.6256,32.84,2000.0,56.21,25.0,16.0,-103.0,2.0143,2001.06,false
87,14,Forehand,1912,0.7563,0.9015,-1.6289,10.13,2000.0,57.31,25.0,16.0,-103.0,2.0095,2000.85,false
88,14,Forehand,1935,0.7618,0.8654,-1.6265,-25.45,2000.0,32.29,25.0,8.0,-101.0,1.9936,2000.42,false
89,14,Forehand,1959,0.749,0.8851,-1.6173,-59.2,1999.94,-20.26,25.0,8.0,-101.0,1.99,2000.92,false
90,14,Forehand,1979,0.7179,0.8995,-1.6195,-55.05,1999.88,-36.99,25.0,8.0,-101.0,1.9868,2000.98,false
91,14,Forehand,1999,0.7067,0.8994,-1.6029,-29.79,1999.94,-30.76,25.0,8.0,-101.0,1.9692,2000.4,false
92,14,Forehand,2022,0.7153,0.9054,-1.5911,5.13,2000.0,-7.26,25.0,8.0,-101.0,1.9654,2000.02,false
93,14,Forehand,2044,0.7306,0.8997,-1.589,31.62,2000.0,22.95,22.0,16.0,-93.0,1.9667,2000.38,false
94,14,Forehand,2068,0.7726,0.887,-1.6107,31.31,2000.0,46.08,22.0,16.0,-93.0,1.9945,2000.78,false
95,14,Forehand,2088,0.7706,0.8732,-1.63,2.01,2000.0,36.74,22.0,16.0,-93.0,2.0033,2000.34,false
96,14,Forehand,2108,0.7424,0.8883,-1.6342,-35.16,2000.0,13.85,22.0,16.0,-93.0,2.0027,2000.36,false
97,14,Forehand,2128,0.7217,0.9114,-1.6222,-60.3,2000.0,-10.01,22.0,16.0,-93.0,1.9957,2000.93,false
98,14,Forehand,2153,0.6963,0.9175,-1.6117,-63.78,1999.94,-22.77,27.0,17.0,-118.0,1.9809,2001.09,false
99,14,Forehand,2174,0.6835,0.9321,-1.5853,-40.1,1999.94,-19.41,27.0,17.0,-118.0,1.962,2000.43,false
100,14,Forehand,2199,0.7227,0.9414,-1.5485,18.01,2000.0,5.92,27.0,17.0,-118.0,1.951,2000.09,false
101,14,Forehand,2219,0.7434,0.915,-1.5613,40.95,2000.0,25.63,27.0,17.0,-118.0,1.9564,2000.58,false
102,14,Forehand,2240,0.7537,0.8231,-1.594,32.47,2000.0,37.35,21.0,8.0,-89.0,1.9459,2000.61,false
103,14,Forehand,2263,0.757,0.7734,-1.6183,-0.43,2000.0,33.39,21.0,8.0,-89.0,1.9468,2000.28,false
104,14,Forehand,2283,0.7402,0.7623,-1.6266,-39.37,2000.0,15.5,21.0,8.0,-89.0,1.9429,2000.45,false
105,14,Forehand,2304,0.7103,0.7815,-1.6129,-66.89,2000.0,-13.43,21.0,8.0,-89.0,1.9279,2001.16,false
106,14,Forehand,2327,0.6772,0.811,-1.5684,-50.35,1999.94,-18.07,21.0,8.0,-89.0,1.8911,2000.65,false
107,14,Forehand,2349,0.6912,0.8473,-1.5371,-14.4,2000.0,-7.45,25.0,21.0,-101.0,1.8863,2000.07,false
108,14,Forehand,2370,0.7268,0.8811,-1.5342,22.09,2000.0,9.77,25.0,21.0,-101.0,1.9127,2000.15,false
109,14,Forehand,2391,0.762,0.876,-1.5536,41.02,2000.0,22.52,25.0,21.0,-101.0,1.9395,2000.55,false
110,14,Forehand,2412,0.7791,0.8547,-1.5898,32.04,2000.0,25.33,25.0,21.0,-101.0,1.966,2000.42,false
111,14,Forehand,2438,0.7386,0.8427,-1.6344,-20.69,2000.0,15.44,25.0,4.0,-112.0,1.9816,2000.17,false
112,14,Forehand,2459,0.703,0.8591,-1.6244,-54.44,2000.0,4.88,25.0,4.0,-112.0,1.9675,2000.75,false
113,14,Forehand,2484,0.6736,0.8729,-1.5903,-66.1,2000.0,-2.99,25.0,4.0,-112.0,1.9352,2001.09,false
114,14,Forehand,2503,0.6729,0.8656,-1.548,-49.5,2000.0,-5.13,25.0,4.0,-112.0,1.8969,2000.62,false
115,14,Forehand,2524,0.7041,0.868,-1.5261,-14.71,2000.0,-2.26,25.0,4.0,-112.0,1.8916,2000.06,false
116,14,Forehand,2550,0.7438,0.8361,-1.5502,30.82,2000.0,7.32,19.0,18.0,-73.0,1.9119,2000.25,false
117,14,Forehand,2570,0.7535,0.8022,-1.5938,32.1,2000.0,11.96,19.0,18.0,-73.0,1.9369,2000.29,false
118,14,Forehand,2595,0.7373,0.7847,-1.6223,6.96,2000.0,12.39,19.0,18.0,-73.0,1.9471,2000.05,false
119,14,Forehand,2615,0.6827,0.8384,-1.613,-27.16,2000.0,10.5,19.0,18.0,-73.0,1.9419,2000.21,false
120,14,Forehand,2636,0.6547,0.9087,-1.5645,-52.67,2000.0,8.73,25.0,17.0,-121.0,1.924,2000.71,false
121,14,Forehand,2661,0.6703,0.9332,-1.5093,-47.91,2000.0,6.53,25.0,17.0,-121.0,1.8969,2000.58,false
122,14,Forehand,2681,0.708,0.8834,-1.4983,-22.03,2000.0,3.6,25.0,17.0,-121.0,1.8779,2000.12,false
123,14,Forehand,2701,0.7449,0.8068,-1.5063,7.2,2000.0,3.48,25.0,17.0,-121.0,1.8641,2000.02,false
124,14,Forehand,2721,1.403,0.8641,-1.9039,31.37,1999.27,6.96,25.0,17.0,-121.0,2.5179,1999.53,false
125,14,Forehand,2746,2.8806,1.287,-3.4401,80.69,1917.36,3.11,18.0,6.0,-79.0,4.6678,1919.06,false
126,14,Forehand,2767,0.75,0.6583,-1.8176,84.17,1586.24,37.48,18.0,6.0,-79.0,2.0736,1588.92,false
127,14,Forehand,2790,1.6262,0.5093,-0.1078,36.25,1415.71,71.29,18.0,6.0,-79.0,1.7075,1417.97,false
128,14,Forehand,2810,2.479,0.9513,1.6105,99.18,731.02,66.89,18.0,6.0,-79.0,3.1055,740.74,false
129,14,Forehand,2831,-0.9348,0.5101,-1.6875,109.01,324.83,73.85,18.0,6.0,-79.0,1.9954,350.5,false
130,14,Forehand,2858,-0.1178,1.1672,1.0701,17.09,319.27,46.69,25.0,5.0,-110.0,1.5879,323.12,false
131,14,Forehand,2878,-0.58,2.2517,0.5569,0.55,140.62,-5.62,25.0,5.0,-110.0,2.391,140.74,false
132,14,Forehand,2896,-0.142,0.4072,-0.9493,-38.7,23.19,-83.98,25.0,5.0,-110.0,1.0427,95.33,false
133,14,Forehand,2921,0.1285,0.386,-2.3563,-74.71,98.27,-186.16,25.0,5.0,-110.0,2.3912,223.37,false
134,14,Forehand,2943,0.6689,1.2839,-2.1273,-34.3,174.62,-167.05,24.0,-1.0,-120.0,2.5732,244.08,false
135,14,Forehand,2967,0.5316,1.1809,-2.4612,-59.02,252.32,-95.21,24.0,-1.0,-120.0,2.7811,276.07,false
136,14,Forehand,2987,0.5823,0.6216,-2.3463,-46.26,274.41,-88.75,24.0,-1.0,-120.0,2.4961,292.09,false
137,14,Forehand,3008,0.8029,0.6312,-2.4084,-25.63,273.44,-92.71,24.0,-1.0,-120.0,2.616,289.86,false
138,14,Forehand,3033,0.9235,0.9951,-2.4506,-9.64,263.0,-97.05,24.0,-1.0,-120.0,2.8015,280.5,false
139,14,Forehand,3055,1.0426,1.1781,-2.5153,4.64,251.22,-98.75,23.0,0.0,-131.0,2.9667,269.97,false
140,14,Forehand,3075,1.3704,1.3818,-2.2355,-33.45,242.0,-111.94,23.0,0.0,-131.0,2.9639,268.73,false
141,14,Forehand,3098,1.5332,1.41,-1.8207,-52.31,237.73,-117.25,23.0,0.0,-131.0,2.7665,270.18,false
142,14,Forehand,3118,1.4489,1.2874,-1.4589,-46.51,241.09,-105.83,23.0,0.0,-131.0,2.4258,267.37,false
143,14,Forehand,3144,1.3081,1.0374,-1.1531,-32.17,247.07,-77.45,21.0,5.0,-143.0,2.029,260.92,false
144,14,Forehand,3163,1.0793,1.26,-1.0718,-8.91,250.24,-53.77,21.0,5.0,-143.0,1.9752,256.11,false
145,14,Forehand,3184,1.0212,1.1526,-0.9003,17.88,251.59,-27.95,21.0,5.0,-143.0,1.7838,253.77,false
146,14,Forehand,3210,0.9764,1.297,-0.8177,41.99,226.56,-2.81,21.0,5.0,-143.0,1.8178,230.44,false
147,14,Forehand,3229,0.7859,1.2793,-0.6373,62.99,207.95,-1.46,21.0,5.0,-143.0,1.6311,217.28,false
148,14,Forehand,3253,0.6637,1.2606,-0.4829,76.29,186.04,-24.11,22.0,14.0,-144.0,1.5043,202.51,false
149,14,Forehand,3273,0.5455,1.0909,-0.2981,68.91,161.99,-46.14,22.0,14.0,-144.0,1.2556,181.98,false
150,14,Forehand,3294,0.4923,0.9003,-0.2296,38.09,140.75,-41.38,22.0,14.0,-144.0,1.0515,151.57,false
151,14,Forehand,3315,0.6604,1.0149,-0.1702,0.31,131.04,-53.34,22.0,14.0,-144.0,1.2227,141.48,false
152,14,Forehand,3337,0.729,0.9634,-0.1843,-6.65,132.02,-61.34,26.0,20.0,-140.0,1.2221,145.73,false
153,14,Forehand,3362,0.5056,0.5282,-0.0522,6.16,138.79,-61.65,26.0,20.0,-140.0,0.7331,151.99,false
154,14,Forehand,3383,0.4174,0.4032,-0.1112,44.31,143.8,-32.23,26.0,20.0,-140.0,0.5909,153.88,false
155,14,Forehand,3403,0.2797,0.7946,-0.3094,64.76,135.38,-39.55,26.0,20.0,-140.0,0.8974,155.19,false
156,14,Forehand,3424,0.2665,0.9343,-0.3063,41.93,120.85,-56.03,26.0,20.0,-140.0,1.0187,139.65,false
157,14,Forehand,3449,0.2554,0.3988,-0.2026,59.57,119.02,-18.68,24.0,19.0,-133.0,0.5151,134.4,false
158,14,Forehand,3466,0.098,0.1968,-0.2491,118.35,110.9,21.24,24.0,19.0,-133.0,0.3323,163.57,false
159,14,Forehand,3491,-0.1201,1.0034,-0.7212,102.23,66.47,9.28,24.0,19.0,-133.0,1.2415,122.29,false
160,14,Forehand,3510,-0.1318,1.1846,-0.7633,31.74,2.08,-18.37,24.0,19.0,-133.0,1.4154,36.73,false
161,14,Forehand,3532,-0.0291,0.9526,-0.6149,18.43,-28.08,-27.22,24.0,19.0,-133.0,1.1342,43.23,false
162,14,Forehand,3559,-0.1725,0.976,-0.5782,38.82,-38.27,-16.6,24.0,19.0,-129.0,1.1474,56.98,false
163,14,Forehand,3579,-0.7019,1.0521,-0.068,31.98,-52.12,-1.46,24.0,19.0,-129.0,1.2666,61.17,false
164,14,Forehand,3600,-0.6659,1.2744,0.0945,15.99,-52.12,11.96,24.0,19.0,-129.0,1.441,55.82,false
165,14,Forehand,3624,-0.5319,1.1639,-0.1802,14.77,-32.41,20.45,24.0,19.0,-129.0,1.2923,41.07,false
166,14,Forehand,3646,-0.5967,1.1187,-0.1526,18.98,-22.77,12.7,25.0,19.0,-125.0,1.277,32.25,false
167,14,Forehand,3666,-0.5763,1.0216,-0.0663,27.4,-14.47,-23.93,25.0,19.0,-125.0,1.1748,39.15,false
168,14,Forehand,3689,-0.5077,0.922,-0.0826,40.28,-14.4,-43.4,25.0,19.0,-125.0,1.0558,60.94,false
169,14,Forehand,3710,-0.4611,0.8574,-0.0217,48.34,-17.33,-60.49,25.0,19.0,-125.0,0.9738,79.35,false
170,14,Forehand,3730,-0.4253,0.8042,0.0096,47.12,-21.97,-77.64,25.0,19.0,-125.0,0.9098,93.44,false
0,16,Forehand,0,0.1121,0.7833,0.619,-36.5,-55.91,4.03,16.0,-1.0,-79.0,1.0047,66.89,false
1,16,Forehand,26,0.1077,0.7794,0.6212,-36.13,-55.97,-0.37,16.0,2.0,-79.0,1.0025,66.62,false
2,16,Forehand,46,0.0621,0.7872,0.6294,-40.1,-54.38,-12.7,16.0,2.0,-79.0,1.0098,68.75,false
3,16,Forehand,64,0.064,0.7864,0.5927,-48.03,-53.22,-19.04,16.0,2.0,-79.0,0.9868,74.18,false
4,16,Forehand,85,0.0258,0.8138,0.6035,-51.09,-53.16,-23.56,16.0,2.0,-79.0,1.0135,77.4,false
5,16,Forehand,107,0.0089,0.8627,0.649,-55.18,-54.32,-24.66,16.0,2.0,-79.0,1.0796,81.26,false
6,16,Forehand,128,0.0292,0.9119,0.537,-56.82,-50.05,-27.22,19.0,4.0,-80.0,1.0586,80.47,false
7,16,Forehand,153,0.0245,0.9302,0.6073,-44.13,-51.39,-26.79,19.0,4.0,-80.0,1.1111,72.84,false
8,16,Forehand,173,0.0564,0.9495,0.7323,-28.26,-71.78,-20.14,19.0,4.0,-80.0,1.2004,79.73,false
9,16,Forehand,193,0.0334,1.0177,0.652,-12.27,-91.49,-6.77,19.0,4.0,-80.0,1.2091,92.56,false
10,16,Forehand,219,0.0953,1.0585,0.5905,4.52,-102.42,6.1,19.0,3.0,-78.0,1.2158,102.7,false
11,16,Forehand,239,0.1472,1.074,0.5585,12.39,-109.74,14.28,19.0,3.0,-78.0,1.2194,111.36,false
12,16,Forehand,260,0.1653,1.0996,0.5314,15.93,-115.66,21.36,19.0,3.0,-78.0,1.2324,118.69,false
13,16,Forehand,285,0.1484,1.1228,0.451,15.75,-117.0,34.3,19.0,3.0,-78.0,1.2191,122.94,false
14,16,Forehand,305,0.1316,1.108,0.3749,10.07,-112.06,44.68,19.0,3.0,-78.0,1.1771,121.06,false
15,16,Forehand,331,0.1094,1.0762,0.308,11.35,-106.75,52.31,19.0,9.0,-71.0,1.1247,119.42,false
16,16,Forehand,351,0.0996,1.0483,0.2748,42.48,-102.66,50.29,19.0,9.0,-71.0,1.0883,121.96,false
17,16,Forehand,372,0.0192,1.0093,0.2825,66.47,-104.31,46.33,19.0,9.0,-71.0,1.0482,132.08,false
18,16,Forehand,398,0.0381,0.9757,0.3241,75.32,-110.6,43.52,19.0,9.0,-71.0,1.0288,140.71,false
19,16,Forehand,420,0.0089,0.9722,0.3381,67.87,-120.61,42.91,15.0,12.0,-61.0,1.0293,144.89,false
20,16,Forehand,440,-0.0642,1.0046,0.3856,47.85,-134.46,52.92,15.0,12.0,-61.0,1.078,152.22,false
21,16,Forehand,464,-0.0604,0.9911,0.5183,40.34,-151.0,67.14,15.0,12.0,-61.0,1.1201,170.11,false
