sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
28,1,Forehand,606,1.703,-0.2719,-0.0109,81.12,-532.17,301.09,22.0,16.0,-87.0,1.7246,616.79,false
29,1,Forehand,632,2.4979,-1.0575,-0.6758,166.32,-652.89,220.15,16.0,31.0,-92.0,2.7955,708.8,false
30,1,Forehand,632,2.4979,-1.0575,-0.6758,166.32,-652.89,220.15,16.0,31.0,-92.0,2.7955,708.8,false
31,1,Forehand,653,3.0502,-1.5856,-1.8623,266.6,-729.06,109.19,16.0,31.0,-92.0,3.9097,783.92,false
32,1,Forehand,674,3.7856,-2.1157,-3.4828,358.83,-792.66,-57.31,16.0,31.0,-92.0,5.5621,871.98,false
33,1,Forehand,697,4.0,-2.2141,-4.0,345.15,-778.99,-319.4,16.0,31.0,-92.0,6.0747,909.93,false
34,1,Forehand,718,3.9972,-1.1611,-4.0,169.01,-570.74,-686.58,28.0,14.0,-113.0,5.7728,908.68,false
35,1,Forehand,742,3.9998,1.8163,-3.9985,216.92,495.79,-920.78,28.0,14.0,-113.0,5.9401,1068.03,false
36,1,Forehand,762,4.0,1.1697,-4.0,671.69,1465.88,-501.46,28.0,14.0,-113.0,5.7765,1688.62,false
37,1,Forehand,783,3.9998,-0.3297,-3.9996,802.37,2000.0,17.82,28.0,14.0,-113.0,5.666,2155.02,false
38,1,Forehand,806,3.6719,0.8295,-3.7513,484.86,2000.0,153.02,28.0,14.0,-113.0,5.3144,2063.61,false
39,1,Forehand,828,1.3383,1.0156,-2.1964,194.15,1993.16,114.07,25.0,18.0,-112.0,2.7653,2005.84,false
40,1,Forehand,854,0.9816,0.7336,-2.3198,-40.95,2000.0,195.92,25.0,18.0,-112.0,2.6236,2009.99,false
41,1,Forehand,874,0.8433,0.4084,-2.2412,-192.5,2000.0,119.14,25.0,18.0,-112.0,2.4292,2012.77,false
42,1,Forehand,894,0.7067,0.4709,-2.0496,-242.31,1999.88,2.44,25.0,18.0,-112.0,2.2185,2014.51,false
43,1,Forehand,920,0.7682,0.772,-1.8479,-168.7,1999.63,-97.84,25.0,9.0,-102.0,2.1449,2009.12,false
44,1,Forehand,941,0.9863,0.4902,-1.901,30.94,1999.45,-150.21,25.0,9.0,-102.0,2.197,2005.32,false
45,1,Forehand,961,1.087,0.4854,-2.0101,131.16,1999.69,-86.55,25.0,9.0,-102.0,2.3362,2005.86,false
46,1,Forehand,986,1.0842,0.7124,-2.1912,155.88,2000.0,2.32,25.0,9.0,-102.0,2.5464,2006.07,false
47,1,Forehand,1006,0.9198,0.8396,-2.2689,86.36,2000.0,95.95,25.0,9.0,-102.0,2.5882,2004.16,false
48,1,Forehand,1032,0.8267,0.6359,-2.1515,-20.32,2000.0,134.34,24.0,18.0,-91.0,2.3909,2004.61,false
49,1,Forehand,1052,0.7802,0.6935,-1.9156,-130.98,2000.0,62.74,24.0,18.0,-91.0,2.1816,2005.27,false
50,1,Forehand,1073,0.8921,0.9458,-1.7948,-116.64,2000.0,-6.96,24.0,18.0,-91.0,2.2162,2003.41,false
51,1,Forehand,1098,1.0406,0.8088,-1.8645,-58.78,1999.76,-65.86,24.0,18.0,-91.0,2.2833,2001.7,false
52,1,Forehand,1119,1.0697,0.666,-2.001,10.13,1999.76,-75.38,26.0,16.0,-109.0,2.3647,2001.2,false
53,1,Forehand,1144,0.954,0.8082,-2.1813,60.18,1999.94,-20.45,26.0,16.0,-109.0,2.5142,2000.95,false
54,1,Forehand,1163,0.8036,0.9042,-2.1656,40.1,2000.0,37.23,26.0,16.0,-109.0,2.4806,2000.75,false
55,1,Forehand,1182,0.778,0.7928,-2.0309,-4.94,2000.0,67.08,26.0,16.0,-109.0,2.3148,2001.13,false
56,1,Forehand,1202,0.8113,0.762,-1.9098,-48.95,2000.0,58.84,26.0,16.0,-109.0,2.2104,2001.46,false
57,1,Forehand,1228,0.9187,0.9202,-1.8187,-66.59,2000.0,27.47,25.0,11.0,-100.0,2.2357,2001.3,false
58,1,Forehand,1248,1.0299,0.8281,-1.896,-57.62,2000.0,-11.66,25.0,11.0,-100.0,2.3111,2000.86,false
59,1,Forehand,1272,1.0277,0.7627,-2.0486,-16.97,1999.88,-40.65,25.0,11.0,-100.0,2.4155,2000.36,false
60,1,Forehand,1293,0.9309,0.8043,-2.1311,12.88,1999.94,-29.79,25.0,11.0,-100.0,2.4607,2000.2,false
61,1,Forehand,1314,0.8051,0.8643,-2.121,16.91,2000.0,0.06,25.0,11.0,-100.0,2.4277,2000.07,false
62,1,Forehand,1340,0.7731,0.7653,-2.0049,6.23,2000.0,24.84,25.0,17.0,-89.0,2.281,2000.16,false
63,1,Forehand,1361,0.8593,0.8021,-1.8779,-23.99,2000.0,27.95,25.0,17.0,-89.0,2.2155,2000.34,false
64,1,Forehand,1385,0.9586,0.8295,-1.8689,-38.15,2000.0,15.26,25.0,17.0,-89.0,2.2583,2000.42,false
65,1,Forehand,1404,1.0131,0.7827,-1.9524,-41.93,2000.0,-1.28,25.0,17.0,-89.0,2.3347,2000.44,false
66,1,Forehand,1426,0.9928,0.7874,-2.0289,-32.1,2000.0,-13.73,29.0,16.0,-108.0,2.3921,2000.3,false
67,1,Forehand,1450,0.854,0.8732,-2.0884,-11.41,1999.94,-15.75,29.0,16.0,-108.0,2.4193,2000.03,false
68,1,Forehand,1471,0.7856,0.8766,-2.0209,2.62,2000.0,0.18,29.0,16.0,-108.0,2.3387,2000.0,false
69,1,Forehand,1492,0.7914,0.8472,-1.9302,-1.34,2000.0,10.86,29.0,16.0,-108.0,2.2516,2000.03,false
70,1,Forehand,1516,0.8525,0.8373,-1.874,-13.79,2000.0,14.22,29.0,16.0,-108.0,2.2226,2000.1,false
71,1,Forehand,1537,0.9518,0.8425,-1.8696,-24.96,2000.0,9.83,26.0,8.0,-102.0,2.2608,2000.18,false
72,1,Forehand,1563,0.9918,0.809,-1.9739,-27.59,2000.0,3.85,26.0,8.0,-102.0,2.3525,2000.19,false
73,1,Forehand,1583,0.9568,0.8418,-2.0352,-20.57,2000.0,1.34,26.0,8.0,-102.0,2.4012,2000.11,false
74,1,Forehand,1602,0.8647,0.8665,-2.0411,-10.07,2000.0,0.37,26.0,8.0,-102.0,2.3801,2000.03,false
75,1,Forehand,1628,0.8026,0.8665,-1.9974,-3.72,2000.0,2.26,22.0,14.0,-90.0,2.3205,2000.0,false
76,1,Forehand,1648,0.7946,0.8701,-1.9076,-4.64,2000.0,4.52,22.0,14.0,-90.0,2.2422,2000.01,false
77,1,Forehand,1669,0.855,0.8226,-1.8615,-12.51,2000.0,5.92,22.0,14.0,-90.0,2.2074,2000.05,false
78,1,Forehand,1693,0.97,0.8746,-1.89,-22.89,2000.0,2.75,22.0,14.0,-90.0,2.2974,2000.13,false
79,1,Forehand,1714,0.9686,0.8566,-1.9626,-21.91,2000.0,5.68,22.0,14.0,-90.0,2.3503,2000.13,false
80,1,Forehand,1740,0.9248,0.8572,-2.0096,-16.11,2000.0,12.08,28.0,16.0,-106.0,2.3725,2000.1,false
81,1,Forehand,1761,0.8278,0.8992,-2.0062,-11.54,2000.0,12.51,28.0,16.0,-106.0,2.3492,2000.07,false
82,1,Forehand,1782,0.799,0.8638,-1.9337,-13.0,2000.0,5.25,28.0,16.0,-106.0,2.2636,2000.05,false
83,1,Forehand,1806,0.8203,0.8575,-1.8831,-17.21,2000.0,-4.39,28.0,16.0,-106.0,2.2258,2000.08,false
84,1,Forehand,1827,0.8802,0.8801,-1.8613,-22.46,2000.0,-9.89,25.0,9.0,-104.0,2.2392,2000.15,false
85,1,Forehand,1853,0.9377,0.8866,-1.9082,-22.28,2000.0,-4.39,25.0,9.0,-104.0,2.3036,2000.13,false
86,1,Forehand,1873,0.9233,0.9065,-1.9584,-14.89,2000.0,7.93,25.0,9.0,-104.0,2.3472,2000.07,false
87,1,Forehand,1892,0.8884,0.9103,-1.9888,-6.1,2000.0,18.55,25.0,9.0,-104.0,2.3607,2000.1,false
88,1,Forehand,1913,0.8411,0.899,-1.9677,-1.59,2000.0,20.26,25.0,9.0,-104.0,2.3211,2000.1,false
89,1,Forehand,1939,0.8257,0.908,-1.9191,-4.82,2000.0,11.66,24.0,13.0,-92.0,2.2779,2000.04,false
90,1,Forehand,1960,0.8489,0.9528,-1.8771,-14.16,2000.0,-2.93,24.0,13.0,-92.0,2.2697,2000.05,false
91,1,Forehand,1984,0.8907,0.9473,-1.8704,-26.86,2000.0,-13.85,24.0,13.0,-92.0,2.2779,2000.23,false
92,1,Forehand,2004,0.9124,0.9374,-1.8972,-26.79,2000.0,-7.93,24.0,13.0,-92.0,2.3045,2000.2,false
93,1,Forehand,2026,0.9061,0.9415,-1.9347,-16.78,2000.0,5.49,25.0,20.0,-108.0,2.3346,2000.08,false
94,1,Forehand,2050,0.8755,0.9512,-1.9523,0.18,2000.0,22.64,25.0,20.0,-108.0,2.3415,2000.13,false
95,1,Forehand,2070,0.8257,0.952,-1.9231,1.77,2000.0,21.73,25.0,20.0,-108.0,2.2992,2000.12,false
96,1,Forehand,2091,0.8314,0.9103,-1.8876,-8.85,2000.0,9.89,25.0,20.0,-108.0,2.2545,2000.04,false
97,1,Forehand,2116,0.851,0.9001,-1.8624,-25.09,2000.0,-5.37,25.0,20.0,-108.0,2.2367,2000.16,false
98,1,Forehand,2137,0.8862,0.8982,-1.8573,-40.1,2000.0,-13.92,27.0,8.0,-106.0,2.2454,2000.45,false
99,1,Forehand,2157,2.2198,1.7844,1.0258,-171.57,1386.17,274.29,27.0,8.0,-106.0,3.0272,1423.42,false
100,1,Forehand,2182,1.978,0.9707,-1.4779,179.38,127.26,407.1,27.0,8.0,-106.0,2.6531,462.72,false
101,1,Forehand,2202,-0.1479,0.6241,0.8131,94.73,28.14,347.72,27.0,8.0,-106.0,1.0357,361.49,false
102,1,Forehand,2228,-0.3754,0.7504,-0.0336,6.65,151.55,56.64,26.0,22.0,-102.0,0.8397,161.93,false
103,1,Forehand,2248,0.1576,0.979,-0.2224,-38.76,70.5,-149.35,26.0,22.0,-102.0,1.0162,169.64,false
104,1,Forehand,2269,-0.4629,0.1981,0.5199,7.57,15.44,-2.62,26.0,22.0,-102.0,0.7237,17.4,false
105,1,Forehand,2292,-0.2771,1.2983,0.344,38.33,58.78,132.26,26.0,22.0,-102.0,1.3714,149.72,false
106,1,Forehand,2312,-0.3146,1.4767,0.1403,16.24,73.91,-18.74,26.0,22.0,-102.0,1.5163,77.96,false
107,1,Forehand,2339,-0.4666,1.0083,-0.1329,-13.61,71.84,-105.41,24.0,24.0,-104.0,1.1189,128.28,false
108,1,Forehand,2360,-0.3556,0.8909,-0.1261,-31.8,57.68,-99.98,24.0,24.0,-104.0,0.9675,119.72,false
109,1,Forehand,2380,-0.3926,0.8695,0.1144,-38.09,41.69,-87.71,24.0,24.0,-104.0,0.9609,104.31,false
110,1,Forehand,2404,-0.3577,0.9039,0.1276,-37.29,27.34,-83.56,24.0,24.0,-104.0,0.9805,95.5,false
111,1,Forehand,2426,-0.3921,0.9872,0.1736,-32.29,24.78,-65.98,26.0,23.0,-102.0,1.0763,77.52,false
112,1,Forehand,2452,-0.3834,0.9677,0.3586,-20.57,35.03,-34.97,26.0,23.0,-102.0,1.1009,53.61,false
113,1,Forehand,2471,-0.402,0.984,0.3611,-13.37,49.56,-27.53,26.0,23.0,-102.0,1.1226,58.25,false
114,1,Forehand,2490,-0.4609,1.1196,0.2168,-10.62,55.73,-21.24,26.0,23.0,-102.0,1.2301,60.57,false
115,1,Forehand,2511,-0.5046,1.2377,0.0923,-13.92,51.09,-18.74,26.0,23.0,-102.0,1.3398,56.17,false
116,1,Forehand,2537,-0.4915,1.3011,0.1498,-18.07,47.0,-27.47,28.0,18.0,-107.0,1.3989,57.35,false
117,1,Forehand,2557,-0.4451,1.3899,0.1372,-21.61,48.4,-42.24,28.0,18.0,-107.0,1.4658,67.77,false
118,1,Forehand,2582,-0.3667,1.3453,0.0034,-24.23,49.74,-47.3,28.0,18.0,-107.0,1.3944,72.79,false
119,1,Forehand,2603,-0.2887,1.2935,0.0138,-24.66,53.34,-25.02,28.0,18.0,-107.0,1.3254,63.87,false
120,1,Forehand,2625,-0.2727,1.2441,0.089,-25.33,55.73,-2.87,27.0,18.0,-110.0,1.2768,61.28,false
0,3,Forehand,0,-0.458,0.8666,0.1354,41.69,-88.01,-63.23,7.0,24.0,-61.0,0.9895,116.11,false
1,3,Forehand,26,-0.3937,0.9027,0.1411,35.64,-89.78,-68.05,11.0,26.0,-56.0,0.9949,118.16,false
2,3,Forehand,47,-0.3604,0.9071,0.1538,24.11,-90.52,-73.12,11.0,26.0,-56.0,0.9881,118.83,false
3,3,Forehand,66,-0.3749,0.8765,0.1737,7.39,-98.33,-77.39,11.0,26.0,-56.0,0.969,125.35,false
4,3,Forehand,88,-0.3656,0.8607,0.1721,-1.53,-109.19,-75.68,11.0,26.0,-56.0,0.9509,132.87,false
5,3,Forehand,110,-0.3397,0.8572,0.1644,-5.37,-114.99,-75.32,12.0,22.0,-63.0,0.9366,137.57,false
6,3,Forehand,132,-0.2672,0.8618,0.1327,-17.64,-124.33,-75.81,12.0,22.0,-63.0,0.912,146.68,false
7,3,Forehand,152,-0.2219,0.8464,0.1447,-18.8,-122.68,-81.85,12.0,22.0,-63.0,0.8869,148.67,false
8,3,Forehand,172,-0.1926,0.8303,0.1674,-13.0,-116.15,-85.75,12.0,22.0,-63.0,0.8686,144.96,false
9,3,Forehand,192,-0.1887,0.8026,0.171,-6.04,-107.67,-76.78,12.0,22.0,-63.0,0.8421,132.38,false
10,3,Forehand,218,-0.2219,0.7886,0.1715,2.81,-103.09,-60.06,16.0,26.0,-71.0,0.837,119.34,false
11,3,Forehand,239,-0.2557,0.8159,0.1732,14.22,-102.54,-44.49,16.0,26.0,-71.0,0.8724,112.68,false
12,3,Forehand,259,-0.226,0.9039,0.1842,26.0,-102.91,-29.85,16.0,26.0,-71.0,0.9498,110.26,false
13,3,Forehand,283,-0.1722,0.9849,0.1987,23.56,-99.91,-28.32,16.0,26.0,-71.0,1.0194,106.49,false
14,3,Forehand,303,-0.1567,1.0621,0.1832,8.97,-94.24,-26.37,16.0,26.0,-71.0,1.0892,98.27,false
15,3,Forehand,328,-0.1926,1.1149,0.1678,-13.61,-90.76,-22.4,20.0,22.0,-69.0,1.1438,94.47,false
16,3,Forehand,349,-0.2971,1.1493,0.1436,-45.78,-95.4,-19.78,20.0,22.0,-69.0,1.1957,107.64,false
17,3,Forehand,370,-0.347,1.1525,0.1111,-65.37,-108.58,-20.63,20.0,22.0,-69.0,1.2087,128.41,false
18,3,Forehand,395,-0.373,1.1805,0.1035,-86.36,-126.65,-22.52,20.0,22.0,-69.0,1.2424,154.94,false
19,3,Forehand,417,-0.3621,1.2362,0.0859,-109.74,-141.05,-27.59,21.0,25.0,-85.0,1.291,180.83,false
20,3,Forehand,442,-0.4443,1.2351,0.0165,-142.27,-160.22,-49.62,21.0,25.0,-85.0,1.3127,219.94,false
21,3,Forehand,461,-0.5381,1.1611,0.0221,-144.35,-182.74,-79.47,21.0,25.0,-85.0,1.2799,246.06,false
22,3,Forehand,482,-0.5444,1.0627,-0.0127,-141.97,-211.91,-110.66,21.0,25.0,-85.0,1.1941,278.04,false
23,3,Forehand,502,-0.5472,0.9261,-0.0421,-146.79,-244.38,-127.38,21.0,25.0,-85.0,1.0766,312.24,false
24,3,Forehand,526,-0.6461,0.7596,-0.0614,-152.04,-281.37,-130.31,27.0,18.0,-113.0,0.9991,345.35,false
25,3,Forehand,547,-0.7799,0.5836,-0.0765,-139.4,-322.51,-146.18,27.0,18.0,-113.0,0.9771,380.54,false
26,3,Forehand,570,-0.8931,0.2103,0.0579,-106.69,-401.86,-190.61,27.0,18.0,-113.0,0.9193,457.39,false
27,3,Forehand,591,-1.0006,-0.1219,0.2938,-100.22,-473.69,-197.45,27.0,18.0,-113.0,1.05,522.89,false
28,3,Forehand,613,-1.1846,-0.4558,0.5597,-96.8,-548.71,-203.12,24.0,0.0,-118.0,1.3872,593.05,false
29,3,Forehand,636,-1.7565,-1.2596,1.3993,-101.44,-617.0,-199.28,24.0,0.0,-118.0,2.5749,656.28,false
30,3,Forehand,636,-1.7565,-1.2596,1.3993,-101.44,-617.0,-199.28,24.0,0.0,-118.0,2.5749,656.28,false
31,3,Forehand,658,-2.2161,-1.8507,2.7303,-156.86,-738.46,-58.65,24.0,0.0,-118.0,3.9738,757.22,false
32,3,Forehand,678,-2.51,-2.0292,3.6051,-180.6,-817.44,146.36,24.0,0.0,-118.0,4.8388,849.86,false
33,3,Forehand,703,-2.6338,-1.5592,3.9999,-68.54,-820.31,389.16,24.0,0.0,-118.0,5.0366,910.53,false
34,3,Forehand,724,-1.0117,-0.2014,3.9744,134.89,-584.66,643.86,24.0,10.0,-90.0,4.1061,880.1,false
35,3,Forehand,748,0.3528,1.1547,3.9999,-113.95,663.27,802.12,24.0,10.0,-90.0,4.1781,1047.05,false
36,3,Forehand,769,-3.4619,0.106,3.9999,-580.26,1592.96,403.69,24.0,10.0,-90.0,5.291,1742.75,false
37,3,Forehand,790,-3.9999,0.2858,3.9995,-627.01,2000.0,55.18,24.0,10.0,-90.0,5.6636,2096.71,false
38,3,Forehand,816,-2.217,2.152,2.0027,-268.31,2000.0,31.68,25.0,14.0,-88.0,3.682,2018.17,false
39,3,Forehand,838,1.0421,0.7314,-2.3204,-129.82,1993.41,68.73,25.0,14.0,-88.0,2.6468,1998.81,false
40,3,Forehand,861,0.9131,0.5133,-1.6641,-100.83,1999.94,-27.65,25.0,14.0,-88.0,1.9663,2002.67,false
41,3,Forehand,882,0.9998,0.2821,-1.8667,-38.76,1999.76,-74.77,25.0,14.0,-88.0,2.1363,2001.53,false
42,3,Forehand,902,1.0648,0.3456,-2.0115,23.25,1999.63,-87.46,25.0,14.0,-88.0,2.302,2001.68,false
43,3,Forehand,927,0.9603,0.488,-2.1356,61.83,1999.76,-63.29,25.0,17.0,-104.0,2.3919,2001.71,false
44,3,Forehand,948,0.7953,0.5214,-2.1001,66.53,2000.0,-0.18,25.0,17.0,-104.0,2.3054,2001.11,false
45,3,Forehand,972,0.7728,0.3948,-1.9274,27.22,2000.0,78.31,25.0,17.0,-104.0,2.1137,2001.72,false
46,3,Forehand,992,0.8041,0.5717,-1.8062,-26.31,2000.0,91.06,25.0,17.0,-104.0,2.058,2002.24,false
47,3,Forehand,1012,0.9432,0.6246,-1.7849,-68.85,2000.0,66.41,25.0,12.0,-103.0,2.1132,2002.29,false
48,3,Forehand,1036,1.0088,0.6182,-1.8794,-92.41,2000.0,14.71,25.0,12.0,-103.0,2.2208,2002.19,false
49,3,Forehand,1056,0.9938,0.5464,-1.9689,-79.71,1999.88,-35.1,25.0,12.0,-103.0,2.2721,2001.77,false
50,3,Forehand,1077,0.9404,0.5992,-2.0607,-38.33,1999.76,-68.91,25.0,12.0,-103.0,2.343,2001.31,false
51,3,Forehand,1103,0.7438,0.786,-2.0,33.94,1999.88,-46.26,25.0,12.0,-103.0,2.274,2000.7,false
52,3,Forehand,1124,0.7319,0.8173,-1.9034,57.25,2000.0,2.93,22.0,14.0,-91.0,2.197,2000.82,false
53,3,Forehand,1143,0.7915,0.7747,-1.8074,41.69,2000.0,51.09,22.0,14.0,-91.0,2.1197,2001.09,false
54,3,Forehand,1167,0.9163,0.7751,-1.7893,-2.38,2000.0,77.09,22.0,14.0,-91.0,2.1545,2001.49,false
55,3,Forehand,1186,1.0083,0.8571,-1.8617,-52.12,2000.0,63.96,22.0,14.0,-91.0,2.2841,2001.7,false
56,3,Forehand,1205,1.0073,0.8881,-1.9498,-83.74,2000.0,0.92,22.0,14.0,-91.0,2.3675,2001.75,false
57,3,Forehand,1230,0.8615,0.8632,-2.0277,-60.55,1999.88,-37.29,26.0,16.0,-106.0,2.3662,2001.14,false
58,3,Forehand,1251,0.7584,0.8772,-1.9703,-18.49,1999.82,-51.51,26.0,16.0,-106.0,2.2862,2000.57,false
59,3,Forehand,1275,0.7052,0.9535,-1.8688,21.91,1999.94,-29.97,26.0,16.0,-106.0,2.2133,2000.28,false
60,3,Forehand,1296,0.7714,0.8851,-1.7867,33.2,2000.0,9.22,26.0,16.0,-106.0,2.138,2000.3,false
61,3,Forehand,1319,0.8958,0.7996,-1.7917,12.51,2000.0,40.59,25.0,12.0,-104.0,2.1569,2000.45,false
62,3,Forehand,1344,0.9766,0.8705,-1.8966,-44.43,2000.0,44.92,25.0,12.0,-104.0,2.304,2001.0,false
63,3,Forehand,1364,0.9713,0.8893,-1.9592,-64.27,2000.0,18.74,25.0,12.0,-104.0,2.3607,2001.12,false
64,3,Forehand,1384,0.8794,0.8204,-1.9901,-41.81,1999.94,-26.73,25.0,12.0,-104.0,2.3253,2000.55,false
65,3,Forehand,1408,0.7468,0.8673,-1.9236,-12.27,1999.88,-35.16,25.0,12.0,-104.0,2.2383,2000.22,false
66,3,Forehand,1430,0.7416,0.877,-1.8759,14.22,1999.94,-23.68,24.0,14.0,-93.0,2.1995,2000.13,false
67,3,Forehand,1454,0.8086,0.8195,-1.7904,21.67,2000.0,1.95,24.0,14.0,-93.0,2.1286,2000.12,false
68,3,Forehand,1475,0.9089,0.777,-1.7985,6.23,2000.0,25.33,24.0,14.0,-93.0,2.1597,2000.17,false
69,3,Forehand,1496,0.9479,0.8107,-1.8621,-20.2,2000.0,36.8,24.0,14.0,-93.0,2.2412,2000.44,false
70,3,Forehand,1522,0.9148,0.9347,-1.9561,-48.1,2000.0,26.06,26.0,17.0,-102.0,2.353,2000.75,false
71,3,Forehand,1543,0.8295,0.9041,-1.9525,-44.07,2000.0,3.3,26.0,17.0,-102.0,2.306,2000.49,false
72,3,Forehand,1567,0.7699,0.9019,-1.9041,-25.39,1999.94,-17.64,26.0,17.0,-102.0,2.2431,2000.18,false
73,3,Forehand,1587,0.7736,0.9628,-1.8364,-2.99,1999.94,-28.32,26.0,17.0,-102.0,2.2131,2000.14,false
74,3,Forehand,1607,0.8027,0.9612,-1.7859,11.41,1999.94,-21.73,26.0,17.0,-102.0,2.1812,2000.09,false
75,3,Forehand,1633,0.8757,0.8992,-1.7896,5.07,2000.0,13.06,26.0,10.0,-101.0,2.1858,2000.05,false
76,3,Forehand,1653,0.9321,0.9104,-1.8701,-12.15,2000.0,33.45,26.0,10.0,-101.0,2.2793,2000.32,false
77,3,Forehand,1674,0.9061,0.9164,-1.9182,-28.69,2000.0,39.49,26.0,10.0,-101.0,2.3109,2000.6,false
78,3,Forehand,1698,0.8484,0.8936,-1.9365,-38.09,2000.0,27.59,26.0,10.0,-101.0,2.2953,2000.55,false
79,3,Forehand,1720,0.7863,0.8751,-1.8951,-36.62,2000.0,3.11,25.0,12.0,-91.0,2.2306,2000.34,false
80,3,Forehand,1740,0.7795,0.8903,-1.8093,-15.26,1999.94,-26.79,25.0,12.0,-91.0,2.1619,2000.18,false
81,3,Forehand,1765,0.8247,0.8556,-1.7831,-3.05,1999.94,-26.61,25.0,12.0,-91.0,2.1428,2000.12,false
82,3,Forehand,1784,0.8843,0.8347,-1.7943,1.77,2000.0,-10.44,25.0,12.0,-91.0,2.1675,2000.03,false
83,3,Forehand,1805,0.8988,0.8353,-1.8413,-1.16,2000.0,14.34,25.0,12.0,-91.0,2.2127,2000.05,false
84,3,Forehand,1830,0.8699,0.8707,-1.8925,-16.42,2000.0,38.82,23.0,17.0,-106.0,2.2575,2000.44,false
85,3,Forehand,1851,0.827,0.8596,-1.8896,-24.17,2000.0,34.06,23.0,17.0,-106.0,2.2347,2000.44,false
86,3,Forehand,1874,0.7991,0.835,-1.8508,-26.79,2000.0,12.39,23.0,17.0,-106.0,2.182,2000.22,false
87,3,Forehand,1894,0.8075,0.8436,-1.8138,-25.09,2000.0,-14.53,23.0,17.0,-106.0,2.1573,2000.21,false
88,3,Forehand,1916,0.8224,0.8676,-1.7826,-18.8,1999.94,-29.36,27.0,5.0,-105.0,2.1463,2000.24,false
