sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
63,1,Backhand,1340,0.5343,0.7279,-1.5081,-1.34,-1999.82,42.05,24.0,17.0,-104.0,1.7577,2000.26,false
64,1,Backhand,1361,0.5847,0.7097,-1.5958,13.24,-1999.76,57.68,24.0,17.0,-104.0,1.8418,2000.63,false
65,1,Backhand,1386,0.7334,0.8322,-1.5779,46.39,-1999.76,51.88,24.0,17.0,-104.0,1.9287,2000.97,false
66,1,Backhand,1407,0.7567,0.9424,-1.5061,70.86,-1999.82,35.83,22.0,8.0,-89.0,1.9311,2001.39,false
67,1,Backhand,1427,0.7344,1.0681,-1.4628,75.44,-1999.88,23.38,22.0,8.0,-89.0,1.9544,2001.44,false
68,1,Backhand,1451,0.6979,1.0524,-1.4392,49.32,-1999.94,14.65,22.0,8.0,-89.0,1.9146,2000.6,false
69,1,Backhand,1472,0.6387,1.0831,-1.4252,13.61,-1999.94,14.47,22.0,8.0,-89.0,1.9006,2000.04,false
70,1,Backhand,1491,0.5793,1.1272,-1.4342,-15.2,-1999.88,30.88,22.0,8.0,-89.0,1.9139,2000.17,false
71,1,Backhand,1516,0.5255,0.7963,-1.5486,-12.08,-1999.82,43.21,25.0,12.0,-115.0,1.8189,2000.32,false
72,1,Backhand,1536,0.6072,0.6754,-1.6279,14.53,-1999.69,77.39,25.0,12.0,-115.0,1.8641,2001.24,false
73,1,Backhand,1562,0.722,0.8041,-1.6111,36.25,-1999.69,77.39,25.0,12.0,-115.0,1.94,2001.52,false
74,1,Backhand,1582,0.7822,0.8417,-1.536,59.14,-1999.76,58.29,25.0,12.0,-115.0,1.9182,2001.48,false
75,1,Backhand,1604,0.7819,0.7874,-1.4646,68.48,-1999.82,31.68,22.0,13.0,-79.0,1.8375,2001.24,false
76,1,Backhand,1626,0.6851,0.8026,-1.3848,41.75,-1999.94,4.94,22.0,13.0,-79.0,1.741,2000.38,false
77,1,Backhand,1646,0.6132,0.8109,-1.4104,11.9,-1999.94,4.82,22.0,13.0,-79.0,1.7386,1999.98,false
78,1,Backhand,1666,0.5836,0.858,-1.451,-12.33,-1999.94,13.43,22.0,13.0,-79.0,1.7839,2000.02,false
79,1,Backhand,1691,0.5851,0.8878,-1.4968,-17.58,-1999.88,25.33,22.0,13.0,-79.0,1.836,2000.12,false
80,1,Backhand,1712,0.627,0.8856,-1.5413,-3.23,-1999.82,39.06,27.0,8.0,-109.0,1.8849,2000.2,false
81,1,Backhand,1732,0.7236,0.8723,-1.5461,31.62,-1999.76,50.6,27.0,8.0,-109.0,1.9171,2000.65,false
82,1,Backhand,1756,0.7744,0.8749,-1.5011,41.93,-1999.82,45.59,27.0,8.0,-109.0,1.9022,2000.78,false
83,1,Backhand,1777,0.7566,0.8214,-1.4042,42.48,-1999.82,34.0,27.0,8.0,-109.0,1.7941,2000.56,false
84,1,Backhand,1799,0.6648,0.8289,-1.3744,36.56,-1999.88,28.08,26.0,19.0,-98.0,1.7372,2000.41,false
85,1,Backhand,1816,0.6095,0.8911,-1.4208,16.91,-1999.88,24.78,26.0,19.0,-98.0,1.7844,2000.1,false
86,1,Backhand,1837,0.5946,0.9305,-1.4749,-7.75,-1999.88,23.8,26.0,19.0,-98.0,1.8425,2000.03,false
87,1,Backhand,1859,0.6027,0.9254,-1.5023,-14.04,-1999.88,30.58,26.0,19.0,-98.0,1.8646,2000.16,false
88,1,Backhand,1879,0.6311,0.8846,-1.5089,3.17,-1999.82,38.02,26.0,19.0,-98.0,1.8595,2000.18,false
89,1,Backhand,1905,0.6708,0.9104,-1.4998,31.56,-1999.82,42.66,24.0,4.0,-89.0,1.8783,2000.52,false
90,1,Backhand,1926,0.6956,0.9895,-1.4551,69.7,-1999.82,40.83,24.0,4.0,-89.0,1.8921,2001.45,false
91,1,Backhand,1947,0.6842,0.9861,-1.4406,70.19,-1999.82,34.61,24.0,4.0,-89.0,1.875,2001.35,false
92,1,Backhand,1967,0.6625,0.9373,-1.4089,50.35,-1999.88,25.39,24.0,4.0,-89.0,1.8173,2000.67,false
93,1,Backhand,1987,0.6246,0.8911,-1.4053,22.46,-1999.88,15.69,24.0,4.0,-89.0,1.7774,2000.07,false
94,1,Backhand,2006,0.6117,0.934,-1.4319,8.48,-1999.94,11.84,27.0,15.0,-116.0,1.8157,1999.99,false
95,1,Backhand,2023,0.3889,1.0034,-1.5948,-6.47,-1991.52,3.17,27.0,15.0,-116.0,1.924,1991.53,false
96,1,Backhand,2044,-1.1439,1.6667,-2.4808,35.52,-1896.36,6.23,27.0,15.0,-116.0,3.2002,1896.71,false
97,1,Backhand,2065,-3.7307,0.7943,-3.86,-112.92,-614.93,21.61,27.0,15.0,-116.0,5.4267,625.58,false
98,1,Backhand,2090,-2.7439,0.5958,-1.999,-104.06,-41.87,63.35,27.0,15.0,-116.0,3.4467,128.83,false
99,1,Backhand,2112,0.468,2.8278,-0.4054,94.24,-152.47,-33.57,26.0,2.0,-111.0,2.8948,182.36,false
100,1,Backhand,2133,0.9763,4.0,-0.9814,390.2,-103.39,-154.66,26.0,2.0,-111.0,4.2328,432.28,false
101,1,Backhand,2157,-0.0608,3.1934,0.032,393.07,-94.3,-326.72,26.0,2.0,-111.0,3.1941,519.75,false
102,1,Backhand,2178,0.1904,0.6604,0.6201,224.67,-88.44,-190.67,26.0,2.0,-111.0,0.9257,307.66,false
103,1,Backhand,2203,0.629,1.2461,0.521,40.22,-64.39,44.19,19.0,-1.0,-88.0,1.4899,87.85,false
104,1,Backhand,2224,0.4366,2.7129,0.2072,28.81,-42.18,94.73,19.0,-1.0,-88.0,2.7556,107.62,false
105,1,Backhand,2245,0.3434,2.5488,0.1636,124.57,-28.38,29.97,19.0,-1.0,-88.0,2.5771,131.23,false
106,1,Backhand,2267,0.326,1.7258,-0.1364,227.66,-41.32,-41.93,19.0,-1.0,-88.0,1.7616,235.15,false
107,1,Backhand,2287,0.063,1.3716,-0.001,248.41,-57.68,-77.45,19.0,-1.0,-88.0,1.373,266.52,false
108,1,Backhand,2314,-0.3019,1.0991,0.1312,234.07,-50.72,-93.2,8.0,-1.0,-65.0,1.1474,257.0,false
109,1,Backhand,2333,-0.2369,0.7743,0.1378,208.25,-49.13,-98.14,8.0,-1.0,-65.0,0.8214,235.4,false
110,1,Backhand,2353,-0.0135,0.5535,0.2137,173.46,-57.74,-113.59,8.0,-1.0,-65.0,0.5935,215.23,false
111,1,Backhand,2373,0.0322,0.5159,0.3334,119.14,-52.43,-121.46,8.0,-1.0,-65.0,0.6151,178.03,false
112,1,Backhand,2397,-0.0488,0.4028,0.4542,92.53,-26.18,-93.99,8.0,-1.0,-65.0,0.6091,134.47,false
113,1,Backhand,2418,0.1481,0.1515,0.4606,64.88,-7.81,-57.13,1.0,-1.0,-46.0,0.507,86.8,false
114,1,Backhand,2442,0.312,-0.1471,0.2733,28.56,-22.16,-16.66,1.0,-1.0,-46.0,0.4401,39.81,false
115,1,Backhand,2463,0.3757,0.1243,0.4781,12.94,-45.96,26.12,1.0,-1.0,-46.0,0.6207,54.43,false
116,1,Backhand,2480,0.329,0.4349,0.7402,27.59,-41.32,45.23,1.0,-1.0,-46.0,0.9194,67.19,false
117,1,Backhand,2507,0.168,0.5916,0.675,33.14,-31.43,48.16,0.0,-1.0,-42.0,0.9131,66.37,false
118,1,Backhand,2527,0.2635,0.6799,0.6224,43.09,-19.71,20.08,0.0,-1.0,-42.0,0.9587,51.47,false
119,1,Backhand,2546,0.4442,0.5527,0.579,59.02,-23.44,-7.69,0.0,-1.0,-42.0,0.9155,63.97,false
120,1,Backhand,2562,0.5933,0.3433,0.6801,57.31,-31.62,-26.18,0.0,-1.0,-42.0,0.9655,70.5,false
121,1,Backhand,2579,0.5972,0.2861,0.7338,45.78,-32.71,-31.86,0.0,-1.0,-42.0,0.9884,64.66,false
122,1,Backhand,2605,0.5333,0.2391,0.7075,10.74,-30.27,-37.17,-5.0,1.0,-41.0,0.9177,49.13,false
123,1,Backhand,2625,0.5374,0.1337,0.5021,-21.67,-32.53,-35.95,-5.0,1.0,-41.0,0.7475,53.11,false
0,4,Backhand,0,-0.3998,1.0754,0.6707,-20.32,117.98,55.11,21.0,17.0,-77.0,1.329,131.8,false
1,4,Backhand,20,-0.4875,0.9777,0.8091,-24.29,138.31,35.16,21.0,17.0,-77.0,1.3595,144.76,false
2,4,Backhand,40,-0.443,1.0237,0.684,-36.5,160.1,14.95,21.0,17.0,-77.0,1.3084,164.88,false
3,4,Backhand,66,-0.3911,1.0603,0.6981,-26.73,166.2,5.62,21.0,17.0,-77.0,1.3284,168.43,false
4,4,Backhand,88,-0.39,0.9489,0.6737,-4.03,176.15,6.41,20.0,18.0,-76.0,1.2273,176.31,false
5,4,Backhand,114,-0.3311,0.7399,0.6229,18.37,191.77,15.62,20.0,18.0,-76.0,1.0223,193.28,false
6,4,Backhand,134,-0.2003,0.7023,0.625,16.11,192.5,24.41,20.0,18.0,-76.0,0.9612,194.71,false
7,4,Backhand,154,-0.1201,0.6945,0.6241,5.37,184.69,27.16,20.0,18.0,-76.0,0.9414,186.76,false
8,4,Backhand,175,-0.1119,0.6315,0.6179,-5.31,176.15,32.1,20.0,18.0,-76.0,0.8906,179.13,false
9,4,Backhand,201,-0.1179,0.6221,0.6293,-5.55,168.64,40.71,18.0,17.0,-72.0,0.8927,173.57,false
10,4,Backhand,223,-0.0887,0.6184,0.6287,2.32,159.0,47.67,18.0,17.0,-72.0,0.8863,166.0,false
11,4,Backhand,243,-0.1344,0.6173,0.6465,-1.4,154.54,46.08,18.0,17.0,-72.0,0.9039,161.27,false
12,4,Backhand,268,-0.1245,0.6278,0.6505,-6.71,151.0,44.74,18.0,17.0,-72.0,0.9126,157.63,false
13,4,Backhand,290,-0.0863,0.5981,0.6198,-8.91,145.32,41.93,18.0,15.0,-72.0,0.8656,151.52,false
14,4,Backhand,310,-0.0924,0.5614,0.651,-8.97,135.93,42.3,18.0,15.0,-72.0,0.8646,142.64,false
15,4,Backhand,335,-0.1146,0.5503,0.6306,-8.12,132.45,47.3,18.0,15.0,-72.0,0.8448,140.87,false
16,4,Backhand,356,-0.0952,0.5679,0.5977,-10.25,130.92,53.65,18.0,15.0,-72.0,0.8299,141.86,false
17,4,Backhand,378,-0.1047,0.5881,0.5824,-16.17,131.23,57.74,18.0,15.0,-72.0,0.8343,144.28,false
18,4,Backhand,404,-0.0183,0.6445,0.5562,-15.08,128.78,63.78,17.0,16.0,-69.0,0.8515,144.5,false
19,4,Backhand,424,0.0066,0.6958,0.476,-12.08,123.54,68.91,17.0,16.0,-69.0,0.843,141.97,false
20,4,Backhand,451,-0.0363,0.734,0.3636,-11.96,117.98,71.53,17.0,16.0,-69.0,0.82,138.49,false
21,4,Backhand,471,-0.0399,0.8302,0.2489,-6.04,110.05,76.05,17.0,16.0,-69.0,0.8676,133.9,false
22,4,Backhand,492,-0.025,0.8163,0.1787,6.84,94.12,80.38,19.0,15.0,-72.0,0.836,123.96,false
23,4,Backhand,518,-0.1833,0.7404,0.0349,-6.65,62.13,65.73,19.0,15.0,-72.0,0.7635,90.7,false
24,4,Backhand,539,-0.2817,0.7638,-0.1404,-7.63,33.51,66.28,19.0,15.0,-72.0,0.8261,74.66,false
25,4,Backhand,559,-0.0955,0.8595,-0.1871,23.56,-22.52,82.28,19.0,15.0,-72.0,0.8848,88.5,false
26,4,Backhand,580,-0.1678,0.9098,-0.0929,60.0,-160.34,92.65,19.0,15.0,-72.0,0.9298,194.66,false
27,4,Backhand,606,-1.1548,0.6334,-0.0575,45.72,-270.39,79.47,16.0,21.0,-63.0,1.3184,285.51,false
28,4,Backhand,627,-2.2686,0.47,-0.6915,8.67,-394.59,98.94,16.0,21.0,-63.0,2.4177,406.9,false
29,4,Backhand,647,-3.9999,0.6296,-3.1881,-95.03,-519.84,203.12,16.0,21.0,-63.0,5.1536,566.15,false
30,4,Backhand,647,-3.9999,0.6296,-3.1881,-95.03,-519.84,203.12,16.0,21.0,-63.0,5.1536,566.15,false
31,4,Backhand,673,-3.9999,0.5802,-4.0,-293.09,-721.07,342.35,16.0,21.0,-63.0,5.6864,850.32,false
32,4,Backhand,695,-3.9797,-0.0237,-4.0,-112.98,-953.92,228.7,18.0,27.0,-125.0,5.6426,987.43,false
33,4,Backhand,720,-3.9999,-0.804,-3.98,316.96,-1340.94,-51.15,18.0,27.0,-125.0,5.6996,1378.84,false
34,4,Backhand,741,-3.9999,-1.6271,-4.0,362.92,-1775.51,-369.63,18.0,27.0,-125.0,5.8861,1849.53,false
