sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
57,17,Hammer,1225,1.1415,-0.0511,-2.6654,12.39,1999.45,-151.0,-44.0,1.0,-28.0,2.9,2005.18,false
58,17,Hammer,1251,1.2521,-0.1713,-2.6301,105.71,1999.76,-64.33,-41.0,28.0,-34.0,2.918,2003.58,false
59,17,Hammer,1272,1.4089,-0.2805,-2.741,103.45,2000.0,27.53,-41.0,28.0,-34.0,3.0946,2002.86,false
60,17,Hammer,1297,1.3621,-0.1519,-2.9448,-51.39,2000.0,47.67,-41.0,28.0,-34.0,3.2481,2001.23,false
61,17,Hammer,1317,1.2023,-0.3719,-2.9261,-140.69,2000.0,-8.73,-41.0,28.0,-34.0,3.1853,2004.96,false
62,17,Hammer,1338,1.0897,-0.3549,-2.7786,-151.61,1999.76,-73.36,-35.0,33.0,-91.0,3.0056,2006.84,false
63,17,Hammer,1363,1.1479,-0.2936,-2.583,-71.41,1999.63,-102.23,-35.0,33.0,-91.0,2.8418,2003.52,false
64,17,Hammer,1383,1.325,-0.4159,-2.59,31.31,1999.69,-91.92,-35.0,33.0,-91.0,2.9388,2002.05,false
65,17,Hammer,1403,1.4012,-0.5319,-2.7428,78.43,1999.82,-50.6,-35.0,33.0,-91.0,3.1256,2001.99,false
66,17,Hammer,1429,1.2986,-0.4409,-2.9574,-2.75,2000.0,4.39,-35.0,33.0,-91.0,3.2599,2000.01,false
67,17,Hammer,1450,1.1533,-0.4379,-2.886,-81.85,2000.0,3.78,-28.0,8.0,-126.0,3.1386,2001.68,false
68,17,Hammer,1470,1.109,-0.3983,-2.74,-117.19,1999.94,-24.35,-28.0,8.0,-126.0,2.9826,2003.52,false
69,17,Hammer,1494,1.2231,-0.389,-2.6176,-45.9,1999.69,-85.88,-28.0,8.0,-126.0,2.9153,2002.06,false
70,17,Hammer,1514,1.3265,-0.343,-2.6049,-4.46,1999.69,-92.53,-28.0,8.0,-126.0,2.9432,2001.84,false
71,17,Hammer,1540,1.366,-0.3938,-2.7205,63.96,1999.82,-48.22,-37.0,-4.0,-87.0,3.0695,2001.42,false
72,17,Hammer,1560,1.2463,-0.4521,-2.874,20.02,2000.0,2.81,-37.0,-4.0,-87.0,3.1651,2000.1,false
73,17,Hammer,1581,1.1636,-0.4141,-2.8484,-64.64,2000.0,22.22,-37.0,-4.0,-87.0,3.1046,2001.17,false
74,17,Hammer,1605,1.1761,-0.3766,-2.672,-120.36,1999.88,-35.71,-37.0,-4.0,-87.0,2.9436,2003.81,false
75,17,Hammer,1625,1.2737,-0.3325,-2.5833,-64.51,1999.69,-87.65,-37.0,-4.0,-87.0,2.8993,2002.65,false
76,17,Hammer,1652,1.3466,-0.3192,-2.642,16.66,1999.63,-99.49,-47.0,5.0,-34.0,2.9825,2002.18,false
77,17,Hammer,1672,1.361,-0.3292,-2.7739,58.29,1999.76,-69.82,-47.0,5.0,-34.0,3.1073,2001.82,false
78,17,Hammer,1691,1.2471,-0.4052,-2.8667,28.56,1999.94,-20.75,-47.0,5.0,-34.0,3.1523,2000.25,false
79,17,Hammer,1711,1.1425,-0.4667,-2.8309,-76.78,2000.0,20.39,-47.0,5.0,-34.0,3.0882,2001.58,false
80,17,Hammer,1736,1.1517,-0.39,-2.6462,-98.94,2000.0,12.51,-48.0,25.0,-43.0,2.9122,2002.48,false
81,17,Hammer,1756,1.287,-0.4011,-2.5779,-76.35,1999.82,-56.27,-48.0,25.0,-43.0,2.9091,2002.06,false
82,17,Hammer,1781,1.3892,-0.5985,-2.6346,-5.86,1999.63,-100.83,-48.0,25.0,-43.0,3.038,2002.18,false
83,17,Hammer,1801,1.3794,-0.7404,-2.7793,54.81,1999.63,-109.19,-48.0,25.0,-43.0,3.1899,2003.36,false
84,17,Hammer,1821,1.2419,-0.7407,-2.8878,53.1,1999.76,-63.9,-48.0,25.0,-43.0,3.2296,2001.48,false
85,17,Hammer,1847,1.0546,-0.7422,-2.78,-45.23,2000.0,36.07,-38.0,28.0,-91.0,3.0646,2000.84,false
86,17,Hammer,1868,1.1072,-0.7371,-2.625,-100.89,2000.0,46.51,-38.0,28.0,-91.0,2.9427,2003.08,false
87,17,Hammer,1894,1.2667,-0.6636,-2.5378,-95.34,2000.0,-6.29,-38.0,28.0,-91.0,2.913,2002.28,false
88,17,Hammer,1913,1.394,-0.762,-2.6329,-46.57,1999.69,-83.68,-38.0,28.0,-91.0,3.0751,2001.99,false
89,17,Hammer,1934,1.3778,-0.833,-2.7722,8.97,1999.51,-129.88,-35.0,5.0,-107.0,3.2058,2003.75,false
90,17,Hammer,1959,1.1434,-0.7753,-2.8193,35.28,1999.76,-63.66,-35.0,5.0,-107.0,3.1396,2001.08,false
91,17,Hammer,1979,1.0636,-0.7971,-2.7158,-7.32,2000.0,20.63,-35.0,5.0,-107.0,3.0236,2000.12,false
92,17,Hammer,1999,1.1143,-0.7881,-2.587,-59.08,2000.0,65.31,-35.0,5.0,-107.0,2.925,2001.94,false
93,17,Hammer,2025,1.2771,-0.6783,-2.538,-86.0,2000.0,28.69,-35.0,5.0,-107.0,2.921,2002.05,false
94,17,Hammer,2047,1.4019,-0.6425,-2.6902,-56.34,1999.63,-99.91,-43.0,-4.0,-82.0,3.1008,2002.92,false
95,17,Hammer,2067,1.2987,-0.8408,-2.8086,-9.77,1999.45,-141.66,-43.0,-4.0,-82.0,3.2065,2004.49,false
96,17,Hammer,2089,1.1108,-0.854,-2.8141,15.99,1999.63,-102.11,-43.0,-4.0,-82.0,3.1436,2002.3,false
97,17,Hammer,2110,0.9998,-0.7057,-2.7025,4.88,2000.0,-12.02,-43.0,-4.0,-82.0,2.9667,2000.04,false
98,17,Hammer,2136,1.0884,-0.6849,-2.5376,-28.56,2000.0,52.55,-48.0,6.0,-44.0,2.8448,2000.89,false
99,17,Hammer,2155,1.3519,-0.8008,-2.5569,-51.82,2000.0,39.49,-48.0,6.0,-44.0,3.0011,2001.06,false
100,17,Hammer,2174,1.4059,-0.8667,-2.6824,-53.22,1999.88,-32.17,-48.0,6.0,-44.0,3.15,2000.84,false
101,17,Hammer,2195,1.3896,-0.8823,-2.7599,-27.71,1999.57,-120.42,-48.0,6.0,-44.0,3.2135,2003.39,false
102,17,Hammer,2218,1.1202,-0.9591,-2.7737,-13.79,1999.63,-100.22,-48.0,6.0,-44.0,3.1414,2002.19,false
103,17,Hammer,2240,1.0173,-0.8276,-2.6538,-5.0,1999.94,-30.03,-48.0,24.0,-58.0,2.9602,2000.17,false
104,17,Hammer,2265,1.0845,-0.7847,-2.5139,-6.47,2000.0,35.58,-48.0,24.0,-58.0,2.8481,2000.33,false
105,17,Hammer,2285,1.3773,-0.8109,-2.5487,-32.47,2000.0,21.97,-48.0,24.0,-58.0,3.0084,2000.38,false
106,17,Hammer,2305,1.3903,-0.8412,-2.7198,-53.41,1999.82,-51.21,-48.0,24.0,-58.0,3.1683,2001.19,false
107,17,Hammer,2331,1.2838,-0.9327,-2.8232,-59.08,1999.57,-114.81,-48.0,24.0,-58.0,3.2387,2003.74,false
108,17,Hammer,2352,1.1287,-0.8335,-2.7788,-37.78,1999.57,-119.69,-40.0,23.0,-87.0,3.1129,2003.51,false
109,17,Hammer,2370,1.0178,-0.6409,-2.579,0.06,1999.82,-61.1,-40.0,23.0,-87.0,2.8457,2000.75,false
110,17,Hammer,2396,1.1703,-0.6038,-2.4962,6.16,2000.0,41.99,-40.0,23.0,-87.0,2.8223,2000.45,false
111,17,Hammer,2415,1.3342,-0.5243,-2.5347,-10.74,2000.0,47.49,-40.0,23.0,-87.0,2.912,2000.59,false
112,17,Hammer,2441,1.3705,-0.5602,-2.6522,-58.29,1999.94,-29.97,-41.0,6.0,-99.0,3.0375,2001.01,false
113,17,Hammer,2461,1.3005,-0.6263,-2.7682,-64.45,1999.63,-99.24,-41.0,6.0,-99.0,3.1219,2003.13,false
114,17,Hammer,2482,1.1462,-0.5795,-2.7629,-42.66,1999.57,-118.29,-41.0,6.0,-99.0,3.0469,2003.52,false
115,17,Hammer,2506,1.0419,-0.5143,-2.5731,12.51,1999.88,-38.45,-41.0,6.0,-99.0,2.8233,2000.29,false
116,17,Hammer,2527,1.156,-0.6157,-2.5002,22.71,2000.0,30.27,-41.0,6.0,-99.0,2.8225,2000.36,false
117,17,Hammer,2553,1.2991,-0.6991,-2.5452,-3.48,2000.0,41.2,-48.0,0.0,-76.0,2.9418,2000.43,false
118,17,Hammer,2574,1.3615,-0.7866,-2.6531,-50.17,2000.0,-14.53,-48.0,0.0,-76.0,3.084,2000.68,false
119,17,Hammer,2594,1.2798,-0.9153,-2.7449,-79.77,1999.69,-87.77,-48.0,0.0,-76.0,3.1638,2003.21,false
120,17,Hammer,2620,1.0487,-0.8778,-2.6631,-55.3,1999.63,-104.06,-48.0,0.0,-76.0,2.9937,2003.1,false
121,17,Hammer,2641,1.0477,-0.7755,-2.5176,-6.9,1999.82,-49.19,-49.0,9.0,-46.0,2.835,2000.43,false
122,17,Hammer,2660,1.2377,-0.8508,-2.4552,32.84,2000.0,10.13,-49.0,9.0,-46.0,2.8782,2000.3,false
123,17,Hammer,2686,1.3503,-0.9736,-2.575,14.4,2000.0,23.07,-49.0,9.0,-46.0,3.0662,2000.18,false
124,17,Hammer,2702,1.3524,-1.0052,-2.7417,-44.37,1999.94,-28.32,-49.0,9.0,-46.0,3.2181,2000.63,false
125,17,Hammer,2723,1.2942,-0.9807,-2.7898,-90.58,1999.69,-81.12,-49.0,9.0,-46.0,3.228,2003.39,false
126,17,Hammer,2749,0.0786,-1.0249,-1.7627,-0.49,1996.15,-76.9,-50.0,24.0,-63.0,2.0405,1997.64,false
127,17,Hammer,2770,-3.4508,-1.3878,1.9485,511.29,1338.26,268.01,-50.0,24.0,-63.0,4.1989,1457.46,false
128,17,Hammer,2791,-1.2095,0.5762,-2.7601,592.29,-315.37,293.82,-50.0,24.0,-63.0,3.0681,732.52,false
129,17,Hammer,2816,-0.1876,-2.1785,-4.0,303.83,-66.16,208.07,-50.0,24.0,-63.0,4.5586,374.15,false
130,17,Hammer,2838,1.2401,-3.2048,-3.4788,-68.42,-77.94,-8.3,-45.0,12.0,-89.0,4.8898,104.04,false
131,17,Hammer,2855,1.2836,-3.3386,-1.9406,-248.47,-183.41,-121.03,-45.0,12.0,-89.0,4.0694,331.7,false
132,17,Hammer,2880,-0.2635,-2.6754,-2.0618,-41.69,-214.23,14.34,-45.0,12.0,-89.0,3.3879,218.72,false
133,17,Hammer,2900,-0.3751,-2.4054,-1.7046,117.43,-264.95,45.41,-45.0,12.0,-89.0,2.9719,293.35,false
134,17,Hammer,2921,0.4634,-2.7511,-1.7418,55.73,-301.64,2.99,-45.0,12.0,-89.0,3.289,306.75,false
135,17,Hammer,2947,0.3148,-2.2159,-1.4082,-8.36,-324.4,-37.72,-44.0,6.0,-87.0,2.6443,326.69,false
136,17,Hammer,2968,0.0333,-2.0295,-1.5742,-42.66,-345.52,-51.15,-44.0,6.0,-87.0,2.5687,351.88,false
137,17,Hammer,2987,-0.198,-1.6984,-1.5345,-9.09,-349.06,-19.9,-44.0,6.0,-87.0,2.2975,349.74,false
138,17,Hammer,3008,-0.2557,-1.5659,-1.4069,46.94,-339.23,55.48,-44.0,6.0,-87.0,2.1206,346.93,false
139,17,Hammer,3028,-0.4896,-1.7443,-1.6178,126.53,-319.64,101.75,-44.0,6.0,-87.0,2.4289,358.51,false
140,17,Hammer,3055,-0.8512,-1.8501,-1.6608,173.03,-313.78,113.95,-44.0,4.0,-88.0,2.6278,376.01,false
141,17,Hammer,3075,-1.2477,-2.6261,-1.576,153.2,-324.58,50.96,-44.0,4.0,-88.0,3.3071,362.52,false
142,17,Hammer,3096,-1.2433,-2.3274,-1.1666,66.47,-291.81,-17.46,-44.0,4.0,-88.0,2.8851,299.79,false
143,17,Hammer,3117,-0.864,-1.3822,-0.6354,-7.08,-245.42,-50.84,-44.0,4.0,-88.0,1.7495,250.73,false
144,17,Hammer,3143,-0.5475,-0.8132,-0.6735,-36.56,-199.52,-44.13,-44.0,0.0,-86.0,1.1894,207.59,false
145,17,Hammer,3164,-0.4575,-0.547,-0.5955,-31.8,-154.11,-16.66,-44.0,0.0,-86.0,0.929,158.24,false
146,17,Hammer,3185,-0.165,-0.3918,-0.528,39.12,-114.14,-4.76,-44.0,0.0,-86.0,0.6779,120.75,false
147,17,Hammer,3210,-0.1532,-0.4828,-0.5016,70.07,-98.45,-10.44,-44.0,0.0,-86.0,0.7128,121.29,false
148,17,Hammer,3232,-0.1475,-0.6588,-0.4257,77.33,-80.26,-18.62,-42.0,0.0,-86.0,0.7981,113.0,false
149,17,Hammer,3251,-0.0928,-0.6249,-0.3505,60.91,-61.65,-32.35,-42.0,0.0,-86.0,0.7224,92.5,false
150,17,Hammer,3277,-0.088,-0.5956,-0.2299,52.86,-57.19,-43.76,-42.0,0.0,-86.0,0.6444,89.33,false
151,17,Hammer,3297,-0.0361,-0.7114,-0.1666,58.59,-54.44,-44.13,-42.0,0.0,-86.0,0.7316,91.35,false
152,17,Hammer,3318,0.0409,-0.8187,-0.1855,57.98,-52.19,-41.02,-42.0,0.0,-86.0,0.8405,88.13,false
153,17,Hammer,3344,0.0754,-0.8546,-0.1517,43.21,-47.3,-43.4,-43.0,2.0,-86.0,0.8713,77.38,false
154,17,Hammer,3366,0.1318,-0.8558,-0.1208,20.63,-34.18,-37.41,-43.0,2.0,-86.0,0.8743,54.71,false
155,17,Hammer,3392,0.2814,-0.7593,-0.0972,19.59,-32.65,-26.86,-43.0,2.0,-86.0,0.8155,46.6,false
156,17,Hammer,3412,0.3813,-0.7692,-0.0372,26.25,-32.9,-17.58,-43.0,2.0,-86.0,0.8593,45.61,false
157,17,Hammer,3433,0.4523,-0.8081,-0.0159,25.27,-27.77,-3.42,-43.0,0.0,-88.0,0.9262,37.7,false
158,17,Hammer,3459,0.5253,-0.7744,-0.0122,24.17,-27.53,12.33,-43.0,0.0,-88.0,0.9358,38.65,false
0,19,Hammer,0,-0.0908,0.7307,-0.0664,-6.96,-28.99,-3.97,26.0,16.0,-136.0,0.7393,30.08,false
1,19,Hammer,24,0.1112,0.7944,-0.2205,5.98,-35.89,-2.69,26.0,16.0,-136.0,0.8319,36.48,false
2,19,Hammer,44,0.0724,0.8235,-0.3524,17.76,-32.1,-22.22,26.0,16.0,-136.0,0.8986,42.89,false
3,19,Hammer,64,0.0648,0.8159,-0.4005,24.05,-32.23,-42.05,26.0,16.0,-136.0,0.9112,58.18,false
4,19,Hammer,89,0.1527,0.8147,-0.4659,10.74,-35.22,-60.42,24.0,11.0,-134.0,0.9509,70.76,false
5,19,Hammer,110,0.2023,0.8353,-0.4934,-13.12,-37.6,-63.9,24.0,11.0,-134.0,0.991,75.3,false
6,19,Hammer,135,0.2372,0.8488,-0.4174,-48.16,-35.16,-61.52,24.0,11.0,-134.0,0.9751,85.67,false
7,19,Hammer,154,0.2599,0.8928,-0.4408,-57.92,-29.97,-63.23,24.0,11.0,-134.0,1.0291,90.84,false
8,19,Hammer,181,0.3514,0.9095,-0.572,-79.1,-10.68,-73.0,24.0,10.0,-143.0,1.1305,108.17,false
9,19,Hammer,200,0.4038,0.8612,-0.6005,-89.11,-10.38,-78.0,24.0,10.0,-143.0,1.1249,118.88,false
10,19,Hammer,220,0.4015,0.863,-0.6777,-98.82,-13.61,-82.21,24.0,10.0,-143.0,1.1685,129.26,false
11,19,Hammer,237,0.4048,0.9205,-0.7388,-104.8,-17.64,-85.82,24.0,10.0,-143.0,1.2478,136.59,false
12,19,Hammer,261,0.5461,0.9259,-0.8773,-113.46,-27.89,-101.68,24.0,10.0,-143.0,1.3875,154.89,false
13,19,Hammer,283,0.7185,0.8536,-1.1099,-140.75,-58.59,-131.04,19.0,3.0,-146.0,1.5738,201.04,false
14,19,Hammer,302,0.7395,0.8386,-1.1576,-185.67,-115.54,-168.46,19.0,3.0,-146.0,1.6094,276.04,false
15,19,Hammer,328,0.726,0.8448,-1.135,-206.3,-137.08,-192.02,19.0,3.0,-146.0,1.5903,313.4,false
16,19,Hammer,347,0.7058,0.9347,-1.1149,-218.69,-142.52,-212.89,19.0,3.0,-146.0,1.617,336.84,false
17,19,Hammer,374,0.7645,0.9548,-1.1272,-213.87,-135.38,-225.4,3.0,-5.0,-146.0,1.6634,338.93,false
18,19,Hammer,395,0.9692,0.8218,-1.2051,-211.55,-127.81,-232.79,3.0,-5.0,-146.0,1.7513,339.53,false
19,19,Hammer,415,1.0552,0.7174,-1.2444,-236.02,-128.85,-237.3,3.0,-5.0,-146.0,1.7823,358.64,false
20,19,Hammer,439,1.0472,0.6744,-1.2446,-262.7,-134.28,-232.06,3.0,-5.0,-146.0,1.7609,375.35,false
21,19,Hammer,460,1.0454,0.7155,-1.1686,-280.4,-127.93,-219.42,3.0,-5.0,-146.0,1.7235,378.33,false
22,19,Hammer,485,1.0461,0.7467,-1.0995,-279.6,-109.86,-198.67,-18.0,-9.0,-127.0,1.6914,360.16,false
23,19,Hammer,504,0.9199,0.7462,-0.9501,-264.53,-97.9,-170.72,-18.0,-9.0,-127.0,1.5185,329.7,false
24,19,Hammer,524,0.9397,0.719,-0.8438,-238.83,-98.21,-148.5,-18.0,-9.0,-127.0,1.4532,297.89,false
25,19,Hammer,544,0.9847,0.6879,-0.8671,-238.83,-110.29,-157.47,-18.0,-9.0,-127.0,1.4814,306.6,false
26,19,Hammer,568,1.123,0.6769,-1.0223,-238.22,-132.2,-162.96,-18.0,-9.0,-127.0,1.6627,317.46,false
27,19,Hammer,590,1.339,0.6322,-1.2903,-229.43,-168.09,-149.96,-38.0,-2.0,-94.0,1.964,321.53,false
28,19,Hammer,610,1.3881,0.5604,-1.715,-220.76,-279.05,-94.48,-38.0,-2.0,-94.0,2.2764,368.15,false
29,19,Hammer,635,1.1887,0.5516,-2.5023,-215.58,-380.49,-55.48,-38.0,-2.0,-94.0,2.8247,440.82,false
30,19,Hammer,635,1.1887,0.5516,-2.5023,-215.58,-380.49,-55.48,-38.0,-2.0,-94.0,2.8247,440.82,false
31,19,Hammer,657,0.9778,0.5444,-3.1871,-175.54,-488.83,-8.12,-38.0,-2.0,-94.0,3.3779,519.46,false
32,19,Hammer,684,0.5975,0.2981,-3.9122,-99.85,-614.93,51.45,-46.0,1.0,-53.0,3.9688,625.1,false
33,19,Hammer,705,-1.4731,-0.5459,-4.0,-3.05,-774.72,124.88,-46.0,1.0,-53.0,4.2975,784.73,false
34,19,Hammer,724,-3.6337,-1.1499,-3.9907,141.05,-1042.11,181.95,-46.0,1.0,-53.0,5.5183,1067.24,false
35,19,Hammer,746,-3.9999,-1.5031,-4.0,158.69,-1159.91,119.2,-46.0,1.0,-53.0,5.853,1176.77,false
36,19,Hammer,767,-3.9832,-1.8846,-4.0,100.65,-1213.01,6.53,-46.0,1.0,-53.0,5.9513,1217.2,false
37,19,Hammer,794,-3.9878,-2.5067,-3.9998,-34.91,-1268.62,-113.65,-46.0,28.0,-49.0,6.1793,1274.17,false
38,19,Hammer,813,-3.9999,-3.215,-4.0,-297.0,-1346.13,-251.95,-46.0,28.0,-49.0,6.5065,1401.34,false
39,19,Hammer,833,-3.9999,-1.2299,-3.6464,-801.09,-1221.62,-177.92,-46.0,28.0,-49.0,5.5505,1471.65,false
40,19,Hammer,854,-3.9995,3.277,0.9733,-948.61,475.52,-18.49,-46.0,28.0,-49.0,5.2614,1061.28,false
41,19,Hammer,879,-3.9999,2.8801,-2.9718,-103.94,1851.56,-308.9,-42.0,11.0,-19.0,5.7555,1880.03,false
42,19,Hammer,899,-3.9999,-0.3895,-4.0,247.62,1999.08,-247.19,-42.0,11.0,-19.0,5.6702,2029.47,false
43,19,Hammer,925,-0.5424,0.6221,-2.48,-279.42,1987.37,-148.19,-42.0,11.0,-19.0,2.6137,2012.38,false
44,19,Hammer,945,1.2472,0.0442,-2.4313,-403.99,1993.29,-316.59,-42.0,11.0,-19.0,2.7329,2058.31,false
