sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
15,43,Scoober,326,-0.2015,-0.2433,-1.0261,-30.15,-31.8,-148.8,-1.0,4.0,-152.0,1.0737,155.12,false
16,43,Scoober,351,-0.1653,-0.3103,-1.0553,-41.38,-41.26,-146.0,-1.0,4.0,-152.0,1.1123,157.26,false
17,43,Scoober,372,-0.1393,-0.3845,-1.0883,-40.71,-48.77,-142.09,-1.0,4.0,-152.0,1.1626,155.64,false
18,43,Scoober,397,-0.0929,-0.4542,-1.069,-42.3,-57.01,-135.93,-6.0,2.0,-152.0,1.1652,153.34,false
19,43,Scoober,418,-0.0581,-0.5288,-1.0696,-52.19,-63.9,-131.41,-6.0,2.0,-152.0,1.1946,155.16,false
20,43,Scoober,438,-0.0223,-0.6798,-1.1127,-66.59,-70.25,-130.43,-6.0,2.0,-152.0,1.3041,162.43,false
21,43,Scoober,462,-0.0637,-0.8334,-1.2323,-92.47,-89.6,-126.59,-6.0,2.0,-152.0,1.489,180.56,false
22,43,Scoober,483,-0.0256,-0.9558,-1.2374,-110.23,-106.38,-124.08,-13.0,-1.0,-143.0,1.5638,197.14,false
23,43,Scoober,503,0.0999,-1.1279,-1.3617,-134.34,-119.87,-130.55,-13.0,-1.0,-143.0,1.771,222.4,false
24,43,Scoober,528,0.137,-1.2369,-1.5657,-154.48,-127.56,-133.24,-13.0,-1.0,-143.0,2.0,240.6,false
25,43,Scoober,548,0.1006,-1.2802,-1.6687,-165.77,-132.08,-129.52,-13.0,-1.0,-143.0,2.1056,248.39,false
26,43,Scoober,568,0.0468,-1.3783,-1.7124,-206.67,-141.24,-123.9,-13.0,-1.0,-143.0,2.1987,279.3,false
27,43,Scoober,593,-0.0446,-1.5616,-1.7396,-247.74,-152.71,-116.94,-29.0,0.0,-118.0,2.3382,313.64,false
28,43,Scoober,614,-0.087,-1.7139,-1.8,-278.75,-164.49,-111.02,-29.0,0.0,-118.0,2.487,342.17,false
29,43,Scoober,640,-0.1364,-1.7572,-1.8905,-289.55,-172.85,-95.09,-29.0,0.0,-118.0,2.5846,350.37,false
30,43,Scoober,640,-0.1364,-1.7572,-1.8905,-289.55,-172.85,-95.09,-29.0,0.0,-118.0,2.5846,350.37,false
31,43,Scoober,666,-0.1768,-1.6157,-1.8065,-310.55,-184.39,-53.53,-29.0,0.0,-118.0,2.4301,365.11,false
32,43,Scoober,693,-0.2097,-1.4243,-1.6799,-343.44,-189.21,-28.26,-46.0,-1.0,-76.0,2.2124,393.13,false
33,43,Scoober,711,-0.27,-1.106,-1.4338,-351.99,-188.05,-4.7,-46.0,-1.0,-76.0,1.8308,399.1,false
34,43,Scoober,731,-0.3656,-0.889,-1.167,-341.98,-184.69,-2.99,-46.0,-1.0,-76.0,1.5119,388.68,false
35,43,Scoober,752,-0.4708,-0.6184,-0.9209,-337.71,-180.24,-11.72,-46.0,-1.0,-76.0,1.2051,382.97,false
36,43,Scoober,776,-0.5408,-0.3383,-0.7313,-319.64,-168.15,-23.74,-46.0,-1.0,-76.0,0.9704,361.95,false
37,43,Scoober,797,-0.6627,-0.1893,-0.5562,-273.74,-150.76,-37.41,-47.0,4.0,-37.0,0.8856,314.74,false
38,43,Scoober,823,-0.9156,-0.1034,-0.3151,-195.56,-104.19,-77.09,-47.0,4.0,-37.0,0.9738,234.61,false
39,43,Scoober,843,-1.3093,-0.2445,-0.2229,-144.41,-50.05,-107.42,-47.0,4.0,-37.0,1.3505,186.81,false
40,43,Scoober,861,-1.886,-0.3448,0.0131,-109.01,33.94,-167.79,-47.0,4.0,-37.0,1.9173,202.94,false
41,43,Scoober,887,-3.0914,-0.9259,0.17,-94.24,113.28,-274.29,-46.0,10.0,-29.0,3.2316,311.37,false
42,43,Scoober,908,-3.9999,-1.7618,1.0721,-98.75,134.64,-424.38,-46.0,10.0,-29.0,4.5003,456.05,false
43,43,Scoober,929,-3.9999,-2.0309,3.1128,-122.44,92.77,-513.98,-46.0,10.0,-29.0,5.4601,536.44,false
44,43,Scoober,953,-3.9924,-1.0853,1.8369,-148.25,657.41,-499.45,-46.0,10.0,-29.0,4.5268,838.82,false
45,43,Scoober,974,-3.9999,-0.974,-1.9468,278.99,1526.18,-549.32,-46.0,10.0,-29.0,4.5539,1645.85,false
46,43,Scoober,998,-3.9813,-2.0354,-4.0,490.36,1999.15,-232.79,-40.0,-8.0,-78.0,5.9995,2071.53,false
47,43,Scoober,1019,-0.4312,-0.192,-2.5709,259.4,2000.0,236.88,-40.0,-8.0,-78.0,2.6139,2030.62,false
48,43,Scoober,1039,1.1687,-0.6097,-2.3107,-74.95,1992.07,394.47,-40.0,-8.0,-78.0,2.6602,2032.13,false
49,43,Scoober,1063,0.7329,-0.889,-1.9772,-425.48,2000.0,237.24,-40.0,-8.0,-78.0,2.2884,2058.47,false
50,43,Scoober,1085,1.1455,-0.3972,-1.8849,-386.54,1999.82,-55.54,-48.0,21.0,-30.0,2.2412,2037.59,false
51,43,Scoober,1110,1.3306,-0.8457,-2.0762,-169.13,1998.72,-309.2,-48.0,21.0,-30.0,2.6069,2029.55,false
52,43,Scoober,1129,1.2281,-1.1846,-2.3489,134.34,1998.47,-393.19,-48.0,21.0,-30.0,2.9032,2041.21,false
53,43,Scoober,1149,1.059,-0.9486,-2.4641,345.34,1999.02,-256.47,-48.0,21.0,-30.0,2.8448,2044.78,false
54,43,Scoober,1170,0.7557,-0.1285,-2.4531,302.8,2000.0,210.75,-48.0,21.0,-30.0,2.5701,2033.74,false
55,43,Scoober,1195,0.6646,-0.4629,-2.1323,49.13,2000.0,434.33,-41.0,26.0,-100.0,2.2809,2047.21,false
56,43,Scoober,1216,0.7822,-0.5452,-1.87,-231.32,2000.0,459.84,-41.0,26.0,-100.0,2.099,2065.18,false
57,43,Scoober,1241,1.2705,-0.1586,-2.048,-426.33,2000.0,43.03,-41.0,26.0,-100.0,2.4153,2045.39,false
58,43,Scoober,1262,1.3619,-0.5483,-2.2284,-306.7,1998.84,-303.1,-41.0,26.0,-100.0,2.6686,2044.82,false
59,43,Scoober,1283,1.2631,-1.1542,-2.3767,-26.61,1998.11,-494.69,-43.0,5.0,-94.0,2.9285,2058.61,false
60,43,Scoober,1306,0.8057,-0.7971,-2.4293,237.85,1998.54,-390.32,-43.0,5.0,-94.0,2.6807,2050.14,false
61,43,Scoober,1326,0.5586,-0.4078,-2.222,371.95,1999.82,-49.93,-43.0,5.0,-94.0,2.3272,2034.72,false
62,43,Scoober,1347,0.6565,-0.9342,-2.0409,183.9,2000.0,443.79,-43.0,5.0,-94.0,2.3386,2056.88,false
63,43,Scoober,1370,1.1487,-1.2957,-1.9598,-97.05,2000.0,476.26,-43.0,5.0,-94.0,2.6152,2058.21,false
64,43,Scoober,1392,1.3616,-0.6279,-2.0887,-333.19,2000.0,228.52,-51.0,7.0,-51.0,2.5712,2040.4,false
65,43,Scoober,1417,1.333,-0.7662,-2.3119,-384.52,1999.51,-127.01,-51.0,7.0,-51.0,2.7765,2040.11,false
66,43,Scoober,1438,1.1318,-1.4448,-2.3601,-226.81,1998.54,-390.56,-51.0,7.0,-51.0,2.9898,2048.93,false
67,43,Scoober,1458,0.8007,-1.2163,-2.2253,49.44,1998.47,-403.02,-51.0,7.0,-51.0,2.6594,2039.3,false
68,43,Scoober,1482,0.6149,-0.609,-1.9709,345.03,2000.0,-4.64,-51.0,7.0,-51.0,2.1526,2029.55,false
69,43,Scoober,1503,0.8561,-1.0404,-1.9647,292.05,2000.0,305.79,-48.0,24.0,-74.0,2.3823,2044.21,false
70,43,Scoober,1524,1.1406,-1.0621,-2.0593,56.09,2000.0,423.89,-48.0,24.0,-74.0,2.5826,2045.2,false
71,43,Scoober,1547,1.2325,-0.6226,-2.2061,-234.37,2000.0,296.75,-48.0,24.0,-74.0,2.6026,2035.43,false
72,43,Scoober,1567,1.1947,-0.6176,-2.3489,-392.09,2000.0,8.97,-48.0,24.0,-74.0,2.7066,2038.09,false
73,43,Scoober,1593,1.0553,-1.0189,-2.3567,-233.4,1998.66,-353.52,-50.0,11.0,-80.0,2.7759,2043.06,false
74,43,Scoober,1614,0.7357,-0.5594,-2.0535,48.83,1998.66,-346.01,-50.0,11.0,-80.0,2.2519,2028.97,false
75,43,Scoober,1635,0.7395,-0.4266,-1.9247,289.12,1999.45,-150.09,-50.0,11.0,-80.0,2.1055,2025.81,false
76,43,Scoober,1659,0.8989,-0.7823,-1.9438,357.6,2000.0,129.09,-50.0,11.0,-80.0,2.2801,2035.82,false
77,43,Scoober,1680,1.1322,-0.8738,-2.0809,94.54,2000.0,348.69,-50.0,11.0,-80.0,2.525,2032.37,false
78,43,Scoober,1706,1.1537,-0.4097,-2.3312,-193.18,2000.0,265.75,-49.0,11.0,-73.0,2.6331,2026.8,false
79,43,Scoober,1724,1.0256,-0.6702,-2.3705,-374.94,2000.0,39.06,-49.0,11.0,-73.0,2.6684,2035.22,false
80,43,Scoober,1744,0.9321,-0.9492,-2.226,-342.71,1999.27,-199.89,-49.0,11.0,-73.0,2.5932,2038.25,false
81,43,Scoober,1764,0.8326,-0.6151,-1.9923,-112.49,1998.84,-309.51,-49.0,11.0,-73.0,2.2452,2025.79,false
82,43,Scoober,1788,0.8296,-0.4054,-1.855,167.66,1999.15,-231.63,-49.0,19.0,-71.0,2.0721,2019.49,false
83,43,Scoober,1809,0.9476,-0.6307,-1.9119,335.75,1999.94,-19.96,-49.0,19.0,-71.0,2.2251,2028.02,false
84,43,Scoober,1834,1.0956,-0.7968,-2.2103,204.16,2000.0,252.5,-49.0,19.0,-71.0,2.5924,2026.19,false
85,43,Scoober,1855,1.0331,-0.611,-2.3097,-56.76,2000.0,277.1,-49.0,19.0,-71.0,2.6029,2019.9,false
86,43,Scoober,1876,0.9247,-0.7361,-2.3295,-291.5,2000.0,151.18,-49.0,19.0,-71.0,2.6121,2026.78,false
87,43,Scoober,1902,0.8827,-0.8723,-2.0925,-320.37,1999.51,-138.31,-51.0,11.0,-71.0,2.4328,2029.73,false
88,43,Scoober,1923,0.9193,-0.6798,-1.91,-102.72,1999.08,-248.9,-51.0,11.0,-71.0,2.2261,2017.14,false
89,43,Scoober,1942,0.9751,-0.6991,-1.8593,164.49,1999.21,-211.12,-51.0,11.0,-71.0,2.2128,2017.04,false
90,43,Scoober,1967,1.015,-0.9948,-2.0229,324.95,1999.82,-52.37,-51.0,11.0,-71.0,2.4723,2026.72,false
91,43,Scoober,1988,0.9979,-1.0007,-2.2008,275.27,2000.0,138.67,-48.0,19.0,-76.0,2.6155,2023.61,false
92,43,Scoober,2014,0.905,-0.6971,-2.2861,-73.97,2000.0,263.85,-48.0,19.0,-76.0,2.5557,2018.69,false
93,43,Scoober,2035,0.834,-0.7852,-2.2029,-293.46,2000.0,169.86,-48.0,19.0,-76.0,2.4829,2028.54,false
94,43,Scoober,2056,0.8889,-0.8138,-2.0531,-341.37,2000.0,-10.31,-48.0,19.0,-76.0,2.3807,2028.95,false
95,43,Scoober,2079,0.985,-0.6534,-1.9342,-199.83,1999.33,-183.96,-48.0,19.0,-76.0,2.2668,2017.69,false
96,43,Scoober,2101,1.0424,-0.6339,-1.8856,42.18,1999.08,-248.17,-48.0,16.0,-81.0,2.2459,2014.87,false
97,43,Scoober,2120,0.9932,-0.8441,-2.1008,293.27,1999.69,-89.11,-48.0,16.0,-81.0,2.4723,2023.05,false
98,43,Scoober,2143,0.9078,-0.7212,-2.2141,241.39,2000.0,105.04,-48.0,16.0,-81.0,2.4993,2017.25,false
99,43,Scoober,2164,0.8547,-0.6499,-2.1951,50.96,2000.0,244.87,-48.0,16.0,-81.0,2.4436,2015.58,false
100,43,Scoober,2190,0.8306,-0.7008,-2.1156,-172.73,2000.0,251.71,-49.0,6.0,-73.0,2.3784,2023.16,false
101,43,Scoober,2210,0.9674,-0.5936,-1.9868,-298.77,2000.0,123.35,-49.0,6.0,-73.0,2.2882,2025.95,false
102,43,Scoober,2230,1.0743,-0.5192,-1.9467,-260.25,1999.76,-76.97,-49.0,6.0,-73.0,2.2832,2018.09,false
103,43,Scoober,2250,1.0773,-0.6787,-1.9863,25.33,1999.02,-258.79,-49.0,6.0,-73.0,2.3594,2015.86,false
104,43,Scoober,2274,0.9811,-0.8414,-2.0968,201.11,1999.27,-202.15,-49.0,6.0,-73.0,2.4631,2019.5,false
105,43,Scoober,2296,0.8497,-0.7953,-2.1525,243.59,1999.94,-22.58,-50.0,18.0,-58.0,2.447,2014.85,false
106,43,Scoober,2316,0.8009,-0.6852,-2.1062,54.63,2000.0,243.53,-50.0,18.0,-58.0,2.3552,2015.51,false
107,43,Scoober,2341,0.8547,-0.7347,-2.0112,-134.22,2000.0,271.48,-50.0,18.0,-58.0,2.3055,2022.8,false
108,43,Scoober,2361,0.9747,-0.6617,-1.9729,-246.46,2000.0,145.02,-50.0,18.0,-58.0,2.2979,2020.34,false
109,43,Scoober,2382,1.0747,-0.561,-1.9761,-230.9,1999.82,-60.67,-50.0,18.0,-58.0,2.3183,2014.02,false
110,43,Scoober,2407,1.0991,-0.6603,-2.0209,-92.83,1999.15,-225.28,-46.0,17.0,-88.0,2.3933,2013.94,false
111,43,Scoober,2427,0.9697,-0.811,-2.0848,80.38,1999.02,-252.93,-46.0,17.0,-88.0,2.4382,2016.56,false
112,43,Scoober,2452,0.783,-0.6531,-2.0771,209.66,1999.94,-18.74,-46.0,17.0,-88.0,2.3139,2010.99,false
113,43,Scoober,2473,0.7809,-0.6213,-2.0515,141.85,2000.0,178.96,-46.0,17.0,-88.0,2.2813,2012.99,false
114,43,Scoober,2495,0.8718,-0.6417,-1.983,-10.44,2000.0,275.39,-48.0,0.0,-84.0,2.2593,2018.9,false
115,43,Scoober,2519,1.0022,-0.5935,-1.9614,-156.43,2000.0,212.22,-48.0,0.0,-84.0,2.2812,2017.3,false
116,43,Scoober,2540,1.0636,-0.6034,-2.0293,-222.84,2000.0,32.53,-48.0,0.0,-84.0,2.3693,2012.64,false
117,43,Scoober,2561,1.0197,-0.7936,-2.0831,-116.7,1999.15,-220.52,-48.0,0.0,-84.0,2.4513,2014.65,false
118,43,Scoober,2586,0.8833,-0.7583,-2.0521,30.94,1999.15,-233.95,-48.0,0.0,-84.0,2.3593,2013.03,false
119,43,Scoober,2608,0.7893,-0.6155,-2.0048,154.24,1999.63,-106.02,-51.0,16.0,-44.0,2.2407,2008.37,false
120,43,Scoober,2627,0.8313,-0.6239,-1.9731,151.37,2000.0,164.67,-51.0,16.0,-44.0,2.2302,2012.47,false
121,43,Scoober,2653,0.9529,-0.6698,-1.9716,34.36,2000.0,243.77,-51.0,16.0,-44.0,2.2899,2015.09,false
122,43,Scoober,2672,1.0186,-0.6487,-2.0286,-109.92,2000.0,182.92,-51.0,16.0,-44.0,2.3608,2011.35,false
123,43,Scoober,2695,1.0404,-0.6552,-2.0784,-202.64,2000.0,24.78,-45.0,24.0,-82.0,2.4148,2010.39,false
124,43,Scoober,2716,0.9954,-0.7484,-2.0978,-190.67,1999.51,-140.01,-45.0,24.0,-82.0,2.4396,2013.46,false
125,43,Scoober,2737,0.8862,-0.7391,-2.037,-82.64,1999.21,-212.28,-45.0,24.0,-82.0,2.3412,2012.14,false
126,43,Scoober,2761,0.7996,-0.5902,-1.9438,123.41,1999.63,-98.08,-45.0,24.0,-82.0,2.1832,2005.84,false
127,43,Scoober,2778,0.8345,-0.6581,-1.944,180.85,2000.0,55.54,-45.0,24.0,-82.0,2.2155,2008.93,false
128,43,Scoober,2805,0.8831,-0.7169,-1.9598,169.68,2000.0,122.92,-41.0,0.0,-97.0,2.266,2010.95,false
129,43,Scoober,2825,2.1776,-1.8174,-0.8322,-85.75,1942.81,-2.26,-41.0,0.0,-97.0,2.9559,1944.7,false
130,43,Scoober,2845,0.4827,-1.3892,-0.2598,-209.53,1200.26,-78.12,-41.0,0.0,-97.0,1.4934,1220.91,false
131,43,Scoober,2867,-2.4636,0.2323,-0.1096,205.51,380.31,544.37,-41.0,0.0,-97.0,2.477,695.13,false
132,43,Scoober,2891,-1.5839,-0.7212,1.1359,153.69,416.69,432.86,-39.0,12.0,-108.0,2.0782,620.17,false
133,43,Scoober,2909,-1.6123,-1.7081,0.9943,71.53,445.19,362.24,-39.0,12.0,-108.0,2.5506,578.39,false
134,43,Scoober,2934,-1.4111,-1.6091,0.6237,-185.06,524.11,118.35,-39.0,12.0,-108.0,2.2292,568.28,false
135,43,Scoober,2956,-1.3278,-1.7285,1.1238,-268.49,570.56,-72.69,-39.0,12.0,-108.0,2.4523,634.75,false
136,43,Scoober,2977,-0.7585,-1.9679,0.2501,-282.04,554.44,-308.9,-39.0,12.0,-108.0,2.1238,694.53,false
137,43,Scoober,3003,-1.4464,-1.7229,-0.4144,-101.93,555.11,-528.69,-42.0,29.0,-76.0,2.2874,773.34,false
138,43,Scoober,3025,-1.5651,-1.1815,-0.1062,109.56,578.86,-535.1,-42.0,29.0,-76.0,1.9638,795.87,false
139,43,Scoober,3046,-1.8712,-0.589,0.7462,295.59,621.15,-464.6,-42.0,29.0,-76.0,2.0989,830.1,false
140,43,Scoober,3071,-1.0021,-0.1907,1.4001,502.2,609.01,-246.89,-42.0,29.0,-76.0,1.7323,827.07,false
141,43,Scoober,3092,-1.8126,0.1047,2.946,536.44,541.81,-54.93,-43.0,36.0,-56.0,3.4606,764.42,false
142,43,Scoober,3118,-3.4937,-0.1963,3.9999,630.07,475.52,191.89,-43.0,36.0,-56.0,5.3144,812.36,false
143,43,Scoober,3140,-3.0338,-2.0918,3.6527,563.05,417.85,305.36,-43.0,36.0,-56.0,5.1886,764.76,false
144,43,Scoober,3161,-1.6912,-1.4503,1.5339,261.23,433.11,114.81,-43.0,36.0,-56.0,2.7049,518.65,false
145,43,Scoober,3186,-1.2504,-0.5914,1.6396,178.41,427.73,6.53,-43.0,36.0,-56.0,2.1451,463.5,false
146,43,Scoober,3208,-1.1064,-0.5857,2.1683,175.35,374.27,-46.75,-48.0,28.0,-57.0,2.5038,415.95,false
147,43,Scoober,3233,0.4207,-1.1898,0.3308,102.6,284.61,-145.51,-48.0,28.0,-57.0,1.3046,335.71,false
148,43,Scoober,3255,0.3812,-1.0844,0.481,75.56,230.77,-173.71,-48.0,28.0,-57.0,1.246,298.56,false
149,43,Scoober,3275,-0.3691,-1.1669,1.6597,102.54,202.7,-163.94,-48.0,28.0,-57.0,2.0621,280.14,false
150,43,Scoober,3298,-0.1593,-1.2958,1.6216,149.35,210.45,-161.56,-46.0,29.0,-59.0,2.0818,304.46,false
151,43,Scoober,3314,0.1392,-1.1642,1.0693,137.33,216.86,-211.79,-46.0,29.0,-59.0,1.5869,332.78,false
152,43,Scoober,3336,-0.4371,-0.3636,0.679,177.19,231.57,-222.72,-46.0,29.0,-59.0,0.8856,366.91,false
153,43,Scoober,3349,-0.6381,-0.5247,0.1848,274.66,280.33,-92.1,-46.0,29.0,-59.0,0.8465,403.12,false
154,43,Scoober,3370,-0.3245,-1.194,-0.0084,279.05,300.29,-33.57,-46.0,29.0,-59.0,1.2373,411.31,false
155,43,Scoober,3395,-0.8881,-1.4336,0.0771,239.56,273.74,28.08,-46.0,31.0,-61.0,1.6881,364.85,false
156,43,Scoober,3425,-1.3691,-0.9404,-0.2186,145.94,164.73,194.76,-46.0,31.0,-61.0,1.6753,293.88,false
157,43,Scoober,3446,-1.7314,-0.9877,-0.2955,86.0,89.36,289.06,-46.0,31.0,-61.0,2.0151,314.54,false
158,43,Scoober,3471,-1.4177,-0.9971,-0.0792,88.2,-33.02,274.54,-46.0,31.0,-61.0,1.735,290.24,false
159,43,Scoober,3493,-1.0804,-1.0254,-0.0017,153.69,-93.93,222.23,-48.0,17.0,-74.0,1.4896,286.06,false
160,43,Scoober,3509,-0.8918,-0.5367,0.1504,204.53,-126.1,165.22,-48.0,17.0,-74.0,1.0517,291.6,false
161,43,Scoober,3534,-0.4257,-0.2277,0.0841,216.0,-144.78,73.3,-48.0,17.0,-74.0,0.49,270.17,false
162,43,Scoober,3554,-0.1404,-0.5322,0.0455,133.48,-160.03,101.14,-48.0,17.0,-74.0,0.5523,231.64,false
163,43,Scoober,3575,0.1252,-0.557,-0.1539,102.72,-167.6,145.08,-48.0,17.0,-74.0,0.5913,244.32,false
164,43,Scoober,3601,0.2146,-0.5359,0.1031,105.16,-165.77,161.32,-43.0,14.0,-93.0,0.5864,254.09,false
165,43,Scoober,3623,0.2004,-0.5132,0.0945,119.75,-134.16,184.57,-43.0,14.0,-93.0,0.559,257.69,false
166,43,Scoober,3643,0.3702,-0.4568,-0.092,118.65,-121.7,172.73,-43.0,14.0,-93.0,0.5951,242.33,false
167,43,Scoober,3668,0.3918,-0.3702,0.022,111.63,-122.13,146.67,-43.0,14.0,-93.0,0.5395,221.11,false
168,43,Scoober,3690,0.2814,-0.3882,0.2382,90.82,-118.29,125.31,-43.0,0.0,-100.0,0.5353,194.79,false
169,43,Scoober,3715,0.2844,-0.3884,0.2427,50.17,-104.13,96.5,-43.0,0.0,-100.0,0.5391,150.57,false
170,43,Scoober,3733,0.3818,-0.3589,0.12,43.95,-101.62,59.14,-43.0,0.0,-100.0,0.5376,125.52,false
171,43,Scoober,3754,0.4626,-0.3202,0.0768,55.85,-102.78,13.06,-43.0,0.0,-100.0,0.5679,117.7,false
172,43,Scoober,3780,0.4396,-0.3707,0.1206,50.42,-98.14,-14.28,-43.0,0.0,-100.0,0.5875,111.26,false
173,43,Scoober,3802,0.4543,-0.4016,0.0492,32.29,-75.32,-25.09,-40.0,-2.0,-98.0,0.6084,85.7,false
174,43,Scoober,3822,0.5282,-0.4396,-0.1295,26.31,-70.19,-32.96,-40.0,-2.0,-98.0,0.6993,81.88,false
175,43,Scoober,3845,0.5393,-0.495,-0.1647,23.13,-79.22,-32.17,-40.0,-2.0,-98.0,0.7503,88.58,false
176,43,Scoober,3866,0.6013,-0.5814,-0.1763,17.76,-89.11,-23.86,-40.0,-2.0,-98.0,0.8548,93.95,false
177,43,Scoober,3887,0.6249,-0.6561,-0.1525,-7.14,-101.56,-5.0,-40.0,-2.0,-98.0,0.9188,101.94,false
178,43,Scoober,3912,0.7369,-0.7375,-0.1455,-12.08,-116.46,8.0,-40.0,-2.0,-96.0,1.0527,117.35,false
179,43,Scoober,3931,0.891,-0.8188,-0.1272,-6.47,-132.08,12.15,-40.0,-2.0,-96.0,1.2168,132.8,false
180,43,Scoober,3954,1.0151,-0.9142,-0.0369,-10.01,-141.42,12.76,-40.0,-2.0,-96.0,1.3666,142.35,false
181,43,Scoober,3974,1.1162,-0.9921,0.0256,-17.15,-145.63,8.91,-40.0,-2.0,-96.0,1.4936,146.91,false
182,43,Scoober,3996,1.1729,-1.0146,0.0072,-2.56,-146.0,2.62,-43.0,-4.0,-81.0,1.5509,146.04,false
183,43,Scoober,4023,1.1025,-1.0377,0.1523,34.36,-133.67,-15.14,-43.0,-4.0,-81.0,1.5217,138.84,false
184,43,Scoober,4038,1.0054,-0.9708,0.2271,51.45,-124.27,-31.8,-43.0,-4.0,-81.0,1.4159,138.21,false
185,43,Scoober,4058,0.9531,-0.9304,0.2247,61.22,-120.12,-39.31,-43.0,-4.0,-81.0,1.3508,140.43,false
186,43,Scoober,4079,0.8538,-0.8459,0.1797,81.54,-108.15,-52.43,-43.0,-4.0,-81.0,1.2152,145.24,false
187,43,Scoober,4105,0.7153,-0.7002,0.163,87.46,-102.48,-61.1,-43.0,-4.0,-85.0,1.0142,147.93,false
188,43,Scoober,4126,0.6559,-0.6489,0.2059,84.53,-103.88,-69.7,-43.0,-4.0,-85.0,0.9454,150.98,false
189,43,Scoober,4147,0.6176,-0.6329,0.245,57.43,-109.31,-68.05,-43.0,-4.0,-85.0,0.9176,140.99,false
190,43,Scoober,4172,0.5204,-0.5619,0.3079,45.47,-110.9,-67.87,-43.0,-4.0,-85.0,0.8254,137.74,false
191,43,Scoober,4194,0.4327,-0.5542,0.1904,45.23,-115.91,-73.67,-46.0,3.0,-81.0,0.7285,144.59,false
192,43,Scoober,4214,0.422,-0.5579,0.0922,35.34,-128.48,-62.62,-46.0,3.0,-81.0,0.7055,147.23,false
193,43,Scoober,4239,0.5083,-0.6174,0.1478,15.93,-139.34,-38.94,-46.0,3.0,-81.0,0.8133,145.56,false
194,43,Scoober,4261,0.6217,-0.6755,0.2279,-3.17,-142.76,-16.78,-46.0,3.0,-81.0,0.9459,143.78,false
195,43,Scoober,4282,0.5327,-0.704,0.2454,-3.6,-136.96,-14.04,-46.0,3.0,-81.0,0.9163,137.73,false
196,43,Scoober,4309,0.5043,-0.7648,0.2839,-2.38,-136.23,-8.79,-46.0,3.0,-75.0,0.9591,136.53,false
197,43,Scoober,4330,0.4753,-0.8378,0.4417,-1.4,-138.55,2.93,-46.0,3.0,-75.0,1.0597,138.59,false
198,43,Scoober,4350,0.4775,-0.8215,0.4598,15.75,-135.68,20.2,-46.0,3.0,-75.0,1.0557,138.08,false
199,43,Scoober,4376,0.4602,-0.7979,0.434,28.69,-133.24,26.92,-46.0,3.0,-75.0,1.0182,138.93,false
200,43,Scoober,4397,0.3721,-0.7815,0.4535,32.65,-133.79,24.78,-48.0,5.0,-73.0,0.9772,139.93,false
201,43,Scoober,4423,0.2893,-0.7512,0.5952,43.46,-137.94,5.8,-48.0,5.0,-73.0,1.0012,144.74,false
202,43,Scoober,4444,0.2991,-0.7487,0.6008,50.96,-141.11,-6.77,-48.0,5.0,-73.0,1.0054,150.19,false
203,43,Scoober,4464,0.3451,-0.755,0.502,50.29,-144.9,-17.27,-48.0,5.0,-73.0,0.9701,154.35,false
