sample_index,throw_id,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
58,36,Scoober,1260,0.6844,-0.6475,-2.1346,-288.51,2000.0,278.38,-50.0,13.0,-59.0,2.3333,2039.79,false
59,36,Scoober,1285,0.662,-0.642,-1.9092,-453.98,2000.0,118.77,-50.0,13.0,-65.0,2.1202,2054.31,false
60,36,Scoober,1306,0.9027,-0.1929,-1.723,-394.17,1999.57,-117.68,-50.0,13.0,-65.0,1.9547,2041.45,false
61,36,Scoober,1331,1.1637,-0.4468,-1.801,-22.95,1998.6,-373.72,-50.0,13.0,-65.0,2.1903,2033.37,false
62,36,Scoober,1351,1.1029,-1.097,-1.9635,240.91,1998.72,-332.15,-50.0,13.0,-65.0,2.505,2040.4,false
63,36,Scoober,1376,0.9585,-0.896,-2.2212,345.64,1999.51,-135.38,-48.0,17.0,-81.0,2.5798,2033.68,false
64,36,Scoober,1396,0.7144,-0.4031,-2.181,255.25,2000.0,114.56,-48.0,17.0,-81.0,2.3302,2019.47,false
65,36,Scoober,1416,0.7037,-0.5612,-2.1118,30.64,2000.0,281.68,-48.0,17.0,-81.0,2.2956,2019.97,false
66,36,Scoober,1436,0.7424,-0.9033,-1.9418,-306.7,2000.0,223.94,-48.0,17.0,-81.0,2.2666,2035.73,false
67,36,Scoober,1460,0.9794,-0.4017,-1.7448,-349.12,2000.0,9.7,-48.0,17.0,-81.0,2.0408,2030.27,false
68,36,Scoober,1482,1.1572,-0.2856,-1.8273,-238.89,1999.15,-225.77,-49.0,5.0,-78.0,2.1817,2025.99,false
69,36,Scoober,1500,1.1549,-0.9017,-1.9479,-25.33,1998.66,-359.19,-49.0,5.0,-78.0,2.4374,2030.83,false
70,36,Scoober,1525,0.9744,-1.1161,-2.0929,178.34,1998.78,-321.11,-49.0,5.0,-78.0,2.5642,2032.25,false
71,36,Scoober,1545,0.7279,-0.5631,-2.1724,266.3,1999.57,-118.71,-49.0,5.0,-78.0,2.3593,2020.72,false
72,36,Scoober,1571,0.6644,-0.4119,-2.0614,120.12,2000.0,218.75,-52.0,10.0,-64.0,2.2046,2015.51,false
73,36,Scoober,1588,0.804,-0.7905,-1.8599,-83.01,2000.0,296.75,-52.0,10.0,-64.0,2.1749,2023.6,false
74,36,Scoober,1608,0.999,-0.5994,-1.7891,-235.6,2000.0,193.66,-52.0,10.0,-64.0,2.135,2023.12,false
75,36,Scoober,1633,1.1377,-0.4618,-1.8813,-275.45,1999.94,-26.49,-52.0,10.0,-64.0,2.2466,2018.99,false
76,36,Scoober,1653,1.1654,-0.6884,-2.0065,-192.57,1999.08,-239.81,-52.0,10.0,-64.0,2.4203,2022.6,false
77,36,Scoober,1679,1.0143,-0.9895,-2.0393,-27.95,1998.72,-339.9,-49.0,23.0,-66.0,2.4833,2027.61,false
78,36,Scoober,1699,0.703,-0.7931,-2.0254,183.17,1999.39,-170.17,-49.0,23.0,-66.0,2.2859,2014.96,false
79,36,Scoober,1719,0.6304,-0.6337,-1.9247,189.58,2000.0,54.14,-49.0,23.0,-66.0,2.1221,2009.69,false
80,36,Scoober,1740,0.7539,-0.7267,-1.8202,83.92,2000.0,228.21,-49.0,23.0,-66.0,2.0999,2014.73,false
81,36,Scoober,1764,0.9604,-0.8424,-1.8218,-73.49,2000.0,251.4,-49.0,23.0,-66.0,2.2251,2017.08,false
82,36,Scoober,1786,1.0896,-0.7249,-1.9125,-212.89,2000.0,117.98,-42.0,6.0,-95.0,2.3174,2014.76,false
83,36,Scoober,1811,1.1027,-0.9166,-2.046,-226.01,1999.27,-199.46,-42.0,6.0,-95.0,2.4985,2021.86,false
84,36,Scoober,1830,0.9498,-1.1528,-2.0505,-105.35,1998.78,-314.45,-42.0,6.0,-95.0,2.5369,2026.1,false
85,36,Scoober,1849,0.7463,-0.9199,-1.9865,49.19,1998.96,-266.54,-42.0,6.0,-95.0,2.3128,2017.25,false
86,36,Scoober,1876,0.6411,-0.6995,-1.8401,164.12,1999.63,-95.7,-47.0,4.0,-58.0,2.0703,2008.64,false
87,36,Scoober,1895,0.7462,-0.8037,-1.7589,184.81,2000.0,109.19,-47.0,4.0,-58.0,2.0728,2011.49,false
88,36,Scoober,1916,0.9404,-1.036,-1.8129,95.28,2000.0,235.53,-47.0,4.0,-58.0,2.29,2016.07,false
89,36,Scoober,1940,1.1014,-0.9154,-1.9728,-152.47,2000.0,145.14,-47.0,4.0,-58.0,2.4378,2011.05,false
90,36,Scoober,1961,1.0953,-0.9197,-2.0961,-256.1,1999.82,-47.97,-47.0,4.0,-58.0,2.5375,2016.72,false
91,36,Scoober,1987,0.9521,-1.0691,-2.0861,-239.14,1999.15,-226.26,-47.0,25.0,-54.0,2.5301,2026.07,false
92,36,Scoober,2007,0.7438,-0.9276,-1.8533,-10.07,1999.02,-259.64,-47.0,25.0,-54.0,2.2019,2015.84,false
93,36,Scoober,2027,0.8402,-0.7229,-1.207,149.9,1952.27,-139.65,-47.0,25.0,-54.0,1.6387,1962.99,false
94,36,Scoober,2044,0.6622,-0.9557,2.3024,732.97,1199.1,-127.56,-47.0,25.0,-54.0,2.5793,1411.15,false
95,36,Scoober,2070,0.0703,-0.9124,2.4513,749.39,324.83,134.64,-38.0,1.0,-98.0,2.6165,827.78,false
96,36,Scoober,2092,-1.6622,-0.1719,-2.7579,-107.67,11.72,209.96,-38.0,1.0,-98.0,3.2247,236.25,false
97,36,Scoober,2117,-1.5383,-1.584,-2.733,-158.08,103.45,126.22,-38.0,1.0,-98.0,3.5135,227.21,false
98,36,Scoober,2137,1.1017,-2.3032,0.072,148.74,100.83,-57.92,-38.0,1.0,-98.0,2.5542,188.8,false
99,36,Scoober,2159,1.017,-3.0438,-0.2805,180.48,79.41,-174.32,-38.0,1.0,-98.0,3.2215,263.18,false
100,36,Scoober,2186,1.0676,-3.2688,-0.4403,156.68,46.39,-208.92,-42.0,4.0,-104.0,3.4668,265.23,false
101,36,Scoober,2205,1.2585,-2.8538,-0.162,84.96,19.96,-204.71,-42.0,4.0,-104.0,3.1232,222.54,false
102,36,Scoober,2226,1.0048,-2.5046,0.2261,42.54,-5.07,-174.62,-42.0,4.0,-104.0,2.7081,179.8,false
103,36,Scoober,2250,0.2073,-2.2947,0.3552,71.11,-17.33,-147.03,-42.0,4.0,-104.0,2.3312,164.24,false
104,36,Scoober,2272,0.1621,-1.7495,0.105,90.76,-33.87,-115.48,-37.0,9.0,-106.0,1.7601,150.73,false
105,36,Scoober,2291,0.3862,-1.5029,0.16,107.36,-36.5,-94.79,-37.0,9.0,-106.0,1.56,147.79,false
106,36,Scoober,2314,0.1979,-1.2878,-0.0157,124.69,-29.66,-84.96,-37.0,9.0,-106.0,1.3031,153.78,false
107,36,Scoober,2336,0.0403,-1.1401,-0.2085,105.53,-27.28,-62.56,-37.0,9.0,-106.0,1.1597,125.68,false
108,36,Scoober,2356,0.1049,-0.9286,-0.3555,47.06,-20.94,-22.64,-37.0,9.0,-106.0,0.9998,56.26,false
109,36,Scoober,2382,0.0366,-0.6749,-0.4122,25.82,-12.82,-10.93,-32.0,12.0,-120.0,0.7917,30.83,false
110,36,Scoober,2402,-0.0432,-0.7108,-0.5564,29.17,-11.35,-5.8,-32.0,12.0,-120.0,0.9037,31.84,false
111,36,Scoober,2426,0.047,-0.7432,-0.6161,33.69,-12.02,-6.47,-32.0,12.0,-120.0,0.9665,36.35,false
112,36,Scoober,2446,0.0513,-0.6639,-0.6602,16.97,-10.56,-7.93,-32.0,12.0,-120.0,0.9377,21.5,false
113,36,Scoober,2467,-0.004,-0.6725,-0.7003,-5.98,-7.08,-8.48,-33.0,9.0,-120.0,0.9709,12.57,false
114,36,Scoober,2491,-0.0731,-0.7994,-0.7909,-21.0,-5.62,-8.73,-33.0,9.0,-120.0,1.1269,23.42,false
115,36,Scoober,2511,-0.1017,-0.7932,-0.8645,-35.95,-9.77,-8.42,-33.0,9.0,-120.0,1.1777,38.19,false
116,36,Scoober,2532,-0.14,-0.708,-0.8866,-48.28,-11.54,-7.75,-33.0,9.0,-120.0,1.1432,50.24,false
117,36,Scoober,2558,-0.1766,-0.7521,-0.8807,-38.7,-6.04,3.97,-33.0,9.0,-120.0,1.1715,39.37,false
0,38,Scoober,0,-0.0071,-0.4277,0.663,-88.93,-4.7,12.08,-37.0,11.0,-16.0,0.789,89.87,false
1,38,Scoober,21,0.092,-0.3829,0.6472,-74.83,3.17,12.08,-37.0,11.0,-16.0,0.7576,75.87,false
2,38,Scoober,42,0.1436,-0.2925,0.7782,-64.58,-2.99,14.95,-37.0,11.0,-16.0,0.8436,66.35,false
3,38,Scoober,66,0.1232,-0.2646,0.8182,-61.1,-8.48,26.06,-37.0,11.0,-16.0,0.8687,66.96,false
4,38,Scoober,87,0.1791,-0.3339,0.8992,-58.23,-8.24,34.42,-33.0,9.0,-20.0,0.9757,68.14,false
5,38,Scoober,108,0.1847,-0.1671,1.1536,-57.68,-28.81,60.73,-33.0,9.0,-20.0,1.1801,88.57,false
6,38,Scoober,133,0.2721,-0.0973,1.168,-38.82,-56.15,86.79,-33.0,9.0,-20.0,1.2032,110.42,false
7,38,Scoober,153,0.2258,-0.3276,0.7997,-23.44,-60.91,101.01,-33.0,9.0,-20.0,0.8932,120.26,false
8,38,Scoober,174,0.1521,-0.3644,0.7959,-24.96,-57.01,114.14,-33.0,9.0,-20.0,0.8885,130.0,false
9,38,Scoober,201,0.1445,-0.5458,0.6207,-48.58,-45.35,123.17,-31.0,12.0,-20.0,0.8391,139.96,false
10,38,Scoober,221,0.0966,-0.5184,0.3157,-97.84,12.02,121.34,-31.0,12.0,-20.0,0.6146,156.33,false
11,38,Scoober,246,0.1562,-0.4647,0.4628,-98.02,53.89,112.06,-31.0,12.0,-20.0,0.6742,158.34,false
12,38,Scoober,266,0.313,-0.3368,0.8633,-77.09,68.48,106.38,-31.0,12.0,-20.0,0.9781,148.15,false
13,38,Scoober,288,0.423,0.052,1.3479,-35.1,36.25,122.56,-24.0,9.0,-19.0,1.4137,132.54,false
14,38,Scoober,313,0.4326,-0.3779,1.3042,23.13,-45.29,149.66,-24.0,9.0,-19.0,1.4251,158.06,false
15,38,Scoober,333,0.3507,-0.5737,1.0463,23.8,-70.98,146.97,-24.0,9.0,-19.0,1.2437,164.94,false
16,38,Scoober,353,0.343,-0.5327,0.9388,13.06,-73.97,141.97,-24.0,9.0,-19.0,1.1326,160.62,false
17,38,Scoober,378,0.3202,-0.5441,0.978,2.81,-66.22,137.94,-24.0,9.0,-19.0,1.1641,153.04,false
18,38,Scoober,399,0.2917,-0.5496,1.0065,3.66,-59.2,134.77,-26.0,12.0,-16.0,1.1833,147.24,false
19,38,Scoober,419,0.2832,-0.6321,1.0718,26.37,-62.81,127.5,-26.0,12.0,-16.0,1.2761,144.56,false
20,38,Scoober,444,0.2736,-0.702,1.1019,35.71,-68.97,120.24,-26.0,12.0,-16.0,1.3349,143.14,false
21,38,Scoober,464,0.2653,-0.7336,1.1172,41.75,-77.09,117.13,-26.0,12.0,-16.0,1.3626,146.3,false
22,38,Scoober,488,0.255,-0.8257,1.0508,49.13,-84.84,118.29,-29.0,15.0,-16.0,1.3605,153.63,false
23,38,Scoober,509,0.2781,-0.9265,1.0632,58.17,-92.65,118.41,-29.0,15.0,-16.0,1.4374,161.21,false
24,38,Scoober,530,0.2678,-1.1035,1.2209,97.05,-114.56,112.55,-29.0,15.0,-16.0,1.6674,187.64,false
25,38,Scoober,555,0.2883,-1.2792,1.2894,132.69,-130.49,107.36,-29.0,15.0,-16.0,1.839,214.85,false
26,38,Scoober,575,0.2421,-1.4315,1.399,154.05,-141.48,109.37,-29.0,15.0,-16.0,2.0162,236.03,false
27,38,Scoober,600,0.2188,-1.6503,1.5415,170.17,-148.44,117.49,-36.0,23.0,-18.0,2.2688,254.55,false
28,38,Scoober,621,0.5891,-1.6555,1.6488,239.32,-169.8,115.42,-36.0,23.0,-18.0,2.4096,315.32,false
29,38,Scoober,642,0.7229,-1.8278,1.7407,296.51,-187.26,99.3,-36.0,23.0,-18.0,2.6255,364.48,false
30,38,Scoober,642,0.7229,-1.8278,1.7407,296.51,-187.26,99.3,-36.0,23.0,-18.0,2.6255,364.48,false
31,38,Scoober,664,0.8285,-1.8187,1.8685,332.95,-196.66,77.33,-36.0,23.0,-18.0,2.736,394.34,false
32,38,Scoober,689,0.8843,-1.5634,1.78,345.15,-196.35,45.04,-45.0,25.0,-41.0,2.5287,399.64,false
33,38,Scoober,710,0.778,-1.1952,1.4515,353.94,-192.44,3.78,-45.0,25.0,-41.0,2.0349,402.9,false
34,38,Scoober,730,0.6497,-0.9628,1.199,358.95,-184.02,-32.47,-45.0,25.0,-41.0,1.6693,404.67,false
35,38,Scoober,754,0.5349,-0.7009,1.0082,351.14,-152.65,-41.63,-45.0,25.0,-41.0,1.3393,385.14,false
36,38,Scoober,775,0.5681,-0.4789,0.8729,326.48,-127.01,-27.16,-45.0,25.0,-41.0,1.1463,351.37,false
37,38,Scoober,800,0.6998,-0.4011,0.7856,309.27,-103.21,-4.15,-43.0,28.0,-85.0,1.126,326.06,false
38,38,Scoober,821,1.1769,-0.2524,0.7842,303.28,-74.65,55.42,-43.0,28.0,-85.0,1.4366,317.21,false
39,38,Scoober,842,1.7572,-0.6787,0.3601,259.64,-41.56,113.77,-43.0,28.0,-85.0,1.9178,286.51,false
40,38,Scoober,864,2.6617,-0.9181,-0.1976,209.35,-3.23,211.85,-43.0,28.0,-85.0,2.8226,297.86,false
41,38,Scoober,885,3.9052,-1.2517,-1.421,228.21,38.51,337.52,-35.0,19.0,-109.0,4.3401,409.25,false
42,38,Scoober,911,4.0,-1.611,-3.4247,354.55,222.6,511.17,-35.0,19.0,-109.0,5.5067,660.72,false
43,38,Scoober,931,3.9844,-1.3428,-3.6138,174.8,666.87,604.37,-35.0,19.0,-109.0,5.5442,916.81,false
44,38,Scoober,951,4.0,-1.0967,-2.0382,-258.85,1326.35,592.1,-35.0,19.0,-109.0,4.6214,1475.4,false
45,38,Scoober,972,4.0,-0.6353,-0.0586,-506.84,1913.51,327.45,-35.0,19.0,-109.0,4.0506,2006.4,false
46,38,Scoober,997,3.0144,0.4452,-1.3873,-375.85,1999.69,-82.34,-51.0,16.0,-50.0,3.3481,2036.38,false
47,38,Scoober,1017,0.72,0.3324,-1.6998,-185.61,1994.99,-307.68,-51.0,16.0,-50.0,1.8757,2027.1,false
48,38,Scoober,1042,1.0924,-0.6444,-1.7552,170.59,1998.54,-376.04,-51.0,16.0,-50.0,2.1655,2040.75,false
49,38,Scoober,1062,0.8815,-0.473,-2.0087,310.85,1999.02,-259.16,-51.0,16.0,-50.0,2.244,2039.58,false
50,38,Scoober,1082,0.624,-0.1477,-1.9808,314.15,1999.82,-25.88,-51.0,16.0,-50.0,2.082,2024.51,false
51,38,Scoober,1109,0.5959,-0.1989,-1.8199,203.92,2000.0,199.95,-44.0,15.0,-98.0,1.9253,2020.29,false
52,38,Scoober,1129,0.5713,-0.4169,-1.6917,-8.36,2000.0,332.58,-44.0,15.0,-98.0,1.8335,2027.48,false
53,38,Scoober,1150,0.8215,-0.1903,-1.4326,-201.05,2000.0,330.44,-44.0,15.0,-98.0,1.6624,2037.06,false
54,38,Scoober,1175,0.9983,-0.0387,-1.5941,-331.12,2000.0,40.34,-44.0,15.0,-98.0,1.8813,2027.63,false
55,38,Scoober,1195,1.0199,-0.2449,-1.7323,-285.4,1999.27,-197.63,-51.0,5.0,-62.0,2.0251,2029.18,false
56,38,Scoober,1221,0.9504,-0.8085,-1.861,-21.18,1998.47,-401.25,-51.0,5.0,-62.0,2.2406,2038.47,false
57,38,Scoober,1241,0.679,-0.4739,-1.9059,157.53,1998.72,-332.7,-51.0,5.0,-62.0,2.078,2032.33,false
58,38,Scoober,1261,0.5298,-0.2511,-1.7845,268.86,1999.57,-121.15,-51.0,5.0,-62.0,1.8784,2021.2,false
59,38,Scoober,1282,0.5435,-0.5209,-1.6603,257.32,2000.0,128.36,-51.0,5.0,-62.0,1.823,2020.57,false
60,38,Scoober,1308,0.6757,-0.964,-1.5464,126.59,2000.0,319.46,-49.0,15.0,-78.0,1.9435,2029.3,false
61,38,Scoober,1328,0.9314,-0.9314,-1.5135,-57.37,2000.0,342.77,-49.0,15.0,-78.0,2.0064,2029.97,false
62,38,Scoober,1353,1.101,-0.615,-1.7477,-288.82,2000.0,65.67,-49.0,15.0,-78.0,2.1552,2021.81,false
63,38,Scoober,1373,1.0253,-0.9034,-1.8705,-300.05,1999.33,-185.67,-49.0,15.0,-78.0,2.3165,2030.23,false
64,38,Scoober,1395,0.8715,-1.1427,-1.8821,-188.54,1998.66,-352.72,-50.0,13.0,-66.0,2.368,2038.28,false
65,38,Scoober,1418,0.6409,-0.8939,-1.7527,4.58,1998.66,-358.58,-50.0,13.0,-66.0,2.0692,2030.57,false
66,38,Scoober,1438,0.5056,-0.5074,-1.6294,192.38,1999.21,-213.13,-50.0,13.0,-66.0,1.7799,2019.72,false
67,38,Scoober,1459,0.5588,-0.6202,-1.5492,278.81,2000.0,18.62,-50.0,13.0,-66.0,1.7598,2019.43,false
68,38,Scoober,1484,0.8289,-1.1133,-1.5813,158.94,2000.0,292.24,-50.0,13.0,-66.0,2.104,2027.48,false
69,38,Scoober,1505,1.0006,-0.8623,-1.6672,-37.78,2000.0,289.86,-47.0,10.0,-80.0,2.1271,2021.25,false
70,38,Scoober,1524,1.0337,-0.6387,-1.8281,-227.05,2000.0,138.49,-47.0,10.0,-80.0,2.1951,2017.61,false
71,38,Scoober,1549,0.9596,-0.8674,-1.9056,-314.45,1999.69,-85.39,-47.0,10.0,-80.0,2.3032,2026.07,false
72,38,Scoober,1568,0.7494,-1.1587,-1.7711,-265.75,1998.96,-274.29,-47.0,10.0,-80.0,2.2452,2035.12,false
73,38,Scoober,1594,0.6616,-1.0116,-1.6987,10.25,1998.84,-306.76,-50.0,10.0,-65.0,2.0849,2022.27,false
74,38,Scoober,1615,0.5696,-0.5822,-1.5199,193.66,1999.39,-161.07,-50.0,10.0,-65.0,1.7244,2015.19,false
75,38,Scoober,1636,0.6968,-0.6996,-1.5173,272.46,2000.0,41.2,-50.0,10.0,-65.0,1.8103,2018.89,false
76,38,Scoober,1661,0.8916,-0.8519,-1.698,128.23,2000.0,238.95,-50.0,10.0,-65.0,2.0986,2018.3,false
77,38,Scoober,1681,0.934,-0.6316,-1.7837,-78.98,2000.0,214.23,-50.0,10.0,-65.0,2.1102,2012.99,false
78,38,Scoober,1708,0.8767,-0.6686,-1.8597,-252.14,2000.0,73.36,-49.0,15.0,-70.0,2.162,2017.16,false
79,38,Scoober,1729,0.7927,-0.8667,-1.8373,-315.49,1999.57,-110.53,-49.0,15.0,-70.0,2.1806,2027.32,false
80,38,Scoober,1750,0.7052,-0.7957,-1.6384,-154.11,1998.96,-277.28,-49.0,15.0,-70.0,1.9532,2023.98,false
81,38,Scoober,1774,0.6655,-0.6379,-1.5331,46.33,1999.08,-248.84,-49.0,15.0,-70.0,1.7889,2015.04,false
82,38,Scoober,1796,0.6942,-0.6647,-1.4865,213.99,1999.57,-115.05,-44.0,10.0,-87.0,1.7701,2014.28,false
83,38,Scoober,1817,0.8457,-0.8419,-1.6272,252.26,2000.0,121.89,-44.0,10.0,-87.0,2.0179,2019.53,false
84,38,Scoober,1841,0.8647,-0.7588,-1.7462,102.97,2000.0,205.2,-44.0,10.0,-87.0,2.0911,2013.13,false
85,38,Scoober,1862,0.8402,-0.6691,-1.8116,-105.65,2000.0,184.75,-44.0,10.0,-87.0,2.1061,2011.29,false
86,38,Scoober,1883,0.7844,-0.7527,-1.8186,-272.95,2000.0,61.95,-44.0,10.0,-87.0,2.1188,2019.49,false
87,38,Scoober,1909,0.7308,-0.8502,-1.7424,-318.48,1999.63,-94.24,-49.0,10.0,-50.0,2.072,2027.03,false
