sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Hammer,0,-0.0908,0.7307,-0.0664,-6.96,-28.99,-3.97,26.0,16.0,-136.0,0.7393,30.08,False
1,Hammer,24,0.1112,0.7944,-0.2205,5.98,-35.89,-2.69,26.0,16.0,-136.0,0.8319,36.48,False
2,Hammer,44,0.0724,0.8235,-0.3524,17.76,-32.1,-22.22,26.0,16.0,-136.0,0.8986,42.89,False
3,Hammer,64,0.0648,0.8159,-0.4005,24.05,-32.23,-42.05,26.0,16.0,-136.0,0.9112,58.18,False
4,Hammer,89,0.1527,0.8147,-0.4659,10.74,-35.22,-60.42,24.0,11.0,-134.0,0.9509,70.76,False
5,Hammer,110,0.2023,0.8353,-0.4934,-13.12,-37.6,-63.9,24.0,11.0,-134.0,0.991,75.3,False
6,Hammer,135,0.2372,0.8488,-0.4174,-48.16,-35.16,-61.52,24.0,11.0,-134.0,0.9751,85.67,False
7,Hammer,154,0.2599,0.8928,-0.4408,-57.92,-29.97,-63.23,24.0,11.0,-134.0,1.0291,90.84,False
8,Hammer,181,0.3514,0.9095,-0.572,-79.1,-10.68,-73.0,24.0,10.0,-143.0,1.1305,108.17,False
9,Hammer,200,0.4038,0.8612,-0.6005,-89.11,-10.38,-78.0,24.0,10.0,-143.0,1.1249,118.88,False
10,Hammer,220,0.4015,0.863,-0.6777,-98.82,-13.61,-82.21,24.0,10.0,-143.0,1.1685,129.26,False
11,Hammer,237,0.4048,0.9205,-0.7388,-104.8,-17.64,-85.82,24.0,10.0,-143.0,1.2478,136.59,False
12,Hammer,261,0.5461,0.9259,-0.8773,-113.46,-27.89,-101.68,24.0,10.0,-143.0,1.3875,154.89,False
13,Hammer,283,0.7185,0.8536,-1.1099,-140.75,-58.59,-131.04,19.0,3.0,-146.0,1.5738,201.04,False
14,Hammer,302,0.7395,0.8386,-1.1576,-185.67,-115.54,-168.46,19.0,3.0,-146.0,1.6094,276.04,False
15,Hammer,328,0.726,0.8448,-1.135,-206.3,-137.08,-192.02,19.0,3.0,-146.0,1.5903,313.4,False
16,Hammer,347,0.7058,0.9347,-1.1149,-218.69,-142.52,-212.89,19.0,3.0,-146.0,1.617,336.84,False
17,Hammer,374,0.7645,0.9548,-1.1272,-213.87,-135.38,-225.4,3.0,-5.0,-146.0,1.6634,338.93,False
18,Hammer,395,0.9692,0.8218,-1.2051,-211.55,-127.81,-232.79,3.0,-5.0,-146.0,1.7513,339.53,False
19,Hammer,415,1.0552,0.7174,-1.2444,-236.02,-128.85,-237.3,3.0,-5.0,-146.0,1.7823,358.64,False
20,Hammer,439,1.0472,0.6744,-1.2446,-262.7,-134.28,-232.06,3.0,-5.0,-146.0,1.7609,375.35,False
21,Hammer,460,1.0454,0.7155,-1.1686,-280.4,-127.93,-219.42,3.0,-5.0,-146.0,1.7235,378.33,False
22,Hammer,485,1.0461,0.7467,-1.0995,-279.6,-109.86,-198.67,-18.0,-9.0,-127.0,1.6914,360.16,False
23,Hammer,504,0.9199,0.7462,-0.9501,-264.53,-97.9,-170.72,-18.0,-9.0,-127.0,1.5185,329.7,False
24,Hammer,524,0.9397,0.719,-0.8438,-238.83,-98.21,-148.5,-18.0,-9.0,-127.0,1.4532,297.89,False
25,Hammer,544,0.9847,0.6879,-0.8671,-238.83,-110.29,-157.47,-18.0,-9.0,-127.0,1.4814,306.6,False
26,Hammer,568,1.123,0.6769,-1.0223,-238.22,-132.2,-162.96,-18.0,-9.0,-127.0,1.6627,317.46,False
27,Hammer,590,1.339,0.6322,-1.2903,-229.43,-168.09,-149.96,-38.0,-2.0,-94.0,1.964,321.53,False
28,Hammer,610,1.3881,0.5604,-1.715,-220.76,-279.05,-94.48,-38.0,-2.0,-94.0,2.2764,368.15,False
29,Hammer,635,1.1887,0.5516,-2.5023,-215.58,-380.49,-55.48,-38.0,-2.0,-94.0,2.8247,440.82,False
30,Hammer,657,0.9778,0.5444,-3.1871,-175.54,-488.83,-8.12,-38.0,-2.0,-94.0,3.3779,519.46,False
31,Hammer,684,0.5975,0.2981,-3.9122,-99.85,-614.93,51.45,-46.0,1.0,-53.0,3.9688,625.1,False
32,Hammer,705,-1.4731,-0.5459,-4.0,-3.05,-774.72,124.88,-46.0,1.0,-53.0,4.2975,784.73,False
33,Hammer,724,-3.6337,-1.1499,-3.9907,141.05,-1042.11,181.95,-46.0,1.0,-53.0,5.5183,1067.24,False
34,Hammer,746,-3.9999,-1.5031,-4.0,158.69,-1159.91,119.2,-46.0,1.0,-53.0,5.853,1176.77,False
35,Hammer,767,-3.9832,-1.8846,-4.0,100.65,-1213.01,6.53,-46.0,1.0,-53.0,5.9513,1217.2,False
36,Hammer,794,-3.9878,-2.5067,-3.9998,-34.91,-1268.62,-113.65,-46.0,28.0,-49.0,6.1793,1274.17,False
37,Hammer,813,-3.9999,-3.215,-4.0,-297.0,-1346.13,-251.95,-46.0,28.0,-49.0,6.5065,1401.34,False
38,Hammer,833,-3.9999,-1.2299,-3.6464,-801.09,-1221.62,-177.92,-46.0,28.0,-49.0,5.5505,1471.65,False
39,Hammer,854,-3.9995,3.277,0.9733,-948.61,475.52,-18.49,-46.0,28.0,-49.0,5.2614,1061.28,False
40,Hammer,879,-3.9999,2.8801,-2.9718,-103.94,1851.56,-308.9,-42.0,11.0,-19.0,5.7555,1880.03,False
41,Hammer,899,-3.9999,-0.3895,-4.0,247.62,1999.08,-247.19,-42.0,11.0,-19.0,5.6702,2029.47,False
42,Hammer,925,-0.5424,0.6221,-2.48,-279.42,1987.37,-148.19,-42.0,11.0,-19.0,2.6137,2012.38,False
43,Hammer,945,1.2472,0.0442,-2.4313,-403.99,1993.29,-316.59,-42.0,11.0,-19.0,2.7329,2058.31,False
44,Hammer,964,0.8022,0.1246,-2.4312,12.82,1998.6,-370.12,-42.0,11.0,-19.0,2.5631,2032.62,False
45,Hammer,991,0.9073,-0.0197,-2.1897,269.84,1999.02,-180.36,-36.0,35.0,-70.0,2.3703,2025.2,False
46,Hammer,1012,1.1815,-0.4132,-2.1702,358.4,2000.0,91.92,-36.0,35.0,-70.0,2.5053,2033.94,False
47,Hammer,1031,1.4286,-0.4451,-2.4553,212.71,2000.0,281.56,-36.0,35.0,-70.0,2.8753,2030.89,False
48,Hammer,1056,1.2296,-0.106,-2.6826,-236.39,2000.0,224.55,-36.0,35.0,-70.0,2.9529,2026.4,False
49,Hammer,1078,1.0422,-0.5602,-2.7117,-405.03,2000.0,-9.03,-30.0,13.0,-121.0,2.9586,2040.62,False
50,Hammer,1098,0.8468,-0.376,-2.5205,-361.82,1999.15,-233.22,-30.0,13.0,-121.0,2.6854,2044.97,False
51,Hammer,1122,0.9772,-0.1605,-2.2194,-106.93,1998.66,-346.5,-30.0,13.0,-121.0,2.4303,2031.29,False
52,Hammer,1142,1.1237,-0.2375,-2.1681,189.21,1998.9,-284.85,-30.0,13.0,-121.0,2.4535,2027.94,False
53,Hammer,1163,1.2609,-0.5179,-2.3042,360.6,1999.76,-74.4,-30.0,13.0,-121.0,2.6772,2033.37,False
54,Hammer,1188,1.2593,-0.1902,-2.7102,166.75,2000.0,213.87,-38.0,-7.0,-82.0,2.9945,2018.3,False
55,Hammer,1209,1.0393,-0.3788,-2.6952,-128.23,2000.0,249.76,-38.0,-7.0,-82.0,2.9134,2019.61,False
56,Hammer,1234,0.9125,-0.7971,-2.5608,-360.11,2000.0,121.58,-38.0,-7.0,-82.0,2.833,2035.79,False
57,Hammer,1254,1.0129,-0.3137,-2.155,-295.17,1999.33,-174.8,-38.0,-7.0,-82.0,2.4018,2028.54,False
58,Hammer,1276,1.2441,-0.2738,-2.0986,-32.1,1998.9,-289.18,-49.0,14.0,-35.0,2.455,2019.97,False
59,Hammer,1301,1.3168,-0.8418,-2.3026,216.86,1999.08,-248.9,-49.0,14.0,-35.0,2.7829,2026.16,False
