sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Hammer,0,-0.028,0.9473,0.9705,68.73,-46.39,76.29,-1.0,7.0,-40.0,1.3564,112.68,False
1,Hammer,20,-0.022,0.8607,0.9315,79.1,-54.69,95.64,-1.0,7.0,-40.0,1.2685,135.63,False
2,Hammer,41,-0.0138,0.8041,1.0157,95.83,-60.73,108.09,-1.0,7.0,-40.0,1.2956,156.7,False
3,Hammer,65,-0.1359,0.5698,1.4132,163.82,-95.83,109.99,-1.0,7.0,-40.0,1.5298,219.35,False
4,Hammer,87,-0.163,0.564,1.4858,207.34,-132.63,98.27,-9.0,13.0,-28.0,1.5976,265.02,False
5,Hammer,112,-0.2251,0.6455,1.4255,198.97,-148.86,79.35,-9.0,13.0,-28.0,1.581,260.86,False
6,Hammer,131,-0.3373,0.7203,1.2502,150.82,-142.09,67.69,-9.0,13.0,-28.0,1.4818,217.98,False
7,Hammer,150,-0.303,0.7247,1.2379,112.24,-132.51,68.6,-9.0,13.0,-28.0,1.4661,186.72,False
8,Hammer,177,-0.2371,0.7185,1.2377,135.01,-139.34,77.94,-16.0,20.0,-19.0,1.4506,209.09,False
9,Hammer,196,-0.2456,0.6771,1.1488,178.77,-151.0,83.19,-16.0,20.0,-19.0,1.3559,248.36,False
10,Hammer,216,-0.2883,0.6466,1.0629,208.92,-159.73,86.55,-16.0,20.0,-19.0,1.2771,276.86,False
11,Hammer,241,-0.3594,0.6255,0.9929,218.2,-159.3,91.31,-16.0,20.0,-19.0,1.2273,285.18,False
12,Hammer,262,-0.4117,0.5861,0.9529,212.89,-150.21,95.89,-16.0,20.0,-19.0,1.192,277.63,False
13,Hammer,288,-0.4033,0.5404,0.976,206.05,-140.44,94.54,-32.0,28.0,-21.0,1.1862,266.69,False
14,Hammer,308,-0.4933,0.4717,0.9661,194.09,-129.82,86.49,-32.0,28.0,-21.0,1.1828,249.01,False
15,Hammer,329,-0.5334,0.4147,0.8981,180.54,-122.01,84.17,-32.0,28.0,-21.0,1.1239,233.59,False
16,Hammer,355,-0.5853,0.3406,0.7678,167.11,-106.75,80.02,-32.0,28.0,-21.0,1.0238,213.84,False
17,Hammer,376,-0.6118,0.295,0.7334,167.6,-98.63,72.88,-38.0,33.0,-35.0,0.9996,207.68,False
18,Hammer,396,-0.5712,0.2712,0.7018,179.93,-99.79,64.27,-38.0,33.0,-35.0,0.9446,215.56,False
19,Hammer,420,-0.5782,0.3058,0.6035,195.74,-106.38,60.12,-38.0,33.0,-35.0,0.89,230.75,False
20,Hammer,440,-0.5936,0.349,0.4431,204.22,-103.09,69.64,-38.0,33.0,-35.0,0.8189,239.13,False
21,Hammer,461,-0.6602,0.3417,0.3561,209.17,-85.82,106.14,-38.0,33.0,-35.0,0.8242,249.76,False
22,Hammer,487,-0.5515,0.2347,0.3657,208.5,-87.22,125.79,-44.0,27.0,-52.0,0.7022,258.65,False
23,Hammer,508,-0.5863,0.2047,0.3246,204.71,-92.1,138.31,-44.0,27.0,-52.0,0.7007,263.66,False
24,Hammer,528,-0.6974,0.1233,0.2954,181.95,-89.29,152.16,-44.0,27.0,-52.0,0.7673,253.44,False
25,Hammer,552,-0.8566,-0.0403,0.4365,145.26,-79.35,169.25,-44.0,27.0,-52.0,0.9622,236.73,False
26,Hammer,573,-0.978,-0.3014,0.7948,120.61,-75.62,174.8,-48.0,23.0,-74.0,1.2958,225.44,False
27,Hammer,598,-0.8625,-0.842,1.4762,127.81,-125.79,121.64,-48.0,23.0,-74.0,1.9058,216.69,False
28,Hammer,618,-0.6438,-1.123,1.8734,126.53,-203.49,40.95,-48.0,23.0,-74.0,2.2771,243.09,False
29,Hammer,638,-0.1691,-1.1998,2.2485,99.3,-306.58,-62.99,-48.0,23.0,-74.0,2.5542,328.36,False
30,Hammer,659,0.5597,-0.9813,2.427,67.08,-483.76,-193.97,-48.0,23.0,-74.0,2.677,525.5,False
31,Hammer,686,0.9058,-0.879,2.5332,63.96,-543.09,-219.6,-39.0,23.0,-97.0,2.8302,589.29,False
32,Hammer,706,2.9583,-0.9705,3.3663,41.63,-753.05,-276.79,-39.0,23.0,-97.0,4.5853,803.39,False
33,Hammer,724,4.0,-1.1656,3.6356,-33.87,-919.74,-299.01,-39.0,23.0,-97.0,5.5296,967.72,False
34,Hammer,745,4.0,-1.3184,3.3223,-152.59,-1055.79,-243.65,-39.0,23.0,-97.0,5.3643,1094.23,False
35,Hammer,772,3.9762,-1.4868,2.915,-170.04,-1141.42,-106.32,-38.0,0.0,-102.0,5.1496,1158.9,False
36,Hammer,792,4.0,-1.818,1.9915,107.6,-1211.85,91.55,-38.0,0.0,-102.0,4.824,1220.06,False
37,Hammer,815,3.9999,-2.0966,-1.7052,491.58,-1210.75,173.89,-38.0,0.0,-102.0,4.8272,1318.26,False
38,Hammer,836,3.9998,0.8162,-4.0,912.72,-833.07,-8.73,-38.0,0.0,-102.0,5.7153,1235.77,False
39,Hammer,856,4.0,3.7946,-4.0,888.92,403.81,-138.98,-38.0,0.0,-102.0,6.8117,986.18,False
40,Hammer,882,4.0,2.3193,-1.778,148.13,1819.27,113.04,-23.0,25.0,-121.0,4.9538,1828.79,False
41,Hammer,902,4.0,0.8213,3.8573,-162.05,2000.0,73.49,-23.0,25.0,-121.0,5.6172,2007.9,False
42,Hammer,927,1.3992,0.2063,-2.5,568.36,1983.34,-42.05,-23.0,25.0,-121.0,2.8723,2063.6,False
43,Hammer,947,1.3251,-0.4257,-3.0259,433.53,2000.0,354.61,-23.0,25.0,-121.0,3.3306,2076.95,False
44,Hammer,967,1.5249,0.0959,-2.9065,-36.13,2000.0,437.93,-23.0,25.0,-121.0,3.2836,2047.7,False
45,Hammer,993,1.2104,-0.2181,-2.9196,-431.09,2000.0,222.47,-26.0,-6.0,-115.0,3.1681,2057.99,False
46,Hammer,1014,1.1019,-0.0402,-2.6978,-433.96,1998.84,-307.19,-26.0,-6.0,-115.0,2.9144,2068.34,False
