sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-0.594,0.7406,-0.574,76.05,-80.69,-19.59,11.0,37.0,-91.0,1.1094,112.6,False
1,Forehand,24,-0.5601,0.806,-0.5604,83.07,-90.09,-23.99,11.0,37.0,-91.0,1.1302,124.87,False
2,Forehand,44,-0.5343,0.825,-0.5076,85.88,-94.54,-33.33,11.0,37.0,-91.0,1.1062,132.0,False
3,Forehand,65,-0.5253,0.8115,-0.3834,76.66,-95.03,-39.79,11.0,37.0,-91.0,1.0399,128.42,False
4,Forehand,91,-0.5331,0.7803,-0.2458,65.25,-90.45,-41.93,13.0,36.0,-95.0,0.9764,119.15,False
5,Forehand,112,-0.5216,0.7491,-0.2913,58.78,-88.99,-36.8,13.0,36.0,-95.0,0.9582,112.82,False
6,Forehand,135,-0.4985,0.7552,-0.3514,48.71,-95.52,-29.48,13.0,36.0,-95.0,0.9708,111.2,False
7,Forehand,154,-0.4607,0.786,-0.3032,41.75,-97.41,-24.17,13.0,36.0,-95.0,0.9602,108.7,False
8,Forehand,176,-0.4205,0.8116,-0.255,42.91,-90.09,-23.86,14.0,34.0,-96.0,0.949,102.6,False
9,Forehand,199,-0.4573,0.8143,-0.2408,58.47,-70.43,-23.13,14.0,34.0,-96.0,0.9645,94.42,False
10,Forehand,220,-0.4674,0.8191,-0.2562,70.8,-60.12,-20.39,14.0,34.0,-96.0,0.9773,95.09,False
11,Forehand,241,-0.4376,0.817,-0.2917,71.9,-57.86,-19.04,14.0,34.0,-96.0,0.9717,94.23,False
12,Forehand,265,-0.4132,0.848,-0.2678,57.68,-63.66,-19.35,14.0,34.0,-96.0,0.9806,88.05,False
13,Forehand,287,-0.4004,0.8848,-0.2303,44.98,-70.37,-25.7,17.0,33.0,-94.0,0.9981,87.39,False
14,Forehand,307,-0.4497,0.9192,-0.1821,27.53,-82.4,-36.68,17.0,33.0,-94.0,1.0394,94.3,False
15,Forehand,331,-0.4674,0.9598,-0.1619,12.45,-95.03,-42.3,17.0,33.0,-94.0,1.0798,104.76,False
16,Forehand,351,-0.4462,1.016,-0.1125,-7.2,-106.08,-50.29,17.0,33.0,-94.0,1.1153,117.62,False
17,Forehand,377,-0.4319,1.0464,-0.0697,-31.86,-113.28,-62.87,19.0,31.0,-107.0,1.1342,133.42,False
18,Forehand,397,-0.4539,1.0563,-0.0371,-53.96,-116.27,-78.19,19.0,31.0,-107.0,1.1503,150.14,False
19,Forehand,418,-0.4376,1.0536,0.0104,-69.09,-115.48,-93.51,19.0,31.0,-107.0,1.1409,163.87,False
20,Forehand,442,-0.3357,1.0099,-0.089,-96.07,-106.81,-112.49,19.0,31.0,-107.0,1.0679,182.46,False
21,Forehand,462,-0.3191,0.9476,-0.3019,-99.37,-105.35,-121.03,19.0,31.0,-107.0,1.0445,188.73,False
22,Forehand,489,-0.3239,0.8711,-0.5603,-85.14,-120.67,-122.56,25.0,25.0,-120.0,1.0852,191.91,False
23,Forehand,507,-0.3025,0.8215,-0.7808,-64.94,-153.44,-119.02,25.0,25.0,-120.0,1.173,204.76,False
24,Forehand,527,-0.2877,0.8119,-0.9789,-44.92,-198.06,-119.08,25.0,25.0,-120.0,1.3039,235.43,False
25,Forehand,547,-0.418,0.8049,-1.2096,3.78,-293.27,-134.34,25.0,25.0,-120.0,1.5119,322.6,False
26,Forehand,571,-0.6854,0.7181,-1.484,26.12,-335.94,-142.88,25.0,25.0,-120.0,1.7854,365.99,False
27,Forehand,591,-0.9272,0.525,-1.5421,115.17,-483.46,-201.48,25.0,9.0,-130.0,1.8744,536.28,False
28,Forehand,612,-1.3798,-0.0297,-1.4584,184.75,-581.3,-273.74,25.0,9.0,-130.0,2.0079,668.56,False
29,Forehand,637,-2.0322,-0.9865,-1.2426,183.47,-685.06,-331.18,25.0,9.0,-130.0,2.5782,782.72,False
30,Forehand,660,-3.3352,-2.1213,-0.948,37.84,-797.36,-336.85,25.0,9.0,-130.0,4.0648,866.42,False
31,Forehand,685,-3.9999,-3.3542,1.1892,-388.67,-980.96,-159.91,16.0,-1.0,-83.0,5.3539,1067.2,False
32,Forehand,706,-3.9789,-2.8158,3.9241,-582.21,-1012.27,168.46,16.0,-1.0,-83.0,6.2577,1179.85,False
33,Forehand,727,-3.9962,0.0142,3.9999,-460.69,-799.5,770.14,16.0,-1.0,-83.0,5.6541,1201.9,False
34,Forehand,752,-3.9999,2.2517,3.9678,-617.86,638.55,955.57,16.0,-1.0,-83.0,6.0673,1304.84,False
35,Forehand,772,-3.9995,0.8818,3.4995,-901.86,1701.05,91.37,24.0,23.0,-101.0,5.3871,1927.5,False
36,Forehand,798,-3.9999,0.6232,0.814,-672.36,1998.47,-402.04,24.0,23.0,-101.0,4.1292,2146.53,False
37,Forehand,817,-1.0867,1.6982,-1.3347,-361.08,1998.78,-325.13,24.0,23.0,-101.0,2.4179,2056.99,False
