sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-0.7343,0.8621,0.3027,33.51,-166.69,-117.49,10.0,27.0,-55.0,1.1721,206.67,False
1,Forehand,19,-0.7002,0.8251,0.3411,26.06,-164.43,-115.84,10.0,27.0,-55.0,1.1346,202.82,False
2,Forehand,45,-0.609,0.7972,0.3448,25.15,-162.41,-114.26,10.0,27.0,-55.0,1.0609,200.16,False
3,Forehand,65,-0.5166,0.7793,0.3387,28.63,-156.8,-114.07,10.0,27.0,-55.0,0.9944,196.01,False
4,Forehand,86,-0.4299,0.7627,0.3585,37.35,-145.02,-112.67,10.0,27.0,-55.0,0.9461,187.41,False
5,Forehand,112,-0.3643,0.7626,0.3599,57.13,-121.77,-108.22,11.0,29.0,-64.0,0.9185,172.63,False
6,Forehand,133,-0.2966,0.7645,0.3464,62.44,-110.96,-100.28,11.0,29.0,-64.0,0.8902,162.07,False
7,Forehand,152,-0.2271,0.807,0.3124,52.61,-100.89,-85.82,11.0,29.0,-64.0,0.8946,142.52,False
8,Forehand,176,-0.2118,0.8413,0.3167,42.91,-95.28,-81.48,11.0,29.0,-64.0,0.9235,132.51,False
9,Forehand,197,-0.1975,0.8728,0.3232,31.19,-91.67,-80.44,12.0,22.0,-69.0,0.9515,125.89,False
10,Forehand,222,-0.1838,0.8998,0.3082,14.65,-90.45,-78.55,12.0,22.0,-69.0,0.9687,120.69,False
11,Forehand,242,-0.1628,0.9137,0.2946,-7.39,-92.53,-76.48,12.0,22.0,-69.0,0.9737,120.27,False
12,Forehand,263,-0.1351,0.9155,0.3125,-33.69,-96.86,-70.43,12.0,22.0,-69.0,0.9768,124.41,False
13,Forehand,287,-0.1246,0.895,0.3444,-73.43,-99.85,-55.48,12.0,22.0,-69.0,0.967,135.79,False
14,Forehand,309,-0.1012,0.8643,0.3308,-96.07,-100.1,-46.02,17.0,27.0,-75.0,0.9309,146.17,False
15,Forehand,334,-0.0538,0.8345,0.3232,-116.7,-102.42,-39.61,17.0,27.0,-75.0,0.8965,160.24,False
16,Forehand,353,-0.0114,0.828,0.3662,-133.54,-109.74,-34.85,17.0,27.0,-75.0,0.9054,176.33,False
17,Forehand,374,0.0413,0.8485,0.369,-153.02,-116.33,-24.6,17.0,27.0,-75.0,0.9262,193.78,False
18,Forehand,400,0.075,0.8967,0.2756,-183.65,-106.87,-5.98,24.0,23.0,-95.0,0.9411,212.57,False
19,Forehand,421,0.012,0.936,-0.0232,-188.54,-95.34,-5.37,24.0,23.0,-95.0,0.9364,211.34,False
20,Forehand,441,-0.1418,0.9315,-0.3263,-173.71,-86.12,-13.24,24.0,23.0,-95.0,0.9972,194.33,False
21,Forehand,467,-0.4489,0.903,-0.6656,-114.38,-101.2,-29.17,24.0,23.0,-95.0,1.2083,155.48,False
22,Forehand,487,-0.5864,0.9209,-0.8174,-67.87,-141.72,-46.2,24.0,23.0,-95.0,1.3638,163.79,False
23,Forehand,512,-0.7115,0.9525,-0.8951,-31.13,-196.84,-81.54,25.0,20.0,-116.0,1.4882,215.32,False
24,Forehand,533,-0.8113,0.9453,-0.818,-7.26,-259.7,-141.91,25.0,20.0,-116.0,1.4903,296.04,False
25,Forehand,554,-0.8472,0.8636,-0.6255,-5.43,-322.27,-211.73,25.0,20.0,-116.0,1.3619,385.64,False
26,Forehand,578,-1.0889,0.3363,-0.28,-61.22,-422.73,-297.73,25.0,20.0,-116.0,1.1735,520.66,False
27,Forehand,600,-1.5067,-0.2926,0.1661,-117.98,-508.73,-335.33,24.0,2.0,-124.0,1.5438,620.62,False
28,Forehand,621,-2.0472,-1.017,0.8313,-187.01,-604.37,-335.08,24.0,2.0,-124.0,2.4324,715.9,False
29,Forehand,644,-2.7501,-1.7963,2.121,-284.61,-704.96,-238.65,24.0,2.0,-124.0,3.91,796.82,False
30,Forehand,666,-3.2213,-2.6709,3.9999,-386.23,-821.84,-8.18,24.0,2.0,-124.0,5.7887,908.11,False
31,Forehand,686,-3.6343,-1.8882,3.9999,-378.72,-921.69,366.7,24.0,2.0,-124.0,5.7247,1061.8,False
32,Forehand,712,-2.9781,0.4397,3.9775,185.85,-676.03,926.03,25.0,12.0,-89.0,4.9883,1161.5,False
33,Forehand,733,-1.1235,2.1023,3.9999,313.6,145.14,1158.94,25.0,12.0,-89.0,4.6563,1209.36,False
34,Forehand,757,-3.9999,0.2209,3.9998,-705.99,1650.57,672.73,25.0,12.0,-89.0,5.6609,1917.13,False
35,Forehand,777,-3.9999,0.9659,3.9996,-854.31,2000.0,155.7,25.0,12.0,-89.0,5.7384,2180.39,False
36,Forehand,803,-1.5331,2.047,1.1273,-467.77,2000.0,12.94,25.0,10.0,-94.0,2.7949,2054.02,False
37,Forehand,823,1.1689,0.901,-2.3849,-310.06,1992.61,-122.74,25.0,10.0,-94.0,2.8046,2020.33,False
