sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-0.5469,0.7958,-0.353,-3.17,-35.1,13.12,11.0,22.0,-73.0,1.0281,37.6,False
1,Forehand,20,-0.5229,0.8055,-0.3221,-4.03,-38.21,-1.34,12.0,24.0,-72.0,1.013,38.44,False
2,Forehand,45,-0.496,0.7777,-0.3491,-0.98,-42.54,-18.01,12.0,24.0,-72.0,0.9863,46.21,False
3,Forehand,64,-0.5005,0.813,-0.3744,1.4,-44.31,-23.62,12.0,24.0,-72.0,1.0255,50.23,False
4,Forehand,85,-0.531,0.8644,-0.384,3.3,-45.04,-26.55,12.0,24.0,-72.0,1.0847,52.39,False
5,Forehand,109,-0.5358,0.8613,-0.3379,6.35,-44.92,-26.12,12.0,24.0,-72.0,1.0692,52.35,False
6,Forehand,131,-0.5181,0.8575,-0.3263,6.9,-46.2,-21.85,12.0,23.0,-80.0,1.0537,51.57,False
7,Forehand,156,-0.4651,0.91,-0.3494,-8.91,-53.96,-15.26,12.0,23.0,-80.0,1.0801,56.77,False
8,Forehand,175,-0.4777,0.9127,-0.3899,-37.11,-63.66,-12.82,12.0,23.0,-80.0,1.1015,74.79,False
9,Forehand,196,-0.4318,0.9243,-0.3895,-56.95,-71.11,-16.11,12.0,23.0,-80.0,1.092,92.51,False
10,Forehand,223,-0.3584,0.8936,-0.4006,-52.06,-74.22,-23.5,16.0,20.0,-83.0,1.0428,93.65,False
11,Forehand,243,-0.3188,0.8998,-0.4453,-31.92,-74.1,-30.7,16.0,20.0,-83.0,1.0534,86.32,False
12,Forehand,261,-0.3424,0.9161,-0.4685,1.1,-68.18,-33.33,16.0,20.0,-83.0,1.0845,75.89,False
13,Forehand,286,-0.3333,0.9425,-0.4692,9.58,-63.35,-28.32,16.0,20.0,-83.0,1.1043,70.05,False
14,Forehand,306,-0.3625,0.8063,-0.7645,-0.67,-73.49,-13.98,16.0,20.0,-83.0,1.1688,74.81,False
15,Forehand,333,-0.4181,0.7429,-1.0807,-14.04,-115.05,8.97,19.0,22.0,-84.0,1.3765,116.25,False
16,Forehand,352,-0.4218,0.9156,-0.9387,-7.57,-147.83,12.7,19.0,22.0,-84.0,1.3775,148.56,False
17,Forehand,373,-0.4696,0.9398,-0.89,5.07,-157.96,-8.06,19.0,22.0,-84.0,1.3769,158.25,False
18,Forehand,396,-0.637,0.9412,-0.7985,2.75,-155.21,-21.91,19.0,22.0,-84.0,1.3889,156.78,False
19,Forehand,415,-0.7354,0.9214,-0.7742,-10.93,-152.95,-24.29,19.0,22.0,-84.0,1.4103,155.26,False
20,Forehand,442,-0.7014,0.9012,-0.8079,-29.85,-154.54,-21.18,18.0,24.0,-96.0,1.3989,158.82,False
21,Forehand,462,-0.7478,0.9325,-0.824,-44.74,-161.25,-16.36,18.0,24.0,-96.0,1.4518,168.14,False
22,Forehand,482,-0.7628,1.0045,-0.8065,-52.92,-169.37,-10.07,18.0,24.0,-96.0,1.4971,177.73,False
23,Forehand,502,-0.751,1.0765,-0.8121,-46.94,-187.62,-18.31,18.0,24.0,-96.0,1.5435,194.27,False
24,Forehand,528,-0.8245,1.1384,-0.899,-29.79,-215.64,-40.59,20.0,21.0,-106.0,1.6685,221.44,False
25,Forehand,549,-0.9696,1.142,-0.9655,-14.65,-254.46,-66.22,20.0,21.0,-106.0,1.7822,263.34,False
26,Forehand,569,-1.114,1.0945,-1.1116,-4.03,-338.32,-105.65,20.0,21.0,-106.0,1.9169,354.45,False
27,Forehand,593,-1.4117,1.0109,-1.3944,18.98,-414.79,-143.74,20.0,21.0,-106.0,2.2269,439.4,False
28,Forehand,613,-1.4807,0.9198,-1.5294,37.66,-459.35,-168.46,20.0,21.0,-106.0,2.319,490.71,False
29,Forehand,640,-2.0769,0.2843,-1.7388,79.65,-627.81,-239.56,21.0,7.0,-115.0,2.7235,676.67,False
30,Forehand,662,-2.9021,-0.2748,-1.5823,67.5,-742.43,-267.76,21.0,7.0,-115.0,3.3168,792.12,False
31,Forehand,681,-3.6935,-0.8875,-1.2764,2.08,-835.75,-267.94,21.0,7.0,-115.0,4.0073,877.66,False
32,Forehand,707,-3.9999,-2.0956,-0.1774,-218.14,-940.12,-203.49,21.0,7.0,-115.0,4.5191,986.32,False
33,Forehand,729,-3.9902,-2.6129,2.574,-432.07,-1012.51,-38.82,18.0,2.0,-92.0,5.4198,1101.53,False
34,Forehand,748,-3.9999,-0.1586,3.9999,-497.07,-1039.37,426.45,18.0,2.0,-92.0,5.6589,1228.51,False
35,Forehand,773,-3.9999,2.9746,3.957,-327.64,-735.53,1013.79,18.0,2.0,-92.0,6.3644,1294.66,False
36,Forehand,793,-3.9998,3.3752,3.9647,-534.97,291.87,1042.66,18.0,2.0,-92.0,6.5658,1207.7,False
37,Forehand,813,-3.9999,0.9165,3.0424,-817.93,1903.32,-299.32,18.0,2.0,-92.0,5.1083,2093.14,False
38,Forehand,838,-3.924,1.3876,0.3652,-369.93,1998.23,-459.41,19.0,21.0,-85.0,4.1781,2083.47,False
39,Forehand,859,-0.0964,1.3632,-2.0233,-134.09,1992.43,-150.57,19.0,21.0,-85.0,2.4416,2002.61,False
40,Forehand,878,1.0956,0.8842,-2.3221,-55.85,1995.91,-157.53,19.0,21.0,-85.0,2.7156,2002.9,False
41,Forehand,902,0.7699,0.7756,-1.8438,60.3,1999.57,-122.86,19.0,21.0,-85.0,2.1433,2004.25,False
42,Forehand,923,1.0002,0.422,-1.9496,112.79,1999.82,-34.42,22.0,15.0,-115.0,2.2315,2003.29,False
43,Forehand,948,1.1969,0.7372,-2.1731,55.6,2000.0,52.37,22.0,15.0,-115.0,2.5881,2001.46,False
44,Forehand,968,1.0638,0.6808,-2.2859,-31.8,2000.0,57.86,22.0,15.0,-115.0,2.6116,2001.09,False
45,Forehand,988,0.9177,0.5631,-2.2673,-98.08,2000.0,24.66,22.0,15.0,-115.0,2.51,2002.56,False
46,Forehand,1009,0.8062,0.5895,-2.1681,-124.57,1999.88,-38.09,22.0,15.0,-115.0,2.387,2004.12,False
47,Forehand,1034,0.7822,0.7537,-1.995,-94.6,1999.69,-86.36,22.0,8.0,-104.0,2.2715,2003.79,False
48,Forehand,1056,0.9821,0.662,-1.9458,2.75,1999.63,-102.11,22.0,8.0,-104.0,2.2779,2002.24,False
49,Forehand,1080,1.0682,0.5952,-2.0461,40.28,1999.76,-68.42,22.0,8.0,-104.0,2.3837,2001.33,False
50,Forehand,1100,1.0819,0.7308,-2.1833,42.18,1999.94,-24.72,22.0,8.0,-104.0,2.5439,2000.54,False
51,Forehand,1121,0.9692,0.8184,-2.2678,9.77,2000.0,9.16,19.0,14.0,-82.0,2.5985,2000.04,False
52,Forehand,1146,0.8402,0.6947,-2.1685,-54.44,2000.0,7.39,19.0,14.0,-82.0,2.4271,2000.75,False
53,Forehand,1165,0.8096,0.769,-2.0375,-70.92,1999.94,-24.6,19.0,14.0,-82.0,2.3234,2001.35,False
54,Forehand,1186,0.889,0.8551,-1.9412,-61.4,1999.82,-56.09,19.0,14.0,-82.0,2.2999,2001.55,False
55,Forehand,1211,1.0087,0.8281,-1.9309,-29.6,1999.76,-75.38,19.0,14.0,-82.0,2.3306,2001.39,False
56,Forehand,1233,1.0636,0.7402,-2.0369,3.6,1999.76,-66.22,23.0,16.0,-112.0,2.4141,2000.86,False
57,Forehand,1256,1.0052,0.8365,-2.2271,10.31,1999.88,-32.1,23.0,16.0,-112.0,2.5827,2000.16,False
58,Forehand,1276,0.8761,0.8707,-2.2323,-10.56,2000.0,-14.71,23.0,16.0,-112.0,2.5513,2000.08,False
59,Forehand,1296,0.8092,0.7797,-2.1221,-30.82,2000.0,-13.92,23.0,16.0,-112.0,2.4012,2000.29,False
60,Forehand,1316,0.8209,0.7899,-2.0015,-40.41,1999.94,-25.7,23.0,16.0,-112.0,2.303,2000.51,False
61,Forehand,1342,0.9117,0.8511,-1.9182,-36.19,1999.88,-40.71,22.0,4.0,-105.0,2.288,2000.62,False
62,Forehand,1363,1.02,0.7856,-1.9515,-23.86,1999.82,-49.62,22.0,4.0,-105.0,2.338,2000.57,False
63,Forehand,1386,1.0339,0.7495,-2.1083,-12.33,1999.88,-39.67,22.0,4.0,-105.0,2.4649,2000.31,False
64,Forehand,1405,0.9581,0.819,-2.1685,-11.35,1999.94,-27.28,22.0,4.0,-105.0,2.5082,2000.16,False
65,Forehand,1427,0.8698,0.8612,-2.144,-13.0,1999.94,-19.35,21.0,13.0,-88.0,2.4688,2000.07,False
66,Forehand,1452,0.8198,0.8535,-2.0729,-17.27,1999.94,-20.57,21.0,13.0,-88.0,2.3869,2000.12,False
67,Forehand,1472,0.8341,0.8519,-1.9733,-26.12,1999.94,-26.92,21.0,13.0,-88.0,2.3055,2000.29,False
68,Forehand,1492,0.9268,0.874,-1.9178,-30.58,1999.88,-36.93,21.0,13.0,-88.0,2.3024,2000.45,False
69,Forehand,1516,1.0342,0.8403,-2.0092,-27.53,1999.88,-41.26,21.0,13.0,-88.0,2.4109,2000.49,False
70,Forehand,1537,1.0275,0.8181,-2.1073,-22.77,1999.88,-42.66,24.0,19.0,-104.0,2.4831,2000.46,False
71,Forehand,1555,0.9282,0.7944,-2.1554,-15.5,1999.88,-38.7,24.0,19.0,-104.0,2.4776,2000.31,False
72,Forehand,1580,0.8337,0.8431,-2.1359,-14.4,1999.88,-32.1,24.0,19.0,-104.0,2.4429,2000.19,False
73,Forehand,1599,0.8094,0.8395,-2.0427,-19.04,1999.94,-30.15,24.0,19.0,-104.0,2.3522,2000.26,False
74,Forehand,1620,0.8467,0.8304,-1.952,-25.76,1999.88,-37.54,24.0,19.0,-104.0,2.2841,2000.4,False
75,Forehand,1644,0.9719,0.7889,-1.9375,-26.86,1999.88,-39.12,24.0,6.0,-109.0,2.3067,2000.44,False
76,Forehand,1665,1.0145,0.7839,-2.0093,-23.01,1999.88,-38.76,24.0,6.0,-109.0,2.3835,2000.39,False
77,Forehand,1690,0.9797,0.7928,-2.0881,-18.68,1999.94,-31.19,24.0,6.0,-109.0,2.439,2000.27,False
78,Forehand,1709,0.9047,0.8232,-2.1039,-14.77,1999.94,-21.79,24.0,6.0,-109.0,2.4336,2000.11,False
79,Forehand,1730,0.8444,0.8524,-2.0844,-16.78,1999.94,-20.02,19.0,13.0,-83.0,2.405,2000.11,False
80,Forehand,1755,0.8423,0.8188,-1.9772,-25.7,1999.88,-39.55,19.0,13.0,-83.0,2.2998,2000.43,False
81,Forehand,1775,0.8923,0.8469,-1.9324,-26.06,1999.82,-50.17,19.0,13.0,-83.0,2.2908,2000.62,False
82,Forehand,1796,0.9614,0.8408,-1.947,-23.74,1999.82,-50.96,19.0,13.0,-83.0,2.3286,2000.61,False
83,Forehand,1820,0.9811,0.8419,-2.0079,-20.69,1999.88,-42.3,19.0,13.0,-83.0,2.3881,2000.43,False
84,Forehand,1842,0.9528,0.8284,-2.0636,-15.2,1999.94,-27.4,21.0,21.0,-102.0,2.4192,2000.18,False
85,Forehand,1866,0.8746,0.8457,-2.0754,-12.57,2000.0,-15.38,21.0,21.0,-102.0,2.4058,2000.1,False
86,Forehand,1885,0.8385,0.8284,-2.0294,-18.43,1999.94,-21.42,21.0,21.0,-102.0,2.3469,2000.14,False
87,Forehand,1906,0.8466,0.8268,-1.9618,-26.73,1999.88,-36.68,21.0,21.0,-102.0,2.291,2000.39,False
88,Forehand,1932,0.8945,0.8307,-1.934,-32.1,1999.82,-50.84,23.0,5.0,-114.0,2.287,2000.72,False
89,Forehand,1953,0.9404,0.8618,-1.9484,-31.37,1999.82,-55.66,23.0,5.0,-114.0,2.3288,2000.84,False
90,Forehand,1977,0.9391,0.8654,-2.0115,-16.78,1999.88,-37.23,23.0,5.0,-114.0,2.3826,2000.29,False
91,Forehand,1997,0.9059,0.8718,-2.0375,-6.53,1999.94,-17.82,23.0,5.0,-114.0,2.3942,2000.03,False
92,Forehand,2018,0.8737,0.8643,-2.0366,-4.88,2000.0,-9.77,23.0,5.0,-114.0,2.3787,2000.03,False
93,Forehand,2044,0.8534,0.8333,-2.0006,-12.94,1999.94,-17.58,15.0,5.0,-79.0,2.3292,2000.06,False
94,Forehand,2061,0.8779,0.8488,-1.9418,-31.68,1999.88,-43.7,15.0,5.0,-79.0,2.2938,2000.61,False
95,Forehand,2082,0.8947,0.8477,-1.9376,-36.07,1999.82,-50.72,15.0,5.0,-79.0,2.2964,2000.79,False
96,Forehand,2106,0.9215,0.8416,-1.9651,-36.32,1999.82,-53.83,15.0,5.0,-79.0,2.3279,2000.87,False
97,Forehand,2128,0.9122,0.8544,-1.9932,-23.74,1999.88,-41.08,20.0,22.0,-96.0,2.3526,2000.44,False
98,Forehand,2151,0.8889,0.8545,-2.0051,-7.51,1999.94,-24.66,20.0,22.0,-96.0,2.3539,2000.1,False
99,Forehand,2172,0.8705,0.8391,-2.0021,1.53,1999.94,-15.69,20.0,22.0,-96.0,2.3388,2000.0,False
100,Forehand,2192,0.8701,0.8086,-1.9836,-3.54,1999.94,-19.41,20.0,22.0,-96.0,2.3121,2000.04,False
101,Forehand,2217,0.8851,0.7966,-1.9574,-28.69,1999.88,-41.02,20.0,22.0,-96.0,2.2912,2000.5,False
102,Forehand,2238,0.89,0.817,-1.9504,-40.28,1999.82,-51.03,20.0,4.0,-118.0,2.2943,2000.87,False
103,Forehand,2263,0.8806,0.7975,-1.9613,-41.14,1999.82,-47.79,20.0,4.0,-118.0,2.2931,2000.81,False
104,Forehand,2282,0.8794,0.8115,-1.9598,-29.91,1999.88,-35.4,20.0,4.0,-118.0,2.2963,2000.41,False
