sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-1.0741,0.1565,0.2102,16.05,-31.43,-53.65,13.0,27.0,-86.0,1.1056,64.22,False
1,Forehand,19,-1.1462,0.1823,0.1957,8.06,-25.33,-59.27,13.0,27.0,-86.0,1.177,64.95,False
2,Forehand,40,-1.016,0.2628,0.2323,8.36,-27.89,-52.49,13.0,27.0,-86.0,1.0748,60.03,False
3,Forehand,65,-1.0522,0.2314,0.2645,16.6,-42.36,-45.53,13.0,27.0,-86.0,1.1094,64.37,False
4,Forehand,86,-1.1405,0.25,0.2794,22.46,-58.96,-52.0,15.0,27.0,-90.0,1.2006,81.76,False
5,Forehand,106,-1.1643,0.3483,0.2238,28.32,-93.87,-57.68,15.0,27.0,-90.0,1.2357,113.76,False
6,Forehand,130,-1.0212,0.4852,0.1855,32.53,-102.11,-53.59,15.0,27.0,-90.0,1.1458,119.82,False
7,Forehand,151,-1.0056,0.5542,0.1655,34.79,-102.11,-45.72,15.0,27.0,-90.0,1.1601,117.16,False
8,Forehand,171,-1.092,0.496,0.1494,37.66,-109.86,-36.38,15.0,27.0,-90.0,1.2087,121.7,False
9,Forehand,197,-1.0519,0.3892,0.1102,42.66,-125.06,-36.01,16.0,25.0,-88.0,1.127,136.96,False
10,Forehand,218,-0.9205,0.4022,0.0046,42.85,-124.63,-43.21,16.0,25.0,-88.0,1.0046,138.7,False
11,Forehand,242,-1.1041,0.3999,0.11,45.1,-128.42,-33.33,16.0,25.0,-88.0,1.1795,140.13,False
12,Forehand,263,-1.1005,0.3879,0.1504,58.41,-141.05,-20.45,16.0,25.0,-88.0,1.1765,154.03,False
13,Forehand,284,-1.0625,0.4207,0.0798,61.46,-148.93,-18.43,15.0,24.0,-90.0,1.1455,162.16,False
14,Forehand,307,-1.0133,0.4834,0.0118,53.83,-148.99,-21.06,15.0,24.0,-90.0,1.1228,159.81,False
15,Forehand,328,-0.9745,0.5256,0.0166,41.93,-142.27,-21.97,15.0,24.0,-90.0,1.1073,149.94,False
16,Forehand,347,-0.938,0.5576,0.1194,44.49,-136.47,-14.47,15.0,24.0,-90.0,1.0977,144.27,False
17,Forehand,373,-0.9711,0.6003,0.2372,51.03,-148.07,-2.69,15.0,24.0,-90.0,1.166,156.64,False
18,Forehand,394,-0.9819,0.6515,0.2251,42.91,-162.05,-1.04,19.0,24.0,-90.0,1.1997,167.64,False
19,Forehand,413,-0.9138,0.7018,0.1785,22.4,-167.18,-9.09,19.0,24.0,-90.0,1.1659,168.91,False
20,Forehand,437,-0.8374,0.7478,0.2062,9.22,-166.99,-10.68,19.0,24.0,-90.0,1.1415,167.59,False
21,Forehand,457,-0.803,0.7944,0.2704,20.75,-174.99,4.64,19.0,24.0,-90.0,1.1615,176.28,False
22,Forehand,482,-0.9031,0.8171,0.2151,30.33,-191.35,20.75,18.0,23.0,-97.0,1.2367,194.84,False
23,Forehand,503,-1.097,0.7128,0.2394,-3.85,-214.84,-6.35,18.0,23.0,-97.0,1.33,214.97,False
24,Forehand,524,-1.1956,0.5433,0.3917,-33.94,-246.09,-38.94,18.0,23.0,-97.0,1.3704,251.46,False
25,Forehand,548,-1.3107,0.3024,0.6482,-51.76,-294.92,-65.37,18.0,23.0,-97.0,1.4931,306.48,False
26,Forehand,568,-1.3528,-0.0043,1.0845,-62.01,-364.14,-103.21,18.0,23.0,-97.0,1.7338,383.53,False
27,Forehand,595,-1.0529,-0.364,1.5985,-55.18,-460.69,-141.3,23.0,16.0,-114.0,1.9484,485.02,False
28,Forehand,613,-0.0571,-0.6738,2.2185,2.56,-608.76,-142.33,23.0,16.0,-114.0,2.3193,625.19,False
29,Forehand,634,0.6694,-0.9785,2.6443,6.04,-663.7,-144.65,23.0,16.0,-114.0,2.8979,679.3,False
30,Forehand,658,1.8595,-1.5084,3.4161,-12.33,-701.48,-99.12,23.0,16.0,-114.0,4.1717,708.55,False
31,Forehand,685,3.6769,-1.9666,3.9999,129.33,-782.35,136.96,20.0,4.0,-105.0,5.778,804.71,False
32,Forehand,704,4.0,-1.3406,3.9917,377.56,-809.14,248.11,20.0,4.0,-105.0,5.8078,926.73,False
33,Forehand,725,3.9751,0.9717,3.995,732.54,-500.24,340.76,20.0,4.0,-105.0,5.7189,950.25,False
34,Forehand,750,4.0,2.13,3.9999,709.72,397.28,495.0,20.0,4.0,-105.0,6.0445,952.13,False
35,Forehand,770,4.0,1.0133,3.9999,-140.14,1776.61,495.06,20.0,4.0,-105.0,5.7468,1849.61,False
36,Forehand,796,3.9562,1.9161,3.907,-70.68,2000.0,261.47,14.0,2.0,-85.0,5.8811,2018.26,False
37,Forehand,815,1.498,1.3044,-0.3588,153.56,2000.0,215.33,14.0,2.0,-85.0,2.0185,2017.41,False
38,Forehand,834,0.6388,0.2955,-2.2111,-6.47,1995.48,290.89,14.0,2.0,-85.0,2.3204,2016.58,False
39,Forehand,855,1.172,0.645,-1.7629,-197.14,2000.0,188.96,14.0,2.0,-85.0,2.213,2018.56,False
40,Forehand,881,1.0343,0.4886,-1.9,-291.93,2000.0,4.15,19.0,21.0,-92.0,2.2178,2021.2,False
41,Forehand,901,0.8911,0.2659,-2.0862,-202.45,1998.96,-250.79,19.0,21.0,-92.0,2.2841,2024.78,False
42,Forehand,920,0.6516,0.5176,-1.9933,-52.12,1998.84,-297.3,19.0,21.0,-92.0,2.16,2021.5,False
43,Forehand,944,0.5874,0.6661,-1.822,111.08,1999.21,-213.75,19.0,21.0,-92.0,2.027,2013.67,False
44,Forehand,964,0.7284,0.373,-1.7886,197.88,1999.69,-78.55,19.0,21.0,-92.0,1.9669,2011.0,False
45,Forehand,991,0.8712,0.3722,-1.7196,182.37,2000.0,68.12,22.0,9.0,-119.0,1.9633,2009.45,False
46,Forehand,1010,1.071,0.631,-1.8792,95.15,2000.0,157.35,22.0,9.0,-119.0,2.2531,2008.44,False
47,Forehand,1030,0.9866,0.6559,-1.9843,-51.21,2000.0,149.84,22.0,9.0,-119.0,2.311,2006.26,False
48,Forehand,1055,0.8629,0.4974,-1.9652,-187.26,2000.0,21.42,22.0,9.0,-119.0,2.2032,2008.86,False
49,Forehand,1076,0.7411,0.5482,-1.9675,-183.41,1999.69,-90.58,20.0,6.0,-90.0,2.1728,2010.13,False
50,Forehand,1097,0.6709,0.8955,-1.7523,-63.84,1999.39,-171.26,20.0,6.0,-90.0,2.0791,2007.73,False
