sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-0.1893,1.1444,-0.8345,84.05,-94.24,41.93,10.0,37.0,-97.0,1.4289,133.05,False
1,Forehand,24,-0.3628,1.2332,-0.6039,103.94,-121.28,5.37,10.0,37.0,-97.0,1.4202,159.82,False
2,Forehand,45,-0.4711,1.2296,-0.5505,119.32,-123.47,-19.71,10.0,37.0,-97.0,1.4272,172.84,False
3,Forehand,65,-0.5496,1.157,-0.527,131.16,-120.61,-38.27,10.0,37.0,-97.0,1.385,182.25,False
4,Forehand,92,-0.6042,1.052,-0.5011,136.23,-116.88,-47.12,13.0,36.0,-101.0,1.3126,185.58,False
5,Forehand,112,-0.6876,0.9603,-0.4376,135.38,-112.49,-42.85,13.0,36.0,-101.0,1.2596,181.15,False
6,Forehand,131,-0.8003,0.9021,-0.3124,108.52,-97.35,-10.56,13.0,36.0,-101.0,1.2457,146.17,False
7,Forehand,156,-0.8618,0.9631,-0.2808,87.77,-82.28,22.16,13.0,36.0,-101.0,1.3226,122.33,False
8,Forehand,177,-0.8213,1.0371,-0.2787,86.12,-67.63,43.7,13.0,39.0,-95.0,1.352,117.9,False
9,Forehand,203,-0.6489,1.1351,-0.2559,100.65,-55.24,40.04,13.0,39.0,-95.0,1.3323,121.59,False
10,Forehand,222,-0.5861,1.126,-0.3154,113.83,-48.89,12.33,13.0,39.0,-95.0,1.308,124.5,False
11,Forehand,242,-0.5983,1.0394,-0.4099,111.94,-54.57,-29.36,13.0,39.0,-95.0,1.2674,127.94,False
12,Forehand,263,-0.6632,0.9414,-0.4661,79.16,-90.76,-93.81,13.0,39.0,-95.0,1.2423,152.66,False
13,Forehand,288,-0.6552,0.8834,-0.4763,55.18,-122.01,-130.19,16.0,33.0,-98.0,1.1986,186.76,False
14,Forehand,309,-0.6146,0.8429,-0.3929,48.71,-149.35,-160.22,16.0,33.0,-98.0,1.1147,224.38,False
15,Forehand,334,-0.5933,0.7578,-0.2266,51.82,-176.94,-190.61,16.0,33.0,-98.0,0.9887,265.19,False
16,Forehand,354,-0.587,0.6985,-0.1626,45.17,-188.6,-200.62,16.0,33.0,-98.0,0.9268,279.03,False
17,Forehand,375,-0.5352,0.6581,-0.0795,30.46,-195.19,-207.52,26.0,23.0,-113.0,0.8519,286.52,False
18,Forehand,399,-0.4734,0.6299,-0.0349,15.75,-198.67,-209.41,26.0,23.0,-113.0,0.7887,289.09,False
19,Forehand,418,-0.4146,0.6132,-0.0349,8.42,-198.97,-202.51,26.0,23.0,-113.0,0.741,284.03,False
20,Forehand,438,-0.3113,0.5854,-0.068,10.99,-198.43,-189.03,26.0,23.0,-113.0,0.6665,274.27,False
21,Forehand,458,-0.2285,0.5444,-0.115,19.1,-202.76,-172.97,26.0,23.0,-113.0,0.6015,267.2,False
22,Forehand,484,-0.1758,0.5104,-0.2366,29.97,-213.99,-155.76,27.0,12.0,-115.0,0.5894,266.37,False
23,Forehand,504,-0.1478,0.4885,-0.3422,57.68,-246.34,-130.55,27.0,12.0,-115.0,0.6145,284.7,False
24,Forehand,523,-0.1121,0.4353,-0.475,79.28,-284.55,-118.35,27.0,12.0,-115.0,0.6539,318.21,False
25,Forehand,547,-0.1754,0.3685,-0.59,115.36,-338.38,-107.48,27.0,12.0,-115.0,0.7174,373.31,False
26,Forehand,568,-0.2892,0.2428,-0.7698,186.04,-395.69,-101.14,27.0,12.0,-115.0,0.8574,448.79,False
27,Forehand,594,-0.4186,-0.1063,-0.9432,270.51,-449.34,-113.71,22.0,7.0,-89.0,1.0374,536.67,False
28,Forehand,615,-0.9031,-1.0515,-1.1469,283.45,-549.32,-172.36,22.0,7.0,-89.0,1.799,641.72,False
29,Forehand,636,-1.7896,-1.8672,-1.3097,203.86,-641.17,-228.64,22.0,7.0,-89.0,2.899,710.59,False
30,Forehand,658,-3.6155,-2.8356,-1.2784,37.78,-767.39,-290.53,22.0,7.0,-89.0,4.7693,821.42,False
31,Forehand,680,-3.9999,-3.179,-0.9928,-237.49,-896.91,-257.93,17.0,15.0,-71.0,5.2048,963.01,False
32,Forehand,704,-3.9722,-1.4482,2.2448,-713.99,-764.59,250.43,17.0,15.0,-71.0,4.7869,1075.68,False
33,Forehand,724,-3.9999,0.1058,3.9999,-1059.27,-91.43,455.63,17.0,15.0,-71.0,5.6577,1156.72,False
34,Forehand,748,-3.9999,0.9044,1.4886,-1120.36,973.39,22.52,17.0,15.0,-71.0,4.3627,1484.32,False
35,Forehand,769,-3.9994,0.0123,-3.9722,-691.28,1766.11,-615.3,17.0,15.0,-71.0,5.6368,1993.9,False
36,Forehand,791,-3.9999,0.2072,-4.0,-254.76,1997.07,-765.2,25.0,22.0,-98.0,5.6606,2153.77,False
37,Forehand,816,0.9215,1.1434,-1.7102,190.98,1993.1,-388.49,25.0,22.0,-98.0,2.2542,2039.57,False
38,Forehand,837,0.6825,1.1908,-1.7681,400.02,1998.05,-150.88,25.0,22.0,-98.0,2.2383,2043.28,False
39,Forehand,857,0.5481,0.7761,-1.7911,388.31,2000.0,159.85,25.0,22.0,-98.0,2.0275,2043.61,False
40,Forehand,883,0.842,0.4351,-1.6162,192.81,2000.0,386.41,26.0,11.0,-111.0,1.8736,2046.09,False
41,Forehand,903,1.0745,1.1556,-1.7251,-71.11,2000.0,411.56,26.0,11.0,-111.0,2.3379,2043.14,False
42,Forehand,923,1.0007,1.1333,-1.8369,-380.43,2000.0,127.38,26.0,11.0,-111.0,2.3791,2039.84,False
43,Forehand,946,0.9149,0.5483,-1.8809,-362.3,1999.51,-127.69,26.0,11.0,-111.0,2.1623,2036.08,False
44,Forehand,966,0.7455,0.517,-1.9421,-202.64,1998.84,-307.8,26.0,11.0,-111.0,2.1436,2032.53,False
45,Forehand,992,0.5743,0.974,-1.7589,23.01,1998.78,-323.3,23.0,6.0,-88.0,2.091,2024.89,False
46,Forehand,1012,0.5797,1.1196,-1.657,224.98,1999.27,-191.96,23.0,6.0,-88.0,2.0821,2021.02,False
47,Forehand,1033,0.8011,0.5657,-1.703,256.29,2000.0,110.66,23.0,6.0,-88.0,1.9652,2019.39,False
48,Forehand,1057,0.9701,0.91,-1.7198,116.82,2000.0,245.91,23.0,6.0,-88.0,2.1742,2018.44,False
49,Forehand,1079,1.0225,1.2815,-1.818,-75.01,2000.0,248.47,25.0,21.0,-100.0,2.448,2016.77,False
50,Forehand,1099,0.8588,1.0076,-1.8643,-250.61,2000.0,58.17,25.0,21.0,-100.0,2.2865,2016.48,False
51,Forehand,1122,0.7335,0.792,-1.824,-248.78,1999.94,-24.84,25.0,21.0,-100.0,2.1195,2015.51,False
52,Forehand,1143,0.6185,1.0049,-1.7113,-167.72,1999.39,-156.86,25.0,21.0,-100.0,2.0787,2012.53,False
53,Forehand,1164,0.6235,1.1572,-1.5986,51.94,1999.33,-172.06,25.0,21.0,-100.0,2.0697,2007.39,False
54,Forehand,1189,0.7367,0.915,-1.6006,152.71,1999.76,-75.87,28.0,6.0,-108.0,1.9854,2007.01,False
55,Forehand,1210,0.8649,0.6936,-1.6708,156.37,2000.0,48.95,28.0,6.0,-108.0,2.0051,2006.7,False
56,Forehand,1236,0.951,1.0732,-1.8019,27.04,2000.0,153.2,28.0,6.0,-108.0,2.3028,2006.04,False
