sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,-0.458,0.8666,0.1354,41.69,-88.01,-63.23,7.0,24.0,-61.0,0.9895,116.11,False
1,Forehand,26,-0.3937,0.9027,0.1411,35.64,-89.78,-68.05,11.0,26.0,-56.0,0.9949,118.16,False
2,Forehand,47,-0.3604,0.9071,0.1538,24.11,-90.52,-73.12,11.0,26.0,-56.0,0.9881,118.83,False
3,Forehand,66,-0.3749,0.8765,0.1737,7.39,-98.33,-77.39,11.0,26.0,-56.0,0.969,125.35,False
4,Forehand,88,-0.3656,0.8607,0.1721,-1.53,-109.19,-75.68,11.0,26.0,-56.0,0.9509,132.87,False
5,Forehand,110,-0.3397,0.8572,0.1644,-5.37,-114.99,-75.32,12.0,22.0,-63.0,0.9366,137.57,False
6,Forehand,132,-0.2672,0.8618,0.1327,-17.64,-124.33,-75.81,12.0,22.0,-63.0,0.912,146.68,False
7,Forehand,152,-0.2219,0.8464,0.1447,-18.8,-122.68,-81.85,12.0,22.0,-63.0,0.8869,148.67,False
8,Forehand,172,-0.1926,0.8303,0.1674,-13.0,-116.15,-85.75,12.0,22.0,-63.0,0.8686,144.96,False
9,Forehand,192,-0.1887,0.8026,0.171,-6.04,-107.67,-76.78,12.0,22.0,-63.0,0.8421,132.38,False
10,Forehand,218,-0.2219,0.7886,0.1715,2.81,-103.09,-60.06,16.0,26.0,-71.0,0.837,119.34,False
11,Forehand,239,-0.2557,0.8159,0.1732,14.22,-102.54,-44.49,16.0,26.0,-71.0,0.8724,112.68,False
12,Forehand,259,-0.226,0.9039,0.1842,26.0,-102.91,-29.85,16.0,26.0,-71.0,0.9498,110.26,False
13,Forehand,283,-0.1722,0.9849,0.1987,23.56,-99.91,-28.32,16.0,26.0,-71.0,1.0194,106.49,False
14,Forehand,303,-0.1567,1.0621,0.1832,8.97,-94.24,-26.37,16.0,26.0,-71.0,1.0892,98.27,False
15,Forehand,328,-0.1926,1.1149,0.1678,-13.61,-90.76,-22.4,20.0,22.0,-69.0,1.1438,94.47,False
16,Forehand,349,-0.2971,1.1493,0.1436,-45.78,-95.4,-19.78,20.0,22.0,-69.0,1.1957,107.64,False
17,Forehand,370,-0.347,1.1525,0.1111,-65.37,-108.58,-20.63,20.0,22.0,-69.0,1.2087,128.41,False
18,Forehand,395,-0.373,1.1805,0.1035,-86.36,-126.65,-22.52,20.0,22.0,-69.0,1.2424,154.94,False
19,Forehand,417,-0.3621,1.2362,0.0859,-109.74,-141.05,-27.59,21.0,25.0,-85.0,1.291,180.83,False
20,Forehand,442,-0.4443,1.2351,0.0165,-142.27,-160.22,-49.62,21.0,25.0,-85.0,1.3127,219.94,False
21,Forehand,461,-0.5381,1.1611,0.0221,-144.35,-182.74,-79.47,21.0,25.0,-85.0,1.2799,246.06,False
22,Forehand,482,-0.5444,1.0627,-0.0127,-141.97,-211.91,-110.66,21.0,25.0,-85.0,1.1941,278.04,False
