sample_index,label,time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,accel_mag,gyro_mag,wobble
0,Forehand,0,0.5305,0.7244,-0.079,-17.21,-78.43,99.12,9.0,-10.0,-104.0,0.9013,127.56,False
1,Forehand,21,0.4508,0.7251,-0.0768,-18.01,-82.64,96.19,17.0,-9.0,-97.0,0.8573,128.09,False
2,Forehand,46,0.3683,0.7262,-0.0684,-21.91,-83.98,91.43,17.0,-9.0,-97.0,0.8171,126.07,False
3,Forehand,65,0.337,0.724,-0.0842,-22.09,-83.68,87.04,17.0,-9.0,-97.0,0.803,122.74,False
4,Forehand,86,0.2952,0.7251,-0.0956,-17.15,-81.48,80.99,17.0,-9.0,-97.0,0.7887,116.16,False
5,Forehand,111,0.3301,0.7245,-0.085,-9.16,-76.9,70.01,18.0,-1.0,-98.0,0.8007,104.4,False
6,Forehand,132,0.3287,0.7341,-0.0884,-6.77,-75.5,54.81,18.0,-1.0,-98.0,0.8092,93.54,False
7,Forehand,151,0.2777,0.7734,-0.095,-5.25,-76.11,42.05,18.0,-1.0,-98.0,0.8273,87.11,False
8,Forehand,175,0.2889,0.8635,-0.0974,-1.77,-73.18,32.23,18.0,-1.0,-98.0,0.9158,79.98,False
9,Forehand,195,0.2614,0.9199,-0.1094,-1.77,-68.3,24.54,18.0,-1.0,-98.0,0.9626,72.59,False
10,Forehand,221,0.2302,0.9709,-0.0985,-0.79,-64.76,22.95,17.0,-4.0,-91.0,1.0027,68.71,False
11,Forehand,241,0.2594,1.0081,-0.0817,16.85,-62.26,29.66,17.0,-4.0,-91.0,1.0441,70.99,False
12,Forehand,262,0.2462,1.0367,-0.0632,32.17,-65.43,36.62,17.0,-4.0,-91.0,1.0675,81.59,False
13,Forehand,286,0.2286,1.0522,-0.0066,53.34,-71.41,49.56,17.0,-4.0,-91.0,1.0768,101.99,False
14,Forehand,307,0.2216,1.0481,0.04,61.28,-76.23,58.04,17.0,0.0,-82.0,1.072,113.74,False
15,Forehand,327,0.2223,1.0269,0.0653,65.98,-80.57,63.54,17.0,0.0,-82.0,1.0527,121.99,False
16,Forehand,353,0.2155,1.0107,0.0581,67.32,-85.02,64.76,17.0,0.0,-82.0,1.0351,126.31,False
17,Forehand,372,0.1685,1.0109,0.0417,68.18,-88.68,63.78,17.0,0.0,-82.0,1.0257,128.77,False
18,Forehand,393,0.1396,1.03,0.0463,76.23,-91.8,62.44,17.0,0.0,-82.0,1.0405,134.67,False
19,Forehand,419,0.0679,1.0488,0.1536,78.92,-93.69,65.25,15.0,6.0,-69.0,1.0622,138.79,False
20,Forehand,439,0.061,1.0232,0.2581,65.92,-100.83,73.67,15.0,6.0,-69.0,1.057,141.21,False
21,Forehand,464,0.1191,0.9951,0.3702,40.89,-115.05,84.17,15.0,6.0,-69.0,1.0684,148.3,False
